Gene = p130CAS
index = 1832
Annotated 5SS: [  421 14736 15967]
Annotated 3SS: [14591 15696 19176]
SMsplice 5SS: [  421 14736 15967]
SMsplice 3SS: [14591 15696 19176]
top_k =  500
Partition function (log Z): -2.719803985255163

Sorted 5' Splice Sites (High to Low Probability):
Position 14736: 0.9674811641364442
Position 15967: 0.9667826230957483
Position 421: 0.8211848044018221
Position 3788: 0.5927217086871797
Position 3437: 0.2718102906555605
Position 842: 0.1865362778763548
Position 4497: 0.17709950502100255
Position 5244: 0.09435037386408472
Position 15097: 0.08050031405105178
Position 8488: 0.07057202533258496
Position 507: 0.06004699256078901
Position 89: 0.05597114539470639
Position 6164: 0.05006481695817758
Position 3773: 0.04836364095364283
Position 4377: 0.0450699202689764
Position 4502: 0.041034007467293215
Position 18612: 0.03729379318379926
Position 18985: 0.0357560554712667
Position 5754: 0.027842543812196304
Position 16810: 0.023668429708174444
Position 5562: 0.022361776522885537
Position 3762: 0.0215607751108178
Position 14704: 0.02093458721349057
Position 548: 0.016093868765855605
Position 18539: 0.014056022645130775
Position 2872: 0.013722872156316937
Position 5173: 0.0109156883033616
Position 20227: 0.009462279684340488
Position 330: 0.008261571890707607
Position 4888: 0.008176541072635681
Position 2940: 0.005862310960331488
Position 17109: 0.005623218857372913
Position 475: 0.005480023422459132
Position 18384: 0.005100605146494805
Position 14794: 0.004998912615451788
Position 17473: 0.004778113545514775
Position 4909: 0.004217086026725627
Position 3782: 0.004130943914186099
Position 3173: 0.004008727964879234
Position 1202: 0.003915583691536498
Position 1207: 0.003914346313007134
Position 1310: 0.003735125805971361
Position 1241: 0.0037186491806688094
Position 18323: 0.003691887884989162
Position 2081: 0.0036130712633363543
Position 33: 0.0035894865642432977
Position 3269: 0.0034940504511193024
Position 666: 0.0033546882313469613
Position 3101: 0.003228966085098419
Position 1102: 0.0031836405434489895
Position 3767: 0.002973484780041455
Position 17502: 0.0029312364570803695
Position 3168: 0.002885114543088601
Position 1314: 0.0028455306371206785
Position 561: 0.002778038974269487
Position 1131: 0.002549381747065465
Position 851: 0.0020991670631140473
Position 1721: 0.002004472036179319
Position 20083: 0.0019805179575752433
Position 1403: 0.001715213547104626
Position 2917: 0.001667161533572902
Position 413: 0.0015269792678327299
Position 2292: 0.0014471154134095307
Position 109: 0.0014211043118245671
Position 16014: 0.0012237424916118024
Position 29: 0.0012066661560036606
Position 1215: 0.0011375818995042809
Position 1287: 0.001111489336316153
Position 5742: 0.0010252313643651972
Position 623: 0.0008303284565400375
Position 1269: 0.0008232481607539476
Position 3427: 0.0008156974529236174
Position 17070: 0.0007444624432760702
Position 3432: 0.0007276730117999477
Position 5738: 0.000709160328270002
Position 16281: 0.0006516329833165973
Position 200: 0.0006292314578982202
Position 1116: 0.0006048917995173213
Position 3651: 0.0005998831526142223
Position 4274: 0.0005967612721240313
Position 15865: 0.0005496491551173652
Position 1725: 0.0005269756303442669
Position 15848: 0.0005237192455909837
Position 21306: 0.0005045832437417373
Position 230: 0.00047605165341237375
Position 1630: 0.00044526533868319756
Position 997: 0.0003981515108790396
Position 4818: 0.0003929881222606915
Position 2603: 0.0003905470408310452
Position 5746: 0.0003860934227726169
Position 864: 0.0003845101110848857
Position 769: 0.0003607974549920934
Position 434: 0.00031645846838152203
Position 4532: 0.000287179659414465
Position 2674: 0.00028230977968428194
Position 93: 0.0002796409522939031
Position 4442: 0.00027785195564332464
Position 15899: 0.00021568081636267038
Position 1913: 0.0002075326161692098
Position 3552: 0.00017312957759280678
Position 4382: 0.00014842300341325176
Position 1238: 0.0001455984621915121
Position 3143: 0.00014321250347650865
Position 668: 0.00011599766889309444
Position 660: 0.00011166619627357088
Position 5122: 9.077294935906859e-05
Position 194: 9.015263100670803e-05
Position 16861: 6.947154652908804e-05
Position 453: 5.054573815517926e-05
Position 846: 4.8597461768816024e-05
Position 39: 4.309159508180066e-05
Position 615: 3.664127159291787e-05
Position 17: 3.4786380052635185e-05
Position 334: 3.107168496129585e-05
Position 16485: 2.838559939776796e-05
Position 3580: 2.6887296032029706e-05
Position 3662: 2.5495351272975533e-05
Position 465: 2.483970459741286e-05
Position 3351: 2.2797020388442693e-05
Position 56: 1.4688823022664229e-05
Position 211: 1.2862763745838707e-05
Position 68: 1.2096571325249931e-05
Position 47: 1.0781918082507572e-05
Position 485: 9.422370769494853e-06
Position 243: 8.320092681667149e-06
Position 66: 5.49019306054751e-06
Position 640: 3.439047836667764e-06
Position 277: 2.275033026514911e-06
Position 425: 2.268071537126662e-06
Position 235: 1.9841636073944702e-06
Position 653: 8.315314694237621e-07
Position 192: 2.8851150925711346e-07
Position 712: 1.2351215211244645e-07
Position 872: 6.303133590317943e-08
Position 963: 2.8226748609567867e-08
Position 16212: 4.196863061370579e-10
Position 586: 5.101688761900391e-12
Position 346: 2.725153679607928e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14591: 0.9986329222324424
Position 19176: 0.9856063722277314
Position 15696: 0.9678768067914322
Position 3083: 0.6399155523453509
Position 3832: 0.3396298496399999
Position 3570: 0.19343232090993145
Position 665: 0.11036303989865262
Position 727: 0.07601951506533514
Position 8352: 0.07057202533258496
Position 3167: 0.05005909856971908
Position 5831: 0.044029041251779984
Position 3544: 0.042821733791144206
Position 15010: 0.028809564800297963
Position 18099: 0.028417385422977875
Position 18430: 0.027139746362866927
Position 5648: 0.02660992214654964
Position 3876: 0.022983519726436037
Position 16715: 0.022328917402746732
Position 4966: 0.019328070509442758
Position 14854: 0.01746197522602212
Position 18745: 0.014867533112405587
Position 4685: 0.013243989859961502
Position 18835: 0.011977724014737122
Position 3662: 0.010805905669098621
Position 2618: 0.008292371564429985
Position 17300: 0.008269764196057345
Position 2763: 0.008206629566177508
Position 14827: 0.007232599474055593
Position 4559: 0.006405063091298189
Position 3363: 0.006266955112658871
Position 14917: 0.0060780520530464375
Position 18375: 0.005793302711088839
Position 141: 0.005225640464454095
Position 20280: 0.005218479906019424
Position 2530: 0.005081056646327188
Position 21407: 0.004471086946785684
Position 3747: 0.004399176710919317
Position 20304: 0.004243799778321077
Position 14793: 0.0041704835497737
Position 18549: 0.0041341685982939375
Position 14817: 0.004126866485573946
Position 19228: 0.0038917442990816196
Position 92: 0.003770687879374174
Position 3190: 0.0035819261290130702
Position 16119: 0.0034785285853899083
Position 14772: 0.003393964308699066
Position 4568: 0.0032190677916473414
Position 2719: 0.003112152495404412
Position 16686: 0.0030716418533933932
Position 5932: 0.003055694699325606
Position 16392: 0.0030163849347058886
Position 523: 0.0029888968729921864
Position 943: 0.00272237592047504
Position 4343: 0.0025346332450400747
Position 5317: 0.0024693936987286815
Position 15770: 0.0024079559276378383
Position 14892: 0.0023961305527720254
Position 20145: 0.0019805179575752407
Position 14865: 0.001943327535388836
Position 16145: 0.0016067101770467366
Position 3488: 0.0015531971502255422
Position 16018: 0.001513095306150119
Position 547: 0.0014937179108852085
Position 3057: 0.001336951731963481
Position 288: 0.0011948143664474026
Position 922: 0.001161938402123092
Position 297: 0.0011147857802578046
Position 1013: 0.0010441329326490204
Position 1538: 0.0008715522703541246
Position 712: 0.000859375291423096
Position 2467: 0.0008506004587569099
Position 230: 0.000795795085868546
Position 19109: 0.0007183673748407605
Position 19767: 0.0007169431292131282
Position 3393: 0.0006995114592972753
Position 16575: 0.0006669526409657842
Position 15476: 0.0006361606912152606
Position 1982: 0.00047055626856250954
Position 15281: 0.0003687448067918688
Position 19191: 0.0003174111974596909
Position 1492: 0.0002824640098114993
Position 19649: 0.00027821145285261456
Position 4741: 0.00024380449505004512
Position 3497: 0.00024243957276037008
Position 891: 0.000237492433924618
Position 174: 0.00018741174816133896
Position 802: 0.00016330600986525304
Position 157: 0.0001453489566595163
Position 16476: 0.00012269961569669666
Position 4531: 0.00011551691087922904
Position 217: 9.086216565765968e-05
Position 330: 8.403753817498691e-05
Position 294: 7.213055968850755e-05
Position 2355: 6.881200531319887e-05
Position 303: 6.708976239844015e-05
Position 4625: 6.046547255938805e-05
Position 200: 3.7171549801667186e-05
Position 321: 3.624590271760537e-05
Position 346: 3.5935710592053956e-05
Position 16537: 3.2541147135512764e-05
Position 3988: 2.9976974432367612e-05
Position 16037: 2.7629935025122218e-05
Position 16278: 2.338687651434404e-05
Position 17066: 1.649638395868846e-05
Position 18076: 1.2195979844933257e-05
Position 18057: 1.1410641027082463e-05
Position 15602: 9.886658377130164e-06
Position 16882: 9.034310647906157e-06
Position 16481: 7.71281976671604e-06
Position 16423: 7.491024784398619e-06
Position 16627: 7.27009971353577e-06
Position 2225: 3.841165136406729e-06
Position 16654: 2.9900541248881763e-06
Position 192: 6.236776799622867e-07
Position 71: 4.6314088103371887e-07
Position 840: 4.597828405720355e-07
Position 475: 2.8613397884516043e-07
Position 480: 2.5682435514888855e-07
Position 176: 2.2547920609988785e-07
Position 453: 2.0775373690546662e-07
Position 815: 5.778352076275745e-08
Position 807: 5.454484476857126e-08
Position 420: 4.7735747964044626e-08
Position 1017: 4.690133227756375e-08
Position 825: 3.775441691755311e-08
Position 413: 3.7231302996319084e-08
Position 211: 3.5298534536559923e-08
Position 363: 2.6433649109372813e-08
Position 780: 1.4678131697629457e-08
Position 506: 5.850883730107455e-09
Position 73: 3.6060424249115562e-09
Position 310: 3.774170388875928e-11
Position 6208: 3.8626296465106584e-12
