Gene = RnrL
index = 1431
Annotated 5SS: [117 257 667]
Annotated 3SS: [167 488 724]
SMsplice 5SS: [117 257 667]
SMsplice 3SS: [167 488 724]
top_k =  500
Partition function (log Z): 4.9997783164437815

Sorted 5' Splice Sites (High to Low Probability):
Position 667: 0.9977504975774715
Position 117: 0.9854347203895236
Position 257: 0.8644508049365974
Position 423: 0.1893868902835513
Position 2119: 0.0751448978232402
Position 313: 0.06639191862561472
Position 1818: 0.04273235800220885
Position 430: 0.008037258383895386
Position 97: 0.006925515228444798
Position 1251: 0.00464133194226694
Position 1475: 0.0035724168692088565
Position 394: 0.0032571372680216797
Position 805: 0.0026653431624905394
Position 282: 0.0018680243444241294
Position 261: 0.0016324106442227157
Position 1724: 0.0016097840178658147
Position 2534: 0.0015588560683173218
Position 297: 0.0011398376397949894
Position 317: 0.0009903857341225007
Position 1843: 0.0009634440101710222
Position 1855: 0.0009521533398224544
Position 1801: 0.000806509038364425
Position 1696: 0.0007401469287768802
Position 1797: 0.0007274144384890368
Position 784: 0.0007236862721460417
Position 383: 0.0006412911774087311
Position 2158: 0.0006281479181222959
Position 808: 0.0006086001443247541
Position 1053: 0.0005828849693017141
Position 1192: 0.0005823022891197124
Position 1548: 0.0005371871733179525
Position 1588: 0.0005006392139263913
Position 368: 0.0004713658591146766
Position 854: 0.00046706569942722926
Position 1137: 0.00039294844177363553
Position 2552: 0.00028865956589326484
Position 104: 0.00017233420129006129
Position 344: 0.00016701506103050401
Position 1710: 0.00016022221136666114
Position 121: 0.00013644740679541017
Position 2797: 0.00012718794798216153
Position 1949: 0.0001116188103646617
Position 2464: 0.00010570008938503367
Position 400: 6.627267688465928e-05
Position 751: 5.710045832101403e-05
Position 274: 5.120211248605447e-05
Position 185: 4.869605444005408e-05
Position 248: 2.909637108687656e-05
Position 79: 2.7797443948675725e-05
Position 46: 2.700836171682899e-05
Position 1630: 2.500112630803594e-05
Position 671: 2.4582719781305843e-05
Position 1608: 2.3112626369401095e-05
Position 775: 1.930810714748059e-05
Position 1735: 1.5490629979480338e-05
Position 265: 1.4172871204655156e-05
Position 1167: 1.0397333852212262e-05
Position 336: 9.760629583028584e-06
Position 67: 3.7052277942027953e-06
Position 326: 2.0704279042772446e-06
Position 517: 1.90770938229143e-06
Position 16: 1.632275177573901e-06
Position 1605: 1.5722395031812797e-06
Position 1992: 1.1282562599169353e-06
Position 1647: 1.1198481539338309e-06
Position 792: 8.923567288683265e-07
Position 837: 8.777342764957994e-07
Position 699: 8.664298854246085e-07
Position 59: 8.611624978255346e-07
Position 453: 6.477515100193146e-07
Position 958: 3.463365898397789e-07
Position 896: 2.5321021519163984e-07
Position 489: 1.6960770399335823e-07
Position 629: 1.307531020785479e-07
Position 741: 1.1865656916301602e-07
Position 2148: 6.53417719692807e-08
Position 997: 4.993940368067259e-08
Position 464: 4.3387534791498564e-08
Position 1149: 1.9387850520574137e-08
Position 521: 1.8346641343578246e-08
Position 1255: 1.7248357531045243e-08
Position 146: 1.554275425709625e-08
Position 507: 1.1318627542304252e-08
Position 627: 7.52441955496234e-09
Position 466: 7.340311667541284e-09
Position 531: 6.595371405175331e-09
Position 1089: 4.537314870505414e-09
Position 682: 3.799806687817774e-09
Position 1086: 3.4562288514700842e-09
Position 1080: 3.0413267929456545e-09
Position 1524: 1.07545007833826e-09
Position 727: 4.2432525515160815e-11
Position 691: 3.236151880582978e-11
Position 134: 6.483214693428922e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 488: 0.9924852265065923
Position 167: 0.9916714955635104
Position 724: 0.9402313426343333
Position 364: 0.1411667912666616
Position 2343: 0.09041250106191259
Position 1906: 0.042192140987407284
Position 885: 0.01210697299436021
Position 2028: 0.009651093779453317
Position 2184: 0.00859997188760548
Position 1875: 0.005427045236396467
Position 1111: 0.004922079455683313
Position 762: 0.004834945860092899
Position 313: 0.004676210757989479
Position 914: 0.0038924198899739637
Position 1738: 0.0025509405518168156
Position 2626: 0.002401233964951508
Position 759: 0.0016472030328884397
Position 2426: 0.00161601210276905
Position 1956: 0.0015279180644389558
Position 2463: 0.0010587722884670115
Position 1302: 0.0009440241375875848
Position 1908: 0.0008929432442979998
Position 2025: 0.0008227528193423587
Position 2260: 0.0007767286783194567
Position 1676: 0.000751571158758439
Position 2664: 0.0006552136811950466
Position 507: 0.0004576105573981007
Position 1928: 0.0003693736091998665
Position 317: 0.00033766629986812244
Position 2685: 0.00026235001960065704
Position 1080: 0.0002277352174680554
Position 542: 0.00021268797157733443
Position 1149: 0.0001679757515528837
Position 1662: 0.00013417556716741226
Position 2858: 0.00012718794798216153
Position 174: 0.00012039641318433355
Position 813: 0.00011927283527263558
Position 931: 9.291791235504685e-05
Position 1137: 7.834019771197189e-05
Position 2000: 7.109097533619882e-05
Position 281: 7.093413665967635e-05
Position 735: 5.928915870349258e-05
Position 178: 5.397951806167574e-05
Position 816: 4.330079682934206e-05
Position 1503: 4.1678625288488715e-05
Position 440: 3.9160796716039324e-05
Position 1023: 3.379430023441198e-05
Position 2005: 3.2039487566681306e-05
Position 1306: 3.0978898867536596e-05
Position 627: 3.0052857352497685e-05
Position 924: 2.703674238899064e-05
Position 296: 2.124297654958885e-05
Position 1913: 1.6056995168946327e-05
Position 564: 1.409713239771684e-05
Position 775: 1.4035041971109595e-05
Position 210: 7.541598421378336e-06
Position 407: 5.944507672557158e-06
Position 220: 4.563830236021856e-06
Position 437: 4.431380558559779e-06
Position 430: 2.17967491589994e-06
Position 561: 2.041523393285409e-06
Position 545: 1.1277203124608548e-06
Position 181: 1.0789873697317723e-06
Position 217: 6.580440640095621e-07
Position 1545: 4.6453942807304806e-07
Position 112: 2.944424894931436e-07
Position 573: 1.9095984185892525e-07
Position 453: 1.2627077317019457e-07
Position 59: 9.313585787450625e-08
Position 97: 4.325504593590876e-08
Position 261: 3.925812468039948e-08
Position 644: 3.177786360670607e-08
Position 1212: 2.6461926608454936e-08
Position 656: 2.2736948898779444e-08
Position 184: 2.0144350741170112e-08
Position 653: 4.696304894663677e-09
Position 79: 3.080457439694769e-09
Position 73: 1.9685447339726516e-10
Position 64: 2.8435688316719895e-11
Position 116: 1.3234340418441107e-11
Position 114: 7.69722956517554e-12
