Gene = tam
index = 1907
Annotated 5SS: [2038 2916]
Annotated 3SS: [2092 2974]
SMsplice 5SS: [2038 2916]
SMsplice 3SS: [2092 2974]
top_k =  500
Partition function (log Z): -3.6525126337555998

Sorted 5' Splice Sites (High to Low Probability):
Position 2916: 0.9802442650901637
Position 2038: 0.9507363624238039
Position 183: 0.31818262728903257
Position 2660: 0.21873811766930634
Position 711: 0.07709533682737142
Position 846: 0.07214125182447777
Position 1134: 0.04591624122548499
Position 2042: 0.030447533724022976
Position 2521: 0.02562870766592096
Position 34: 0.01937576098220914
Position 3255: 0.017123114235947253
Position 917: 0.017120934641845754
Position 2615: 0.0063616105583381025
Position 252: 0.006195360200898359
Position 339: 0.005883929343837224
Position 3033: 0.005776327233048515
Position 707: 0.004848933053757292
Position 1318: 0.004504353809201606
Position 642: 0.004452179502579044
Position 104: 0.0029063254311382245
Position 2176: 0.0027153983706617716
Position 117: 0.002515455075457688
Position 1056: 0.0019970611432661937
Position 3216: 0.0018302612255442568
Position 701: 0.0018283332206449987
Position 644: 0.0014950051014526115
Position 1220: 0.0010654195522348934
Position 944: 0.001047480506229308
Position 20: 0.0009581357322817617
Position 2324: 0.0009531853590409081
Position 2639: 0.0007717733370568209
Position 382: 0.0007470529192944021
Position 324: 0.0007338352399960795
Position 3285: 0.0006133312129838462
Position 3724: 0.0006064118895930113
Position 2731: 0.0006050583618897514
Position 1075: 0.0004378765493577221
Position 948: 0.00040058571222959194
Position 2762: 0.00035545837142637063
Position 1959: 0.0003469930702590797
Position 2789: 0.0003197952341204892
Position 3604: 0.00029658783485953785
Position 3600: 0.0002810364124950122
Position 474: 0.000257493120058702
Position 3226: 0.00023813651944884305
Position 2920: 0.00021743428962016375
Position 3213: 0.00016260617989436357
Position 2030: 0.00014731937568088452
Position 3397: 0.00011242503147387068
Position 1138: 7.780674183694092e-05
Position 1954: 6.973615187237536e-05
Position 2624: 6.887927826342561e-05
Position 353: 6.85246919870679e-05
Position 2332: 6.809529678679992e-05
Position 2419: 6.433098427762501e-05
Position 1927: 3.258917601909242e-05
Position 2211: 3.185483099541595e-05
Position 2335: 3.100392635608818e-05
Position 3628: 3.0922745867934906e-05
Position 369: 1.9622021355883455e-05
Position 147: 1.0005991292476535e-05
Position 532: 3.0686153086812976e-06
Position 684: 2.314309577331918e-06
Position 890: 2.0685353480531357e-06
Position 246: 1.929093880750159e-06
Position 2116: 1.3981051554121366e-06
Position 393: 8.583370582884168e-07
Position 843: 8.466657287768413e-07
Position 1361: 7.968015070534395e-07
Position 407: 7.049253686605094e-07
Position 491: 6.091112555848458e-07
Position 22: 5.300022480302495e-07
Position 600: 4.6944217112653956e-07
Position 744: 3.8749286785613025e-07
Position 648: 3.749814014116873e-07
Position 210: 3.69977059227752e-07
Position 507: 2.3490870385492805e-07
Position 2066: 1.6500547572303062e-07
Position 165: 1.403168358560147e-07
Position 2537: 1.2678294590864378e-07
Position 2889: 1.201805552290494e-07
Position 1179: 1.0847170596276976e-07
Position 2871: 1.0784084351504366e-07
Position 24: 1.0705781716644977e-07
Position 45: 1.0317890182153048e-07
Position 142: 6.996846530176089e-08
Position 850: 6.27172961831921e-08
Position 2704: 3.839030422502394e-08
Position 3187: 3.647768703813425e-08
Position 2237: 3.290932716351878e-08
Position 2382: 2.604352153954033e-08
Position 3608: 2.161514589088999e-08
Position 402: 1.4203628826255737e-08
Position 2597: 1.0895844792371992e-08
Position 2548: 1.077452781134464e-08
Position 27: 8.981412987891463e-09
Position 2664: 8.094049416933843e-09
Position 2060: 7.464222000734217e-09
Position 1559: 7.409214101676839e-09
Position 1453: 4.073098700835407e-09
Position 2769: 3.6203047516530256e-09
Position 1631: 3.374845618428759e-09
Position 86: 1.0892531579551646e-10
Position 60: 1.1852923740574467e-11
Position 287: 3.4452805367197832e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2092: 0.9947603532296622
Position 2974: 0.975476924822606
Position 1831: 0.46676390054203315
Position 2810: 0.16374663569754233
Position 2731: 0.033440423882167794
Position 1378: 0.025553492369096376
Position 2571: 0.025545052631339302
Position 1227: 0.025190807864412388
Position 3419: 0.01908807701639127
Position 2859: 0.012592552952331273
Position 2980: 0.01013811028808496
Position 2793: 0.00885017619597047
Position 871: 0.007849567650985422
Position 1887: 0.005792963469684184
Position 1958: 0.00548189948821697
Position 427: 0.005030015182054426
Position 1659: 0.004961808723702143
Position 1290: 0.0047980096596170205
Position 1583: 0.003931556253154538
Position 3093: 0.0034938136204599336
Position 251: 0.0034703340630601884
Position 2983: 0.0022517336737247653
Position 1328: 0.0018528027778800184
Position 3332: 0.001455232936537839
Position 995: 0.0014528233065299937
Position 2218: 0.0014497936654146208
Position 1839: 0.001406655038741442
Position 1174: 0.0013047323712547538
Position 3462: 0.0012982613756709945
Position 3289: 0.0012545533642019987
Position 2145: 0.0011623825756308518
Position 407: 0.0009557828844839159
Position 2254: 0.0008674525463960794
Position 1865: 0.000808956655486327
Position 100: 0.0007867278353105327
Position 2700: 0.0007352942543448646
Position 3030: 0.0007029173480369092
Position 3056: 0.0006661156995580851
Position 2574: 0.0006302809598834945
Position 765: 0.0005805737703787932
Position 3772: 0.0005552785730990757
Position 756: 0.0005532508768249363
Position 467: 0.0005245910644852079
Position 1842: 0.00046765590782279045
Position 1478: 0.0004603359066650847
Position 1683: 0.00045599803744295227
Position 567: 0.0004468635642082256
Position 1909: 0.00044223780689134687
Position 783: 0.00042735000471142825
Position 2719: 0.00041918899914605785
Position 521: 0.0004148347336082347
