Gene = smal
index = 1879
Annotated 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
Annotated 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
SMsplice 5SS: [  567 11564 13727 17643 17864 22309 24186 24486 27293 27735 28543 29780]
SMsplice 3SS: [11305 13620 17410 17715 22128 24045 24277 27076 27501 28403 28759 29922]
top_k =  500
Partition function (log Z): 22.443852274401486

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.999399768739168
Position 22309: 0.9984003713055414
Position 27293: 0.9943417371635611
Position 24186: 0.99012032750245
Position 17864: 0.9855686133420458
Position 11564: 0.9802615272370518
Position 27735: 0.9759197226234322
Position 29780: 0.9536092398805457
Position 13727: 0.9288982674023035
Position 24486: 0.912202175873121
Position 567: 0.8213274182256324
Position 28543: 0.4714255610310659
Position 18456: 0.42888611330181514
Position 25908: 0.18246042272704005
Position 20212: 0.14651657453541095
Position 26006: 0.13518141546012216
Position 345: 0.12310723243550212
Position 25060: 0.10267322200565325
Position 28547: 0.1011608295980459
Position 24929: 0.10035289210573846
Position 1211: 0.09072765678511059
Position 4836: 0.08328043913646634
Position 18381: 0.07921738196552844
Position 26707: 0.0725524119198993
Position 18693: 0.07076477752474163
Position 22537: 0.06884323213662621
Position 1736: 0.06382045320774211
Position 1225: 0.05836232470883479
Position 23926: 0.056342573985478886
Position 17234: 0.053698552251197885
Position 4294: 0.05314443742595626
Position 30630: 0.0505975139581572
Position 4526: 0.04336237414859617
Position 24907: 0.039352849432515984
Position 14647: 0.038119952728868915
Position 23004: 0.036796433835118735
Position 18442: 0.03551969762412932
Position 13350: 0.03491694914031858
Position 24564: 0.03487347795164847
Position 26544: 0.03364474000102753
Position 30196: 0.03287541942749801
Position 13355: 0.03247262612430405
Position 11068: 0.03008746377721273
Position 1798: 0.029915039463337952
Position 28503: 0.028370059500110584
Position 25964: 0.02827032995207004
Position 24795: 0.028151592063365767
Position 25990: 0.028081358262555655
Position 4227: 0.022800715933379977
Position 22447: 0.019850578817489764
Position 6262: 0.019764611856376683
Position 25134: 0.019645351498314506
Position 17217: 0.017924482146870896
Position 17487: 0.01564710850660917
Position 16881: 0.015482813817947652
Position 25757: 0.015103787675207099
Position 22994: 0.01508801050504994
Position 11998: 0.01507693047761259
Position 1641: 0.01402630425666509
Position 30419: 0.012969999935551495
Position 25114: 0.011476080158550287
Position 24410: 0.01024426100505555
Position 4721: 0.010127698152100732
Position 11618: 0.009600779287908012
Position 28483: 0.009527768388149893
Position 25914: 0.009260861344670626
Position 20842: 0.008817825694303533
Position 4344: 0.007043373517905545
Position 16908: 0.006996126507834226
Position 13772: 0.00659339017253137
Position 12171: 0.006498594386147864
Position 29017: 0.006445772503378438
Position 17000: 0.0063276145747722294
Position 23951: 0.0061133337993130015
Position 23484: 0.006023084696482434
Position 28519: 0.005923662495854616
Position 15464: 0.00536511189876127
Position 23610: 0.005191370278167809
Position 20808: 0.004974130112469593
Position 10294: 0.004350816727973571
Position 6258: 0.0040769152206453175
Position 27826: 0.004053876686247579
Position 9338: 0.0040173156172596996
Position 28048: 0.003912718668812556
Position 14513: 0.003720609361501242
Position 6163: 0.0035387787548342526
Position 13334: 0.0033587967548534678
Position 18533: 0.0031761304528861367
Position 12568: 0.00317528623021762
Position 14877: 0.0031437862246711124
Position 29072: 0.0031108532911874394
Position 29854: 0.0027802839860177125
Position 24194: 0.0026532914081325914
Position 28478: 0.0026328144094707297
Position 2399: 0.0026029245758595596
Position 28347: 0.0024978016735643614
Position 18564: 0.0023954763455770437
Position 21009: 0.002393145733610705
Position 6266: 0.002315132178238978
Position 23530: 0.0022271127270776007
Position 23518: 0.0021159913857466133
Position 18482: 0.002112995359260149
Position 18929: 0.0020460859723073796
Position 24869: 0.001976907222382358
Position 18188: 0.0019566418708640335
Position 16965: 0.0019444715224438238
Position 27273: 0.0019129733689994151
Position 24499: 0.001849855368195738
Position 23535: 0.0018067849842886843
Position 15291: 0.0017267979154756208
Position 860: 0.0017133451514884503
Position 22734: 0.0016525096493607732
Position 14744: 0.0016451512090852223
Position 16837: 0.0015134245650250252
Position 18700: 0.0015126568468879476
Position 1429: 0.0014508346756455866
Position 80: 0.0014225058817958888
Position 23857: 0.001403100290223178
Position 17882: 0.0013849861294721877
Position 28640: 0.0013566901722153937
Position 21052: 0.0013017284165612716
Position 19986: 0.0012345081535016728
Position 1989: 0.001209441480223939
Position 4567: 0.0010852049484037212
Position 28472: 0.0010812892752319527
Position 27167: 0.0010053955130691356
Position 19632: 0.0009496570695093526
Position 28334: 0.0009390135487056014
Position 12267: 0.0009223038248899211
Position 28464: 0.000908468986160714
Position 18697: 0.0009023836139475639
Position 19883: 0.0009012094484622121
Position 11726: 0.0008792918013584405
Position 24785: 0.0008666576382806233
Position 27970: 0.0008588656983681862
Position 347: 0.0008314493509233894
Position 266: 0.0007998981663177978
Position 19245: 0.0007314141684091411
Position 28204: 0.000702001423268253
Position 24126: 0.0006859370121538326
Position 12806: 0.0006444219539371717
Position 17902: 0.0006366475145975991
Position 356: 0.0006181411926213457
