Gene = Grip71
index = 1202
Annotated 5SS: [ 282  636 1540]
Annotated 3SS: [ 340  697 1594]
SMsplice 5SS: [282 636]
SMsplice 3SS: [ 340 1594]
top_k =  500
Partition function (log Z): 0.03431691367656564

Sorted 5' Splice Sites (High to Low Probability):
Position 282: 0.983396651547635
Position 636: 0.9830901412656423
Position 1544: 0.31399635958939326
Position 4: 0.08764356355904136
Position 1550: 0.031629100235143016
Position 844: 0.028724201538253568
Position 1228: 0.0165626874881026
Position 1986: 0.013107752014880701
Position 1497: 0.009929870381827664
Position 293: 0.008560171932250197
Position 2205: 0.007007380864622122
Position 873: 0.005468889999139543
Position 427: 0.004175763993907533
Position 985: 0.003883640517675848
Position 1805: 0.0033868739920020724
Position 1529: 0.0032163289175398085
Position 2225: 0.002537372027617779
Position 1348: 0.0021306426699438425
Position 590: 0.002098540765697282
Position 1147: 0.0019929113189901078
Position 1126: 0.0016438774107113674
Position 1223: 0.0011953898402010314
Position 975: 0.0009107392310709482
Position 431: 0.0007899182011843953
Position 1200: 0.000654458110779586
Position 2330: 0.0006506552686343921
Position 1753: 0.0006271948588995794
Position 1969: 0.000615892488126401
Position 66: 0.0004972442222703363
Position 1207: 0.00045431714484771795
Position 879: 0.0004094961460562859
Position 227: 0.00039905744818604944
Position 2247: 0.000393565411669888
Position 1177: 0.0003907024140632144
Position 2256: 0.00038213176429346767
Position 1071: 0.0003332203192753516
Position 546: 0.00031593829613324345
Position 2050: 0.00026762843971710095
Position 1775: 0.00020506976087071712
Position 1095: 0.00018851330756784545
Position 1796: 0.00017585128008587068
Position 1509: 0.00016018098177317404
Position 1402: 0.00014029581611136585
Position 1080: 0.00013058352108679105
Position 314: 0.00012701453102125846
Position 362: 9.745265684740389e-05
Position 35: 9.655248981538147e-05
Position 1462: 9.557104033409048e-05
Position 1948: 8.485274781193372e-05
Position 640: 7.280443155643272e-05
Position 1051: 6.453648744941818e-05
Position 581: 6.294945184268044e-05
Position 991: 6.158105734299879e-05
Position 2314: 5.7976562220419344e-05
Position 559: 4.9605284209911916e-05
Position 1250: 4.496797867366578e-05
Position 655: 4.438559074452682e-05
Position 160: 3.388803065216493e-05
Position 848: 3.323358830405856e-05
Position 780: 3.082246957290006e-05
Position 2148: 3.0362431313449534e-05
Position 251: 2.8448657199394083e-05
Position 1102: 2.4958086073697107e-05
Position 440: 2.4783183675487376e-05
Position 445: 2.3369440597426652e-05
Position 1359: 2.3260140494581478e-05
Position 2306: 2.2728749088235556e-05
Position 1331: 2.040017945598511e-05
Position 823: 1.9389942535514728e-05
Position 1198: 1.8883255975689303e-05
Position 1282: 1.7386386201087196e-05
Position 509: 1.6670366858176447e-05
Position 765: 1.6203005407178463e-05
Position 708: 1.0023431984231886e-05
Position 64: 9.660313877214834e-06
Position 98: 8.831875521687464e-06
Position 2166: 8.79183840447141e-06
Position 154: 7.329345203910378e-06
Position 687: 5.2891617721052124e-06
Position 396: 5.187531805716937e-06
Position 215: 2.794039166232246e-06
Position 318: 1.6451680616817228e-06
Position 1689: 1.1467697959734069e-06
Position 109: 1.0791178939564342e-06
Position 221: 8.72322483371918e-07
Position 389: 6.247970049049463e-07
Position 443: 5.302239043156475e-07
Position 122: 4.400294103392833e-07
Position 358: 3.869753943927875e-07
Position 925: 2.0147263857000161e-07
Position 1064: 1.914688467514476e-07
Position 1006: 1.8191438913352075e-07
Position 1078: 1.6735783555552454e-07
Position 196: 1.3794009747270525e-07
Position 485: 5.366462659216951e-08
Position 164: 5.061000363806984e-08
Position 740: 1.663523818500547e-09
Position 391: 2.341466569444065e-11
Position 514: 6.435297824673144e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 340: 0.9932925481080123
Position 1594: 0.9584056072801898
Position 697: 0.3106003184184151
Position 79: 0.07022453033298566
Position 785: 0.03750984127661639
Position 1476: 0.028891342312793188
Position 1396: 0.028688718932010908
Position 759: 0.02634430578476213
Position 196: 0.012662190733941066
Position 1308: 0.010642449754698618
Position 2049: 0.006804513120369803
Position 2381: 0.006736240543566222
Position 1857: 0.004928255846488381
Position 2305: 0.004028463178744858
Position 474: 0.00355216564964348
Position 2430: 0.0031785010546954086
Position 762: 0.003069989167164211
Position 811: 0.002453962058667041
Position 2046: 0.0020667361765541975
Position 154: 0.0018891018381178393
Position 2287: 0.0014960633957811199
Position 2361: 0.001490695887757729
Position 823: 0.0009519943169619466
Position 172: 0.0009037537241450901
Position 1107: 0.0007991991518727135
Position 1462: 0.0007280393507910814
Position 2007: 0.0006000297659815772
Position 2098: 0.0004950237076525203
Position 1912: 0.0003711949641267703
Position 1863: 0.0002787824217928889
Position 148: 0.00024696462401858037
Position 1866: 0.0002393760428432454
Position 506: 0.00021740264530612055
Position 179: 0.00014435089239638133
Position 47: 0.0001295603799545796
Position 1617: 0.00011642755420270684
Position 1570: 0.00010830382018720842
Position 2442: 0.00010641179353773836
Position 2154: 5.713132739351883e-05
Position 932: 5.335651928766036e-05
Position 553: 3.8555026410068034e-05
Position 661: 3.718974687146865e-05
Position 1022: 3.6830813688083944e-05
Position 405: 3.0676381224573775e-05
Position 418: 2.7837620435064366e-05
Position 2025: 2.680968723864143e-05
Position 2175: 2.5710410651917428e-05
Position 1604: 2.4997405076712117e-05
Position 896: 1.7329524072495713e-05
Position 1715: 1.5963825794035505e-05
Position 435: 1.4810799046366414e-05
Position 366: 1.448633941264072e-05
Position 1268: 9.805132273919094e-06
Position 816: 8.788773898542074e-06
Position 606: 8.127495388731224e-06
Position 450: 8.00095802196089e-06
Position 844: 7.71910630437226e-06
Position 797: 6.335747883180608e-06
Position 609: 6.33504963995267e-06
Position 1126: 2.6028334710835728e-06
Position 628: 2.0195591025486853e-06
Position 546: 1.6191618605212577e-06
Position 1048: 1.5493586039801325e-06
Position 348: 7.987984448406487e-07
Position 509: 7.179850035237186e-07
Position 597: 7.01653289653115e-07
Position 160: 4.5932930516119867e-07
Position 724: 3.129804900756919e-07
Position 265: 2.307709499238391e-07
Position 581: 1.386786757416734e-07
Position 271: 3.77474599648596e-08
Position 358: 2.9404614181447474e-08
