Gene = GV1
index = 1177
Annotated 5SS: [  132  2097 10832 11511]
Annotated 3SS: [ 2040 10625 11218 11805]
SMsplice 5SS: [  132 10832 11511]
SMsplice 3SS: [10625 11218 11805]
top_k =  500
Partition function (log Z): -6.8276374237255215

Sorted 5' Splice Sites (High to Low Probability):
Position 10832: 0.9219274829186022
Position 132: 0.670242459160551
Position 11511: 0.551049343398181
Position 11384: 0.30242739769189286
Position 2097: 0.27859945025561117
Position 2671: 0.16470704597725996
Position 1619: 0.11757954073716524
Position 55: 0.10759339104116945
Position 176: 0.08930018571466532
Position 1359: 0.06525531278598247
Position 11489: 0.026757496518104173
Position 901: 0.022715348336654832
Position 1593: 0.021754898250796222
Position 2199: 0.018379786088027605
Position 1924: 0.017821177213720726
Position 11408: 0.015758124825769063
Position 2369: 0.010356550672040254
Position 11679: 0.01007286501504672
Position 218: 0.009936222010989903
Position 1779: 0.00947704141399767
Position 1886: 0.006455388459140277
Position 88: 0.006322815441149581
Position 797: 0.005601759306083909
Position 65: 0.004098337094682034
Position 11465: 0.002915850993473768
Position 11597: 0.0019409289962959327
Position 2186: 0.0019121144440830183
Position 5373: 0.0018694514482233996
Position 11397: 0.0017394297177776136
Position 11649: 0.0016079078805233413
Position 10809: 0.001236893545415281
Position 1918: 0.0012013358730721883
Position 1559: 0.0011692273395567225
Position 362: 0.0010720883573525192
Position 2435: 0.000958349445500713
Position 11423: 0.0007361571951624884
Position 801: 0.0007358725973501151
Position 691: 0.0005977805773555865
Position 1366: 0.0005947983482707666
Position 1632: 0.00046873333205706624
Position 1609: 0.00046251110690598746
Position 1022: 0.00039575561789490334
Position 11886: 0.00036574724050418794
Position 9705: 0.0003596403837248895
Position 180: 0.0003034563072577155
Position 199: 0.000231659208372131
Position 183: 0.00021446267568815523
Position 997: 0.00019157617354465109
Position 1927: 0.00017027713770085415
Position 1904: 0.00015917234595463556
Position 25: 0.00014411498294366592
Position 11900: 0.00013150962883818362
Position 920: 7.426104469111443e-05
Position 951: 6.28281878616466e-05
Position 1127: 4.205223107862748e-05
Position 1335: 4.160031683611502e-05
Position 885: 3.3634848020729746e-05
Position 3: 1.4577900611230359e-05
Position 617: 1.422988597367132e-05
Position 840: 1.1011036791345463e-05
Position 188: 1.0155083913522749e-05
Position 815: 3.790807622976893e-06
Position 7272: 3.143947253906179e-06
Position 136: 3.0670904859637934e-06
Position 12: 2.9262076729809407e-06
Position 30: 2.74573698654189e-06
Position 722: 2.6864753960144437e-06
Position 14: 2.6352525967287757e-06
Position 1098: 2.6066269132304792e-06
Position 516: 2.3606913259538907e-06
Position 360: 2.0329985509592647e-06
Position 143: 1.9263182017860465e-06
Position 905: 1.7575187721884253e-06
Position 664: 1.5741480439778985e-06
Position 141: 1.23011017197953e-06
Position 594: 7.173099044938371e-07
Position 8030: 6.085556784517133e-07
Position 178: 3.027377074100372e-07
Position 5: 1.3802388380889888e-07
Position 7423: 3.1592235190333116e-08
Position 305: 3.442500826215708e-09
Position 858: 4.826107125908394e-11
Position 738: 4.778452333804731e-11
Position 260: 2.0002823480947142e-11
Position 418: 3.9244273474145056e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11218: 0.9269684918959327
Position 10625: 0.9168806490922684
Position 11805: 0.7382068934214436
Position 2040: 0.2672238260498621
Position 11669: 0.21489251096901
Position 110: 0.10861002223253662
Position 1452: 0.08241250775125929
Position 2630: 0.05530067383741282
Position 11811: 0.027117051090283527
Position 1512: 0.025365703032428813
Position 2257: 0.021619697832362485
Position 970: 0.016996928756652686
Position 743: 0.00842342346311396
Position 2434: 0.008003852163353115
Position 1990: 0.0070475598709895506
Position 2431: 0.005976735146970161
Position 1011: 0.005311203963185774
Position 11980: 0.004633989585263489
Position 2319: 0.004251353445364302
Position 2299: 0.0040274027513137675
Position 188: 0.003639229011736909
Position 10179: 0.003264774871826362
Position 10071: 0.003247697902155772
Position 255: 0.002101801573423494
Position 2165: 0.0018438074146064644
Position 2588: 0.0017496596960275568
Position 2510: 0.0016211001000741992
Position 2466: 0.0014401988327830699
Position 643: 0.0014398399403472825
Position 5212: 0.0014067354080552683
Position 11578: 0.001064976422196879
Position 11814: 0.0009210957851881712
Position 11438: 0.0007931533465132344
Position 11054: 0.0006688090229535181
Position 2540: 0.0005213656477906368
Position 778: 0.0004847041949552292
Position 1212: 0.00047507288927605773
Position 5259: 0.0004629623924942745
Position 1131: 0.0003666016867942034
Position 9511: 0.0003596403837248895
Position 874: 0.000347692850855123
Position 451: 0.00024374292305205395
Position 467: 0.00022301057827379728
Position 318: 0.00010301107472494559
Position 565: 7.199969687325235e-05
Position 1714: 5.802699828220844e-05
Position 1165: 5.59649749070445e-05
Position 1885: 4.286189202706224e-05
Position 2017: 2.3688248883899842e-05
Position 674: 1.9653781031603886e-05
Position 265: 1.8560790963099852e-05
Position 399: 1.675226023566163e-05
Position 592: 1.2801308586169443e-05
Position 276: 1.10249163446955e-05
Position 901: 7.616522181692594e-06
Position 7340: 3.85509365965816e-06
Position 7086: 3.38372127151535e-06
Position 707: 2.5721802151843237e-06
Position 8103: 1.5383672172532871e-06
Position 649: 1.433921533627863e-06
Position 597: 1.0698470723723087e-06
Position 117: 7.134488880638016e-07
Position 8334: 6.368358073900322e-07
Position 8162: 5.02794036438389e-07
Position 2045: 4.7338409193339975e-07
Position 7574: 4.465736108659186e-07
Position 5616: 5.858154644315641e-08
Position 77: 2.7181875848681893e-08
Position 3189: 8.428360474628844e-09
Position 3127: 6.437465782307188e-09
Position 199: 5.962887495557763e-09
Position 3722: 5.86430468482292e-09
Position 2772: 4.019950397038863e-09
Position 121: 2.2440901910420235e-09
Position 2926: 1.5057362522402275e-09
Position 5190: 5.006082593493388e-10
Position 5180: 4.833406454791053e-10
Position 141: 2.0174414485804397e-10
Position 88: 1.0439831557640743e-10
Position 124: 4.67689489087148e-11
Position 2639: 1.7765704482970176e-11
Position 52: 1.7070594860725416e-11
Position 46: 1.4841782115659684e-11
Position 132: 8.965068750051502e-13
