Gene = Sf3b2
index = 1486
Annotated 5SS: [ 105  803 1830 2131]
Annotated 3SS: [ 161  859 1885 2193]
SMsplice 5SS: [ 105  803 1830 2131]
SMsplice 3SS: [ 161  859 1885 2193]
top_k =  500
Partition function (log Z): 7.321746456635396

Sorted 5' Splice Sites (High to Low Probability):
Position 803: 0.9975772677942163
Position 2131: 0.9966720642506905
Position 1830: 0.9960952747103817
Position 105: 0.7465546843366125
Position 2285: 0.003947714688458271
Position 2720: 0.003777053091468783
Position 1413: 0.0035774324741809113
Position 2732: 0.0033375897416659354
Position 2015: 0.002920622355350247
Position 2542: 0.0025703240193148107
Position 2692: 0.0023772976816967403
Position 477: 0.002124654232643925
Position 1291: 0.002109714628018112
Position 250: 0.0018638718428574178
Position 1605: 0.001402029834450238
Position 1795: 0.0011387614584190305
Position 2424: 0.001117907087752307
Position 919: 0.0009478183668327522
Position 526: 0.0007678622016724895
Position 2135: 0.000658864996289262
Position 1164: 0.0006485923280245313
Position 1790: 0.0006253766054111961
Position 2557: 0.0004662553329998866
Position 1256: 0.0004207183295577283
Position 1236: 0.0004174649103217079
Position 1209: 0.00041589325274975447
Position 1800: 0.00037816682176277234
Position 1120: 0.0003696151872731187
Position 1676: 0.00033681327434653484
Position 792: 0.00030782277510838863
Position 2697: 0.000269405968476597
Position 2625: 0.00026270382183884116
Position 902: 0.0002626715995495464
Position 52: 0.00022397739619422683
Position 1580: 0.00022238444107332297
Position 1405: 0.00021086802665136917
Position 1126: 0.00019287559690223935
Position 807: 0.00017901415792849544
Position 2680: 0.00015708872291579035
Position 2563: 0.000133089433335491
Position 26: 0.0001281623192468671
Position 739: 0.00011607720553168945
Position 1750: 0.00011165439441966396
Position 1242: 9.185575727441613e-05
Position 2595: 8.389481098903588e-05
Position 1532: 7.552109965088525e-05
Position 29: 7.244590971476213e-05
Position 2551: 7.231261556174576e-05
Position 1307: 6.149220157370392e-05
Position 2295: 5.994266709489578e-05
Position 2318: 5.51880300749534e-05
Position 923: 3.114072147642314e-05
Position 1417: 2.9210691329348894e-05
Position 2024: 2.2668228972554818e-05
Position 2036: 2.150843439666584e-05
Position 2458: 1.99896592099974e-05
Position 217: 1.9644022864871106e-05
Position 58: 1.8682645093246472e-05
Position 678: 1.6459460416659516e-05
Position 109: 1.3575593012681493e-05
Position 1361: 1.3002877933411693e-05
Position 2641: 1.2764441580215881e-05
Position 412: 9.9817849379417e-06
Position 1091: 9.538377438786921e-06
Position 2739: 9.32426568424261e-06
Position 1834: 8.323396959901597e-06
Position 441: 7.993406191536242e-06
Position 2771: 6.569020304086256e-06
Position 381: 4.72374215844914e-06
Position 2276: 3.7941941872572954e-06
Position 400: 3.3562488958253825e-06
Position 742: 3.099874606486523e-06
Position 1167: 2.8053792836600887e-06
Position 2348: 2.6529349166762292e-06
Position 92: 2.598959008191073e-06
Position 1735: 2.2497664322050064e-06
Position 2603: 1.8837374062724708e-06
Position 406: 1.495435544682896e-06
Position 1767: 1.2048889879492527e-06
Position 318: 1.134550898635778e-06
Position 288: 9.460712109198091e-07
Position 1475: 7.922848710496494e-07
Position 342: 4.310465200009769e-07
Position 1149: 2.4448115925436754e-07
Position 487: 2.1325375264358295e-07
Position 1848: 1.2991532757470855e-07
Position 2289: 4.97273627008348e-08
Position 7: 1.3390425902801358e-08
Position 2212: 8.134867475735536e-09
Position 911: 7.341680423112737e-09
Position 960: 1.9916087159046945e-09
Position 2219: 1.9502626362052635e-09
Position 584: 1.3292059979991892e-09
Position 2060: 1.2829622646403375e-09
Position 1128: 9.2862256224268e-10
Position 921: 8.474390288096383e-10
Position 715: 5.455693401392043e-10
Position 374: 3.452522764469679e-10
Position 2406: 3.1971928311904436e-10
Position 602: 1.3057955749113947e-10
Position 864: 1.0593449916645212e-10
Position 2058: 6.866657556540863e-11
Position 1914: 6.323141648388806e-11
Position 1942: 1.6575125268078512e-11
Position 185: 2.1634704647470274e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 859: 0.9980266232107866
Position 1885: 0.9967846649189316
Position 2193: 0.9878131779129968
Position 161: 0.7434222968944532
Position 2796: 0.01105034584217263
Position 2333: 0.005967912473207679
Position 2219: 0.005278707161356673
Position 2754: 0.0039669243524889
Position 1655: 0.00359896006888652
Position 1475: 0.0021342378287716626
Position 206: 0.002125544013265687
Position 1367: 0.002009301530228374
Position 1719: 0.0019001719062658302
Position 2066: 0.0018009403768474393
Position 1895: 0.0015741893477225818
Position 578: 0.0011163427409953447
Position 2370: 0.0009480804687944177
Position 1003: 0.0008716956738216125
Position 596: 0.0008344770521172496
Position 203: 0.0008071378505221876
Position 599: 0.0006579557125848811
Position 1451: 0.0005297289495296155
Position 398: 0.0004920564748924561
Position 2233: 0.00046987787315137027
Position 1481: 0.00046229658863868034
Position 2491: 0.00043089998977180303
Position 1334: 0.00039321662036014194
Position 2837: 0.00031838883913526525
Position 2058: 0.00030583726536051296
Position 875: 0.00026432131220650043
Position 1280: 0.0002557016951679569
Position 539: 0.00020279845554785442
Position 602: 0.0001733693345009916
Position 545: 0.00015186660765249027
Position 2249: 0.00014220232190569708
Position 1228: 0.00013807073045340703
Position 938: 0.00012172011228610878
Position 1901: 0.00011910064257963606
Position 2679: 0.00011476870183118035
Position 329: 0.0001144326740068003
Position 2311: 0.00010587410635453624
Position 968: 9.573747586938973e-05
Position 1167: 7.989990362990279e-05
Position 2608: 7.503352322797428e-05
Position 209: 7.138574478361057e-05
Position 542: 6.823445073815291e-05
Position 1013: 5.7946263508052134e-05
Position 356: 5.638292205551471e-05
Position 2625: 5.268152447480606e-05
Position 956: 4.8947589828317567e-05
Position 1301: 4.8468995868648916e-05
Position 312: 4.69329538498084e-05
Position 2086: 4.2462114931784095e-05
Position 2434: 3.6075566390678075e-05
Position 92: 2.7961726794652164e-05
Position 536: 2.775485856460719e-05
Position 2906: 2.6677902376178787e-05
Position 1221: 2.522801514383736e-05
Position 664: 2.520003684336247e-05
Position 2289: 2.2683914582194062e-05
Position 2107: 1.935152828341366e-05
Position 1949: 1.907271929729552e-05
Position 911: 1.6765407875847083e-05
Position 1946: 1.619542955528621e-05
Position 1028: 1.3199404067469012e-05
Position 1550: 1.3194990310191821e-05
Position 406: 1.2817013018047951e-05
Position 2903: 1.2780859241713868e-05
Position 282: 1.274641559368636e-05
Position 677: 1.2624312421155535e-05
Position 364: 1.2611187697044209e-05
Position 369: 1.1948467658586776e-05
Position 422: 1.1549109367950833e-05
Position 689: 1.0460847669007843e-05
Position 2318: 8.841517008422753e-06
Position 1265: 8.56776041847783e-06
Position 654: 8.149267515289098e-06
Position 1487: 7.719367675784909e-06
Position 2341: 7.694358421845129e-06
Position 638: 6.424721069872405e-06
Position 2709: 6.080951072727221e-06
Position 1188: 5.527754444821138e-06
Position 2880: 5.009518515435812e-06
Position 1529: 4.912380621454034e-06
Position 2641: 4.906030859461057e-06
Position 2404: 4.772263484621014e-06
Position 2431: 4.753896270556545e-06
Position 698: 4.655323998409984e-06
Position 1236: 4.291598701597201e-06
Position 487: 4.20418617220483e-06
Position 562: 4.201958080357988e-06
Position 512: 4.051867461382998e-06
Position 557: 4.049377983277979e-06
Position 992: 4.0010431796032725e-06
Position 2170: 3.341284443446756e-06
Position 1999: 3.3144722078001563e-06
Position 1288: 3.2245414558878594e-06
Position 2027: 2.8514868821610216e-06
Position 2104: 2.8201470943382044e-06
Position 767: 2.2784952458274486e-06
Position 500: 2.1040478782526605e-06
Position 2449: 2.015867765010836e-06
Position 2295: 1.9324363732165114e-06
Position 1134: 1.803601135735617e-06
Position 134: 1.0916897624269611e-06
Position 476: 1.007078196113683e-06
Position 493: 8.99019052648429e-07
Position 554: 7.462494140016877e-07
Position 711: 7.460589282687434e-07
Position 721: 6.185384668409405e-07
Position 551: 4.37246760606702e-07
Position 695: 2.9625881477034626e-07
Position 566: 2.449522474023982e-07
Position 2117: 1.8571653211029173e-07
Position 617: 1.6390559587832102e-07
Position 509: 8.231064139568731e-08
Position 338: 6.721379525476731e-08
Position 435: 4.6205296859152114e-08
Position 67: 1.3168157576128985e-08
Position 104: 9.296714205169659e-11
Position 109: 6.520843889938052e-11
Position 239: 1.5068653631016994e-13
Position 217: 1.2922339649543842e-13
