Gene = snsl
index = 1884
Annotated 5SS: [  64 1010 1870]
Annotated 3SS: [ 898 1782 1928]
SMsplice 5SS: [1010 1870]
SMsplice 3SS: [1782 1928]
top_k =  500
Partition function (log Z): -6.772027436257009

Sorted 5' Splice Sites (High to Low Probability):
Position 1870: 0.9801962596743791
Position 1010: 0.5521674405806849
Position 2069: 0.5268960667945393
Position 49: 0.12601950023048525
Position 99: 0.06908486355576984
Position 64: 0.056413637745351436
Position 1449: 0.031120597707399073
Position 496: 0.028872229094281974
Position 292: 0.02244427558815913
Position 1386: 0.020695253886595544
Position 435: 0.020675447225700527
Position 1440: 0.01650444018150727
Position 1617: 0.016079900115045585
Position 1724: 0.012947493787065414
Position 1594: 0.011388717832908596
Position 127: 0.010295221750543529
Position 378: 0.009908913419274424
Position 613: 0.008830766900109024
Position 2540: 0.008535806695355487
Position 178: 0.006931359510437607
Position 123: 0.006121843945724888
Position 1014: 0.005036201243154703
Position 1257: 0.0038668585378597875
Position 2516: 0.0036406335702427422
Position 850: 0.003526623164714299
Position 300: 0.001817024603498319
Position 2761: 0.0008847056464777616
Position 2612: 0.0008260299131644557
Position 1658: 0.0007339828696719514
Position 766: 0.0006868853433699893
Position 548: 0.0006073084119477653
Position 2556: 0.0005426208268269119
Position 606: 0.00039019750481433536
Position 502: 0.00034388267217843314
Position 337: 0.00025843528124947613
Position 31: 0.00023277676575968428
Position 2543: 0.00018682419028289967
Position 875: 0.0001751283344295885
Position 318: 0.00015775084366022955
Position 2753: 0.0001476574155261782
Position 596: 0.00010216569106283106
Position 2120: 8.974612798456066e-05
Position 617: 8.822149735475963e-05
Position 889: 8.177744675882857e-05
Position 601: 5.682061389658758e-05
Position 789: 5.631745200433141e-05
Position 103: 5.0836801375901415e-05
Position 518: 4.8775799271193704e-05
Position 182: 4.8370269043002625e-05
Position 817: 4.4996688178146976e-05
Position 733: 4.294179417762871e-05
Position 259: 3.57818417100291e-05
Position 474: 3.389175378021136e-05
Position 1880: 3.283811768728257e-05
Position 2734: 3.0614058144081105e-05
Position 619: 2.9923511445318596e-05
Position 621: 2.715712701728862e-05
Position 663: 2.6404052341419796e-05
Position 1235: 2.4888572987626916e-05
Position 623: 2.3481846938717503e-05
Position 34: 1.823019346592206e-05
Position 778: 1.3074735335451291e-05
Position 885: 1.1337566297270248e-05
Position 538: 1.12480671192643e-05
Position 526: 1.0829803390459314e-05
Position 268: 4.154527272271332e-06
Position 141: 1.8407209799433307e-08
Position 131: 1.6477036874744832e-08
Position 136: 8.739065543238482e-09
Position 2639: 6.105391091248575e-09
Position 298: 5.391675366379874e-09
Position 4: 2.1536706973592857e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1928: 0.9831948488861164
Position 1782: 0.49553537069880615
Position 2119: 0.28305800461974795
Position 1521: 0.13245209093717605
Position 898: 0.12002071486772432
Position 2116: 0.11069369539627082
Position 1552: 0.07335342776237844
Position 1095: 0.05217814884493988
Position 2384: 0.04468484180184423
Position 2670: 0.04193432566206044
Position 1046: 0.030590576446587515
Position 2690: 0.01901488268708981
Position 1589: 0.016952437064114027
Position 474: 0.013053006252035704
Position 1542: 0.013008335552397238
Position 2442: 0.012985551347531259
Position 1187: 0.012166995306861966
Position 1984: 0.009400794842223592
Position 1127: 0.009271019225723732
Position 178: 0.00866621863467155
Position 1562: 0.006647855477293926
Position 1621: 0.005494185343814593
Position 2281: 0.005463926174232473
Position 1574: 0.005178895926325095
Position 315: 0.004606550845690009
Position 673: 0.004557931961994648
Position 1112: 0.0038259209346385853
Position 2822: 0.0037190680684145317
Position 2446: 0.003319346582650422
Position 1529: 0.003231415714034862
Position 318: 0.0031114480582132772
Position 2482: 0.002938997182130367
Position 2366: 0.0029253646192658974
Position 2340: 0.0029167068006249798
Position 743: 0.0028034733520344766
Position 1839: 0.002230168237807214
Position 2209: 0.0019467126077808798
