Gene = IFT57
index = 1221
Annotated 5SS: [ 411 1228]
Annotated 3SS: [ 464 1579]
SMsplice 5SS: [ 411 1228]
SMsplice 3SS: [ 464 1579]
top_k =  500
Partition function (log Z): -1.078228147712676

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9969525238320484
Position 1228: 0.9347563387302973
Position 8: 0.03845635443481832
Position 1533: 0.02283518792451045
Position 1242: 0.017158802181744644
Position 1523: 0.01661690035270733
Position 191: 0.012688271153011858
Position 1232: 0.008965756517724077
Position 1687: 0.003684327243257525
Position 570: 0.003477903936054424
Position 740: 0.001993481272377857
Position 872: 0.0017208742764058134
Position 1460: 0.0015945681163647778
Position 1390: 0.0015580385116054799
Position 688: 0.0010999425780054686
Position 1271: 0.0009829939958133874
Position 1293: 0.0008093059046916314
Position 1684: 0.0005174436718325959
Position 356: 0.000501841312522658
Position 1269: 0.0003936870444282734
Position 1477: 0.0003058508979125904
Position 1780: 0.00027168503272772084
Position 1257: 0.0002531844318849263
Position 109: 0.00024025080607280395
Position 415: 0.0002340505827058836
Position 1660: 0.00015609294103582585
Position 697: 0.00012534666310310444
Position 1217: 0.00012026994501903873
Position 258: 8.40427959465536e-05
Position 1648: 7.714056977151205e-05
Position 748: 7.480472842849702e-05
Position 707: 4.4540077940078474e-05
Position 608: 3.817865188096743e-05
Position 870: 3.4385815585279756e-05
Position 27: 3.11653419350183e-05
Position 1067: 2.804637841058992e-05
Position 561: 2.6194240716867968e-05
Position 1580: 2.4488363195587903e-05
Position 1695: 1.777010042531064e-05
Position 852: 1.5679719060348767e-05
Position 247: 1.3623412243443171e-05
Position 79: 1.323199684328051e-05
Position 524: 1.3101398562327638e-05
Position 876: 9.745799810439458e-06
Position 992: 9.478122555861082e-06
Position 10: 6.05888612698222e-06
Position 47: 4.489172905491569e-06
Position 1446: 3.7091747128973308e-06
Position 431: 3.6927596962475635e-06
Position 537: 3.4574886009503914e-06
Position 12: 3.1959208339976467e-06
Position 1793: 3.0285248963763588e-06
Position 774: 1.901205843324991e-06
Position 375: 1.7976877681609262e-06
Position 428: 1.3169983598266706e-06
Position 311: 5.697956471958241e-07
Position 1161: 8.314154935848732e-08
Position 293: 5.064794617320196e-09
Position 242: 1.7677692185396894e-09
Position 528: 1.66131159497308e-10
Position 461: 1.109239075111602e-10
Position 502: 4.99003204893429e-12
Position 474: 1.3513097180450217e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.9825554498036725
Position 1579: 0.7866196902648092
Position 1463: 0.10799907034437405
Position 1377: 0.04438425851367337
Position 1439: 0.03058161153310957
Position 58: 0.024756005830939735
Position 263: 0.0161978257646964
Position 1484: 0.014101909444376915
Position 485: 0.011052414315420367
Position 1327: 0.008142762375982583
Position 1813: 0.007189732163531564
Position 1112: 0.005937098668718923
Position 1381: 0.005510268822282655
Position 119: 0.0044238856754228225
Position 1358: 0.0038102226637630908
Position 88: 0.0031655458940209958
Position 1293: 0.002650378761985385
Position 79: 0.0022390758365646002
Position 804: 0.0017610259911353817
Position 1067: 0.0008250144628840321
Position 1873: 0.0007408799911937827
Position 1523: 0.0006555276567700776
Position 494: 0.0005967768048995131
Position 1013: 0.0004348132218856629
Position 1124: 0.0003866201857794127
Position 474: 0.00036247634844568526
Position 1590: 0.0003006339916597754
Position 1118: 0.00029325157420464115
Position 149: 0.00020557622884541984
Position 1620: 0.00012780152163227452
Position 758: 0.00012172916338547808
Position 1494: 0.00011904534645688575
Position 1513: 0.00011710097413263694
Position 827: 0.0001076674410095989
Position 323: 8.82015746804668e-05
Position 988: 5.05126600134656e-05
Position 1817: 4.923598573530418e-05
Position 221: 4.9170529061812316e-05
Position 146: 4.040441969121026e-05
Position 335: 3.282652945089716e-05
Position 885: 3.129148577968538e-05
Position 1758: 3.0553388505869196e-05
Position 1064: 2.8337630283999027e-05
Position 123: 2.3626227759162337e-05
Position 191: 2.1834005353871688e-05
Position 1073: 2.119932858172895e-05
Position 731: 2.035849948377189e-05
Position 134: 1.2574974787684562e-05
Position 882: 1.1009732996097656e-05
Position 1768: 1.0876168509879768e-05
Position 552: 8.72047625325369e-06
Position 1052: 7.63729020002528e-06
Position 1598: 6.650547426205996e-06
Position 1360: 5.9619933034325905e-06
Position 639: 5.730110871840172e-06
Position 1647: 5.0674482587602505e-06
Position 584: 4.928292090989103e-06
Position 1677: 4.459604229786408e-06
Position 599: 3.8799726420073884e-06
Position 1127: 2.6132321214318354e-06
Position 1021: 2.5738385387321275e-06
Position 279: 2.151015297370809e-06
Position 629: 1.5944090496569387e-06
Position 356: 1.1669071739464186e-06
Position 344: 3.552854718922171e-07
Position 353: 3.370223966170542e-07
Position 870: 3.2881529221483114e-07
Position 713: 3.1592403935551844e-07
Position 771: 2.836516713608436e-07
Position 537: 1.4467819853619933e-07
Position 1178: 6.222833756052095e-08
Position 561: 3.9641928351352366e-08
Position 913: 2.9426921250200404e-08
Position 507: 2.959647607306672e-09
Position 407: 2.5051296200977756e-09
Position 570: 1.674891541780484e-09
Position 421: 1.823004769332091e-12
Position 281: 4.613797495087229e-22
