Gene = Fie
index = 1168
Annotated 5SS: [ 416 1341 1541]
Annotated 3SS: [ 958 1403 1594]
SMsplice 5SS: [ 416 1341 1541]
SMsplice 3SS: [ 958 1403 1594]
top_k =  500
Partition function (log Z): 6.784292148122002

Sorted 5' Splice Sites (High to Low Probability):
Position 1341: 0.9982939542717595
Position 1541: 0.9973866524039204
Position 416: 0.9817586258463541
Position 889: 0.013822202876025839
Position 1689: 0.006031727850151984
Position 31: 0.005656982301327337
Position 868: 0.0052633838606680194
Position 1727: 0.004898365959463953
Position 192: 0.0029615560666024824
Position 1789: 0.001874670871733881
Position 412: 0.0013079577483201003
Position 1680: 0.0012944484966100605
Position 705: 0.0011807123970412469
Position 1758: 0.0011147204464022858
Position 247: 0.0011048269748389257
Position 865: 0.0009769354390591239
Position 1678: 0.0007744307034309574
Position 898: 0.000754523789573367
Position 852: 0.0007486672070268908
Position 717: 0.0007005738105020019
Position 1545: 0.0006965128875722552
Position 1549: 0.0006069165789680454
Position 152: 0.00046509484281195395
Position 1345: 0.0004557590432742431
Position 922: 0.00044352757283137607
Position 1773: 0.0003060415964451728
Position 122: 0.00028749469876484016
Position 1850: 0.00026401110552560906
Position 722: 0.00026159290957413416
Position 1167: 0.00025332578604227775
Position 1890: 0.00021549945990669456
Position 820: 0.00020106103833144893
Position 1775: 0.00020003821878816539
Position 197: 0.000185419024653356
Position 160: 0.0001393984506974636
Position 362: 0.00013393895034072363
Position 2104: 0.00012081041404000588
Position 434: 0.00011671963692811578
Position 734: 9.913283004402163e-05
Position 892: 9.336499943005973e-05
Position 541: 9.002003820461228e-05
Position 1331: 8.478652766367766e-05
Position 810: 7.52117962680847e-05
Position 617: 6.701671160033589e-05
Position 1783: 6.549774469604046e-05
Position 287: 5.844994274885645e-05
Position 1888: 5.615756875322628e-05
Position 2142: 4.829489923190725e-05
Position 34: 4.5556816740043925e-05
Position 785: 4.0102407206156364e-05
Position 1859: 3.252364760534923e-05
Position 847: 3.158065433098332e-05
Position 1158: 3.133887987340393e-05
Position 48: 2.782950151580966e-05
Position 1624: 2.6681112674216515e-05
Position 2109: 2.4425829330575165e-05
Position 1663: 2.4124719437360182e-05
Position 1323: 2.3887777398513764e-05
Position 420: 2.1135613673742404e-05
Position 1447: 1.9365101495581604e-05
Position 1984: 1.7770464100478487e-05
Position 663: 1.6181346652200807e-05
Position 1148: 1.5675667495643216e-05
Position 1729: 1.4962367226637538e-05
Position 1575: 1.475044656538591e-05
Position 267: 1.4249182197196837e-05
Position 111: 1.3256619267423538e-05
Position 958: 1.1779327986859623e-05
Position 1326: 1.0467557235942192e-05
Position 2134: 8.951380874433253e-06
Position 443: 8.561714557653094e-06
Position 1062: 6.506306884740857e-06
Position 1373: 4.110388922012944e-06
Position 917: 3.8254397674685996e-06
Position 1244: 3.3215317408926485e-06
Position 126: 2.506419036771975e-06
Position 1025: 1.7205243322897624e-06
Position 117: 1.539306222693157e-06
Position 1945: 1.505635996902641e-06
Position 2090: 1.5011968365712654e-06
Position 1269: 1.3180696921260979e-06
Position 1205: 7.620469119834577e-07
Position 1018: 6.370681548972682e-07
Position 2073: 4.5484471020088715e-07
Position 1283: 4.423301572089036e-07
Position 69: 4.0717555377319395e-07
Position 74: 3.7619438836367256e-07
Position 1182: 2.6789885717968676e-07
Position 1310: 1.7559225093555486e-07
Position 1195: 1.065403018803344e-07
Position 1252: 9.921357397239491e-08
Position 1124: 9.075445088555762e-08
Position 1473: 8.369540581653748e-08
Position 1247: 7.774339052501453e-08
Position 1444: 1.2311884303442862e-08
Position 1524: 8.04317704161465e-09
Position 1451: 2.3256308869421792e-09
Position 1511: 2.164689770950275e-09
Position 128: 2.1997660227463928e-10
Position 842: 2.109016947868049e-10
Position 788: 1.7559122048519265e-10
Position 1605: 1.0642810181464147e-10
Position 330: 1.5957722836622603e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1403: 0.9993593034404684
Position 1594: 0.9803320280055747
Position 958: 0.8538821007269646
Position 482: 0.08908202498351672
Position 1015: 0.051519981399841944
Position 2004: 0.01784992755019351
Position 1771: 0.006884605202765641
Position 93: 0.0055953374396653785
Position 508: 0.004692227563276024
Position 493: 0.003971723242083801
Position 1726: 0.0025373025776565298
Position 1893: 0.002365292297490262
Position 267: 0.001968471678288223
Position 937: 0.0018316536230828715
Position 2224: 0.0017799712947781335
Position 308: 0.0015564194866419503
Position 847: 0.0013087451910310422
Position 1635: 0.0011444250501463603
Position 1810: 0.0008455608658662896
Position 1792: 0.0008158955087885764
Position 546: 0.0005269660186755329
Position 1899: 0.0005081047273286189
Position 247: 0.0005039193537619711
Position 1983: 0.00041431850629459387
Position 212: 0.0004021409070942011
Position 1461: 0.0003305308963021605
Position 339: 0.0002855379846100486
Position 663: 0.0002757917271402683
Position 459: 0.00022927824463250349
Position 2202: 0.0001793324301037615
Position 1471: 0.00017814594741407457
Position 922: 0.00016515395548598116
Position 1054: 0.00014351002410804183
Position 2112: 0.00012507024052694493
Position 468: 8.081667671904685e-05
Position 1678: 8.029599409857307e-05
Position 614: 6.946163497504342e-05
Position 2191: 6.542178356343767e-05
Position 2129: 6.430095991682286e-05
Position 181: 5.377081183299049e-05
Position 611: 4.990164559051343e-05
Position 823: 4.9414157667595686e-05
Position 588: 4.1667011432039254e-05
Position 760: 3.9920942803988014e-05
