Gene = Sur
index = 1533
Annotated 5SS: [  670  2126  2356  3248  3908  4246  4750  4967  5900  7510  9501  9842
 10096 10770 10961 12628 13211 13476 14526 14878 15668 16110]
Annotated 3SS: [ 1859  2179  3031  3315  4132  4611  4803  5034  7247  9362  9704  9902
 10158 10856 11995 13052 13279 13756 14749 15372 15912 16186]
SMsplice 5SS: [ 2126  2356  3248  3908  4246  4750  4967  7510  9501  9842 10096 10770
 10961 13211 13476 14526 14878 15668 16110]
SMsplice 3SS: [ 2179  3031  3315  4132  4611  4803  7247  9362  9704  9902 10158 10856
 13052 13279 13756 14749 15372 15912 16186]
top_k =  500
Partition function (log Z): 58.7020745960551

Sorted 5' Splice Sites (High to Low Probability):
Position 10770: 0.9985807218353854
Position 13211: 0.9973938267313844
Position 4750: 0.9961982124746707
Position 4246: 0.9919519288454247
Position 16110: 0.9910281681625988
Position 9501: 0.9889745317676718
Position 13476: 0.986622930072336
Position 2126: 0.985081163237629
Position 15668: 0.9811792395803145
Position 14878: 0.9755087866247343
Position 10961: 0.9715496085670482
Position 4967: 0.9455958950295483
Position 3908: 0.9390958500410076
Position 3248: 0.883198881294554
Position 14526: 0.878427355856549
Position 2356: 0.8681481963642359
Position 9842: 0.8518980964273826
Position 7510: 0.7950328210910627
Position 670: 0.6125462607797656
Position 13937: 0.5868039502455105
Position 10096: 0.5574429071757704
Position 5900: 0.47879009689727786
Position 12628: 0.45033525625292875
Position 10102: 0.376977098711425
Position 390: 0.29421833027876887
Position 7879: 0.1591597853096902
Position 3595: 0.15551711736506854
Position 11333: 0.1013660499908863
Position 8762: 0.09426051901449738
Position 16330: 0.08918825549476224
Position 12177: 0.08870056119968418
Position 9165: 0.08107887387546141
Position 1581: 0.06566102386123839
Position 12143: 0.06207225643646227
Position 14274: 0.058894583398821324
Position 14144: 0.04638659582306939
Position 987: 0.04352807486198001
Position 10089: 0.037586009748133885
Position 11654: 0.03361390104754249
Position 7861: 0.030130969607702906
Position 4971: 0.028799435060441195
Position 1338: 0.023873368234799776
Position 1763: 0.023216004410480714
Position 218: 0.017353363287149256
Position 3205: 0.017021053909573192
Position 9923: 0.015417556889343998
Position 77: 0.01511307577546519
Position 205: 0.014455893553224474
Position 3226: 0.012641143088440568
Position 7817: 0.012622417559749412
Position 2346: 0.011286637543651494
Position 6440: 0.01097150560988101
Position 15245: 0.010567048277118874
Position 10093: 0.010493291781059271
Position 238: 0.009918479509630939
Position 8082: 0.009064062687136464
Position 3916: 0.00905285629184386
Position 3407: 0.00851922984766605
Position 4003: 0.008155647890959314
Position 16128: 0.007067551772789353
Position 33: 0.007046326563631243
Position 2946: 0.006694742531332426
Position 8830: 0.00613531560124908
Position 1326: 0.005680315772139815
Position 101: 0.005252651979921649
Position 9908: 0.004835700236885521
Position 8137: 0.004829709034961051
Position 12234: 0.00482237699371087
Position 2874: 0.004799083663643171
Position 2944: 0.004720953473382817
Position 2746: 0.004679649319746279
Position 909: 0.004450965485975354
Position 3912: 0.0043276451509053635
Position 14652: 0.004297397287217651
Position 7214: 0.004215288195551993
Position 15535: 0.0036453332792677354
