Gene = mRpL50
index = 1775
Annotated 5SS: [ 74 240]
Annotated 3SS: [129 298]
SMsplice 5SS: [ 74 240 471]
SMsplice 3SS: [129 298 519]
top_k =  500
Partition function (log Z): 1.4510488500547125

Sorted 5' Splice Sites (High to Low Probability):
Position 240: 0.9986441825744422
Position 471: 0.8565897911744885
Position 74: 0.8094728299634084
Position 741: 0.22085510271473044
Position 593: 0.006711718141565266
Position 60: 0.005949873500815254
Position 78: 0.0015106047658729356
Position 692: 0.0011966422285917659
Position 748: 0.0011842958049726059
Position 456: 0.0007810964556708849
Position 587: 0.0006865210216863898
Position 277: 0.00045766115984987086
Position 745: 0.00041881765194282057
Position 597: 0.00010419797843291477
Position 392: 7.453350260189311e-05
Position 360: 2.9088510016968762e-05
Position 754: 2.6590221320113855e-05
Position 680: 2.0517381759024343e-05
Position 349: 1.8286422029929467e-05
Position 489: 1.4820212262659408e-05
Position 431: 1.3667327479393802e-05
Position 307: 1.501239001011903e-06
Position 214: 1.044134682526367e-06
Position 498: 8.812167835072722e-07
Position 539: 5.3587048403878e-07
Position 22: 4.572566134550105e-07
Position 34: 4.4953997008659174e-07
Position 673: 2.9986166726012064e-07
Position 685: 2.722908717709372e-07
Position 96: 2.6839180070723355e-07
Position 222: 2.388972636588605e-07
Position 534: 2.366656063369763e-07
Position 295: 1.8015197933304617e-07
Position 320: 1.1053398769061412e-07
Position 190: 4.414528791801471e-08
Position 152: 5.643039748112765e-10
Position 522: 2.3013716634300007e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 298: 0.9269955612424942
Position 519: 0.8606638743302746
Position 129: 0.7536479871713355
Position 809: 0.22466463122387176
Position 317: 0.04666398334568095
Position 149: 0.039412011946176294
Position 140: 0.02118867815313201
Position 336: 0.015909620773462814
Position 653: 0.006228599032639316
Position 363: 0.0038252715707027644
Position 171: 0.0022043963893483612
Position 392: 0.0009869209732047506
Position 554: 0.0009603553740750059
Position 666: 0.0006111670968559452
Position 440: 0.00022801304665410904
Position 587: 0.00014887989591957828
Position 593: 0.00014379903855846868
Position 618: 0.00013882305499840646
Position 211: 3.084530237207008e-05
Position 783: 2.449686252315104e-05
Position 470: 1.6816484757780767e-05
Position 200: 1.3041940021648721e-05
Position 443: 1.2993446180036574e-05
Position 789: 8.788548792675631e-06
Position 152: 8.579859724217073e-06
Position 745: 8.46876457652077e-06
Position 493: 5.417152790062529e-06
Position 680: 3.9015468622537505e-06
Position 655: 2.2547431403339317e-06
Position 728: 1.9995864620000543e-06
Position 614: 1.69476098959859e-06
Position 277: 1.6376509089703394e-06
Position 181: 1.1981746541952066e-06
Position 692: 1.0184930016481583e-06
Position 186: 7.059099556685307e-07
Position 449: 3.2483136697865923e-07
Position 734: 3.058112602753303e-07
Position 410: 2.4661200033665114e-07
Position 563: 3.127433933097647e-08
Position 78: 1.1746762745524214e-08
Position 237: 6.331912371246516e-09
Position 222: 1.3611195903688907e-12
Position 244: 1.1583099810510816e-12
