Gene = Pex23
index = 1371
Annotated 5SS: [1185 2644 3177 3938 4578]
Annotated 3SS: [1240 2912 3237 3995 4642]
SMsplice 5SS: [1185 2644 3177 3938 4578]
SMsplice 3SS: [1240 2912 3237 3995 4642]
top_k =  500
Partition function (log Z): 12.693961399968648

Sorted 5' Splice Sites (High to Low Probability):
Position 3177: 0.9997686730207205
Position 3938: 0.9874572607917066
Position 1185: 0.9753558518602581
Position 2644: 0.900550385452773
Position 4578: 0.8984321145866592
Position 3332: 0.5433367533023616
Position 2180: 0.22205303747643856
Position 4598: 0.025948566821532185
Position 1697: 0.021496087597323247
Position 4554: 0.01672998970626191
Position 623: 0.012763296264273267
Position 2176: 0.010874622180171484
Position 605: 0.01058459633747386
Position 921: 0.010179260124091694
Position 1143: 0.01002141957696531
Position 609: 0.005920355082582723
Position 2699: 0.005832774336771651
Position 1694: 0.005582997898717085
Position 888: 0.005457919663094853
Position 3: 0.005243250419235988
Position 4311: 0.004832295704191765
Position 1527: 0.004589181233329598
Position 1469: 0.004483951510029347
Position 2717: 0.0028020288892002926
Position 4226: 0.0027084099524443002
Position 587: 0.0024216275952720426
Position 4793: 0.002064760172510699
Position 4485: 0.0020540485761360223
Position 3906: 0.001796329313271991
Position 3943: 0.001703602204008158
Position 281: 0.00168172902430585
Position 1923: 0.0016372999326909029
Position 4154: 0.0016188036299553514
Position 2721: 0.001600894473971305
Position 4183: 0.001587167124339825
Position 4363: 0.0013585365301517587
Position 2471: 0.0013275218430026073
Position 2104: 0.0012660339072128731
Position 4469: 0.0011076140220759878
Position 2252: 0.0010873590263808354
Position 1464: 0.001083422172999354
Position 64: 0.001064335627641345
Position 26: 0.0010017456146778898
Position 4359: 0.0009544808712497117
Position 3342: 0.0009392139251567094
Position 897: 0.0009274181774869219
Position 1983: 0.0009074620450074161
Position 4188: 0.0008673534414561924
Position 2725: 0.0008552995982267075
Position 4507: 0.0008490759399304947
Position 332: 0.0008179121154381248
Position 536: 0.000803587518001478
Position 4288: 0.0007768807646896002
Position 395: 0.0007052365411962052
Position 3541: 0.0006522080515332147
Position 1602: 0.0006305525983258206
Position 4884: 0.0005818958439913996
Position 4835: 0.0005720338560488352
Position 1195: 0.0005582905783979071
Position 4030: 0.00046375243090925793
Position 2648: 0.0004425279250949801
Position 2372: 0.00044241315946929417
Position 3359: 0.0004373241122185135
Position 4098: 0.0003996134645750656
Position 1762: 0.0003916828350787835
Position 4272: 0.0002967966441574399
Position 3317: 0.00028543812574105505
Position 4096: 0.00021852989559660815
Position 1383: 0.00019254112020134946
Position 3842: 0.0001880334837690836
Position 1398: 0.0001790215319871933
Position 1708: 0.000175567297846269
Position 4075: 0.00016934578726288067
Position 1323: 0.00016873460886792898
Position 98: 0.00016647270600822085
Position 3520: 0.0001571793714073122
Position 2565: 0.0001544988817379725
Position 3461: 0.00015430688236677876
Position 1477: 0.00015255673917848774
Position 2325: 0.00015244089676623082
Position 3494: 0.00013773552447187332
Position 279: 0.00010359565213891684
Position 4732: 0.00010239230604633735
Position 2211: 9.716891884440736e-05
Position 1913: 8.949869959022707e-05
Position 105: 8.260481647600551e-05
Position 3295: 7.855201358808674e-05
Position 1040: 7.706153092544265e-05
Position 560: 7.474496189542524e-05
Position 925: 7.091070521988804e-05
Position 3458: 6.769480162751969e-05
Position 1289: 5.60636748769592e-05
Position 870: 5.3217471512612614e-05
Position 743: 5.197414526789146e-05
Position 1441: 5.173132502923718e-05
Position 1466: 5.132079761418519e-05
Position 3586: 5.069533708723076e-05
Position 298: 4.846979037336585e-05
Position 591: 4.5927249406196226e-05
Position 955: 4.5345133207042456e-05
Position 4739: 4.3860876998058745e-05
Position 4473: 4.3657822011557196e-05
Position 4453: 3.814698931058503e-05
Position 1087: 3.783170088964763e-05
Position 644: 3.514881792579351e-05
Position 1134: 3.311837699925202e-05
Position 2668: 3.1657043882021455e-05
Position 3463: 3.117776928589929e-05
Position 221: 2.9714771601006017e-05
Position 931: 2.8319470825030667e-05
Position 2443: 2.3082667311696007e-05
Position 3165: 2.236181617409448e-05
Position 2160: 2.18801093836938e-05
Position 3278: 1.990035330909947e-05
Position 433: 1.60860646862538e-05
Position 3477: 1.605410049293415e-05
Position 4487: 1.5264391867706837e-05
Position 4467: 1.4830762438837226e-05
Position 3336: 1.3306128997590319e-05
Position 1193: 1.0404857846940953e-05
Position 20: 8.690186499111915e-06
Position 430: 8.479829816417313e-06
Position 1161: 8.188218664990271e-06
Position 965: 7.96106727853399e-06
Position 329: 5.527597890250393e-06
Position 254: 5.080900261579543e-06
Position 3082: 4.703471995445687e-06
Position 3452: 4.172282389961811e-06
