Gene = dysc
index = 1681
Annotated 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 18532 19201 19973
 26859 30165 30315]
Annotated 3SS: [11155 12282 13556 15770 16314 16701 16954 17126 18436 18923 19900 26777
 29969 30221 30378]
SMsplice 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 29315 30165 30315]
SMsplice 3SS: [11155 12282 13556 15920 16314 16701 16954 17126 29227 29969 30221 35292]
top_k =  500
Partition function (log Z): 23.184011749716497

Sorted 5' Splice Sites (High to Low Probability):
Position 13688: 0.9997851089823292
Position 12422: 0.9990722491318187
Position 11988: 0.9985900341307552
Position 30315: 0.9976054036601983
Position 17066: 0.99757828247526
Position 16874: 0.9974563749108291
Position 16067: 0.9973585034515636
Position 16636: 0.9956607676515724
Position 30165: 0.8287001643489185
Position 19973: 0.6930238144991903
Position 18532: 0.5754099909578826
Position 1552: 0.5268549465969193
Position 26859: 0.5010621538424561
Position 17157: 0.43346448731563514
Position 29315: 0.27865119384403403
Position 18375: 0.27092923097439325
Position 14329: 0.16569275057772606
Position 18003: 0.16328043257802272
Position 31296: 0.14788917736547905
Position 568: 0.11482732853975351
Position 13493: 0.09436366601460881
Position 15512: 0.06883302383880853
Position 736: 0.066321366363241
Position 748: 0.06533347995691259
Position 8792: 0.05806776155444661
Position 18512: 0.05703624011334107
Position 18287: 0.05539031168373376
Position 629: 0.04785682889157366
Position 13967: 0.04275012846195101
Position 8778: 0.041394429663682966
Position 13444: 0.04072083319696618
Position 1757: 0.03840429284266536
Position 14933: 0.03791549018812255
Position 14442: 0.03134743623247114
Position 5270: 0.02996746120978352
Position 18196: 0.028286172947153493
Position 17428: 0.02775044192773172
Position 13489: 0.02716666619899762
Position 2994: 0.02528639955922068
Position 643: 0.025179125320788222
Position 868: 0.02293939668602828
Position 18051: 0.02270848213851867
Position 301: 0.019940986422344254
Position 547: 0.018991235297880143
Position 16514: 0.01692259497965429
Position 137: 0.016423225418601566
Position 4994: 0.014784368030729175
Position 30689: 0.014609433234607661
Position 8117: 0.014208817059740936
Position 14544: 0.013877350619887143
Position 297: 0.012107155307017482
Position 13893: 0.012012530192783566
Position 17687: 0.011586652259257537
Position 15492: 0.011334467386632931
Position 14795: 0.009917997868898194
Position 19201: 0.008935549025952018
Position 18606: 0.008811725771873708
Position 17617: 0.008224519513943325
Position 422: 0.007699709523331658
Position 18738: 0.006747672431496252
Position 5187: 0.00667489633721694
Position 7125: 0.006378449078203999
Position 2041: 0.0062663030835044785
Position 779: 0.006062547683241961
Position 801: 0.005678904138234287
Position 8788: 0.005153000694335059
Position 18026: 0.0050234261348276
Position 639: 0.004353060402050911
Position 14261: 0.004322791522395351
Position 12657: 0.003899184006145207
Position 18437: 0.0033993254427704305
Position 17382: 0.002551873573311031
Position 17128: 0.0019978768725602406
Position 14312: 0.0017681426177926579
Position 13491: 0.0017444476666788828
Position 16518: 0.001701786460648392
Position 16640: 0.00165888530549303
Position 1379: 0.0011701487941561805
Position 17368: 0.0010614022664022264
Position 13470: 0.0010444390692436708
Position 17781: 0.0010292425013226911
Position 17436: 0.0007288587129946764
Position 30684: 0.0007284062304271205
Position 12959: 0.0004916115228510093
Position 14283: 0.0004827721537497635
Position 17956: 0.0004774138545482711
Position 16071: 0.00042287751360456924
Position 16864: 0.00040899882568032624
Position 30279: 0.000404737542559392
Position 12675: 0.00039083477615707996
Position 13918: 0.00037482210736210805
Position 18042: 0.00034187020089387454
Position 17207: 0.00033198534745860076
Position 17409: 0.0003285675302103631
Position 12955: 0.0003239478357564831
Position 13831: 0.00029605697993240985
Position 12187: 0.00028951814611862295
Position 1598: 0.00028402954180595545
Position 16230: 0.0002702766229058699
Position 12803: 0.0002494798733367651
Position 14120: 0.00023919156090867954
Position 7619: 0.00023408610160320173
Position 17377: 0.0002334249913183444
Position 16855: 0.00021904893672655907
Position 12608: 0.00021669064755900237
Position 17726: 0.00019948860038903693
Position 17831: 0.00017875869123756293
Position 17827: 0.00017794436310839795
Position 13640: 0.00016281344712567819
Position 16846: 0.00016270493227845252
Position 1730: 0.00015068128222302368
Position 14159: 0.0001457333662704691
Position 13172: 0.00014416796738245073
Position 16347: 0.0001427038943746633
Position 16806: 0.00013744970609419873
Position 2182: 0.0001353700664020775
Position 12793: 0.00010625364662066721
Position 12554: 0.000103717404876905
Position 14320: 8.912259075880889e-05
Position 627: 8.823587405000244e-05
Position 12996: 7.797461687644092e-05
Position 13941: 7.618196882578844e-05
Position 838: 7.518916477137761e-05
Position 16034: 6.100458307386093e-05
Position 16571: 5.916379145066298e-05
Position 14453: 5.489261268680718e-05
Position 17419: 5.487712383187157e-05
Position 13938: 5.333242331300673e-05
Position 12931: 5.038037307522298e-05
Position 17468: 4.5651415608733884e-05
Position 13296: 4.281846794263727e-05
Position 17432: 4.138402892846896e-05
Position 1530: 3.885133964434089e-05
Position 16890: 3.87707638605887e-05
Position 1739: 3.821621513284621e-05
Position 306: 3.756299229395707e-05
Position 12797: 3.603676002249818e-05
Position 12907: 3.2386412916353356e-05
Position 9281: 3.162727095050199e-05
Position 12768: 2.7037664877178692e-05
Position 225: 2.6437364465707713e-05
Position 12684: 2.5795756712990814e-05
Position 12941: 2.4387438110078694e-05
Position 1936: 2.392721319363971e-05
Position 851: 2.365707668205219e-05
Position 9118: 2.3591539492488435e-05
Position 14221: 2.278937388561993e-05
Position 406: 2.192094350541949e-05
Position 1572: 2.037234069136012e-05
Position 17255: 1.990431771913171e-05
Position 12961: 1.9333042067119065e-05
Position 5439: 1.9172671056079183e-05
Position 12783: 1.7833303255328615e-05
Position 13813: 1.7382759364470874e-05
Position 16472: 1.674884291198231e-05
Position 14101: 1.632112511945745e-05
Position 12639: 1.56479496830101e-05
Position 996: 1.5206698073704966e-05
Position 16880: 1.4464476975064657e-05
Position 17291: 1.3171269606937344e-05
Position 17518: 1.3160490742953542e-05
Position 553: 1.275937787705657e-05
Position 12596: 1.1537117983920885e-05
Position 12545: 1.1350394124796645e-05
Position 17051: 1.056286520827283e-05
Position 2016: 9.636004735516936e-06
Position 17318: 9.497085820666709e-06
Position 200: 8.920573027000132e-06
Position 556: 8.086977040927605e-06
Position 216: 7.786107574464374e-06
Position 18088: 7.693480383754601e-06
Position 633: 7.601259528916625e-06
Position 9114: 7.5718572596338495e-06
Position 469: 7.521853068940817e-06
Position 17300: 7.51889161624505e-06
Position 17403: 6.861875527312186e-06
Position 5914: 6.416302357937755e-06
Position 16550: 6.27472352073835e-06
Position 362: 6.222775098141479e-06
Position 13055: 6.186074441157095e-06
Position 13117: 6.143753811898136e-06
Position 17074: 5.868928115713006e-06
Position 12426: 5.558170702824161e-06
Position 12915: 5.493831261555322e-06
Position 1401: 5.1496892001582095e-06
Position 12400: 4.964212025145374e-06
Position 6910: 4.887733746110767e-06
Position 16716: 4.69446290377733e-06
Position 12854: 4.672946958754716e-06
Position 12911: 4.56059418852608e-06
Position 12637: 4.317021488433832e-06
Position 617: 4.304886712291082e-06
Position 12939: 4.258171213097057e-06
Position 823: 4.1232454136193455e-06
Position 6283: 4.068174825302906e-06
Position 16528: 3.9368072693824804e-06
Position 1522: 3.921582525398882e-06
Position 5196: 3.825498636968202e-06
Position 12890: 3.8147157721164155e-06
Position 16412: 3.7419503280617226e-06
Position 16620: 3.642034673441254e-06
Position 12582: 3.460778329703306e-06
Position 16384: 3.308018003429123e-06
Position 16878: 3.279572339344211e-06
Position 3939: 3.1300708426493408e-06
Position 2563: 3.1019819545493674e-06
Position 8820: 3.1018550897116414e-06
Position 817: 2.92068148694088e-06
Position 5274: 2.803048426146756e-06
Position 1004: 2.7116407865642954e-06
Position 12818: 2.689273028856444e-06
Position 12963: 2.549917562331173e-06
Position 12770: 2.5497316930613536e-06
Position 765: 2.487366722111625e-06
Position 647: 2.3891978601249964e-06
Position 12748: 1.8141743067322332e-06
Position 12781: 1.75271108014111e-06
Position 12528: 1.7452874953111805e-06
Position 16733: 1.744121228469221e-06
Position 539: 1.6396823556271597e-06
Position 787: 1.3978754676855358e-06
Position 294: 1.1586577111709963e-06
Position 289: 1.060591407371947e-06
Position 17406: 1.0174242850975173e-06
Position 291: 1.0026163334814677e-06
Position 17370: 9.843307961860041e-07
Position 14246: 9.177864935730966e-07
Position 17146: 8.461912314278073e-07
Position 14206: 6.941489682222281e-07
Position 17307: 5.306591468706063e-07
Position 12352: 3.708191188194098e-07
Position 16562: 3.6701559009822994e-07
Position 16764: 2.839866520917247e-07
Position 13623: 2.6267635098168314e-07
Position 16841: 1.3740761704149916e-07
Position 14467: 1.0991838827937973e-07
Position 17104: 4.397827628979643e-08
Position 16835: 4.272824279009804e-08
Position 17021: 1.230994189996558e-08
Position 12386: 6.965335749677213e-09
Position 17091: 3.4441104707598376e-09
Position 1688: 2.9257694770486693e-09
Position 14055: 2.645165806132398e-09
Position 1664: 2.543401994383773e-09
Position 1678: 2.395037035028727e-09
Position 14483: 8.724452386658502e-10
Position 19977: 7.192905979193239e-10
Position 16964: 4.6191441577248224e-10
Position 20003: 3.4069412724952927e-10
Position 16496: 2.5573724347501175e-10
Position 12539: 1.7233058365018975e-10
Position 3246: 1.7033824130145217e-11
Position 3003: 2.0672859106190933e-13
Position 2998: 2.0669290001167762e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 29969: 0.9999872996082241
Position 12282: 0.9992419686909219
Position 16701: 0.9988277608719964
Position 16954: 0.9976884419784569
Position 11155: 0.9861161302651945
