Gene = CkIIalpha-i1
index = 1075
Annotated 5SS: [195]
Annotated 3SS: [252]
SMsplice 5SS: [195]
SMsplice 3SS: [252]
top_k =  500
Partition function (log Z): -5.910650469004864

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9603785958337292
Position 1385: 0.07814934939059723
Position 433: 0.04901936444998889
Position 208: 0.03198949302891509
Position 412: 0.026348811878002032
Position 182: 0.005715661378335602
Position 1433: 0.002853692000595764
Position 1409: 0.0019817594222120622
Position 704: 0.0015657405760914917
Position 333: 0.0015211232441062791
Position 405: 0.0004495979635512196
Position 813: 0.00026085862853492386
Position 991: 0.00018799259165294796
Position 1056: 0.00016041733682395446
Position 1359: 0.00015764752999168304
Position 1186: 0.00013746180907272268
Position 667: 0.00010076828133539048
Position 743: 9.807858736875856e-05
Position 1046: 8.05346489347808e-05
Position 1437: 7.136449828643664e-05
Position 1158: 6.659786251928727e-05
Position 910: 6.474653375874702e-05
Position 490: 4.7942731976603234e-05
Position 558: 4.2079205431449204e-05
Position 1054: 4.0495012507341535e-05
Position 354: 3.824408051675228e-05
Position 532: 3.812163519404874e-05
Position 1268: 3.4145539986215084e-05
Position 656: 2.9184164943120388e-05
Position 38: 2.6484250197984742e-05
Position 1552: 1.7878782909978147e-05
Position 577: 1.4397474142034894e-05
Position 746: 1.1261068057864003e-05
Position 199: 1.0900912847467196e-05
Position 1020: 1.865548162113337e-06
Position 1082: 1.7202304422037563e-06
Position 840: 1.4945792924817941e-06
Position 612: 1.0858586043867116e-06
Position 753: 4.631742736143065e-07
Position 901: 3.1960214360848626e-07
Position 244: 2.9403017945585975e-07
Position 648: 2.6510222050496877e-07
Position 535: 2.2690365092173794e-09
Position 223: 1.2533204745111273e-09
Position 724: 1.1782791693687011e-09
Position 212: 6.573505323344746e-10
Position 562: 1.8451992594606407e-10
Position 880: 1.7234681513360068e-11
Position 604: 2.712981438611311e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.9712534310968292
Position 1455: 0.08002837645943581
Position 1490: 0.022221302545219934
Position 848: 0.020720959038022728
Position 575: 0.013976692402296017
Position 1134: 0.012044610087676684
Position 399: 0.011322808511783007
Position 1112: 0.006150447428012441
Position 751: 0.005622357898587839
Position 474: 0.005619545297665701
Position 1609: 0.0037974582371668618
Position 1459: 0.00195253010787286
Position 958: 0.0011469190228716598
Position 1005: 0.0006267425325176127
Position 333: 0.0004592664299466349
Position 1239: 0.00043220692515945623
Position 604: 0.0004274601057049431
Position 1317: 0.0004247825045073973
Position 899: 0.0003563460398375115
Position 825: 0.00032886936707357105
Position 1243: 0.00032592062732374026
Position 1469: 0.0003061196900305243
Position 789: 0.0002567938921631138
Position 968: 0.00025565335635112867
Position 1532: 0.00024384473214740133
Position 1032: 0.0002209210157905575
Position 858: 0.000182709198937551
Position 1206: 0.00016330358583247336
Position 1008: 0.0001399595211390593
Position 1623: 0.00010081265301624672
Position 807: 9.109900061274331e-05
Position 1117: 8.316493023970423e-05
Position 1046: 6.288571598797247e-05
Position 495: 4.6953922493142485e-05
Position 753: 4.628488849088867e-05
Position 535: 4.002478862217791e-05
Position 1226: 3.6738257400944404e-05
Position 621: 3.487861162406689e-05
Position 101: 2.6412263928927735e-05
Position 317: 2.2790255518888224e-05
Position 490: 2.1973825622314515e-05
Position 1221: 1.6826140258144134e-05
Position 933: 1.4867913643380043e-05
Position 405: 1.1974568979866143e-05
Position 1352: 1.1228210206018192e-05
Position 612: 9.662712969721173e-06
Position 1320: 8.817551050164607e-06
Position 541: 5.234031292556109e-06
Position 379: 4.5918970657510835e-06
Position 436: 4.416881153612126e-06
Position 235: 4.389159327711177e-06
Position 430: 3.6951787851358063e-06
Position 330: 1.7894096122875557e-07
Position 348: 2.704936819721856e-08
Position 134: 1.7258509463198162e-08
Position 528: 4.736994435572757e-09
Position 354: 4.3369584034536e-09
Position 627: 2.5367155770895845e-09
Position 111: 1.972917432309784e-09
Position 519: 1.9282747167245756e-09
Position 456: 1.5070975332323574e-09
Position 459: 1.3956051838959702e-09
Position 365: 1.292160248500916e-09
Position 131: 8.36719944035596e-10
Position 169: 6.369002985254401e-10
Position 427: 2.808923994999385e-10
Position 301: 1.74069648337767e-10
Position 288: 1.0387087907358539e-10
Position 411: 1.4533052869274203e-11
Position 119: 1.571507154994783e-12
Position 208: 3.176562236039502e-13
Position 303: 1.3845177380039464e-13
Position 199: 1.187891517603442e-13
Position 447: 7.473975331024206e-18
Position 212: 2.6464808512699897e-18
