Gene = rols
index = 1860
Annotated 5SS: [  298  3879 36164 37838 51929 52432 55981]
Annotated 3SS: [ 2949 35980 37697 51450 52128 52627 56043]
SMsplice 5SS: [  298  3879 36164 37838 51929 55981]
SMsplice 3SS: [ 2949 35980 37697 51450 55845 56043]
top_k =  500
Partition function (log Z): -4.3679085241490085

Sorted 5' Splice Sites (High to Low Probability):
Position 3879: 1.0000000000000002
Position 36164: 1.0000000000000002
Position 51929: 0.9937035249559102
Position 37838: 0.9911348606236371
Position 55981: 0.8477222100762969
Position 298: 0.8189702230999749
Position 24027: 0.1392132528116328
Position 94: 0.12568241051875767
Position 2865: 0.08700397295514929
Position 52242: 0.025461255078635187
Position 1216: 0.024265170771417575
Position 100: 0.017189178499527773
Position 50821: 0.015622040612381077
Position 1830: 0.010124734676178982
Position 45970: 0.009167432525192684
Position 45364: 0.008565881120593626
Position 39668: 0.006591306702019532
Position 36483: 0.006312536359975887
Position 1135: 0.006255105483148729
Position 56358: 0.005522566666228425
Position 2717: 0.005029321456577041
Position 1302: 0.004520536874168104
Position 40178: 0.004453379155548891
Position 1609: 0.004012698828441237
Position 86: 0.003804751683577132
Position 36810: 0.003544750652115594
Position 43920: 0.003436772399785939
Position 2022: 0.0032896127418635375
Position 37760: 0.003249009981787974
Position 148: 0.0028795701122063698
Position 2357: 0.002706290899754073
Position 3674: 0.002647262278354894
Position 1835: 0.0024599717447529213
Position 3: 0.0022072495624738883
Position 40863: 0.0019761415114372865
Position 37842: 0.001741703550685182
Position 1220: 0.0016345558759654454
Position 44573: 0.001617442023636966
Position 48200: 0.0015771521739013229
Position 458: 0.0013004353419268288
Position 302: 0.0012236062556280258
Position 265: 0.0008297616923714331
Position 52852: 0.0008237348638458882
Position 761: 0.0008136801296444467
Position 313: 0.0006774707724943258
Position 52285: 0.0004891266357388072
Position 2632: 0.000382838353444874
Position 889: 0.00036557953778450144
Position 1698: 0.00035632413357118876
Position 1210: 0.0003408246053957703
Position 1813: 0.0003396253676584844
Position 1115: 0.0003266426193429334
Position 543: 0.000320654278292364
Position 179: 0.00030610144079808404
Position 56504: 0.0002998304912530236
Position 929: 0.0002945103227194763
Position 120: 0.0002862128726160912
Position 161: 0.00023369715151718877
Position 2750: 0.00022493322256090007
Position 1186: 0.00020531872282608245
Position 3041: 0.0001974772894335601
Position 1142: 0.00019285015924454767
Position 56371: 0.0001815423332442619
Position 51971: 0.00017550552214516986
Position 629: 0.00014723351198095799
Position 20: 0.00013797299052455627
Position 2061: 0.00013213056020839508
Position 793: 0.00012273839708259912
Position 56376: 0.00011330289349818242
Position 2191: 0.00010978927631015759
Position 51953: 8.956085561808585e-05
Position 729: 7.81414175505968e-05
Position 193: 5.9705455455539404e-05
Position 605: 4.818266219874916e-05
Position 328: 4.1192029948775943e-05
Position 759: 2.649224383719098e-05
Position 1113: 2.5847250146059894e-05
Position 1493: 2.4060509730568904e-05
Position 38795: 1.026654991457808e-05
Position 37946: 5.61563116227786e-06
Position 38751: 5.030447333161127e-06
Position 38563: 9.901738336617971e-07
Position 38677: 6.9368673549971e-07
