Gene = Eip75B
index = 1151
Annotated 5SS: [   186   4275   6460  71789  95334 105315 109482]
Annotated 3SS: [  3841   4421  71699  95188 105075 108472 109646]
SMsplice 5SS: [   215  14690  71789  95334 105315 109482]
SMsplice 3SS: [ 14512  71699  95188 105075 108472 109646]
top_k =  500
Partition function (log Z): -117.66385809670476

Sorted 5' Splice Sites (High to Low Probability):
Position 14690: 0.9999999076164228
Position 4275: 0.9343213675206479
Position 215: 0.5975524815003626
Position 4701: 0.3450874803504526
Position 6460: 0.2850958134101024
Position 186: 0.2603350697130438
Position 4726: 0.25155418139424857
Position 4676: 0.19228754741347073
Position 2052: 0.15381185563893315
Position 13824: 0.04445156681398497
Position 2046: 0.03299369045247487
Position 4657: 0.03009738950415951
Position 8326: 0.025773140460119335
Position 4956: 0.022670502904070366
Position 5429: 0.019745951654930267
Position 13086: 0.01795246696612083
Position 4506: 0.01609913538188331
Position 3636: 0.014082418478657117
Position 12321: 0.011081519843752281
Position 4967: 0.010220027029781665
Position 768: 0.009892852772706729
Position 1477: 0.00980569748404075
Position 210: 0.008352814924200093
Position 190: 0.007840869695255616
Position 8190: 0.007186613860556766
Position 76: 0.0071082230523847375
Position 175: 0.006667813510709831
Position 8203: 0.0056583102458907615
Position 1439: 0.0014899240478769473
Position 1244: 0.0014034049651943726
Position 4096: 0.0012692082022536058
Position 257: 0.001236957601259757
Position 5763: 0.0009845038412543456
Position 718: 0.0007340882226127723
Position 2998: 0.000719320193796122
Position 3928: 0.0006097079989201829
Position 783: 0.0005796623350770374
Position 1468: 0.0005410878871830408
Position 1227: 0.0005125925178756204
Position 1248: 0.0005106845816242566
Position 684: 0.000434149669344961
Position 86: 0.0003988585728744229
Position 4693: 0.00038871325114384325
Position 1612: 0.00038342365313040743
Position 322: 0.00028630070126144113
Position 1418: 0.00024505421182865794
Position 172: 0.00019722742592956865
Position 926: 0.00013845559200044557
Position 1497: 0.00013057817491373113
Position 1242: 0.00011288697014531756
Position 2914: 0.00011278137480011404
Position 147: 0.00011197309366503534
Position 1274: 0.00010089909457744415
Position 379: 8.41193288162381e-05
Position 1435: 8.225899954922072e-05
Position 1432: 7.858988519697508e-05
Position 3673: 7.168081678168382e-05
Position 90: 5.9710992299726636e-05
Position 903: 5.6305420051555466e-05
Position 1216: 3.239349903577302e-05
Position 402: 2.6409379643850754e-05
Position 835: 2.4234905118106955e-05
Position 304: 2.358206997615777e-05
Position 863: 2.153424054746025e-05
Position 570: 1.702847449163592e-05
Position 162: 1.659852039945355e-05
Position 1416: 1.020620637386677e-05
Position 1389: 9.731409543031973e-06
Position 280: 7.120932779630441e-06
Position 381: 6.300434863186755e-06
Position 394: 4.606469822428139e-06
Position 4617: 2.2570898574156788e-06
Position 60: 1.8302521944662043e-06
Position 16: 5.072703355778511e-07
Position 224: 1.6939746046267456e-07
Position 155: 1.5512487777089478e-07
Position 339: 1.1670116230401747e-07
Position 26: 9.219554981833598e-08
Position 213: 8.281391712803895e-08
Position 415: 8.115613675502945e-08
Position 21: 3.534183100071365e-08
Position 219: 3.306111198292043e-08
Position 1362: 3.0692914051611135e-08
Position 33: 3.015360716968428e-08
Position 761: 2.983407804214816e-08
Position 463: 2.9562041557181317e-08
Position 412: 2.71559028851496e-08
Position 634: 1.6650868579726103e-08
Position 15142: 8.840905608652854e-09
Position 396: 6.566326379996605e-09
Position 10: 5.9787023176511884e-09
Position 15040: 3.6877706736988215e-09
Position 16286: 3.3889351246873036e-09
Position 727: 2.4042265052423516e-09
Position 226: 1.6950238441877463e-09
Position 657: 1.0410109221547777e-09
Position 583: 2.508540053901846e-10
Position 608: 2.070551354826944e-10
Position 553: 2.0057610394702546e-10
Position 4600: 2.0400977520307075e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14512: 0.9999999828924255
Position 30985: 0.999999806305759
Position 4421: 0.9375796980480313
Position 3841: 0.5573195456659902
Position 2779: 0.07358388014586371
Position 3325: 0.0640871074056232
Position 2887: 0.06313275169479113
Position 4405: 0.052965380704233817
Position 6086: 0.04658482982365968
Position 1726: 0.044245456844144125
Position 2824: 0.03845125853774845
Position 8018: 0.036179097747073
Position 4757: 0.03484164063598692
Position 3210: 0.02813931816933599
Position 1839: 0.024076281113160822
Position 2713: 0.022565435098357588
Position 13508: 0.022349204420240368
Position 13496: 0.022102362632780988
Position 5099: 0.021530870924591394
Position 5600: 0.020891669491585985
Position 12370: 0.017952467196248288
Position 5126: 0.01593629407539146
Position 1342: 0.014639563535896103
Position 4238: 0.013888856138073113
Position 2319: 0.013270875405556487
Position 3240: 0.01246067893985786
Position 2221: 0.008312477145653968
Position 1690: 0.00783173929997175
Position 2904: 0.007497157721756363
Position 3612: 0.00699736003074157
Position 4767: 0.006941938184804346
Position 2383: 0.006621819727974822
Position 4875: 0.006346738888665189
Position 3052: 0.0058134455023303375
Position 5033: 0.0057623156121205
Position 11998: 0.005648724706214964
Position 4808: 0.005644366103873111
Position 11146: 0.005432795280758143
Position 3907: 0.004639788337240717
Position 2193: 0.004239574350721979
Position 3426: 0.00412169459912685
Position 6089: 0.0038555309905859737
Position 3119: 0.0034892565000898615
Position 487: 0.00344339418120431
Position 5376: 0.0034239798467678613
Position 5427: 0.003389640653378573
Position 4364: 0.00311393166315109
Position 7784: 0.0024389668291685284
Position 2103: 0.0022506087431380323
Position 2728: 0.0022056805311489428
Position 900: 0.0018294087220826363
Position 4560: 0.0015245893412825866
Position 3351: 0.0014876205133588431
Position 440: 0.00142297462568286
Position 1789: 0.00132716729190244
Position 1066: 0.0011985796845555544
Position 137: 0.0011922872522879798
Position 2542: 0.001096636089708883
Position 1941: 0.001046433727792518
Position 5821: 0.0009845038412543544
Position 4840: 0.000891021421855021
Position 4730: 0.0008611616743119325
Position 1141: 0.0008375211677092973
Position 2342: 0.0007665117679879015
Position 5654: 0.0007538350977304828
Position 457: 0.0007296195056264991
Position 558: 0.0007052450810830559
Position 1658: 0.0006069297150023368
Position 1362: 0.000495798252592546
Position 1219: 0.00036512045245923623
Position 922: 0.00033061145802598836
Position 299: 0.0003010900133244334
Position 1583: 0.00028492674787355786
Position 707: 0.00028491638038516853
Position 1435: 0.00028039151066113914
Position 782: 0.00026885374279774486
Position 1092: 0.00024591994261898497
Position 826: 0.00021439740252945534
Position 830: 0.00021190893308941811
Position 985: 0.000181938611030378
Position 1381: 0.00016935484963713306
Position 4347: 0.00015423380200306166
Position 2041: 0.00012519396775153684
Position 4454: 0.00011002147429142
Position 1388: 8.221003408012921e-05
Position 357: 7.15079632859301e-05
Position 1540: 6.440011449441443e-05
Position 4624: 5.7690077191619096e-05
Position 402: 3.4475417336767715e-05
Position 336: 2.793936526577991e-05
Position 4668: 2.535530621644685e-05
Position 717: 2.482232508387835e-05
Position 737: 2.3783496867292223e-05
Position 4566: 2.0637971336070414e-05
Position 1197: 1.3513781624399296e-05
Position 4600: 1.3181334348410972e-05
Position 2015: 6.59763336287813e-06
Position 1641: 4.682374526996633e-06
Position 257: 1.826309586580704e-06
Position 120: 1.4808305880728224e-07
Position 94: 1.3072000438083042e-07
