Gene = tweek
index = 1922
Annotated 5SS: [  636  3248  6454  6715  7341  7682  7868  8415  9579 14375 15642 15912
 16223 16900 17105 17826 18024 18949 19634 23151 26866 27132 27331]
Annotated 3SS: [ 2967  3302  6510  6796  7400  7746  8318  8997 14037 14441 15746 15969
 16808 17000 17169 17890 18086 19017 22181 23213 26930 27181 27390]
SMsplice 5SS: [  636  3248  6454  6715  7341  7682  8415  9579 14375 15642 15912 16172
 16900 17105 17826 18024 18949 19634 23151 23976 26866 27132 27331]
SMsplice 3SS: [ 2967  3302  6510  6796  7400  7746  8997 14037 14441 15746 15969 16808
 17000 17169 17890 18086 19017 22181 23213 25027 26930 27199 27390]
top_k =  500
Partition function (log Z): 86.04005641337599

Sorted 5' Splice Sites (High to Low Probability):
Position 18024: 0.9998671387575215
Position 3248: 0.9997807026792167
Position 15912: 0.999043601451056
Position 23151: 0.9980976310484289
Position 27132: 0.9979522264544655
Position 18949: 0.9978654815249611
Position 7341: 0.9970008818766831
Position 14375: 0.9969257109426283
Position 17826: 0.9960022319489139
Position 17105: 0.9949225773851305
Position 6715: 0.992046761907946
Position 27331: 0.9898738666348128
Position 16900: 0.9821306315453241
Position 9579: 0.9807346630996017
Position 6454: 0.9635315897885793
Position 19634: 0.9557470271491465
Position 26866: 0.8958966135276847
Position 7682: 0.8823884086589567
Position 8415: 0.838444836601568
Position 636: 0.7531515703988413
Position 16172: 0.6474202367616533
Position 23976: 0.5345192217931579
Position 15642: 0.5129421340273201
Position 15654: 0.42164620053523916
Position 7868: 0.321591040216792
Position 8200: 0.23451396055736662
Position 23445: 0.1856222065608212
Position 4021: 0.17706947129025072
Position 4340: 0.1564345637552616
Position 23476: 0.15218352620347847
Position 14569: 0.14704875172062623
Position 16599: 0.12971778583016208
Position 242: 0.11999639653510882
Position 16622: 0.10043203844866204
Position 15368: 0.09699430753166077
Position 4114: 0.09414276989861846
Position 10045: 0.08400460655382441
Position 15104: 0.07409649777989988
Position 5264: 0.07384730293646413
Position 16223: 0.06256996871019646
Position 22660: 0.0617026471290443
Position 273: 0.061344619209929195
Position 15662: 0.05982704920815481
Position 16121: 0.056317718256662784
Position 20811: 0.05366490619115164
Position 9169: 0.046478045281930114
Position 24921: 0.040362940209940565
Position 12900: 0.03941840132337345
Position 9106: 0.037423135213338114
Position 23335: 0.03632291189176663
Position 14123: 0.03558971987216914
Position 5630: 0.0317776943395952
Position 3379: 0.029153581394803358
Position 252: 0.02828239677180493
Position 222: 0.026441314470888384
Position 250: 0.025731868251094484
Position 1140: 0.02454441309772498
Position 4918: 0.022891125279800587
Position 4751: 0.022681806509597058
Position 5534: 0.022097316268883893
Position 10842: 0.021304067524785225
Position 1131: 0.020244530949793924
Position 246: 0.018278953926457595
Position 12365: 0.018104039909735477
Position 19211: 0.018085882693647776
Position 28260: 0.016727834715979023
Position 26772: 0.01653359547934201
Position 16626: 0.01562527740883121
Position 5021: 0.015599978198510235
Position 7919: 0.015468708448009285
Position 1339: 0.015248996594420677
Position 23666: 0.015165855900572109
Position 19547: 0.015007588404994871
Position 1999: 0.012832745182612121
Position 24271: 0.012573587151601246
Position 1539: 0.01253617294880087
Position 19041: 0.012509001736251033
Position 248: 0.01233979987949002
Position 23315: 0.012107802974053264
Position 16268: 0.011583981313578049
Position 28492: 0.009824035179400609
Position 16444: 0.009424237839965672
Position 27328: 0.00941355460886242
Position 691: 0.009404328023684462
Position 11685: 0.00938717231500455
Position 275: 0.009262941518308759
Position 28340: 0.00922676826891525
Position 19218: 0.008727943691210624
Position 15372: 0.00868469483330187
Position 9088: 0.008585038285875665
Position 3071: 0.008330221281251497
Position 4515: 0.008275848236186763
Position 12753: 0.008257198725782454
Position 11721: 0.00809769691988613
Position 16265: 0.008095702882727875
Position 21982: 0.008039583013835535
Position 7696: 0.007682294782417537
Position 6719: 0.007573039659299432
Position 19762: 0.007185949138683388
Position 21031: 0.006982639510262935
Position 14581: 0.006931337050352628
Position 7132: 0.006623562039548149
Position 8029: 0.0063891550696797755
Position 19227: 0.005238017534387328
Position 24012: 0.005174371360276522
Position 4201: 0.005170697390596746
Position 1172: 0.005142037051926672
Position 3521: 0.004973148518222708
Position 10224: 0.004942829749132845
Position 20379: 0.004733809219061187
Position 277: 0.004604015710360588
Position 19582: 0.0045449520109590545
Position 11145: 0.004511374025598108
Position 14553: 0.0043415751347433765
Position 1332: 0.004341445586798512
Position 19863: 0.0042742107424145704
Position 8707: 0.004213912160683918
Position 12628: 0.004146346229479419
Position 18713: 0.004033451784118004
Position 16394: 0.003649888773984862
Position 1801: 0.0036134590817635957
Position 20879: 0.0034974215623130183
Position 289: 0.0032197890091262868
Position 7912: 0.0031402285316700575
Position 1355: 0.0029859899521012313
Position 24627: 0.002979082408871327
Position 7626: 0.0028916645082959556
Position 25647: 0.0028639765699527
Position 151: 0.002795678135204146
Position 7989: 0.00269884709598045
Position 10461: 0.0026900092096729927
Position 24862: 0.002650678892798707
Position 20357: 0.0025712908769749713
Position 18573: 0.0025148677516000414
Position 15330: 0.002343323961209805
Position 14379: 0.002339285146351865
Position 17805: 0.0021810155739456216
Position 19031: 0.0021255646054916875
Position 24480: 0.002008514539204849
Position 7356: 0.0020038987452516877
Position 573: 0.001985836045909503
Position 1595: 0.0018792819981794824
Position 14697: 0.0017050537263440298
Position 20013: 0.001670848281570919
Position 24418: 0.0016689117665104319
Position 3075: 0.001625942726214134
Position 24372: 0.0015788700747285925
Position 9503: 0.0015111427579849372
Position 2128: 0.0014981825122457166
Position 20429: 0.001447632630774328
Position 8757: 0.001324823470967118
Position 4713: 0.0013139356456497969
Position 7535: 0.001291125067534083
Position 27136: 0.0012905472290173328
Position 2145: 0.0012448356173594209
Position 120: 0.0012416370784060656
Position 17109: 0.0012265924543941327
Position 24745: 0.0012181157041284878
Position 16294: 0.0012038817562627373
Position 20105: 0.0011789468387997204
Position 15149: 0.0011676693259693599
Position 16113: 0.0011597128943202346
Position 20990: 0.0011223506487284254
Position 16467: 0.0011042432641328404
Position 7937: 0.0011011349682509498
Position 15033: 0.0010612320606364165
Position 7907: 0.00102698688475136
Position 8524: 0.0009596414002385728
Position 7030: 0.0009280300464445469
Position 20210: 0.0009231879468843134
Position 15916: 0.0009153490131043066
Position 7489: 0.0009111825154824283
Position 18325: 0.0008827537561905586
Position 19716: 0.0008645403776765623
Position 17214: 0.0008449304388981446
Position 7027: 0.0008298530595944816
Position 11408: 0.0008223342438836739
Position 27988: 0.0007919217573517897
Position 28267: 0.0007401385905958213
Position 23139: 0.0007318457134658279
Position 25281: 0.000727940981167105
Position 7512: 0.0007097328987252257
Position 20236: 0.0007087700466192699
Position 19488: 0.0006946856497056922
Position 1026: 0.0006768685973698196
Position 28319: 0.0006762314629441725
Position 14904: 0.0006547443696209812
Position 27763: 0.0006538650385767978
Position 27129: 0.0006526662723735022
Position 8471: 0.0006394066878877494
Position 27952: 0.000631952898900085
Position 3955: 0.000622101330022672
Position 18461: 0.0005539344685969665
Position 2553: 0.0005494964832630301
Position 16023: 0.0005486100838953339
Position 20782: 0.0005472346119577647
Position 16035: 0.0005421881102440647
Position 20393: 0.0005362060640465765
Position 16438: 0.0004531309889218049
Position 3774: 0.000452948036716772
Position 14369: 0.00045082866305210054
Position 7041: 0.0004424936921832403
Position 2318: 0.00043271341951420754
Position 18559: 0.00042092616554757653
Position 28136: 0.000418259933860513
Position 6044: 0.00039897023042936505
Position 20415: 0.0003934526338956526
Position 8604: 0.00038564102727940236
Position 14535: 0.00038414442506766146
Position 18520: 0.00037457430926306304
Position 25932: 0.00036852140688525413
Position 22306: 0.00036443377395379157
Position 15390: 0.0003445558094623621
Position 19460: 0.00033494121791566837
Position 16299: 0.00033316372929964816
Position 8419: 0.00031257376916306176
Position 3686: 0.0002973782816946602
Position 1365: 0.00028297066814704497
Position 16606: 0.0002730134104892052
Position 28144: 0.00026400462992629334
Position 10676: 0.0002521875256021794
Position 23327: 0.0002521698692078307
Position 17891: 0.0002516092409140834
Position 28224: 0.0002495923295335838
Position 18634: 0.00024385918454177276
Position 16963: 0.00023601252043764585
Position 18899: 0.00023391459804343207
Position 16503: 0.00022462680281576624
Position 10864: 0.00022075075478668538
Position 3766: 0.00020760480985662438
Position 16008: 0.0002060795453198563
Position 18213: 0.00020494288641353118
Position 3572: 0.00020490072329928062
Position 7644: 0.00019859120921476083
Position 3672: 0.00019461274111261194
Position 19475: 0.00018422438948617528
Position 28331: 0.00018261842050070802
Position 256: 0.00017831661934550663
Position 28296: 0.00017824631073665693
Position 7345: 0.00017695642816635275
Position 20027: 0.00017606395687218057
Position 28326: 0.0001746478408879037
Position 4872: 0.00016601889596011416
Position 17092: 0.00016353590227443648
Position 28016: 0.0001606976473959192
Position 15010: 0.00015874776067422775
Position 4106: 0.00014733481909429754
Position 16150: 0.00013818679334288923
Position 14495: 0.00013202766794302324
Position 17830: 0.00012352702885649023
Position 28321: 0.00012343177133320666
Position 3405: 0.0001226573619553117
Position 4055: 0.00012254819739663232
Position 4015: 0.00012051095905250557
Position 6967: 0.0001203556958396555
Position 7021: 0.00011293169837273819
Position 28100: 0.0001111795873928439
Position 240: 0.00010571675732540354
Position 3690: 0.00010289340433779063
Position 18028: 0.00010081092588599833
Position 28163: 9.800075245914637e-05
Position 7073: 9.526750453831822e-05
Position 5234: 9.513950872804074e-05
Position 5831: 9.386648993455674e-05
Position 16913: 9.27886556946072e-05
Position 5769: 9.095075956987239e-05
Position 6899: 8.890556270438812e-05
Position 23541: 8.862220882645546e-05
Position 7641: 8.855533436385881e-05
Position 19145: 8.794336444273696e-05
Position 6591: 8.745131134568467e-05
Position 28010: 8.68301816680497e-05
Position 18565: 8.604568005035124e-05
Position 8502: 8.347248783701136e-05
Position 18568: 8.085653494215715e-05
Position 6850: 7.925767958591233e-05
Position 14762: 7.76120242868845e-05
Position 18199: 7.591349769354906e-05
Position 3935: 7.496349915456819e-05
Position 28003: 7.46568303332439e-05
Position 28117: 7.062269559551569e-05
Position 22395: 6.770906604861345e-05
Position 28025: 6.645995149114332e-05
Position 14518: 6.339189726531686e-05
Position 28130: 6.144077328081904e-05
Position 881: 5.956078916073464e-05
Position 3818: 5.3654409385650994e-05
Position 28238: 5.34583591170928e-05
Position 3909: 5.257639489618043e-05
Position 900: 5.216569048084813e-05
Position 23489: 5.156285560455483e-05
Position 28085: 5.139558393799645e-05
Position 7633: 5.002912614295476e-05
Position 17572: 4.9141867042551596e-05
Position 1602: 4.7314907173658846e-05
Position 5036: 4.6064698436745964e-05
Position 23313: 4.587333275138732e-05
Position 254: 4.409610018923007e-05
Position 16945: 4.222945402143015e-05
Position 262: 4.191702750086631e-05
Position 863: 4.04651684180233e-05
Position 7103: 3.916523956690277e-05
Position 6935: 3.3442988098241556e-05
Position 23171: 3.33974449960541e-05
Position 19113: 3.2915503281358373e-05
Position 7010: 3.1137652908407166e-05
Position 27310: 3.0452057030510115e-05
Position 414: 2.938793372027005e-05
Position 15511: 2.803961035058639e-05
Position 1079: 2.7115333774636758e-05
Position 4507: 2.6747482720955358e-05
Position 3226: 2.6303243550642045e-05
Position 27335: 2.4663799838907306e-05
Position 7234: 2.4512120342778198e-05
Position 23670: 2.3843808990612898e-05
Position 17718: 2.342100821158099e-05
Position 1183: 2.3163852008837422e-05
Position 281: 2.2371157784146446e-05
Position 28508: 2.1659239140105603e-05
Position 17784: 2.0812089821119485e-05
Position 362: 2.0452816999633792e-05
Position 7272: 1.9682357961084265e-05
Position 7214: 1.944197794223627e-05
Position 17841: 1.8602874069713068e-05
Position 1066: 1.689228563896795e-05
Position 19022: 1.66461476981229e-05
Position 9530: 1.5399798005864516e-05
Position 23873: 1.5315209086733646e-05
Position 14177: 1.454905170960587e-05
Position 17739: 1.3186315157994115e-05
Position 6618: 1.2268705701786567e-05
Position 1287: 1.1973717841023067e-05
Position 920: 1.1335663332815858e-05
Position 7249: 1.0215705814504332e-05
Position 17258: 9.962964500188232e-06
Position 19037: 9.921647225081408e-06
Position 7624: 9.892483275979444e-06
Position 279: 9.447235887921576e-06
Position 3844: 8.48064797234432e-06
Position 7649: 7.828400234843689e-06
Position 1101: 7.048727055237633e-06
Position 6612: 6.932542208309528e-06
Position 7556: 6.662717292230938e-06
Position 18013: 6.533103751754505e-06
Position 7155: 6.380798205484472e-06
Position 7499: 5.311504540271302e-06
Position 3165: 4.965722157726594e-06
Position 695: 4.956083204554211e-06
Position 22340: 4.932993376953442e-06
Position 17559: 4.833483798211234e-06
Position 17694: 4.713240705217902e-06
Position 23262: 4.430152177837314e-06
Position 17797: 4.377022231499583e-06
Position 6823: 4.3145076752394096e-06
Position 23259: 4.11148337424996e-06
Position 17779: 4.106849741076852e-06
Position 8344: 3.8897797895728635e-06
Position 816: 3.7749627804428622e-06
Position 1039: 3.6809430460844948e-06
Position 39: 3.6491665644729904e-06
Position 22757: 3.296859073833961e-06
Position 22494: 3.25287197447103e-06
Position 7587: 3.1442503731834457e-06
Position 15979: 3.120941554884523e-06
Position 528: 2.9083215080095108e-06
Position 138: 2.820976224724387e-06
Position 31: 2.773477705161654e-06
Position 19562: 2.6416162268555317e-06
Position 17676: 2.598404311703168e-06
Position 14303: 2.4648929094623596e-06
Position 23415: 2.436376232989174e-06
Position 22380: 2.3898986509437054e-06
Position 17442: 2.2953005534814773e-06
Position 27671: 2.2873682327034137e-06
Position 22987: 2.2733102954266785e-06
Position 15830: 2.0946350975352596e-06
Position 15949: 1.927226461303613e-06
Position 3266: 1.8544522862047682e-06
Position 22630: 1.7699666337296128e-06
Position 15993: 1.680034553200588e-06
Position 7320: 1.5426015330888728e-06
Position 14646: 1.5258063137100398e-06
Position 320: 1.5174395052614515e-06
Position 27759: 1.5109216728040467e-06
Position 401: 1.4494471766523516e-06
Position 1153: 1.2814742885433209e-06
Position 33: 1.1747316610759227e-06
Position 14602: 1.1087893065847016e-06
Position 22632: 1.1001460332805528e-06
Position 8091: 9.965043320872583e-07
Position 521: 9.762036531723707e-07
Position 14090: 8.564633665845606e-07
Position 6880: 7.836612816212603e-07
Position 14700: 7.236214465078222e-07
Position 27814: 6.980189365476139e-07
Position 27545: 6.966966540072927e-07
Position 23507: 6.642545929092873e-07
Position 27053: 5.86027790169042e-07
Position 27171: 5.498268013024618e-07
Position 23502: 5.368222293108619e-07
Position 6624: 5.105245149158715e-07
Position 7476: 4.322448581971465e-07
Position 4: 3.8140357667611204e-07
Position 18444: 3.718686332034393e-07
Position 27337: 3.4900946021328763e-07
Position 15885: 3.4522368736988864e-07
Position 18942: 3.3833361981766683e-07
Position 17468: 3.172755083130103e-07
Position 6889: 2.967327947197471e-07
Position 18932: 2.9443352789950484e-07
Position 18917: 2.919552094627283e-07
Position 18808: 2.889754878554209e-07
Position 17705: 2.8811785174570626e-07
Position 123: 2.8153889010699097e-07
Position 18756: 2.5431537069272954e-07
Position 6891: 2.5241270944401774e-07
Position 774: 2.3310268317982428e-07
Position 3178: 1.6622678522257184e-07
Position 17945: 1.1375133486012303e-07
Position 27354: 8.80457111918661e-08
Position 18894: 4.6768943981675496e-08
Position 18375: 2.7395108453227146e-08
Position 22314: 2.641131611756012e-08
Position 18596: 1.5870400465443874e-08
Position 20240: 1.519703135357684e-08
Position 18354: 1.0825384837090219e-08
Position 18314: 9.330556524371587e-09
Position 18385: 6.46072184553096e-09
Position 18465: 5.098768889350779e-09
Position 18052: 3.76947581710805e-09
Position 15834: 1.4997224640335786e-09
Position 18107: 5.536584248374513e-10
Position 7149: 5.429085207902708e-10
Position 17011: 2.790051334203856e-10
Position 726: 2.7238700116201537e-10
Position 4884: 6.408396725697512e-11
Position 15849: 4.558139815443518e-11
Position 766: 4.090539346365673e-11
Position 17965: 3.136956336266286e-11
Position 17935: 2.4981896261801284e-11
Position 15752: 2.1646713475711464e-11
Position 14687: 2.005260262149019e-11
Position 5426: 1.8333843946225724e-11
Position 7442: 1.0944767812884924e-11
Position 18124: 8.771426298610338e-12
Position 3587: 8.136254332116804e-12
Position 3988: 6.094080158537028e-12
Position 3728: 5.474440433812523e-12
Position 17755: 2.1837242728219853e-12
Position 7415: 4.371330322613406e-13
Position 17682: 2.7743081456355006e-14
Position 27256: 7.81756506536972e-15
Position 27262: 5.869600806454517e-15
Position 15395: 1.6920755284736071e-16
Position 322: 3.66531252320247e-27

Sorted 3' Splice Sites (High to Low Probability):
Position 23213: 0.9999174140366163
Position 6510: 0.9995406584066946
Position 14441: 0.9993320190407624
Position 7400: 0.9992086983659989
Position 27199: 0.9989357616754738
Position 17890: 0.9984098792702427
Position 6796: 0.9976382025955032
Position 17169: 0.9970152951138569
Position 18086: 0.9952933559118244
Position 26930: 0.9919298667298522
Position 19017: 0.9914296613994619
Position 27390: 0.9903758634591997
Position 15746: 0.9886330679286855
Position 22181: 0.9868428003976538
Position 15969: 0.9851796692523247
Position 14037: 0.984069571989226
Position 16808: 0.967577254204703
Position 2967: 0.9622048476370288
Position 8997: 0.8893699019106722
Position 3302: 0.821961612203165
Position 17000: 0.7606635339542045
Position 7746: 0.6935028709586736
Position 25027: 0.6331942687196587
Position 8318: 0.46310106618404207
Position 5572: 0.31679845995088535
Position 5324: 0.19251521360764617
Position 17060: 0.18344780159261867
Position 14630: 0.1576734036935628
Position 5624: 0.13600892505464532
Position 26339: 0.135611908418905
Position 15437: 0.10332368791749261
Position 24958: 0.09388614863657853
Position 7797: 0.0795174279772941
Position 19748: 0.07445152852518018
Position 5768: 0.07335713217435318
Position 8959: 0.06466220320254909
Position 311: 0.06327333818675882
Position 9626: 0.06236827871603025
Position 22709: 0.06116882142949023
Position 502: 0.049339031204095544
Position 7923: 0.0485239741437862
Position 9214: 0.04578757285790952
Position 9168: 0.04430269453566982
Position 15165: 0.03899075080532122
Position 16534: 0.038265559244249354
Position 12440: 0.035369392212985434
Position 4587: 0.03157056501017804
Position 8163: 0.028968864159765406
Position 17018: 0.028537761466065615
Position 15228: 0.026659421293391505
Position 19486: 0.022891244615004545
Position 12299: 0.02123407640417836
Position 14281: 0.02021609572680856
Position 1234: 0.020108596498540743
Position 12646: 0.019507359687135326
Position 28396: 0.019118568982241985
Position 3434: 0.01844208599786102
Position 979: 0.018132032240970278
Position 3130: 0.01779177611449302
Position 16681: 0.01693854643567484
Position 4157: 0.016475940438424565
Position 14176: 0.01521086027197527
Position 24103: 0.014687245209561358
Position 16086: 0.013960620724595607
Position 28318: 0.013667285367929521
Position 1692: 0.01270868719281344
Position 1423: 0.012505555730533796
Position 16380: 0.01196036877252444
Position 28559: 0.010173492954492054
Position 10995: 0.009745719255712302
