Gene = Coq3
index = 1085
Annotated 5SS: [ 77 308 901]
Annotated 3SS: [130 367 963]
SMsplice 5SS: [ 77 308 901]
SMsplice 3SS: [130 367 963]
top_k =  500
Partition function (log Z): 9.195990285066191

Sorted 5' Splice Sites (High to Low Probability):
Position 308: 0.9995604054948866
Position 901: 0.9987267591801274
Position 77: 0.9719751719702299
Position 726: 0.04712570563152754
Position 69: 0.014533303277959656
Position 65: 0.0048985581659817725
Position 519: 0.0014827314357108129
Position 1065: 0.000896956518302211
Position 666: 0.00029578685207678535
Position 423: 0.00022546732843176331
Position 815: 0.00021506149514620006
Position 465: 0.0001680197756272999
Position 787: 0.00016233313247029864
Position 545: 0.0001135978098153975
Position 418: 9.076619375221918e-05
Position 1085: 8.350299717249688e-05
Position 603: 5.757880301795122e-05
Position 905: 5.715579298746949e-05
Position 29: 4.729455743187253e-05
Position 624: 4.622858741599881e-05
Position 705: 4.331705766260057e-05
Position 674: 3.9249868920782965e-05
Position 693: 3.4486220864677975e-05
Position 511: 3.1364916205508684e-05
Position 6: 3.0872057738038057e-05
Position 280: 2.963620948329723e-05
Position 1046: 2.7659922804919736e-05
Position 606: 2.4723328371293685e-05
Position 608: 2.2376809810101837e-05
Position 791: 2.167555169432983e-05
Position 1099: 1.9951172609567057e-05
Position 724: 1.244685726952936e-05
Position 681: 9.304469854208813e-06
Position 984: 8.582232482559417e-06
Position 81: 8.121245460203511e-06
Position 257: 7.81674334709241e-06
Position 254: 5.896892380105546e-06
Position 583: 5.638522187990432e-06
Position 448: 4.487487776904112e-06
Position 102: 2.4782061713068194e-06
Position 707: 2.4569379987593287e-06
Position 438: 2.438566869395588e-06
Position 408: 2.3550276283932877e-06
Position 440: 2.3302874198728786e-06
Position 337: 2.3127837012990985e-06
Position 796: 1.4604115282751615e-06
Position 672: 1.1610045270707704e-06
Position 590: 8.566495373900977e-07
Position 369: 8.248758537006189e-07
Position 225: 8.085140392960637e-07
Position 831: 7.219204576808322e-07
Position 803: 4.5753807942620795e-07
Position 443: 2.7709058935441025e-07
Position 879: 1.7462651828488706e-07
Position 19: 1.590624147362015e-07
Position 33: 1.4816040418860013e-07
Position 117: 7.375933523060061e-08
Position 819: 5.396789833950139e-08
Position 13: 4.7082523662027686e-08
Position 978: 3.9394105888074366e-08
Position 801: 3.603161832737146e-08
Position 980: 1.6749664392296394e-08
Position 970: 1.0324040784564864e-08
Position 393: 7.163346986484697e-10
Position 328: 5.732054689258162e-10
Position 154: 5.304213639010826e-10
Position 197: 5.043949127076154e-10
Position 349: 3.038271169883165e-10
Position 200: 2.4482422251968135e-10
Position 400: 1.4413765235567945e-12
Position 472: 2.906442305892487e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 963: 0.9988434250814314
Position 367: 0.9950634414113971
Position 130: 0.9892707073143633
Position 787: 0.04933864898052567
Position 382: 0.003077249226752358
Position 1119: 0.0008436450184798275
Position 438: 0.00074598895621954
Position 178: 0.0006309444630145983
Position 117: 0.0005366755275859616
Position 838: 0.0005315898229179703
Position 184: 0.0005306053823809556
Position 181: 0.0003962443414311246
Position 583: 0.00025890430991215276
Position 811: 0.0001916093945125131
Position 884: 0.00015445506860144512
Position 672: 0.00013813628295429475
Position 974: 0.00013209859391875582
Position 1147: 9.665437571534153e-05
Position 187: 6.455399616353011e-05
Position 1124: 6.1005848500331055e-05
Position 518: 5.846010697369824e-05
Position 221: 2.7307320198169853e-05
Position 1144: 2.6859154650280583e-05
Position 384: 2.5515273498619133e-05
Position 413: 2.312309118798808e-05
Position 719: 1.9566888303084378e-05
Position 417: 1.255680857576211e-05
Position 1061: 9.279346677121116e-06
Position 733: 9.275406945318433e-06
Position 531: 8.296778405113031e-06
Position 994: 6.072462884282359e-06
Position 464: 4.8491279514525555e-06
Position 552: 4.827114801197971e-06
Position 632: 3.571619069126295e-06
Position 740: 3.0060630808648768e-06
Position 724: 2.795116553013338e-06
Position 1043: 2.7208627501301655e-06
Position 336: 2.6884374273721133e-06
Position 1131: 2.1621043715967566e-06
Position 545: 1.990894235078521e-06
Position 69: 1.79797907894655e-06
Position 699: 1.2836363718154155e-06
Position 681: 1.265338289922881e-06
Position 1167: 1.1916763636967092e-06
Position 598: 1.1553523989276503e-06
Position 815: 8.138371040501755e-07
Position 344: 5.428052229963843e-07
Position 928: 5.359231841884896e-07
Position 139: 3.868352093778589e-07
Position 1012: 3.8142526796627124e-07
Position 225: 2.516451465901597e-07
Position 105: 1.5517745293098335e-07
Position 641: 1.431209751602963e-07
Position 192: 9.791379469855611e-08
Position 92: 8.577953923695401e-08
Position 73: 5.587044600333015e-08
Position 915: 1.5714463688340732e-08
Position 933: 1.0000914421680854e-08
Position 197: 8.074471844330103e-09
Position 102: 5.560456378480744e-09
Position 254: 1.7640688868317764e-09
Position 81: 9.292826887536596e-10
Position 302: 4.4622734585155657e-10
Position 239: 2.2991777964851605e-10
Position 307: 2.743105629725404e-12
Position 320: 5.691372744586156e-13
Position 349: 1.0303942708200697e-13
Position 312: 5.872520127466782e-15
