Gene = Ance-3
index = 21
Annotated 5SS: [  526  1181  1840  2137  2926  3356  3521 40133]
Annotated 3SS: [  673  1680  1895  2200  3251  3421 39991 40539]
SMsplice 5SS: [  526   879  1181  1840  2137  2926  3356  3521 40133]
SMsplice 3SS: [  673  1006  1680  1895  2200  3251  3421 39991 40539]
top_k =  500
Partition function (log Z): -2.4458699302864106

Sorted 5' Splice Sites (High to Low Probability):
Position 3521: 0.9999999986397493
Position 526: 0.9937907214475381
Position 1840: 0.9935809375423161
Position 2137: 0.9927684396769281
Position 3356: 0.9921010135953704
Position 2926: 0.9260457763127884
Position 1181: 0.8477842455856045
Position 879: 0.5115566826024716
Position 2317: 0.2962508252732238
Position 2672: 0.1402917873855356
Position 2400: 0.13031028606520428
Position 2557: 0.126308713181861
Position 1464: 0.1081126589394319
Position 3159: 0.08838636311537557
Position 935: 0.043102372749188135
Position 810: 0.03230720086559635
Position 901: 0.023168579545489357
Position 926: 0.02300497568332972
Position 741: 0.022641921577774823
Position 2246: 0.017306140848888242
Position 2618: 0.016904926187670682
Position 766: 0.01313333939018841
Position 1154: 0.010284938146226967
Position 1185: 0.009976780993537587
Position 76: 0.007872437552111287
Position 3363: 0.007244892578701076
Position 1279: 0.0059627789174550505
Position 731: 0.005737733621134913
Position 756: 0.005663477174107452
Position 2693: 0.0054989221993227795
Position 40: 0.005392195564599168
Position 2662: 0.0037760521824278083
Position 2130: 0.0032368244998346703
Position 61: 0.003187619350616601
Position 530: 0.003004339682352865
Position 70: 0.0022532567271125914
Position 2938: 0.0018464888834341785
Position 2141: 0.0018007570362657474
Position 1873: 0.0015202368576393178
Position 1283: 0.0014833489230549801
Position 2800: 0.0014764153625134947
Position 485: 0.0014557106664497635
Position 1575: 0.001455562212188771
Position 33: 0.0014418979791739886
Position 1487: 0.001207087532340887
Position 1275: 0.0011244918800223176
Position 2482: 0.0010863558739300917
Position 1801: 0.0009871300923857522
Position 1638: 0.0008709594436000732
Position 1828: 0.000867623085157033
Position 2969: 0.0007956583620066002
Position 65: 0.0007856426577906332
Position 491: 0.0006770284705293571
Position 1563: 0.0006564023140589295
Position 1374: 0.0006439424609558588
Position 1438: 0.0006314606009566023
Position 3368: 0.0006266346759422756
Position 2956: 0.0006238623890589196
Position 219: 0.0005586497583745788
Position 1265: 0.0005240245487806625
Position 1476: 0.0005012835647464504
Position 1222: 0.0004722144820099276
Position 2820: 0.0004604826345485142
Position 854: 0.0003999655082534707
Position 1595: 0.0003559713517324822
Position 2321: 0.0003514704984212162
Position 59: 0.0003352932034608572
Position 1287: 0.0003277224994971263
Position 2824: 0.0003130089428307337
Position 181: 0.0003004106446639966
Position 1454: 0.0002551358687253086
Position 2226: 0.00025051525454815055
Position 2616: 0.00024367486787233269
Position 161: 0.00020877019674431043
Position 290: 0.00020666401148056927
Position 3101: 0.00018799745017797077
Position 1553: 0.00017748849752324307
Position 1351: 0.00017577592271902034
Position 159: 0.0001736027023185864
Position 2345: 0.00016433331701405822
Position 96: 0.00016374228704919868
Position 798: 0.0001268651796737079
Position 153: 0.00012283539157247034
Position 308: 0.00011901931044299014
Position 1082: 0.00011159837308402184
Position 1269: 0.00010909814962449958
Position 618: 9.662433657896934e-05
Position 211: 8.970549638175239e-05
Position 2121: 8.697593071680408e-05
Position 1124: 8.614335638045112e-05
Position 292: 8.191383294857582e-05
Position 1231: 7.399196391675352e-05
Position 2529: 7.225796355115424e-05
Position 2272: 6.0840734508779327e-05
Position 1319: 5.672748972085061e-05
Position 338: 4.538317354941882e-05
Position 1928: 3.644988565069369e-05
Position 253: 3.23779075685533e-05
Position 16: 3.065425553065946e-05
Position 255: 2.8873219775995305e-05
Position 3360: 2.4613028271829085e-05
Position 1851: 2.403277276681246e-05
Position 1087: 1.8456465773568678e-05
Position 2109: 1.6542884593839075e-05
Position 2089: 1.5747879752916648e-05
Position 15276: 1.359566981086867e-05
Position 382: 1.2852677430399823e-05
Position 2148: 1.0740143567230011e-05
Position 1844: 7.032152038473464e-06
Position 2422: 6.2975511523467426e-06
Position 607: 5.5090218634698885e-06
Position 2517: 3.95384061045025e-06
Position 7: 3.524999165792212e-06
Position 558: 2.477980452595085e-06
Position 3293: 2.0370693555476393e-06
Position 2099: 1.967758320324886e-06
Position 990: 1.0926959804897226e-06
Position 234: 1.0140198011592018e-06
Position 2220: 4.4142363148620515e-07
Position 628: 4.0310812356672474e-07
Position 8296: 3.910677211594668e-07
Position 2049: 2.894541997290361e-07
Position 347: 2.624657428087755e-07
Position 532: 2.0641700890483867e-07
Position 626: 1.6274981647590106e-07
Position 2467: 9.422121865729863e-08
Position 409: 8.800475110263088e-08
Position 9244: 7.499385351441923e-08
Position 7099: 4.3119300368754795e-08
Position 6165: 2.889973236048339e-08
Position 1192: 2.6868908046454865e-08
Position 9857: 2.4373886644135688e-08
Position 9017: 2.2215910012928148e-08
Position 5263: 1.7369599167470173e-08
Position 8541: 1.7154655916285983e-08
Position 3337: 1.4350570364194123e-08
Position 8446: 1.2343799511572192e-08
Position 1794: 1.0784456576068291e-08
Position 6616: 9.910753935558788e-09
Position 5373: 4.840169717747801e-09
Position 1970: 2.2195327182464232e-09
Position 6594: 2.0014965250140764e-09
Position 6499: 1.215920137578334e-09
Position 6937: 8.091280534793969e-10
Position 6620: 3.5873296024583427e-10
Position 4463: 2.4209240219186425e-10
Position 5015: 2.1735052990069652e-10
Position 3794: 3.1754406576677944e-11
Position 4137: 2.4442225898177864e-11
Position 4184: 5.966508659432003e-12
Position 4165: 4.809552292111197e-12
Position 4585: 2.9198119340144125e-12
Position 4081: 2.1437062786715367e-12
Position 4106: 1.5623362978866078e-13
Position 4011: 8.423149592063687e-15
Position 3525: 6.8202552500434846e-15
Position 3536: 5.502497421745254e-15
Position 4049: 2.3493316656629287e-15
Position 4032: 8.809190516306954e-16
Position 3583: 2.2706066887630797e-17
Position 3436: 2.2303150864372994e-17
Position 3627: 1.0355542565516929e-17
Position 3928: 1.9426526086308644e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 3421: 0.9976063907291123
Position 3251: 0.9970073159372044
