Gene = Pc
index = 1362
Annotated 5SS: [ 224 2715]
Annotated 3SS: [  537 11821]
SMsplice 5SS: [224 604]
SMsplice 3SS: [ 537 9292]
top_k =  500
Partition function (log Z): -9.780236942720581

Sorted 5' Splice Sites (High to Low Probability):
Position 224: 0.7356981909654772
Position 604: 0.5868562160318042
Position 9470: 0.5026573053923165
Position 7866: 0.2991241110546635
Position 7101: 0.2759226174863446
Position 8604: 0.18352489658614848
Position 1147: 0.09422187548704608
Position 409: 0.06251988973647873
Position 9922: 0.0606958641172886
Position 440: 0.056665322440375004
Position 6870: 0.03455045268432702
Position 424: 0.032540805539219654
Position 2611: 0.026344053345239007
Position 32: 0.02151251097711319
Position 3108: 0.02141989427590378
Position 403: 0.01879286057640159
Position 428: 0.014259557158735276
Position 1342: 0.01369728111792632
Position 8171: 0.01330801953919649
Position 416: 0.011193450878471786
Position 444: 0.010018940750800604
Position 1648: 0.009774663816475715
Position 405: 0.009383524576812737
Position 10213: 0.009347413751660571
Position 44: 0.006919034170507396
Position 2056: 0.006906049153185288
Position 420: 0.00687809316931926
Position 436: 0.004824749524744524
Position 430: 0.004678460794910854
Position 434: 0.004641762703874579
Position 2972: 0.004581427529736835
Position 184: 0.004572559153521811
Position 432: 0.004331342395594797
Position 5730: 0.004323220903981069
Position 2607: 0.0033211595695234668
Position 858: 0.003232933289595617
Position 1063: 0.0029518782426728287
Position 2985: 0.0028333949417810138
Position 1676: 0.0027434439647966444
Position 7272: 0.002378905051033168
Position 413: 0.0017813717911940835
Position 235: 0.0015941476842379985
Position 1769: 0.0011267082435498057
Position 1556: 0.0011151567551297798
Position 132: 0.0008128357426753314
Position 735: 0.0008112133581573141
Position 2265: 0.0005297390615105602
Position 320: 0.00047440147943448376
Position 407: 0.00036691115721639006
Position 2758: 0.00029158402232576543
Position 334: 0.0002759553356130033
Position 55: 0.0002586242028481992
Position 2030: 0.00022069297621637085
Position 2339: 0.0001994534939904171
Position 2660: 0.00013097317218025686
Position 2044: 8.373945944818008e-05
Position 1838: 6.080978330453323e-05
Position 1501: 5.355657198313292e-05
Position 935: 4.466637952108269e-05
Position 2060: 4.329311291245703e-05
Position 2691: 3.391345060390272e-05
Position 2262: 3.22332780551811e-05
Position 1090: 2.63449926354404e-05
Position 459: 2.3910269643892297e-05
Position 1306: 1.7956935806575296e-05
Position 438: 1.7347822434834762e-05
Position 325: 1.5367399768807068e-05
Position 215: 1.493416148052693e-05
Position 487: 1.0756340491126015e-05
Position 142: 1.0751466293278836e-05
Position 1548: 8.909933126363561e-06
Position 451: 8.323628198557824e-06
Position 872: 8.306771863593938e-06
Position 484: 6.71882546094089e-06
Position 182: 5.2187723848188925e-06
Position 1714: 4.734033469573677e-06
Position 15: 4.2306198287059996e-06
Position 453: 2.771370995103925e-06
Position 173: 1.1526477818780153e-06
Position 3594: 7.639610093891349e-07
Position 117: 4.6624194283717955e-07
Position 341: 2.859596358469365e-07
Position 85: 1.709546975119319e-07
Position 804: 5.974533078172195e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9292: 0.8742692961431237
Position 537: 0.7129884170989763
Position 10644: 0.3629985864321684
Position 7150: 0.23627007514539372
Position 11473: 0.11481252270253274
Position 6778: 0.08503337702298676
Position 10061: 0.08013514177218219
Position 8288: 0.06640255748555307
Position 8276: 0.06306870777557136
Position 11284: 0.06266479986406483
Position 6790: 0.05555978706867585
Position 5926: 0.053106905239982384
Position 6774: 0.04401395040579097
Position 7397: 0.04009914711217029
Position 2416: 0.03720402263815113
Position 8415: 0.03150675271561889
Position 9974: 0.03083685356042939
Position 6937: 0.029356818469947518
Position 8098: 0.029247842818712556
Position 6539: 0.025094655578131494
Position 7171: 0.0185209024621923
Position 6736: 0.017552992567977682
Position 7630: 0.016061223232710906
Position 95: 0.01546688864610309
Position 2800: 0.013363782325200432
Position 9575: 0.012192965022974652
Position 6464: 0.008454053597110408
Position 10186: 0.0076826098413964195
Position 303: 0.006833522929985989
Position 9661: 0.006021795234648719
Position 2413: 0.005699306847529971
Position 5791: 0.003743289223441761
Position 8600: 0.002898248233311156
Position 484: 0.0018032182027829704
Position 10103: 0.0016939206218049437
Position 312: 0.0016681902344179468
Position 9838: 0.001467161874567589
Position 5449: 0.00138052024865805
Position 5517: 0.001362313369625302
Position 5131: 0.0010004042543647047
Position 1960: 0.0009077930325394064
Position 5107: 0.0006860235645685897
Position 2360: 0.0005565892582754131
Position 968: 0.0004984855720688735
Position 1767: 0.00047676821721567673
Position 8876: 0.00040363952786342193
Position 333: 0.0004019500855260811
Position 1981: 0.00037993745308184044
Position 3037: 0.0002180655895277196
Position 325: 0.00011283453565962851
Position 561: 9.3455785448373e-05
Position 253: 8.229952392581876e-05
Position 1282: 5.796575474309799e-05
Position 363: 3.107789005149868e-05
Position 5983: 2.856669303429539e-05
Position 1398: 2.746808528327268e-05
Position 5332: 2.0255452803881306e-05
Position 4655: 1.986709884255462e-05
Position 1772: 1.942914812188124e-05
Position 2342: 1.4433420470887138e-05
Position 6044: 1.3188280990901231e-05
Position 3456: 1.1649596355713243e-05
Position 211: 1.1522421956306187e-05
Position 971: 1.1308970293485225e-05
Position 1736: 5.597992926244759e-06
Position 493: 4.841941195829854e-06
Position 1404: 4.555488381151603e-06
Position 365: 4.136059708959175e-06
Position 4874: 3.102282658248757e-06
Position 953: 2.494581661493581e-06
Position 3737: 2.343799393721233e-06
Position 3982: 2.2151998814720907e-06
Position 675: 2.1438641581010736e-06
Position 3684: 2.1142205149738843e-06
Position 858: 1.927611152372297e-06
Position 1007: 1.8355392285982312e-06
Position 4466: 1.8170797375045794e-06
Position 4697: 1.7605242265489192e-06
Position 3690: 1.6325736466732158e-06
Position 4577: 1.6072880459291591e-06
Position 416: 1.592141779125688e-06
