Gene = CCDC53
index = 60
Annotated 5SS: [ 88 593]
Annotated 3SS: [146 652]
SMsplice 5SS: [ 88 593]
SMsplice 3SS: [146 652]
top_k =  500
Partition function (log Z): -4.418917565396014

Sorted 5' Splice Sites (High to Low Probability):
Position 593: 0.9477026847184897
Position 88: 0.7475808564278109
Position 468: 0.007499966777739274
Position 525: 0.004954179771726007
Position 689: 0.0012722280940514281
Position 571: 0.0010703676297293115
Position 710: 0.0006042063768072716
Position 109: 0.00021510864708912871
Position 723: 0.00015408941846133754
Position 7: 0.00014737660803863407
Position 610: 0.0001361319138660763
Position 583: 0.00013108965827546485
Position 472: 0.00010128713558672202
Position 29: 5.464448942529695e-05
Position 529: 5.3123153844060497e-05
Position 597: 4.987434435216356e-05
Position 339: 4.3137968179573e-05
Position 519: 3.9454788530712844e-05
Position 546: 3.884439510340517e-05
Position 248: 3.047851551989447e-05
Position 317: 2.0711097348521722e-05
Position 238: 2.0473237635054482e-05
Position 496: 1.6211763961612742e-05
Position 474: 1.2906677531123155e-05
Position 137: 1.2871547976896096e-05
Position 506: 1.1139568353927457e-05
Position 73: 9.953050580301853e-06
Position 405: 8.412971382365219e-06
Position 198: 8.315402735176604e-06
Position 183: 5.495942618380487e-06
Position 484: 4.713979159191623e-06
Position 602: 1.3148911202648836e-06
Position 252: 3.825249302135977e-08
Position 531: 3.0090056847944406e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 652: 0.9613022505367721
Position 146: 0.738597538898057
Position 202: 0.008089356190524857
Position 770: 0.0021582845423665574
Position 591: 0.0007863543217099285
Position 269: 0.00019105075195780202
Position 342: 0.00019080976915240435
Position 58: 0.00010671343397631504
Position 502: 0.00010233907735883328
Position 570: 8.45148572691905e-05
Position 275: 7.454808273264542e-05
Position 525: 5.3270593239752796e-05
Position 636: 3.938441192559117e-05
Position 164: 3.0877308892903995e-05
Position 393: 2.9469721293458526e-05
Position 731: 2.9301833368693616e-05
Position 551: 2.921660557242538e-05
Position 380: 2.2287307015842526e-05
Position 248: 2.0603383333900944e-05
Position 396: 1.0907404294170347e-05
Position 242: 1.0668308973759613e-05
Position 311: 9.653880860182491e-06
Position 107: 9.280547383885464e-06
Position 554: 6.058986586641227e-06
Position 305: 5.542100240514154e-06
Position 627: 5.052453011964056e-06
Position 332: 5.039946932457854e-06
Position 278: 3.346908787008279e-06
Position 489: 2.627348101669014e-06
Position 125: 1.677034273130385e-06
Position 366: 8.179787985903045e-07
Position 360: 6.99160511071867e-07
Position 593: 5.938595336151593e-07
Position 683: 3.9101742748068363e-07
Position 87: 2.594756297638186e-07
Position 597: 2.3575568122765942e-07
Position 446: 1.8334859299143725e-07
Position 506: 1.814903976092326e-07
Position 706: 1.3748945428973201e-07
Position 81: 1.2439569321471448e-07
Position 578: 6.878706474381768e-08
Position 257: 8.193159466113418e-13
Position 284: 7.975284095260056e-15
