Gene = CG13962
index = 264
Annotated 5SS: [59]
Annotated 3SS: [118]
SMsplice 5SS: [59]
SMsplice 3SS: [118]
top_k =  500
Partition function (log Z): -8.769637017168629

Sorted 5' Splice Sites (High to Low Probability):
Position 59: 0.9742095304775813
Position 434: 0.008777134288470854
Position 56: 0.007753156306195416
Position 383: 0.0073949569150686435
Position 63: 0.006397696905241925
Position 38: 0.0012291638520044608
Position 27: 0.00118738924709285
Position 160: 0.0008734916266037543
Position 24: 0.0006488462060532855
Position 573: 0.00044098771620181167
Position 511: 0.0004004128725931429
Position 667: 0.00036709743579167384
Position 324: 0.00016198621994354114
Position 467: 0.00014548760636020423
Position 248: 0.00012022040524027902
Position 456: 6.994292282032873e-05
Position 766: 5.59794506795501e-05
Position 522: 1.954698362738129e-05
Position 260: 1.4292871987895223e-05
Position 195: 7.005437248996862e-06
Position 80: 3.672530236123276e-06
Position 647: 3.5277270272371375e-06
Position 411: 2.7087505106275655e-06
Position 127: 1.1814309768053072e-06
Position 680: 8.837842866120021e-07
Position 721: 7.828289101953932e-07
Position 276: 5.712896584206121e-07
Position 129: 1.4060955147621914e-08
Position 93: 1.5426762320223336e-09
Position 239: 1.5411708677374312e-09
Position 220: 9.152213312644381e-10
Position 251: 8.660776458969235e-10
Position 515: 4.056881077388526e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 118: 0.9823422836534423
Position 563: 0.00997071093519222
Position 433: 0.007065760700930208
Position 382: 0.0037046510147946744
Position 260: 0.0022212792062705627
Position 511: 0.0013634483431923838
Position 248: 0.001065114703542978
Position 622: 0.0005048916101525655
Position 824: 0.00045313333140185804
Position 521: 0.0003858304674329492
Position 80: 0.00031265116687166807
Position 625: 0.00026997620552294215
Position 301: 0.00019128652693559952
Position 334: 0.00012134203664776095
Position 718: 9.207394371968085e-05
Position 164: 4.231828665885915e-05
Position 316: 3.552200292505773e-05
Position 721: 2.9917298122968635e-05
Position 471: 2.58470863436381e-05
Position 647: 2.4453504864076094e-05
Position 402: 2.147816742826419e-05
Position 496: 2.1336553163640433e-05
Position 573: 1.0188668259329347e-05
Position 539: 5.76149171543094e-06
Position 157: 1.9193138817264598e-06
Position 322: 1.859514934578223e-06
Position 779: 1.8427657162031834e-06
Position 324: 7.921076027240923e-07
Position 338: 2.3738306822689816e-09
Position 120: 4.288082304487158e-10
Position 406: 6.051608502466417e-12
Position 391: 3.7540310408863095e-12
Position 352: 9.049776813264513e-14
