Gene = BBS1
index = 41
Annotated 5SS: [ 301 1432]
Annotated 3SS: [ 363 1513]
SMsplice 5SS: [ 301  468 1432]
SMsplice 3SS: [ 363  537 1513]
top_k =  500
Partition function (log Z): 3.870425897554506

Sorted 5' Splice Sites (High to Low Probability):
Position 1432: 0.9955267756102835
Position 301: 0.9720068067465399
Position 468: 0.6763901240528475
Position 1651: 0.09787339739748244
Position 1993: 0.09312717933099188
Position 630: 0.03496432401103102
Position 1633: 0.015850163623321315
Position 1729: 0.004692791756171774
Position 1436: 0.003959850814056258
Position 312: 0.0027848873471376617
Position 1038: 0.0024402829333157725
Position 201: 0.001970938655550281
Position 486: 0.0009151857450676888
Position 639: 0.0007901051787399525
Position 386: 0.0006774399014641851
Position 1840: 0.0004053720464489186
Position 489: 0.0003017659568510054
Position 1661: 0.00027499020439888033
Position 1831: 0.00017476946617458965
Position 499: 0.00013059917678716345
Position 765: 0.0001304517191834475
Position 1593: 9.995551281056211e-05
Position 1690: 9.523810839654676e-05
Position 363: 9.232183192558526e-05
Position 852: 6.82226119692398e-05
Position 265: 6.245383293214901e-05
Position 634: 5.444992661758154e-05
Position 122: 4.796999912078697e-05
Position 211: 4.436575977575793e-05
Position 1059: 4.0122059229453786e-05
Position 1903: 3.732226438662505e-05
Position 659: 3.707286599839882e-05
Position 1252: 3.349523956975278e-05
Position 874: 3.072068141913758e-05
Position 2109: 2.9131699664164034e-05
Position 208: 2.882677869693213e-05
Position 1199: 2.684335767876576e-05
Position 1046: 2.5990595131927656e-05
Position 425: 2.5216853348135167e-05
Position 1004: 2.1363506454592015e-05
Position 28: 2.0582666507084787e-05
Position 1306: 1.6151592821961966e-05
Position 117: 1.4163673339757e-05
Position 855: 1.096598090395251e-05
Position 1104: 9.66504143230153e-06
Position 876: 6.868326125928784e-06
Position 1279: 6.398676566298292e-06
Position 698: 4.40668658691279e-06
Position 1701: 4.31868295047088e-06
Position 708: 3.3232672233233186e-06
Position 1834: 2.9536648492493488e-06
Position 1732: 2.762141017723004e-06
Position 2050: 2.288371994914679e-06
Position 48: 1.8769982440333712e-06
Position 2097: 1.755580116043461e-06
Position 2062: 7.594959199635078e-07
Position 1534: 4.955575949388022e-07
Position 1754: 4.4684156759988844e-07
Position 135: 4.158428413768793e-07
Position 97: 3.148539220663634e-07
Position 1260: 2.721778698692896e-07
Position 1255: 2.455430366215886e-07
Position 1185: 1.8999860090920814e-07
Position 1819: 1.734111362608725e-07
Position 1263: 1.6414650684089336e-07
Position 1471: 1.290923404272721e-07
Position 390: 1.2273873956843894e-07
Position 1547: 9.519040027016912e-08
Position 1166: 6.666010520561352e-08
Position 1239: 2.866354735651785e-08
Position 372: 2.6814169045900476e-08
Position 1395: 1.1315407319650557e-08
Position 1136: 1.119444671275748e-08
Position 1350: 6.969340865266019e-09
Position 651: 3.4288114506149264e-09
Position 1227: 2.7755702165266975e-09
Position 1131: 2.541954182561591e-09
Position 1128: 1.2385164264310285e-09
Position 801: 1.0860831523246873e-09
Position 1028: 6.721128432527602e-10
Position 819: 5.952483744856522e-10
Position 1526: 5.445604559738337e-11
Position 403: 1.1909671232393045e-11
Position 551: 9.254299699429532e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1513: 0.9956982273696946
Position 363: 0.9614482589978957
Position 537: 0.594771634864235
Position 1148: 0.090516456945553
Position 1773: 0.07364181090635899
Position 2039: 0.06969968112405445
Position 1713: 0.0445301166845314
Position 2112: 0.020791562701237963
Position 773: 0.016518818227542306
Position 443: 0.012394706412927165
Position 682: 0.004555588308083774
Position 824: 0.0027070405233238803
Position 413: 0.0021908753617107535
Position 2043: 0.0016822362034329035
Position 1488: 0.0016097717852564279
Position 2157: 0.0013806877343954006
Position 968: 0.0012207234827394796
Position 752: 0.0009857303994808995
Position 1120: 0.0009835889175929522
Position 2073: 0.0008698273743424672
Position 2050: 0.000852720640811691
Position 1016: 0.0008326497570650015
Position 1301: 0.0006863161459175551
Position 548: 0.0006153862346219667
Position 590: 0.0005707295860202486
Position 1534: 0.000554411568393936
Position 1037: 0.0004635025990342094
Position 1804: 0.0004167323329252895
Position 779: 0.00040114949810451375
Position 566: 0.00039973400881463197
Position 1268: 0.0003646849582647363
Position 620: 0.0003403403834332412
Position 1561: 0.00030897044852061734
Position 2062: 0.00029421302609068846
Position 911: 0.00017162555767011984
Position 425: 0.0001561227973998194
Position 1564: 8.772213887031568e-05
Position 1526: 7.239348933449435e-05
Position 1373: 6.743609137107666e-05
Position 1181: 6.684436117244175e-05
Position 671: 4.941086392415305e-05
Position 895: 4.853959854229898e-05
Position 1322: 4.645763506560146e-05
Position 2189: 4.513922593100061e-05
Position 593: 4.140558739785608e-05
Position 2019: 2.9410104540848144e-05
Position 630: 2.5610254110181204e-05
Position 2045: 2.47935871909801e-05
Position 1874: 2.2067813901193113e-05
Position 97: 2.144803850318864e-05
Position 794: 1.845183506500244e-05
Position 337: 1.4886623170103615e-05
Position 1403: 1.4671159793666247e-05
Position 1166: 1.4264838734401463e-05
Position 1539: 1.3229916636330473e-05
Position 1793: 1.2282480952508451e-05
Position 1025: 7.1550834240567846e-06
Position 252: 5.096834198608676e-06
Position 1382: 5.063178104524192e-06
Position 390: 4.757856040928832e-06
Position 746: 4.113644249666659e-06
Position 2183: 3.4893571336237934e-06
Position 1638: 2.2993330336809446e-06
Position 494: 1.4728083947448213e-06
Position 2027: 1.3098708127174966e-06
Position 224: 7.616690785883007e-07
Position 265: 7.32926067480563e-07
Position 1807: 5.92255972974535e-07
Position 200: 5.49795597384705e-07
Position 1917: 4.7162966662862084e-07
Position 233: 3.9006043515582656e-07
Position 122: 1.899299544329198e-07
Position 1570: 1.0863867175807192e-07
Position 230: 3.815348305230379e-08
Position 386: 2.9325566732985154e-08
Position 179: 1.81362331042668e-08
Position 461: 5.16574681035122e-09
Position 293: 2.7729459704633457e-09
Position 452: 2.117219085494511e-09
Position 304: 1.4624108239507894e-09
Position 499: 1.1849967236099459e-09
Position 182: 1.0586794110051049e-09
Position 287: 7.069000772727494e-10
Position 587: 4.765876884804113e-10
Position 467: 2.435738751272922e-10
Position 112: 2.3586684913951147e-10
