Gene = fry
index = 1708
Annotated 5SS: [  332  8993  9395 10853 11155 11402 13548 15027 15242 15483 15741 15938
 16161 18462 35676 35896 36076 36281 36518 36696 37097 42849 43423 44417
 45082 46139 46446 46871]
Annotated 3SS: [ 7394  9053  9464 10922 11218 13403 14858 15091 15312 15585 15826 16005
 18297 35555 35761 35976 36145 36345 36589 36760 41269 42915 43789 45033
 45178 46199 46503 46929]
SMsplice 5SS: [  332  8993  9395 10853 11155 11402 13548 15027 15242 15483 15741 15938
 16161 18462 35676 35896 36076 36281 36518 36696 37097 41595 42849 43030
 43423 44417 46139 46446 46871 47116]
SMsplice 3SS: [ 7394  9053  9464 10922 11218 13403 14858 15091 15312 15585 15826 16005
 18297 35555 35761 35976 36145 36345 36589 36760 41269 42759 42915 43094
 43789 45178 46199 46503 46929 47174]
top_k =  500
Partition function (log Z): 91.77485429040797

Sorted 5' Splice Sites (High to Low Probability):
Position 36696: 0.9999856823085171
Position 35676: 0.9997492140342006
Position 36076: 0.9992969847394305
Position 11155: 0.9990519140942943
Position 42849: 0.9971772499800164
Position 36518: 0.9963003169373105
Position 8993: 0.9955265143679654
Position 37097: 0.9931671437897663
Position 35896: 0.9921993793985222
Position 11402: 0.9916214676725708
Position 36281: 0.9905942284373866
Position 15242: 0.9882177145752683
Position 15938: 0.9839743712060711
Position 46446: 0.983842217137449
Position 16161: 0.9800923416826729
Position 15027: 0.9791739989161792
Position 43423: 0.9784977504668082
Position 46871: 0.9767094894060854
Position 10853: 0.9710032758344116
Position 9395: 0.9686046328744888
Position 332: 0.9658197303355386
Position 18462: 0.8988394383376936
Position 15483: 0.8946210303487532
Position 46139: 0.8511965388560452
Position 44417: 0.784358745419466
Position 41595: 0.7761538955739353
Position 43030: 0.6075522713874603
Position 13548: 0.592966849295528
Position 47116: 0.5680042253628469
Position 45082: 0.5655852153565076
Position 38376: 0.4277816641808963
Position 15745: 0.41279414563183237
Position 18130: 0.3180352288431016
Position 9762: 0.20231828821883766
Position 9683: 0.19811915423086293
Position 15772: 0.11431661639041896
Position 7523: 0.09156900274815159
Position 38861: 0.08649459760405781
Position 47208: 0.08568611282421695
Position 18252: 0.08560901663065676
Position 41420: 0.08248135028702744
Position 9969: 0.062179204152039404
Position 17094: 0.05937407346939608
Position 9586: 0.05743898320423864
Position 24533: 0.05543757136005952
Position 17272: 0.05524658281204904
Position 39795: 0.05369548805308298
Position 13238: 0.04857632356600516
Position 46717: 0.04852183481703771
Position 955: 0.04674357241472612
Position 9725: 0.04460089123497076
Position 15431: 0.04076150473674012
Position 41141: 0.03986995934769473
Position 7979: 0.03605735760701089
Position 17276: 0.03447550932689297
Position 44465: 0.03397505329856913
Position 44352: 0.03378428453411535
Position 9823: 0.029837553366681997
Position 9334: 0.02832295584292176
Position 44700: 0.02768705436752011
Position 47204: 0.02576222328376076
Position 3051: 0.024028692217134207
Position 3150: 0.02229445369916416
Position 46130: 0.022040304771615997
Position 7132: 0.02189846526837227
Position 7773: 0.01830574482634234
Position 3086: 0.0176962655790936
Position 7305: 0.01738525725343265
Position 46119: 0.015452835171642424
Position 6998: 0.014919060429943337
Position 14664: 0.014506331893694034
Position 4303: 0.013235289152058962
Position 16479: 0.013075521288995447
Position 45830: 0.013047811201586355
Position 6993: 0.012319504827472844
Position 39105: 0.011208777568758129
Position 9582: 0.011070262802468476
Position 37374: 0.010049745471405263
Position 43212: 0.009632678449427987
Position 16858: 0.00903142829201302
Position 43711: 0.008856998459357364
Position 15725: 0.008820825448991543
Position 25: 0.008111135227290721
Position 47123: 0.008036576177279174
Position 9739: 0.00802279433054358
Position 41943: 0.007953010108147397
Position 9308: 0.00772026331879464
Position 5697: 0.007711353000318591
Position 40297: 0.007626205237692441
Position 11735: 0.007164224390578839
Position 45273: 0.006893626844075232
Position 12417: 0.006666075042197251
Position 16328: 0.005779643507364594
Position 46432: 0.005686633330516812
Position 873: 0.005685885504629741
Position 11427: 0.005636315238622596
Position 47174: 0.0053998524395388325
Position 9827: 0.005340270194485722
Position 38895: 0.005337970135452708
Position 47100: 0.005259570265940312
Position 7146: 0.004978819736451909
Position 41740: 0.004922468830534524
Position 37902: 0.0047793574797294755
Position 9706: 0.004722971345873327
Position 15237: 0.0047081776649692654
Position 38868: 0.004652071539717488
Position 45294: 0.004638211478665288
Position 44765: 0.00462942916736889
Position 40326: 0.004531646634387986
Position 37610: 0.004271220781632962
Position 13202: 0.004085220445043626
Position 46088: 0.003986172013033537
Position 15235: 0.003936609424820385
Position 37068: 0.003932594322425625
Position 2644: 0.0036494209168665107
Position 43516: 0.0036177856721280968
Position 16340: 0.0035687462977134245
Position 43675: 0.0034785050883405963
Position 2715: 0.0033549981194496807
Position 43306: 0.0029440799606489437
Position 47145: 0.0029345922413691367
Position 13107: 0.002912945184955955
Position 3751: 0.002871934532785857
Position 38309: 0.0028695273906809158
Position 8000: 0.0028317848819596173
Position 3041: 0.0028221004056416528
Position 3606: 0.0027175563761447003
Position 36522: 0.0025487111578073947
Position 38052: 0.002411818790745455
Position 10044: 0.0022654008111240662
Position 37084: 0.0022524953724016848
Position 7174: 0.0021783302876657654
Position 44348: 0.002073221984038943
Position 1521: 0.0020342149173819134
Position 2573: 0.0019729575794078485
Position 46725: 0.0019612052358267728
Position 7052: 0.0019457363232987172
Position 17253: 0.001873921647628991
Position 6083: 0.0016994033933655434
Position 38347: 0.0016973674739912054
Position 9399: 0.001694335182513509
Position 46019: 0.0016824199117571556
Position 40416: 0.0016780913777838637
Position 36301: 0.0016576347226864296
Position 13009: 0.0016543295284545245
Position 46850: 0.0014737033631952833
Position 37345: 0.0014679149612143888
Position 1323: 0.0014209203416881977
Position 3186: 0.0014176692648723984
Position 1720: 0.0013288298359422164
Position 37925: 0.0012937366217791464
Position 12370: 0.0012896464774198061
Position 9982: 0.0012378969462569925
