Gene = Atg18b
index = 36
Annotated 5SS: [ 313 6656 7350]
Annotated 3SS: [5924 6803 7405]
SMsplice 5SS: [ 313 6656 7350]
SMsplice 3SS: [5924 6803 7405]
top_k =  500
Partition function (log Z): -5.320105166718089

Sorted 5' Splice Sites (High to Low Probability):
Position 7350: 0.956168783155118
Position 6656: 0.9496620768161499
Position 313: 0.40919177589754246
Position 474: 0.364610370389332
Position 889: 0.10888274546774236
Position 7952: 0.05568693804310268
Position 7709: 0.05337527856763854
Position 412: 0.04651904039733771
Position 7713: 0.042398718617174466
Position 7534: 0.03399510783799087
Position 3247: 0.02251530683132256
Position 5387: 0.020775156422269188
Position 1545: 0.01747089550707638
Position 7326: 0.016954080555035885
Position 7770: 0.016040009560750988
Position 2606: 0.015937087247927886
Position 225: 0.015882875101765066
Position 7517: 0.014436624266502253
Position 470: 0.011083386082750567
Position 6660: 0.010352060205637004
Position 8018: 0.010242827061881198
Position 6735: 0.008420180892498345
Position 458: 0.008019710855867227
Position 1445: 0.00800494045286561
Position 1842: 0.007213603228167322
Position 915: 0.006619987219697566
Position 6739: 0.005321225520572769
Position 3422: 0.004777499048443294
Position 7662: 0.004737276226558914
Position 3978: 0.004629019305730362
Position 511: 0.0032160865498547285
Position 509: 0.0031327098066051863
Position 1079: 0.0025056279728075965
Position 6637: 0.0024852859747915156
Position 4651: 0.002440326419302367
Position 7830: 0.002415445426207551
Position 7729: 0.002057916053063917
Position 7157: 0.0018931651464895339
Position 7075: 0.0018895257083457154
Position 223: 0.001603538246327048
Position 2891: 0.001378217221288043
Position 2638: 0.0013005883384771867
Position 505: 0.0012934883148123131
Position 7695: 0.0012739034685439947
Position 507: 0.0012681309002357697
Position 445: 0.0011868388046128286
Position 109: 0.001023406503071821
Position 2764: 0.001007270173261014
Position 1073: 0.0009899822314913562
Position 466: 0.0009350576674088799
Position 927: 0.0009163783064004276
Position 480: 0.0008493857679652346
Position 1592: 0.0008276248347377364
Position 462: 0.0007787521752052102
Position 7573: 0.0007123459101167359
Position 7975: 0.0006941371755987028
Position 7511: 0.0006884160896525718
Position 7192: 0.0006135690652197762
Position 4025: 0.0005748662366229149
Position 7717: 0.0005629917792063903
Position 6696: 0.0004610704966305898
Position 7834: 0.00045448947368106543
Position 7608: 0.00031415033871557557
Position 8146: 0.0002982188913314475
Position 7345: 0.00024682793656715643
Position 6058: 0.0002097569165245455
Position 1201: 0.00020590451287343009
Position 6950: 0.00019946165307063092
Position 1238: 0.0001907508467190448
Position 217: 0.00012532689691219752
Position 6156: 0.00010720344830611838
Position 1939: 6.305022222335184e-05
Position 977: 5.9148967526158776e-05
Position 6128: 5.678472465439426e-05
Position 7870: 4.595146345416675e-05
Position 8125: 4.435265016645756e-05
Position 7906: 3.470407069596983e-05
Position 624: 2.7214621219061256e-05
Position 317: 2.5083568685018005e-05
Position 14: 2.489534521585587e-05
Position 2016: 2.1676128432392045e-05
Position 631: 2.0586548912357905e-05
Position 1142: 1.7964758219347367e-05
Position 515: 1.794737947439218e-05
Position 765: 1.7268687039617724e-05
Position 158: 1.5942323501035612e-05
Position 1186: 1.403249761095095e-05
Position 832: 1.2862839230857552e-05
Position 684: 1.2173180551727844e-05
Position 3: 6.673613956857659e-06
Position 661: 4.514714977880312e-06
Position 10: 3.857047750157645e-06
Position 141: 3.846818262434788e-06
Position 6941: 3.748103577063719e-06
Position 1095: 3.22389266571571e-06
Position 810: 2.311395389224157e-06
Position 7113: 2.2617115247285696e-06
Position 7123: 1.1190929481545645e-06
Position 6275: 1.0037727080116322e-06
Position 1282: 7.955372426422885e-07
Position 85: 6.617155482341438e-07
Position 7: 5.207335378192323e-07
Position 974: 1.7833535866132062e-07
Position 156: 8.989877420909551e-08
Position 95: 8.677882894796243e-08
Position 355: 7.969257873120949e-08
Position 12: 7.918669953236374e-08
Position 6980: 7.12935115869514e-08
Position 371: 5.134124946889444e-08
Position 5: 4.2812669001880934e-08
Position 329: 3.62713632586805e-08
Position 27: 2.5489865131668918e-08
Position 52: 3.806109750721019e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6803: 0.9710042250004122
Position 7405: 0.9553619326834973
Position 5924: 0.8851158797945006
Position 7825: 0.12262326520521553
Position 5975: 0.08775812047718715
Position 8065: 0.047790463126903354
Position 8017: 0.042192005366134634
Position 2685: 0.037291334145422836
Position 7797: 0.027223376379600598
Position 6812: 0.01737150167403357
Position 1291: 0.013874992080964543
Position 4878: 0.007302504670584768
Position 7587: 0.007206884480093833
Position 1742: 0.006699276504136536
Position 7759: 0.005518065345299351
Position 5979: 0.00493494445115763
Position 7231: 0.0042448765806885015
Position 2138: 0.004141385976853355
Position 5027: 0.0031140368271572456
Position 7392: 0.0026836936073255215
Position 4512: 0.002590957022562284
Position 4829: 0.0023794355100229567
Position 740: 0.002349477602319648
Position 7416: 0.0019417757277520765
Position 304: 0.0019209205850682805
Position 4091: 0.0018366070299489453
Position 7252: 0.00161590986435961
Position 272: 0.001527502270412157
Position 6985: 0.0014442222277488994
Position 4716: 0.0013463932234362573
Position 1911: 0.0013415635914159074
Position 4537: 0.0012930091216171416
Position 658: 0.0010618447102366633
Position 2094: 0.0010241186572458808
Position 8240: 0.0009949751184006761
Position 7455: 0.0008515912997023526
Position 1987: 0.0008279500516132404
Position 3800: 0.0008240133857135648
Position 7774: 0.0008222827359736984
Position 4637: 0.0007729352198787681
Position 1022: 0.0007558486218319619
Position 7033: 0.0007185389335001325
Position 7873: 0.0006927941565798345
Position 4572: 0.0006466848645488787
Position 1407: 0.0006331628057190238
Position 7425: 0.0005934569419156468
Position 635: 0.0005667065756120852
Position 1348: 0.0005355187432695515
Position 661: 0.0005275777692176769
Position 603: 0.0005145535835857388
Position 5773: 0.0005135411484643027
Position 1262: 0.0004935401889358458
Position 543: 0.0004887489105868772
Position 7036: 0.0004841043562309755
Position 1324: 0.0004808342748793629
Position 386: 0.00045402373750643544
Position 558: 0.00032868377083189026
Position 6838: 0.0003262867642799605
Position 354: 0.0002948280628285959
Position 7573: 0.00027128252620131914
