Gene = mxt
index = 1811
Annotated 5SS: [  57 1654 2042 2209 2584 3127 3578 3756]
Annotated 3SS: [1078 1719 2136 2522 2648 3183 3636 4947]
SMsplice 5SS: [  57 1654 2042 2584 2987 3127 3578 3756]
SMsplice 3SS: [1078 1719 2343 2648 3052 3183 3636 4947]
top_k =  500
Partition function (log Z): 13.91501773350585

Sorted 5' Splice Sites (High to Low Probability):
Position 1654: 0.9991603197474429
Position 3578: 0.9895498005033114
Position 2584: 0.962969539205079
Position 3127: 0.9282830438520445
Position 2042: 0.915100100040467
Position 3756: 0.8309332143216589
Position 2987: 0.7678102321663608
Position 57: 0.7260182226607578
Position 4490: 0.24116424929792246
Position 4857: 0.12196880787063669
Position 1017: 0.07665109529080094
Position 576: 0.07334150106974255
Position 2209: 0.04374735784737387
Position 1033: 0.029808236095372406
Position 2593: 0.0239684228691141
Position 2992: 0.01708229358926519
Position 1006: 0.015602025488828669
Position 4758: 0.013939351247495629
Position 4772: 0.011786167379686414
Position 195: 0.010389516123846424
Position 3530: 0.008153751880048181
Position 3131: 0.007718781143808188
Position 67: 0.007435413937389967
Position 3787: 0.006811738699614899
Position 4375: 0.006805246633136215
Position 215: 0.006733766798555351
Position 132: 0.005783690494311705
Position 1937: 0.00545586128009622
Position 2588: 0.005063727710210528
Position 885: 0.004822311619942858
Position 4659: 0.004580076096360852
Position 4703: 0.004442192641066294
Position 652: 0.004187209793146836
Position 4232: 0.004117918780900314
Position 1450: 0.0037207556505999425
Position 1025: 0.003340903731861624
Position 770: 0.003298849394597876
Position 4869: 0.002314532816624023
Position 3152: 0.002188386647792905
Position 5138: 0.0019565988773952124
Position 3846: 0.001947647439841397
Position 14: 0.001947199050445346
Position 957: 0.0019377185919788697
Position 4083: 0.001910339918919446
Position 2421: 0.0017488468167843887
Position 4196: 0.0015722282951566454
Position 1348: 0.0012347803847433472
Position 2136: 0.0008679346079809847
Position 3121: 0.0008426389486833084
Position 648: 0.0007991128280462354
Position 622: 0.0007839488628300116
Position 1942: 0.000740282615958335
Position 1474: 0.0006867840342972884
Position 411: 0.0005777585171772328
Position 2999: 0.0005511548557775817
Position 1476: 0.0005231125937557604
Position 1949: 0.00047472102436937517
Position 973: 0.000447438141431769
Position 927: 0.00040823001155645397
Position 1658: 0.000377435317810675
Position 1085: 0.00036509176908858476
Position 4523: 0.00033483613082371685
Position 2801: 0.00033011937276633394
Position 491: 0.00031541287233362335
Position 2698: 0.00029111388307205874
Position 1151: 0.00028838836386782437
Position 1387: 0.00028372571042811057
Position 5108: 0.000240396583531775
Position 3136: 0.00023611529306749877
Position 1663: 0.00023253555712248253
Position 3142: 0.00022772218379296658
Position 2773: 0.00021908902439512446
Position 804: 0.00021674373908332512
Position 1391: 0.00018773317910346864
Position 1368: 0.0001811863912657393
Position 218: 0.0001798604572535259
Position 199: 0.00015847314523943852
Position 4707: 0.0001475093862091455
Position 1801: 0.00014438676703342783
Position 3389: 0.000129595221949167
Position 865: 0.000126681556697329
Position 3049: 0.00011741717084556005
Position 3161: 0.00011713180852714393
Position 3053: 0.00011144656628860766
Position 51: 0.00010657509182917789
Position 2926: 8.954560724000438e-05
Position 526: 8.136316971156866e-05
Position 2226: 7.24260318860874e-05
Position 580: 6.432765472368542e-05
Position 2235: 6.367771313937533e-05
Position 386: 6.168350414959853e-05
Position 1897: 5.766392373552383e-05
Position 502: 5.4940865578994215e-05
Position 645: 5.405624692925876e-05
Position 113: 5.123162588789113e-05
Position 1799: 5.100601129748168e-05
Position 2386: 5.044834359114189e-05
Position 4596: 5.023209110968113e-05
Position 1789: 3.867075136361362e-05
Position 333: 3.7686926315716824e-05
Position 101: 3.724297180682982e-05
Position 1805: 3.6701545087711e-05
Position 168: 3.593948756136256e-05
Position 392: 3.437586915449543e-05
Position 2294: 3.312620618411905e-05
Position 4143: 2.9360951120587376e-05
Position 2436: 2.6295962939811247e-05
Position 833: 2.105613330468994e-05
Position 188: 2.024723580187645e-05
Position 1648: 1.972648648066268e-05
Position 4049: 1.8892613355354125e-05
Position 2446: 1.7798572204295103e-05
Position 3406: 1.6414533656350917e-05
Position 2722: 1.632068991974649e-05
Position 4382: 1.6126415802131158e-05
Position 1995: 1.6004023584282643e-05
