Gene = Ndfip
index = 1313
Annotated 5SS: [289]
Annotated 3SS: [5033]
SMsplice 5SS: [289]
SMsplice 3SS: [5033]
top_k =  500
Partition function (log Z): -11.405820975288323

Sorted 5' Splice Sites (High to Low Probability):
Position 3450: 0.7099090904899351
Position 289: 0.6512094677917157
Position 3722: 0.3382132655210269
Position 1344: 0.2873891769756553
Position 1825: 0.25104500185169804
Position 59: 0.045092899184727676
Position 465: 0.03956792415084856
Position 4903: 0.028255882599784385
Position 4047: 0.02785461955399744
Position 3954: 0.026974993843100863
Position 6405: 0.026429736258629526
Position 4297: 0.018254148856803768
Position 475: 0.014809329753596641
Position 5144: 0.014747152234358503
Position 473: 0.012332235219668577
Position 3274: 0.012289794810934285
Position 631: 0.008073542368601583
Position 469: 0.007339024388554182
Position 219: 0.006900081844441614
Position 4841: 0.006175927970612699
Position 1603: 0.005640513149581036
Position 1680: 0.005455094494313326
Position 4270: 0.0049485689375083864
Position 161: 0.0038376965562265087
Position 5767: 0.00369766394329201
Position 5300: 0.0024124397881057206
Position 3985: 0.0023997832542032175
Position 5290: 0.0021783181556247703
Position 3565: 0.0020720174447439945
Position 1875: 0.00204547878319399
Position 479: 0.0019383440651661824
Position 4022: 0.0012811412926567833
Position 349: 0.001242375423230442
Position 4120: 0.0007787598797321673
Position 1174: 0.0007169921079157637
Position 776: 0.0006683675398352133
Position 4040: 0.0005754181849200041
Position 4559: 0.0005738132618975688
Position 544: 0.0004629115163993651
Position 2510: 0.00040469080073165424
Position 462: 0.00027297955811478547
Position 3544: 0.0002694560352180879
Position 766: 0.00024184824006802055
Position 600: 0.00018080802636521228
Position 770: 0.00017540139103926032
Position 1660: 0.00010560903777732926
Position 594: 8.056440387230997e-05
Position 1374: 7.101997926986003e-05
Position 1831: 4.9325536979188457e-05
Position 28: 4.8121908056440807e-05
Position 150: 2.5144708320856397e-05
Position 94: 1.9417499396656658e-05
Position 89: 1.790373218664963e-05
Position 598: 6.287018301705841e-06
Position 485: 5.3267405039377115e-06
Position 400: 5.1858161594106266e-06
Position 477: 3.8073908501508953e-06
Position 1246: 3.4659639219079327e-06
Position 25: 2.469155146003181e-06
Position 22: 1.7078222330791341e-06
Position 68: 1.0985708490141427e-06
Position 36: 1.6955075842768854e-07
Position 167: 1.574265515632351e-07
Position 182: 1.2553854686475927e-07
Position 363: 9.125700549051756e-08
Position 159: 6.340767531738635e-08
Position 165: 1.6973658701929517e-08
Position 566: 1.3346309255401494e-08
Position 582: 9.875394373804721e-09
Position 487: 6.29606754656649e-09
Position 493: 3.5237802532719287e-09
Position 130: 3.1776261980542168e-09
Position 606: 1.789089984807146e-09
Position 498: 1.6964610225163258e-09
Position 653: 1.6335619020556872e-09
Position 124: 5.960441923120978e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3520: 0.6791421583004318
Position 5033: 0.5971840126471352
Position 3319: 0.3174041388701658
Position 1400: 0.1357849087791186
Position 3134: 0.0862173120082544
Position 354: 0.07169430698449153
Position 4832: 0.06871759395825462
Position 3131: 0.06157051270359413
Position 3653: 0.060853060154172
Position 1419: 0.056949210479771015
Position 529: 0.05479928928100211
Position 2461: 0.03952761921225393
Position 2503: 0.03636964544231052
Position 1738: 0.033778544932556734
Position 6199: 0.02963047751691068
Position 6479: 0.025928072173714633
Position 3400: 0.02514863812254788
Position 2741: 0.02470282492823026
Position 1824: 0.01764290572461404
Position 2378: 0.01580007216704407
Position 797: 0.013462236698472114
Position 5365: 0.013355326564836704
Position 2277: 0.013275693084468385
Position 698: 0.013258433269962533
Position 1693: 0.010194189020422451
Position 5368: 0.00736030415775891
Position 1212: 0.0072495878437445985
Position 1250: 0.006660955528130842
Position 406: 0.006075542350469804
Position 2924: 0.005829737533884274
Position 853: 0.003999361915751405
Position 5839: 0.003697663943292005
Position 6488: 0.003412117112115402
Position 1505: 0.0031813470106842098
Position 828: 0.00295198651135911
Position 1924: 0.002832761674781426
Position 6306: 0.002565672172599012
Position 1562: 0.002167729434045526
Position 5982: 0.0017093677202953768
Position 5053: 0.0015816545646743702
Position 2887: 0.001554956602636205
Position 832: 0.001460694481898878
Position 4771: 0.0013385256455262803
Position 360: 0.0013200883783132053
Position 130: 0.0012641181432539307
Position 503: 0.001213060058158352
Position 1282: 0.0008433568033503094
Position 543: 0.0007312880623444814
Position 448: 0.0007158356476519639
Position 5196: 0.000592436395402894
