Gene = cutlet
index = 1660
Annotated 5SS: [1012 1647 1932 2115 2274 2473 2771 3258 3451 3734 4233]
Annotated 3SS: [1066 1702 1997 2170 2332 2535 3081 3316 3512 4168 4293]
SMsplice 5SS: [1012 1647 1875 2115 2274 2473 2771 3258 3451 3734 4233]
SMsplice 3SS: [1066 1702 1997 2170 2332 2535 3081 3316 3512 4168 4293]
top_k =  500
Partition function (log Z): 27.589468460652984

Sorted 5' Splice Sites (High to Low Probability):
Position 2115: 0.9941894138392307
Position 4233: 0.9934627685445949
Position 2473: 0.9933246348838696
Position 3451: 0.9911551869261089
Position 3258: 0.9694591379171165
Position 1012: 0.9642537288992941
Position 1647: 0.924565914483483
Position 2771: 0.798265982338941
Position 3734: 0.6760853115975388
Position 2274: 0.6278833755009928
Position 1879: 0.20552170267394265
Position 2284: 0.20497765700243212
Position 2242: 0.15252045078034598
Position 2970: 0.12015730365000005
Position 1919: 0.09706053533882965
Position 2673: 0.06856190271132533
Position 4112: 0.028592506005592988
Position 781: 0.0261431122987767
Position 1350: 0.025860511105748222
Position 580: 0.02520204309167289
Position 2944: 0.01359090269331749
Position 1896: 0.00839235735378363
Position 4037: 0.006974236000743207
Position 1777: 0.006105410488599802
Position 1289: 0.005788802165950989
Position 2692: 0.005432354943766881
Position 1670: 0.005266536551340638
Position 1888: 0.005140729150178505
Position 2697: 0.004741146989569746
Position 971: 0.003903239392649995
Position 34: 0.0036442478125176246
Position 2255: 0.0033840227857874394
Position 4237: 0.0033784024674464066
Position 2457: 0.0033425929683925507
Position 222: 0.003196615906276961
Position 1473: 0.002716962719039338
Position 1234: 0.0024616268109444728
Position 889: 0.0023249117055260736
Position 2080: 0.002285255006728424
Position 1448: 0.002069010190951403
Position 63: 0.0018619390365065083
Position 3969: 0.001855629596413089
Position 28: 0.0018075938925841946
Position 2119: 0.0018001052253842759
Position 1962: 0.0015143250480498017
Position 2444: 0.0014657722637920884
Position 1640: 0.0014431959845401228
Position 1042: 0.0014193501282124955
Position 1891: 0.0014176769390271027
Position 1159: 0.0013343968329424635
Position 2677: 0.0011519354485888783
Position 3812: 0.0011333704496284203
Position 454: 0.001116008108036676
Position 2435: 0.0010964295001531254
Position 3947: 0.0010951204857759442
Position 1023: 0.000926046013739483
Position 3606: 0.0008963538600261919
Position 1050: 0.000790902801415661
Position 415: 0.0005813379357050827
Position 3717: 0.0005776300734052162
Position 3828: 0.000531172623612446
Position 584: 0.000503802736446409
Position 2989: 0.0004898348780892822
Position 1607: 0.0004715543040878101
Position 2483: 0.0004417729489003845
Position 1247: 0.00042780690354979144
Position 4097: 0.00040690559578087136
Position 374: 0.0004000772928288378
Position 2620: 0.00037328574016552506
Position 2639: 0.00036230346168360136
Position 1016: 0.00035698804182364923
Position 1810: 0.0003567178347259239
Position 3262: 0.0003563825020457911
Position 955: 0.00032065607746723873
Position 2683: 0.00031335651357475546
Position 2090: 0.00031252506432663806
Position 2602: 0.0002812900424709159
Position 1749: 0.000276105732398468
Position 3964: 0.0002653082368710201
Position 828: 0.0002618520839692833
Position 1112: 0.0002475852488259933
Position 2253: 0.00024001986300524968
Position 1518: 0.00023053464053188834
Position 2246: 0.00019873810733931973
Position 3238: 0.0001731577101397297
Position 1103: 0.0001530431376745548
Position 3354: 0.00014329652541900936
Position 446: 0.0001385858925184339
Position 3865: 0.00013837989347783238
Position 1418: 0.00013387447854428392
Position 3348: 0.00013131070300842672
Position 2719: 0.00011400549254641457
Position 952: 0.00011315496421734463
Position 3455: 0.00011306791147282878
Position 1846: 9.170503579580839e-05
Position 2551: 8.817920179237949e-05
Position 1244: 8.476361361069759e-05
Position 465: 7.306588940403167e-05
Position 2600: 7.299377342325403e-05
