Gene = Cip4
index = 1073
Annotated 5SS: [  355  1076 26036 27834 36330 36870 37119 39042 39241 39819]
Annotated 3SS: [  974 25919 27782 36184 36399 36931 38691 39105 39654 39881]
SMsplice 5SS: [ 1076 26036 27834 36330 36870 37119 39042 39819]
SMsplice 3SS: [25919 27782 36184 36399 36931 38676 39105 39881]
top_k =  500
Partition function (log Z): 21.868756230393615

Sorted 5' Splice Sites (High to Low Probability):
Position 1076: 0.9998239712552816
Position 39042: 0.9997316752593004
Position 39819: 0.9996088146876397
Position 36870: 0.9980652638750116
Position 36330: 0.9946059447553541
Position 26036: 0.9823151971120988
Position 37894: 0.6046381168113185
Position 29139: 0.5236684403755649
Position 37119: 0.43994791408702366
Position 39181: 0.3362210742282811
Position 37462: 0.3114893559575864
Position 28901: 0.28608120367333045
Position 28612: 0.2845946760576459
Position 27834: 0.2607191085564379
Position 28152: 0.2008692252926711
Position 28148: 0.17018845166102306
Position 27905: 0.1566497213861319
Position 27876: 0.13916080210179038
Position 39451: 0.13512800811714676
Position 39241: 0.12507798223943434
Position 28156: 0.08288270164992635
Position 40384: 0.07346042566759041
Position 27974: 0.06610165274306792
Position 28078: 0.05711159971423623
Position 37322: 0.044557271627428494
Position 39397: 0.0372940766509408
Position 34451: 0.035890787671122366
Position 34473: 0.02781265937328715
Position 40269: 0.02214145115275002
Position 34499: 0.021226625906347038
Position 37320: 0.018420282113224128
Position 37171: 0.01548003828168098
Position 28880: 0.013063226792771988
Position 28845: 0.011046863668426393
Position 29028: 0.010728169248374348
Position 29267: 0.009884595308775123
Position 37338: 0.009552971321686232
Position 39456: 0.008758307240106965
Position 40278: 0.008625118420861893
Position 29567: 0.006642465492868732
Position 36624: 0.006208182354469926
Position 39965: 0.0059894910486115805
Position 36334: 0.005324231731255583
Position 40710: 0.0048686675286032195
Position 35112: 0.00407537213109473
Position 28220: 0.003999380106541728
Position 40540: 0.003971443257135696
Position 13038: 0.003630721145074967
Position 40017: 0.003398590102255615
Position 27867: 0.003359588742317521
Position 39590: 0.003137408730586176
Position 26902: 0.0031042751014504376
Position 16054: 0.0029822068864855354
Position 40479: 0.002794445950297279
Position 40229: 0.002622700413971081
Position 26583: 0.0026069326391967946
Position 36562: 0.0025773181260927663
Position 41224: 0.0025695783758412356
Position 39473: 0.002384502340786747
Position 13400: 0.0023128870493838434
Position 26354: 0.0021087880355361265
Position 40316: 0.0019702839556617305
Position 29143: 0.001768685509303332
Position 15930: 0.0017107134757362848
Position 36580: 0.001629103875451081
Position 29036: 0.0015346164761467886
Position 28868: 0.0015015966631067362
Position 30240: 0.001477313898141458
Position 28302: 0.0014369356761808018
Position 115: 0.0013951352779465384
Position 40117: 0.0011882221947564474
Position 13745: 0.0011779556257789211
Position 40883: 0.0010531244421234133
Position 28107: 0.0010334181616046894
Position 13862: 0.0009469043984224274
Position 333: 0.0009110239724315862
Position 28379: 0.0008643404117182826
Position 28160: 0.0008503089839862969
Position 36859: 0.000804338779583094
Position 37127: 0.000747061290412397
Position 5281: 0.0006777916852737509
Position 40084: 0.0006388480292418929
Position 355: 0.0005977106668982703
Position 40249: 0.000578170053253575
Position 40052: 0.0005684465805640235
Position 16151: 0.000545686684690651
Position 28290: 0.0005417271330966994
Position 16072: 0.000526557627242513
Position 40136: 0.00039608043663293997
Position 302: 0.00038236773240865206
Position 36986: 0.0003129561708956721
Position 39266: 0.0002998055904314881
Position 39253: 0.0002929136247058693
Position 36809: 0.00027393850333813896
Position 37299: 0.000254000821244741
Position 254: 0.0001704648513613145
Position 36603: 0.00016015599164089528
Position 337: 0.0001475769180396119
Position 14283: 0.00014410731107180892
Position 36879: 0.00013704140985142568
Position 13007: 0.0001299474808051352
Position 39823: 0.0001064405874540931
Position 36494: 0.0001038734979433778
Position 37271: 9.044125434581241e-05
Position 339: 8.837594584762164e-05
Position 37326: 6.379894600756185e-05
Position 36511: 5.938146611039239e-05
Position 12157: 5.6564786528947463e-05
Position 36338: 5.588242897375038e-05
Position 36814: 5.2220451958147846e-05
Position 39826: 5.192749394050363e-05
Position 39259: 4.994157601309815e-05
Position 37306: 4.878122795101967e-05
Position 12272: 3.605583088113156e-05
Position 41547: 3.42770456574139e-05
Position 11701: 2.5473153940719823e-05
Position 343: 2.373029286099102e-05
Position 36751: 2.365594939446873e-05
Position 370: 2.1383228398095404e-05
Position 187: 2.0477418172011576e-05
Position 2288: 2.02410470747728e-05
Position 10738: 1.74455454220953e-05
Position 8136: 1.7028120796061203e-05
Position 53: 1.5813610261822883e-05
Position 5852: 1.5110390938975963e-05
Position 4666: 1.3737564345859648e-05
Position 146: 1.3280137584701485e-05
Position 148: 1.2755139614459954e-05
Position 4537: 1.1629570100804985e-05
Position 1573: 1.1384692473368883e-05
Position 40301: 1.1325690561132929e-05
Position 39200: 1.0788408508570535e-05
Position 538: 1.0156376034196298e-05
Position 2318: 9.778196590004884e-06
Position 37086: 9.64818648093495e-06
Position 341: 7.76994622594488e-06
Position 3732: 7.476833592257953e-06
