Gene = Glut1
index = 1191
Annotated 5SS: [45897 53464 58329 59869 60227 65864 66118 67134 67347 67692 68030 68224
 69985 70203]
Annotated 3SS: [53173 58169 59748 60063 65697 65979 66876 67221 67412 67751 68100 69780
 70062 71287]
SMsplice 5SS: [  145  1736 37060 37319 37850 65864 66118 67134 67347 67692 68030 68224
 69985 70203]
SMsplice 3SS: [  479 36872 37129 37414 65697 65979 66876 67221 67412 67751 68100 69759
 70062 78785]
top_k =  500
Partition function (log Z): -91.5034617837008

Sorted 5' Splice Sites (High to Low Probability):
Position 145: 0.9241195503790153
Position 1736: 0.6270252452475352
Position 430: 0.02314752855758519
Position 362: 0.013621971014632934
Position 270: 0.010645470853977556
Position 102: 0.006101098195938288
Position 189: 0.003660147751605303
Position 1387: 0.003136687777497532
Position 127: 0.0024018159227754492
Position 152: 0.0023748732110923463
Position 187: 0.002110099986167593
Position 95: 0.0019613968030018337
Position 84: 0.0015817056719170154
Position 1484: 0.001147615112340854
Position 108: 0.0007659140974290885
Position 165: 0.0006426486599397865
Position 66: 0.0004590682907586454
Position 262: 0.0004407244973278708
Position 536: 0.00029354196052666637
Position 228: 0.00022538662779614542
Position 395: 0.00021806568509418685
Position 399: 0.0001551593735977099
Position 55: 0.0001343663820672434
Position 1482: 0.00011551695009618018
Position 88: 9.548419542088821e-05
Position 274: 6.932027915353772e-05
Position 983: 4.4499095710070026e-05
Position 975: 3.9396906564244816e-05
Position 48: 3.730347391322566e-05
Position 9533: 3.378520325596562e-05
Position 259: 3.306853440086345e-05
Position 249: 2.5262145276445994e-05
Position 193: 2.5133773171659754e-05
Position 736: 1.746884212680765e-05
Position 9212: 1.744317907585529e-05
Position 1077: 1.6511775825418955e-05
Position 877: 1.4885168457356761e-05
Position 297: 1.4223404406751004e-05
Position 9064: 1.195966925915554e-05
Position 19: 1.0225489351194314e-05
Position 120: 8.608876907226952e-06
Position 176: 7.0516933552212e-06
Position 1829: 6.166003459204154e-06
Position 38: 5.145176783176051e-06
Position 2106: 5.096834291311766e-06
Position 7883: 4.742655050460954e-06
Position 277: 4.1159226056122596e-06
Position 348: 3.125932738582031e-06
Position 2605: 2.777872905245815e-06
Position 239: 2.7440797612575665e-06
Position 713: 1.8410648693482366e-07
Position 1457: 9.664769843628515e-08
Position 651: 6.138571216951785e-08
Position 938: 5.823420356068667e-08
Position 775: 4.9880900593392316e-08
Position 1564: 2.880033822087751e-08
Position 1135: 2.523404597868339e-08
Position 3923: 1.7377506715811033e-08
Position 2077: 1.7345875854437026e-08
Position 971: 1.7064149426925627e-08
Position 1099: 1.573370530881505e-08
Position 2273: 1.2659717154693523e-08
Position 987: 1.1928739767497344e-08
Position 2513: 1.1113757741546751e-08
Position 1027: 9.591474505644034e-09
Position 969: 9.578912563951442e-09
Position 1112: 8.621288165411703e-09
Position 1888: 6.496132048268517e-09
Position 748: 6.4356006749467e-09
Position 771: 6.252339580077787e-09
Position 940: 5.861824043529822e-09
Position 967: 5.8530822805714615e-09
Position 942: 5.341079627685477e-09
Position 944: 4.787425415792336e-09
Position 887: 4.666159937369447e-09
Position 979: 4.6161685471436665e-09
Position 946: 4.365630566357711e-09
Position 549: 3.5573562519493817e-09
Position 1751: 1.8034698056340737e-09
Position 2075: 8.700423524876011e-10
Position 1818: 8.58217741579085e-10
Position 122: 5.105624544509402e-11
Position 2097: 7.555040772877069e-12
Position 881: 2.4215956926997967e-12
Position 6: 2.1490883926576217e-12
Position 232: 1.9955336861720873e-12
Position 707: 1.5111595951839806e-12
Position 635: 1.4371064960570652e-12
Position 493: 6.432222076223602e-13
Position 1269: 4.378251363469564e-13
Position 292: 1.7843656715880688e-13
Position 8: 7.233319296365473e-14
Position 458: 2.165607352433819e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 18336: 0.7209062848184542
Position 479: 0.48988245024068383
Position 15969: 0.16144680545163448
Position 16593: 0.08803880459882095
Position 1564: 0.07139028445532254
Position 15153: 0.015034121310941166
Position 1196: 0.013855700677979328
Position 1616: 0.01353411591385811
Position 458: 0.00934317873784643
Position 15495: 0.00762911866310011
Position 1590: 0.00624942663348395
Position 1343: 0.0050430394550054275
Position 1636: 0.003217445611817721
Position 14649: 0.00317122759757726
Position 214: 0.0024144538611848526
Position 1653: 0.002180406918960482
Position 14298: 0.0018025953938488855
Position 1282: 0.001674811500024161
Position 219: 0.0016665189570753876
Position 1364: 0.0014417597780110093
Position 1034: 0.0008996112238157253
Position 11409: 0.0008944504623473898
Position 619: 0.0008192899261995605
Position 1622: 0.0006203034736793969
Position 1638: 0.0005792552044824337
Position 442: 0.000430406432270978
Position 239: 0.0003579622021595684
Position 560: 0.00031162784309451665
Position 8733: 0.00028074321809647753
Position 1457: 0.0002554559913974121
Position 1369: 0.00024417632740708156
Position 575: 0.00020694890357842664
Position 517: 0.00018501182531568882
Position 860: 0.0001591723255027873
Position 10202: 0.00015811146247826814
Position 10804: 0.000150121675966401
Position 10167: 0.00013644350522418682
Position 9339: 0.00010645003971275756
Position 11336: 6.285819053589564e-05
Position 7707: 6.116469052328742e-05
Position 11283: 4.243381750753036e-05
Position 9432: 3.627069136809826e-05
Position 9826: 2.8685352923015604e-05
Position 9140: 2.6840607590243025e-05
Position 7946: 1.9616514728914785e-05
Position 10212: 1.056203603049226e-05
Position 1965: 5.79548630025434e-06
Position 2193: 3.9972313413570275e-06
Position 7049: 3.6819180187743035e-06
Position 7073: 3.5370115050992527e-06
Position 960: 3.380565670498931e-06
Position 4553: 2.461050473498401e-06
Position 8739: 2.296796753849358e-06
Position 8755: 1.7221138946356946e-06
Position 7580: 1.5910198280839077e-06
Position 9371: 1.3534713535406116e-06
Position 6595: 1.3376136566855727e-06
Position 6475: 5.699424216347028e-07
Position 7385: 4.3646149256279293e-07
Position 1887: 3.557505305368139e-07
Position 6570: 3.3600099524834884e-07
Position 7197: 2.9110981906083115e-07
Position 6542: 2.773940467006071e-07
Position 6177: 2.71138715789815e-07
Position 1924: 1.8709245134373202e-07
Position 5834: 1.8140374740900099e-07
Position 2147: 1.6722879615902021e-07
Position 2725: 1.1108855756309291e-07
Position 5326: 1.0359589318070586e-07
Position 2053: 1.0041678983187727e-07
Position 165: 8.806709458617995e-08
Position 5053: 8.696574212092644e-08
Position 2034: 8.076765078244626e-08
Position 3841: 7.578528481821432e-08
Position 245: 7.199990210985922e-08
Position 4359: 6.844242075760208e-08
Position 1977: 4.543337593722527e-08
Position 5007: 2.095770024273188e-08
Position 2698: 1.8490674389067775e-08
Position 2513: 1.820018843509877e-08
Position 2075: 1.8176243477621353e-08
Position 3530: 1.7244656751129057e-08
Position 4029: 1.6623692253248734e-08
Position 4003: 1.4092975552541665e-08
Position 2253: 1.367382454126836e-08
Position 3800: 1.2648914756872582e-08
Position 3968: 1.237088311635975e-08
Position 221: 1.0350197744309496e-08
Position 3065: 9.1617090711389e-09
Position 2361: 8.890416691813613e-09
Position 4372: 7.431280880564966e-09
Position 152: 6.840544070757642e-09
Position 3627: 6.400617265276587e-09
Position 3315: 4.754184286687473e-09
Position 1992: 4.4838525801693515e-09
Position 3234: 4.26786104785998e-09
Position 3781: 3.874685568406745e-09
Position 1076: 3.5562395498532954e-09
Position 797: 3.1829871618454914e-09
Position 3376: 2.793538849166997e-09
Position 1818: 2.525634232185495e-09
Position 1482: 2.277233248251185e-09
Position 310: 2.0759365378803187e-09
Position 2161: 1.7661424963448177e-09
Position 2326: 1.6719779773871457e-09
Position 2121: 1.1983529234121298e-09
Position 2877: 1.049794726026967e-09
Position 2461: 1.046289532830274e-09
Position 2135: 9.653554771199354e-10
Position 303: 7.512841244104404e-10
Position 581: 6.604535133819626e-10
Position 1793: 6.433873910929847e-10
Position 2085: 5.441273839564589e-10
Position 865: 5.105912168971221e-10
Position 1366: 4.3558815257668164e-10
Position 496: 2.9214888424359515e-10
Position 133: 2.1512341703192532e-10
Position 255: 1.649567640819047e-10
Position 890: 7.993576218218386e-11
Position 193: 7.941043266660848e-11
Position 176: 1.3847335200695511e-11
Position 186: 9.274709997869576e-12
Position 181: 2.5743633824422408e-12
Position 666: 5.564213980414439e-15
