Gene = Dh31
index = 1132
Annotated 5SS: [   53   211 13102 13879]
Annotated 3SS: [  138 12992 13752 14042]
SMsplice 5SS: [  211 13099 13879]
SMsplice 3SS: [12992 13752 14042]
top_k =  500
Partition function (log Z): -0.9260995195666153

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.996830555857554
Position 13879: 0.9964515881774934
Position 13099: 0.8420399990560445
Position 2204: 0.14193402852654882
Position 1600: 0.09854958327359407
Position 3334: 0.0792734941512529
Position 8190: 0.04692750814029613
Position 1035: 0.042875367512512044
Position 8170: 0.034520529259799794
Position 44: 0.030492133268671878
Position 53: 0.018344669134266668
Position 10031: 0.014024947135667534
Position 14554: 0.013266234714681222
Position 13480: 0.013004929079448923
Position 13664: 0.012331124499626455
Position 9158: 0.010080714094332434
Position 12255: 0.009809708835769888
Position 7559: 0.007773981337935493
Position 1737: 0.007767877568344446
Position 74: 0.006626537559200048
Position 3046: 0.006291608400990073
Position 4228: 0.0057389557224370585
Position 14229: 0.005175320377218923
Position 14608: 0.005050392954022913
Position 6783: 0.002454584804818301
Position 14303: 0.0020343608820718602
Position 14641: 0.0016310986512221256
Position 13883: 0.0014505256962997757
Position 14216: 0.0014231382421119243
Position 38: 0.0013544746392534302
Position 1239: 0.0010432601663080132
Position 572: 0.0009811492449488426
Position 14210: 0.0009411522720412452
Position 13978: 0.0009073627291896639
Position 14317: 0.0008809659383915777
Position 3129: 0.0007415370076664348
Position 1741: 0.0007033846338080553
Position 1234: 0.0006171521295536972
Position 710: 0.0005760327752938001
Position 13973: 0.000423071474589853
Position 498: 0.00041050759444414956
Position 28: 0.0004000895357767498
Position 565: 0.0003257575518663386
Position 23: 0.00014322995620960082
Position 373: 0.00013279837867964339
Position 925: 0.00010077728392518064
Position 14443: 9.600670029886218e-05
Position 1700: 9.146509184866225e-05
Position 14173: 7.539373157135868e-05
Position 14147: 5.0981006411989685e-05
Position 2273: 5.0923900195605205e-05
Position 733: 4.2435947293233353e-05
Position 6: 4.1915318699304266e-05
Position 3478: 3.252607728094745e-05
Position 612: 3.0806043568672964e-05
Position 188: 2.949408454539288e-05
Position 289: 1.859134653467274e-05
Position 770: 1.7519733036849966e-05
Position 352: 1.641516780213122e-05
Position 268: 1.5402329457640706e-05
Position 1435: 1.2121391509409803e-05
Position 12: 1.1008626685638898e-05
Position 1442: 1.0299358624112643e-05
Position 1179: 1.0217014238926448e-05
Position 686: 9.98312314021197e-06
Position 215: 9.73486237999346e-06
Position 675: 9.42339996308399e-06
Position 912: 6.058416361117489e-06
Position 890: 3.994923279833891e-06
Position 1027: 3.7876482926768507e-06
Position 186: 3.6335789124528903e-06
Position 14295: 2.266546070990534e-06
Position 629: 2.213376054203419e-06
Position 201: 1.376050226956863e-06
Position 14307: 1.375936645163511e-06
Position 14451: 1.0190797389856013e-06
Position 109: 4.0503825043135374e-07
Position 191: 3.2258315110030036e-07
Position 555: 2.798461513623575e-07
Position 238: 2.6341853735146743e-07
Position 193: 2.5736355133765045e-07
Position 14182: 2.498691435697496e-07
Position 758: 1.984157444985354e-07
Position 817: 1.7348722561758225e-07
Position 621: 1.6602305926031314e-07
Position 325: 2.424808707362481e-08
Position 122: 1.8185736424077471e-09
Position 389: 1.8141000179564797e-09
Position 130: 1.8036796048830943e-09
Position 138: 1.4570647037535576e-09
Position 128: 1.0330591086796985e-09
Position 307: 2.4751123869141733e-10
Position 406: 2.1111341065001734e-11
Position 99: 9.478999765600667e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14042: 0.9955548124656967
Position 12992: 0.9455204369846406
Position 13752: 0.8215138275320567
Position 2044: 0.09822848748466259
Position 864: 0.07127314633813382
Position 7674: 0.05907119391582968
Position 138: 0.056884311867576705
Position 3194: 0.04248517919033035
Position 13412: 0.03734607140017475
Position 1301: 0.03274203779238321
Position 13766: 0.021494789667462193
Position 1870: 0.021407763933071713
Position 549: 0.013706496904242369
Position 829: 0.013386060613883335
Position 9775: 0.012251348859286084
Position 438: 0.012092115505593835
Position 13390: 0.011791620944083326
Position 8095: 0.010122847193746657
Position 12060: 0.009978409562732988
Position 8717: 0.008842927464799782
Position 12945: 0.008785222381797516
Position 3231: 0.008771668048296924
Position 13209: 0.008140955773025626
Position 3257: 0.00789425439878337
Position 14679: 0.007212750919407047
Position 756: 0.006937918921724551
Position 13141: 0.006595477563812353
Position 14606: 0.0060926738399440785
Position 6764: 0.006060503533951135
Position 3188: 0.005338299878921012
Position 1166: 0.005287147141075693
Position 7898: 0.005108191053507133
Position 2894: 0.0050473652004409736
Position 7509: 0.004527286607010874
Position 14380: 0.004506727486816683
Position 406: 0.004269854040299736
Position 1508: 0.004180685146968882
Position 4033: 0.0038618568186713767
Position 14406: 0.0038399829907376924
Position 14790: 0.003747524283292931
Position 2549: 0.003607823496660782
Position 6521: 0.003466409397047213
Position 12867: 0.002871664005554368
Position 1683: 0.002833585073305812
Position 629: 0.0027139062455030036
Position 14276: 0.0026872306532108284
Position 14640: 0.0025215052696064633
Position 13943: 0.0021851451335834957
Position 7844: 0.0021684479565563177
Position 8691: 0.0021611616932493607
Position 3254: 0.0018451535880611204
Position 1936: 0.0018291209793351623
Position 1794: 0.0016301130158322586
Position 4004: 0.0014017782615018237
Position 2696: 0.0013524151893262997
Position 1199: 0.0012829975245461022
Position 14503: 0.0012750278439673554
Position 2618: 0.0011533147202899376
Position 13178: 0.0011457415174755282
Position 2180: 0.001001611969502602
Position 898: 0.0009645094031561186
Position 352: 0.0009072032297233083
Position 2553: 0.0007893786313973967
Position 7177: 0.0007754636286961407
Position 1353: 0.0006918030007737598
Position 1234: 0.000663216883403942
Position 7905: 0.0006159148887670271
Position 6637: 0.000586647206584579
Position 1889: 0.0005654151605956556
Position 2333: 0.000548407213613795
Position 3140: 0.0005466503335513378
Position 13973: 0.00041575784909029677
Position 3167: 0.00037051769480960964
Position 14094: 0.00030104252096540976
Position 4063: 0.00028990842921217
Position 14738: 0.00028116726354075484
Position 1455: 0.0002575819597483671
Position 373: 0.0002505891808267668
Position 14841: 0.00023245885136108694
Position 3080: 0.00022711679986843754
Position 14097: 0.0002264127685442733
Position 13989: 0.00022283059773759085
Position 14125: 0.00021674774015916203
Position 1239: 0.00018664061977604506
Position 3548: 0.0001854122566584484
Position 14612: 0.00012655548377220116
Position 2810: 0.00011909797989020068
Position 13970: 0.00011066483380357491
Position 2777: 9.363696668273571e-05
Position 729: 8.620671562522918e-05
Position 325: 6.106040540996637e-05
Position 555: 5.9944907657737565e-05
Position 1412: 4.6023291357344375e-05
Position 678: 4.182943970570755e-05
Position 564: 3.777788036179878e-05
Position 12023: 3.576767447662934e-05
Position 1269: 3.0459078417627105e-05
Position 14463: 2.90716244703584e-05
Position 1574: 2.90662854230693e-05
Position 1838: 2.6823360864017993e-05
Position 1179: 2.6554895578146948e-05
Position 7635: 2.3937713587173063e-05
Position 14514: 2.3235168124310643e-05
Position 14964: 1.63733005171643e-05
Position 660: 1.636917427563699e-05
Position 1749: 1.4241270240006487e-05
Position 1003: 1.4050582256900739e-05
Position 911: 1.3963717316027054e-05
Position 294: 1.3946730065575785e-05
Position 1532: 1.2415053121963592e-05
Position 1304: 1.1514224347863704e-05
Position 1618: 1.0932763726025885e-05
Position 1491: 1.0102170957972877e-05
Position 698: 8.56414005516576e-06
Position 289: 7.891263906449943e-06
Position 471: 7.782951364758787e-06
Position 2184: 7.360830983711179e-06
Position 1067: 6.50894059870319e-06
Position 939: 5.7307229157482615e-06
Position 1519: 5.379475278554912e-06
Position 1397: 5.1608224482379e-06
Position 1313: 5.051012690401394e-06
Position 1334: 4.880812017089912e-06
Position 74: 2.1616960207209287e-06
Position 14430: 1.7757448849018506e-06
Position 2721: 1.4274545368579706e-06
Position 874: 9.254598476203106e-07
Position 14382: 7.90292427209672e-07
Position 238: 6.16060772268731e-07
Position 664: 5.710892188487097e-07
Position 94: 4.661484000010718e-07
Position 1772: 3.889265009725951e-07
Position 58: 2.883637297971052e-07
Position 1582: 2.7710195677119244e-07
Position 180: 1.1024249361603285e-07
Position 209: 2.679967971157035e-08
Position 186: 1.864437058679342e-10
Position 223: 5.838293130359588e-12
Position 215: 1.7345390521441653e-12
