Gene = Vps36
index = 1596
Annotated 5SS: [184 973]
Annotated 3SS: [ 246 1030]
SMsplice 5SS: [184 973]
SMsplice 3SS: [ 246 1030]
top_k =  500
Partition function (log Z): 1.7985669954059094

Sorted 5' Splice Sites (High to Low Probability):
Position 973: 0.9873391819127139
Position 184: 0.9864035287894699
Position 841: 0.018852357744673736
Position 157: 0.009135901355639853
Position 328: 0.009099036717951682
Position 772: 0.006275924252853741
Position 1343: 0.0017608407150259723
Position 355: 0.0010735448406385723
Position 982: 0.0006881020632937071
Position 195: 0.0002643848040286742
Position 364: 0.00024487868520415895
Position 527: 0.00018640882843622188
Position 519: 0.00010908076087988665
Position 438: 9.146134689922278e-05
Position 512: 7.882710979164836e-05
Position 514: 7.701836036298632e-05
Position 470: 6.314191837780566e-05
Position 492: 5.861635193763448e-05
Position 8: 2.7397741728114003e-05
Position 291: 1.7803261702755517e-05
Position 845: 9.168561187195093e-06
Position 1181: 8.073195915721418e-06
Position 926: 7.925779486551426e-06
Position 268: 7.0287838048214005e-06
Position 745: 5.224010899734707e-06
Position 271: 3.130763885854929e-06
Position 1073: 2.8363017546799113e-06
Position 556: 2.3147261939933148e-06
Position 608: 2.217750396832125e-06
Position 1089: 1.5219807429422526e-06
Position 1238: 1.4729362015175456e-06
Position 299: 1.4289461092799997e-06
Position 780: 9.559372031111513e-07
Position 1375: 9.433625474515372e-07
Position 598: 9.05710593096325e-07
Position 1038: 7.177091499609698e-07
Position 139: 7.015260216069593e-07
Position 1170: 6.732400277681269e-07
Position 220: 5.525733403295333e-07
Position 886: 2.67721740816832e-07
Position 778: 2.2704762030581683e-07
Position 13: 1.7840237511510796e-07
Position 1143: 1.6042538608306757e-07
Position 1361: 1.4921945092512353e-07
Position 1357: 1.4461193045392954e-07
Position 116: 1.3442707431086712e-07
Position 122: 1.0875349116215113e-07
Position 1086: 1.0259699787335007e-07
Position 1332: 6.898980069227119e-08
Position 1140: 6.203593067686147e-08
Position 27: 5.449025575185909e-08
Position 106: 5.174035457119167e-08
Position 743: 4.8045955501077316e-08
Position 25: 4.072720510849387e-08
Position 1322: 1.1771979733876095e-08
Position 1195: 1.164082484769104e-10
Position 1252: 2.979586435548895e-11
Position 992: 7.97689068023233e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1030: 0.9977711168848498
Position 246: 0.9874878034066891
Position 908: 0.011220510746647094
Position 405: 0.008588745231446879
Position 735: 0.0072154177032049144
Position 929: 0.0025618654374364317
Position 1397: 0.0017132674538898785
Position 816: 0.0012338171552391097
Position 230: 0.0010962437335582797
Position 578: 0.000863487587430052
Position 926: 0.0005262716942441144
Position 448: 0.0004863003438807293
Position 527: 0.00036195731454826964
Position 350: 0.00015862797215742831
Position 608: 0.00010305374409743904
Position 470: 6.583468426824454e-05
Position 942: 5.859453253439207e-05
Position 1448: 4.972978716312218e-05
Position 635: 4.662342587043981e-05
Position 368: 4.305440165790945e-05
Position 259: 3.6142165706729975e-05
Position 797: 3.402425367728646e-05
Position 65: 2.5583886321134882e-05
Position 582: 2.4330717428144774e-05
Position 1161: 2.263038890318361e-05
Position 820: 1.366825119400747e-05
Position 605: 1.3489831886633803e-05
Position 813: 1.3139108595592727e-05
Position 1237: 1.147832030874432e-05
Position 373: 1.0059841756815189e-05
Position 1037: 6.614559308976663e-06
Position 743: 6.354096327087009e-06
Position 1135: 6.2700325489756685e-06
Position 1033: 5.5224124383646835e-06
Position 501: 5.032886512749129e-06
Position 1170: 4.933828196894767e-06
Position 651: 2.7997106980697922e-06
Position 375: 2.4165635788356362e-06
Position 654: 1.6083414756101057e-06
Position 765: 1.2823707470597087e-06
Position 143: 1.272737633155892e-06
Position 690: 1.2348266494605564e-06
Position 1234: 1.1497034909720568e-06
Position 1111: 1.1268011223613288e-06
Position 1309: 1.1056739709742572e-06
Position 794: 3.9393866794563285e-07
Position 268: 3.2264808705191395e-07
Position 519: 2.9349902081540047e-07
Position 1140: 1.6587232076118895e-07
Position 1179: 8.027649647996571e-08
Position 1195: 5.599142879129439e-08
Position 155: 4.191995998386042e-08
Position 1282: 3.812403589620951e-08
Position 992: 3.498779338198873e-08
Position 702: 7.3727056896377535e-09
Position 721: 4.783245427132974e-09
Position 697: 4.368235796986771e-09
Position 111: 3.997260407911455e-09
Position 122: 8.818871437922627e-11
Position 183: 7.020941843524272e-11
Position 310: 1.8504710384759713e-11
Position 191: 2.3594805196656086e-12
Position 312: 9.756084883061734e-13
Position 195: 4.767142380982836e-14
Position 188: 1.9190134651494298e-16
