Gene = raw
index = 1854
Annotated 5SS: [  276  6194 27397 27572 27987 28273 28516 28960 29934]
Annotated 3SS: [ 5459 27289 27456 27640 28057 28356 28579 29022 30069]
SMsplice 5SS: [  276   501 27397 27572 27987 28273 28516 28960 29934]
SMsplice 3SS: [  343 27289 27456 27640 28057 28356 28579 29022 30069]
top_k =  500
Partition function (log Z): 18.666615091741072

Sorted 5' Splice Sites (High to Low Probability):
Position 28516: 0.9994205184895006
Position 28960: 0.997331894563119
Position 276: 0.9969844345721843
Position 29934: 0.9935798130674514
Position 27397: 0.991111068962276
Position 27572: 0.9870903887869334
Position 27987: 0.9749676709304244
Position 28273: 0.970774929160665
Position 501: 0.5871829573804045
Position 29212: 0.1747105558925725
Position 30193: 0.11718311170331482
Position 28678: 0.09415152874568804
Position 28683: 0.05582483823791242
Position 27811: 0.024336141717869735
Position 27577: 0.011727225656150312
Position 30660: 0.01015307330592081
Position 30235: 0.009293153777808818
Position 30576: 0.00423987698613982
Position 30380: 0.0036791237976903936
Position 29517: 0.002978665357540697
Position 29307: 0.002066698193655574
Position 259: 0.001511526496161523
Position 28648: 0.0014952095906601097
Position 30556: 0.0014724102621977034
Position 28277: 0.0013862933247196327
Position 30229: 0.0012619260202732354
Position 28213: 0.0011751244668243878
Position 204: 0.0010724032220480043
Position 29962: 0.0009829521256198475
Position 30253: 0.0008229786685048446
Position 30140: 0.0007754725592252664
Position 28211: 0.0006260058285537811
Position 27991: 0.0006054078229080262
Position 28228: 0.0005990947291690136
Position 30277: 0.0005582393640513045
Position 30243: 0.000522111771984494
Position 30201: 0.0004933190310326916
Position 29923: 0.00047465719786192164
Position 29322: 0.0004170718130336147
Position 28217: 0.0003753753565920683
Position 28446: 0.0003437999049327787
Position 30333: 0.00030002767946170155
Position 28605: 0.00029087978705503943
Position 30331: 0.0002868704148271113
Position 28191: 0.00026955684128937606
Position 29938: 0.0002631164780952719
Position 228: 0.00023082050156388422
Position 28632: 0.0001481049267838948
Position 28325: 0.00013400529607394122
Position 30412: 0.00011118246790916163
Position 27974: 0.00010734904537288289
Position 28286: 9.815736166496865e-05
Position 30469: 9.578750736604648e-05
Position 30614: 9.006792622230651e-05
Position 29244: 8.631630722030566e-05
Position 28520: 8.245863406104313e-05
Position 28944: 6.377253694392087e-05
Position 29206: 5.927654633679869e-05
Position 152: 5.7158259299157725e-05
Position 182: 5.346034259065773e-05
Position 30341: 4.5723809088167126e-05
Position 27894: 3.928248255088263e-05
Position 28164: 3.873288040038559e-05
Position 28121: 2.3709173726593935e-05
Position 108: 2.344806262333136e-05
Position 28964: 2.0766412714183156e-05
Position 340: 1.844314377805677e-05
Position 28603: 1.6894842181215822e-05
Position 28473: 1.489300739263412e-05
Position 177: 1.4685251168447712e-05
Position 29170: 1.439215134796459e-05
Position 28862: 1.140635222541661e-05
Position 28849: 1.0418754610973367e-05
Position 28868: 9.51438927193724e-06
Position 27826: 8.24220588051495e-06
Position 79: 7.755389785606716e-06
Position 285: 7.708290840028296e-06
Position 70: 6.0131795219042475e-06
Position 28851: 4.518769893326149e-06
Position 29892: 4.199377939223463e-06
Position 28584: 3.892650095808637e-06
Position 40: 2.9864148408898703e-06
Position 88: 2.944416283894605e-06
Position 28416: 2.7308300154042764e-06
Position 343: 2.695759419692879e-06
Position 28424: 2.51603849572135e-06
Position 28492: 2.112363660527041e-06
Position 29880: 1.7061438058899367e-06
Position 28844: 1.682121693117174e-06
Position 29751: 1.6726616818666963e-06
Position 304: 1.6395123650204082e-06
Position 29873: 1.5968225725505378e-06
Position 337: 1.179355734116225e-06
Position 27833: 9.46433264833116e-07
Position 29000: 9.044686712458456e-07
Position 29883: 8.071709088477164e-07
Position 29663: 6.371406554838701e-07
Position 334: 4.6789502482094846e-07
Position 28929: 4.6232996863475307e-07
Position 29347: 4.3781039470048823e-07
Position 28061: 3.815029510041563e-07
Position 27844: 3.351848019571736e-07
Position 28985: 2.8994509961447024e-07
Position 30367: 2.633745289441805e-07
Position 29455: 2.3521167309037493e-07
Position 29755: 1.4243968929570228e-07
Position 29646: 1.2440587854770338e-07
Position 145: 8.21595329972969e-08
Position 125: 7.091705158633996e-08
Position 29101: 5.767643644160712e-08
Position 29325: 4.946765170802437e-08
Position 130: 4.876839649395828e-08
Position 29950: 4.406373717459618e-08
Position 29941: 3.829085165868169e-08
Position 320: 2.8089788078285585e-08
Position 29419: 2.7579611329107566e-08
Position 29249: 2.6948972769497318e-08
Position 29088: 1.2699627182735359e-08
Position 29137: 5.641818281756957e-09
Position 29155: 5.024959141875406e-10
Position 29474: 4.095896973958016e-10
Position 30300: 2.586055150163676e-10
Position 29364: 1.107814168505452e-10
Position 28339: 6.956332477833545e-11
Position 28384: 3.832011093313987e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 27289: 1.0000000000000004
Position 27640: 0.9930604319220051
Position 28356: 0.9909309390530746
Position 29022: 0.9897938470146421
Position 28579: 0.9690828431824764
Position 28057: 0.9510071569602638
Position 27456: 0.9237917935544357
Position 30069: 0.5741268527108796
Position 343: 0.5157230291928038
Position 30048: 0.4220050786538073
Position 28753: 0.17729081388148674
Position 29289: 0.1452554500100572
Position 349: 0.06919316029894419
Position 27460: 0.06696689323605814
Position 30393: 0.06568863750611031
Position 30723: 0.053187154611524116
Position 29374: 0.02243211435532071
Position 27869: 0.019670908731251935
Position 30439: 0.009908752694185176
Position 30277: 0.007501645826945918
Position 28061: 0.006128782606764242
Position 30367: 0.004288131343997792
Position 28665: 0.003389097869423581
Position 29573: 0.0033000463486724434
Position 29579: 0.003025672907991257
Position 30660: 0.0029968842651248617
Position 29380: 0.0027150977440243943
Position 27683: 0.0026609249540549603
Position 30604: 0.0026500193339264134
Position 28384: 0.0025294297643807225
Position 27863: 0.002398660941749022
Position 30350: 0.0021079670694824013
Position 28323: 0.0021068484162988705
Position 29104: 0.0018997861645609466
Position 27662: 0.0017793609826821492
Position 29053: 0.0016938970639733676
Position 30243: 0.001290489691675521
Position 27752: 0.00118795192091717
Position 403: 0.0011506032228126004
Position 275: 0.0011161646658438909
Position 29618: 0.0010125886008547614
Position 30249: 0.0009630109627343844
Position 30006: 0.0007457981531430145
Position 30410: 0.0006691169463719757
Position 30696: 0.000666678093591931
Position 28880: 0.0005441887878483658
Position 29507: 0.0005394053898201968
Position 28706: 0.000538267601144555
Position 30265: 0.0004937501458477361
Position 29822: 0.00048612857188771503
Position 29101: 0.00045298099523807415
Position 28514: 0.0003993320751978541
Position 29107: 0.0002715378773770419
Position 28759: 0.00024784878218569285
Position 28396: 0.00023315113443183173
Position 30481: 0.00023311596702897447
Position 27787: 0.00021907705903346803
Position 30289: 0.00019292770847086568
Position 29997: 0.00017854656096510067
Position 30283: 0.00017348665680118393
Position 28318: 0.00015209068606360923
Position 29231: 0.00014717043951099792
Position 30743: 0.00013907451329992062
Position 27717: 0.00013426612469520993
Position 30671: 0.00012007632865091029
Position 29150: 0.00011714807551302638
Position 29336: 0.00011461541323376367
Position 28883: 0.0001101086962456204
Position 29474: 0.00010639281397663874
Position 28692: 0.00010464972380590293
Position 30739: 0.00010112507787241113
Position 29297: 9.947159414551692e-05
Position 27893: 9.546347003474748e-05
Position 28819: 8.864392775067792e-05
Position 29796: 8.650663459489714e-05
Position 28270: 7.260154660150137e-05
Position 28243: 6.803569778681351e-05
Position 29600: 6.476150768222518e-05
Position 28919: 6.144752809822942e-05
Position 29189: 4.868129015591701e-05
Position 29057: 4.865740584578292e-05
Position 28000: 4.8227692428837417e-05
Position 28399: 4.66586564914515e-05
Position 29585: 4.396080383154762e-05
Position 28114: 4.190828127593521e-05
Position 30090: 4.097083762547311e-05
Position 29291: 4.08910241739593e-05
Position 28108: 4.082839657838726e-05
Position 29759: 4.000138891396679e-05
Position 29513: 3.592543823608917e-05
Position 30508: 3.204839489089838e-05
Position 30469: 3.1101453624783054e-05
Position 29086: 1.9791536806071485e-05
Position 29388: 1.5458185128714076e-05
Position 29455: 1.322080093147166e-05
Position 29668: 1.3090783934102156e-05
Position 29392: 1.2793038867304712e-05
