Gene = Rnf146
index = 1429
Annotated 5SS: [ 465  923 1752]
Annotated 3SS: [ 791 1597 2497]
SMsplice 5SS: [ 465  923 1752]
SMsplice 3SS: [ 791 1597 1831]
top_k =  500
Partition function (log Z): -0.32872224789548765

Sorted 5' Splice Sites (High to Low Probability):
Position 465: 0.9973645226853488
Position 1752: 0.9930771552108445
Position 923: 0.961230056127572
Position 3046: 0.2500015091029577
Position 2189: 0.236018176266974
Position 3883: 0.16795301203905494
Position 3471: 0.058417917517037746
Position 1372: 0.05095596788308859
Position 1426: 0.03663092458557212
Position 1430: 0.028819253302451664
Position 4084: 0.026208652311367073
Position 1413: 0.021564894772503305
Position 2410: 0.020745036497823523
Position 3688: 0.015128853822485959
Position 2397: 0.01347925956803655
Position 206: 0.012764751016073531
Position 927: 0.00789531284921013
Position 2933: 0.005702934432577568
Position 2193: 0.005031011162434785
Position 3929: 0.004988827329083078
Position 913: 0.004674881024311078
Position 1280: 0.004532221294945872
Position 1317: 0.0035202365664615365
Position 66: 0.0033946823061671507
Position 3808: 0.003125315935878482
Position 1970: 0.002700024238054012
Position 2498: 0.0026936471215160815
Position 2429: 0.002604336072759718
Position 722: 0.0021164569474305243
Position 1974: 0.0018636955720007346
Position 1732: 0.0017406474002759618
Position 706: 0.0015276741726591337
Position 1483: 0.0009687725337441733
Position 1419: 0.0009124378479461424
Position 2081: 0.0006762875249724809
Position 18: 0.0005623455536205874
Position 442: 0.0005617591078095672
Position 1976: 0.00038134994687310614
Position 1278: 0.0003470516284300704
Position 1284: 0.00034151297377401523
Position 1073: 0.00031268944374178334
Position 1262: 0.0003100871370696377
Position 1408: 0.00027266802847946493
Position 1352: 0.00021312205507933868
Position 453: 0.00021271111378470318
Position 70: 0.00020772759567213488
Position 2048: 0.0002010130746366032
Position 1270: 0.00019517092688607168
Position 1399: 0.0001727707388953976
Position 576: 0.000166516666008412
Position 1515: 0.00016417641779172714
Position 1501: 0.00010292448313804596
Position 374: 9.47589404540985e-05
Position 3274: 8.990926822685023e-05
Position 562: 8.602962979445606e-05
Position 1946: 8.455511244031016e-05
Position 1756: 7.531542365905969e-05
Position 1366: 6.943259998620915e-05
Position 2508: 6.449278785242987e-05
Position 3624: 5.887273729691245e-05
Position 1839: 5.526406673907421e-05
Position 1845: 5.4601753326472974e-05
Position 1312: 5.4138416268730066e-05
Position 1166: 5.2385088975641695e-05
Position 1438: 5.19201145961001e-05
Position 1174: 5.093054150278792e-05
Position 2305: 4.401890097022716e-05
Position 917: 4.1602444367209125e-05
Position 3216: 3.711486264323089e-05
Position 74: 3.399911725533998e-05
Position 494: 3.138648817892087e-05
Position 59: 2.924812735699252e-05
Position 94: 2.3077949187270998e-05
Position 32: 2.2589928439129153e-05
Position 1341: 1.7223214173632274e-05
Position 474: 1.4538900627695228e-05
Position 2017: 1.2696993483053631e-05
Position 970: 9.487630817881837e-06
Position 1729: 8.831360396754502e-06
Position 1676: 6.977770816289398e-06
Position 455: 5.247157423154268e-06
Position 1773: 4.469396734693159e-06
Position 239: 4.106059765973552e-06
Position 261: 2.9963662122912583e-06
Position 1201: 2.3248985476901776e-06
Position 290: 1.8941728532295488e-06
Position 1048: 1.288888237109151e-06
Position 248: 1.2399386100442732e-06
Position 1040: 1.2024093898372823e-06
Position 357: 7.363046983217591e-07
Position 275: 1.4755931169725264e-07
Position 959: 1.360526914872334e-07
Position 123: 9.649449681329186e-08
Position 151: 6.180953901828084e-08
Position 2722: 1.895912217968347e-08
Position 1085: 4.753254689690766e-09
Position 855: 1.8683489187143023e-10
Position 882: 2.7694705033660952e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 791: 0.9499959353865832
Position 1597: 0.8627183009715899
Position 1831: 0.30713649326647413
Position 2242: 0.2765345533464149
Position 3105: 0.23118640935079635
Position 3975: 0.20623506737191066
Position 2052: 0.1426907184221479
Position 2214: 0.10298653726410538
Position 2497: 0.09297146729865713
Position 1081: 0.07371273372928921
Position 5359: 0.06794559101142957
Position 5075: 0.0669015839453099
Position 1021: 0.054133145610980926
Position 1547: 0.03893716444482131
Position 2011: 0.03516752840727025
Position 1036: 0.03161061887076921
Position 827: 0.030737342658491908
Position 3594: 0.02712468904780373
Position 3617: 0.02248332291646591
Position 4160: 0.022474397868425266
Position 4270: 0.017678633548817706
Position 4834: 0.01657266387863157
Position 3410: 0.013294117592568508
Position 3747: 0.012024619475181292
Position 1255: 0.011335504736678492
Position 4309: 0.010246012635557225
Position 4717: 0.010154172975495618
Position 254: 0.009952437284433666
Position 1397: 0.009916034370126746
Position 4664: 0.00945278975755092
Position 3327: 0.009196562353708998
Position 1102: 0.008636306409309171
Position 3614: 0.00812611555185293
Position 1867: 0.007789155554339009
Position 4144: 0.007229772468748841
Position 5413: 0.00722454262777795
Position 5370: 0.00662937846297754
Position 1519: 0.006566016308266358
Position 3994: 0.006550174736304298
Position 1230: 0.006435701969629942
Position 542: 0.006330801764825276
Position 5221: 0.005967576295955235
Position 797: 0.005926687085999797
Position 3087: 0.0058616274255433145
Position 5048: 0.0058010620085221535
Position 3527: 0.005531535334771879
Position 3324: 0.0055261103669039646
Position 1672: 0.005446096989170683
Position 5252: 0.005289619284244062
Position 1506: 0.004774783411806524
Position 2581: 0.004680322632196359
Position 4001: 0.0044716092233014594
Position 3137: 0.004248490649313191
Position 1207: 0.004167130063848171
Position 3929: 0.003595723747839352
Position 3530: 0.0034162728528043464
Position 160: 0.003125571693302892
Position 1201: 0.00312389126723615
Position 275: 0.0029932965025859953
Position 2178: 0.002242140757900312
Position 2968: 0.0020419591734747037
Position 4588: 0.0017185048911160675
Position 649: 0.0014667429547547196
Position 3009: 0.0014566293085104846
Position 4356: 0.0014489482506529617
Position 1418: 0.001257439321302488
Position 514: 0.0011655824723701648
Position 2223: 0.0011472185612809633
Position 1612: 0.0010809973537951043
Position 2247: 0.0010500546232144999
Position 1312: 0.0010141595165697689
Position 2927: 0.0010045723157411923
Position 2815: 0.0009825463045207612
Position 2875: 0.0009550711767727102
Position 2553: 0.0008188090262837674
Position 520: 0.0007940710367292316
Position 1143: 0.0006952364174524598
Position 812: 0.000624178467392854
Position 668: 0.0006147462641908998
Position 3301: 0.0005548954160256265
Position 2999: 0.0004762883014062116
Position 2437: 0.0003698195939432308
Position 2924: 0.00035276448457943977
Position 2688: 0.00027242059712116745
Position 970: 0.00025975982082421305
Position 2550: 0.00022242245250008678
Position 2854: 0.00021870359052235952
Position 170: 0.00020041112756005597
Position 66: 0.00019694930073272383
Position 595: 0.0001961954065321729
Position 3045: 0.00018271439760409578
Position 1352: 0.00017451198043132754
Position 2525: 0.00012257926544795536
Position 618: 0.00011436774292311796
Position 1654: 0.00011265516307108047
Position 107: 6.593860735814336e-05
