Gene = ringer
index = 1857
Annotated 5SS: [ 130 3795]
Annotated 3SS: [3391 4060]
SMsplice 5SS: [ 844 1373 1648 3795]
SMsplice 3SS: [ 988 1426 3391 4060]
top_k =  500
Partition function (log Z): 1.0043341645667607

Sorted 5' Splice Sites (High to Low Probability):
Position 3795: 0.9012831781452855
Position 844: 0.8394197610220927
Position 1373: 0.758752026739787
Position 4249: 0.43134643175076864
Position 1648: 0.3519988146495874
Position 3003: 0.29128202224239835
Position 130: 0.2519181941091848
Position 3501: 0.1524686842529015
Position 3124: 0.14456237805267438
Position 1530: 0.13835687640158498
Position 2511: 0.13280484091297415
Position 4199: 0.12884180049555835
Position 2338: 0.08713169020509923
Position 705: 0.028498943077746294
Position 691: 0.02685202312839944
Position 3136: 0.023949213956442977
Position 2942: 0.022369921011429005
Position 1211: 0.021596995521334435
Position 3287: 0.019592431974882103
Position 46: 0.015510346560831669
Position 2760: 0.014278830515248754
Position 4480: 0.012499698837734913
Position 3104: 0.010765892363341537
Position 2515: 0.010448464257120833
Position 1578: 0.008867571298491979
Position 2592: 0.008775572065996223
Position 2616: 0.008492670674372645
Position 2548: 0.008445343335976732
Position 848: 0.00601099887616362
Position 3179: 0.004700964089758
Position 3785: 0.00412018778425841
Position 3799: 0.0038997065295884987
Position 2113: 0.0038246773244592527
Position 2586: 0.003197948123888552
Position 3140: 0.0031476675153654142
Position 525: 0.0029737586648345684
Position 3780: 0.002353904576672257
Position 2432: 0.0018658135932063825
Position 3729: 0.0017798379982563622
Position 1123: 0.00170438975830004
Position 2050: 0.0013759194645776652
Position 1377: 0.0013517591913742013
Position 723: 0.0012703520786303405
Position 1533: 0.0011211808372514937
Position 398: 0.001106108929078699
Position 522: 0.0010074912345134578
Position 1775: 0.0007624978744966375
Position 1870: 0.0007438909721097035
Position 3948: 0.0007118938897930627
Position 265: 0.0006742807364824177
Position 1290: 0.0006646703931953974
Position 163: 0.00048331184982230795
Position 684: 0.00045608131717194214
Position 530: 0.00040887840274213196
Position 2439: 0.00039606440509072416
Position 4258: 0.00036997763518250947
Position 2034: 0.0003449447079537774
Position 2342: 0.0002786037840707891
Position 3812: 0.0002721558112921932
Position 3755: 0.0002690654038344699
Position 4: 0.0002652816103694748
Position 4281: 0.0002601710531000932
Position 2110: 0.00022648582157243688
Position 3865: 0.0002248875248653035
Position 4307: 0.0002242156917151252
Position 939: 0.0001741564532652439
Position 2253: 0.0001702094995645035
Position 661: 0.0001678249971377542
Position 3536: 0.0001620296717474638
Position 3551: 0.0001556550772451077
Position 3590: 0.00014529049870557785
Position 489: 0.00012761975332996242
Position 3763: 0.00010949468445523836
Position 1724: 0.00010558082121499287
Position 34: 0.00010299494190477656
Position 584: 0.00010044923951511559
Position 1271: 8.333683818850067e-05
Position 402: 8.202381338907831e-05
Position 571: 8.129946501403289e-05
Position 853: 7.945192166204102e-05
Position 1279: 7.331079949286166e-05
Position 367: 7.032757996023162e-05
Position 504: 6.296307569832371e-05
Position 1484: 5.7820884781361416e-05
Position 767: 5.4847871459492126e-05
Position 707: 5.3421067102982326e-05
Position 1262: 5.0737242835868214e-05
Position 1722: 4.846518132809916e-05
Position 1727: 4.8243366967603466e-05
Position 638: 4.782556621867313e-05
Position 770: 4.775789086344501e-05
Position 1942: 4.3134781891529005e-05
Position 743: 2.9454369071479656e-05
Position 942: 2.664184529962023e-05
Position 4532: 2.6232621721383376e-05
Position 193: 2.3903357230595546e-05
Position 2158: 2.252531270558782e-05
Position 865: 2.1545267191729945e-05
Position 1260: 2.1519156448155556e-05
Position 1304: 1.7781301006091154e-05
Position 738: 1.6698753877926815e-05
Position 1856: 1.6166098453746767e-05
Position 3609: 1.5644164350944517e-05
Position 709: 1.4274633937951562e-05
Position 882: 1.1693451237593873e-05
Position 3453: 1.0815860046766944e-05
Position 1315: 1.0041231758209162e-05
Position 9: 9.842889227980803e-06
Position 199: 9.54140216792883e-06
Position 429: 9.422823557826162e-06
Position 167: 9.327421841769136e-06
Position 1226: 7.992470235346466e-06
Position 985: 7.490651070570839e-06
Position 442: 6.052751248401272e-06
Position 643: 4.910282276938216e-06
Position 134: 3.806627400027451e-06
Position 412: 3.7934127978987313e-06
Position 1413: 3.766643477266557e-06
Position 604: 3.064739460503949e-06
Position 833: 2.4694251033594703e-06
Position 609: 1.8624725690849846e-06
Position 752: 1.5646174519145378e-06
Position 735: 1.5276539627985914e-06
Position 509: 1.4020700490149084e-06
Position 774: 1.1850670146629427e-06
Position 346: 1.0660523144186717e-06
Position 327: 1.0624830094257089e-06
Position 311: 7.628543692013666e-07
Position 4158: 2.484462869230565e-07
Position 258: 4.7677303920601357e-08
Position 400: 2.104051981902938e-08
Position 1719: 1.8103780587892568e-08
Position 1472: 1.7378080787135602e-08
Position 143: 5.8143036042097e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4060: 0.9991698581461765
Position 3391: 0.9743576541834982
Position 1426: 0.848452183585861
Position 988: 0.6711635890889355
Position 4307: 0.4911501052736278
Position 767: 0.14111170056339237
Position 3065: 0.11956538957597618
Position 2614: 0.11249718918862776
Position 2665: 0.1035800716968465
Position 1647: 0.03649109054432196
Position 1271: 0.03096486494640216
Position 4535: 0.030153869674553257
Position 442: 0.029794101200173104
Position 2893: 0.02959849233476063
Position 3642: 0.024982106262907238
Position 743: 0.01582869075943944
Position 3602: 0.015115239993199794
Position 4365: 0.013541044609640746
Position 684: 0.013368687913447221
Position 4458: 0.013182753185531465
Position 1155: 0.01298827733984655
Position 830: 0.012671123003484653
Position 3656: 0.012367709804255582
Position 2635: 0.010981083647643167
Position 1071: 0.010537946452772147
Position 2005: 0.010336461098089037
Position 1778: 0.00968512843277925
Position 4652: 0.007627045286287641
Position 3623: 0.007258443705538424
Position 2915: 0.006930478319450627
Position 3581: 0.006810631292054199
Position 1176: 0.006516899146901008
Position 429: 0.006482194319525994
