Gene = scaf6
index = 1866
Annotated 5SS: [ 137  472  881 2136 2437 3019 3318 3580 4644 4869 5255 5491]
Annotated 3SS: [ 300  533 1972 2363 2943 3240 3380 3641 4700 4939 5318 5543]
SMsplice 5SS: [ 137  472  881 2136 3019 3318 3580 4644 4869 5255 5491]
SMsplice 3SS: [ 300  533 1972 2363 3095 3380 3641 4700 4939 5318 5543]
top_k =  500
Partition function (log Z): 21.62163801925637

Sorted 5' Splice Sites (High to Low Probability):
Position 4644: 0.9967315161610325
Position 4869: 0.9953864339129488
Position 137: 0.9946752551714593
Position 3580: 0.9921056182219854
Position 2136: 0.9847667284729337
Position 472: 0.9355301127474134
Position 3318: 0.9261191642718966
Position 881: 0.9189098605558562
Position 5491: 0.7267116467129731
Position 5255: 0.6744693853299804
Position 3019: 0.5724698740675938
Position 5464: 0.06344313766116254
Position 476: 0.06185580519156533
Position 2437: 0.05988066809895584
Position 5484: 0.05854314083996679
Position 3899: 0.04255387320761979
Position 738: 0.03945257606270572
Position 2560: 0.019667336633103136
Position 3896: 0.019148028059266256
Position 5066: 0.015486843469563746
Position 3322: 0.014875498868544178
Position 5474: 0.010155939513163915
Position 1593: 0.00762726588751432
Position 5077: 0.006313547446437962
Position 4276: 0.005969386149668406
Position 1617: 0.005652914735332421
Position 1460: 0.005572166000786697
Position 4085: 0.0052362686489564785
Position 5271: 0.005198744232883004
Position 3584: 0.0049207447773025785
Position 1609: 0.004906925005665787
Position 2885: 0.004711671754901788
Position 2473: 0.004040294092532839
Position 4875: 0.0020327839468516997
Position 2871: 0.002019401849859186
Position 3821: 0.0019525579869267352
Position 1469: 0.0017707206665568977
Position 1152: 0.0016858665386815849
Position 1615: 0.0014739533346935286
Position 5638: 0.0013653604593650745
Position 3112: 0.0012861944870348027
Position 4648: 0.0011410102778633968
Position 965: 0.0009570872783467924
Position 1340: 0.000730406703147181
Position 5074: 0.0006998436679579038
Position 63: 0.0006229239999838744
Position 1712: 0.0006085745225270479
Position 1783: 0.0005485718701607983
Position 2682: 0.0005424440609769939
Position 5161: 0.00045613763220851456
Position 2663: 0.0004374546819035015
Position 2888: 0.0004167869379113842
Position 2772: 0.0004087735064675333
Position 1392: 0.00038354916671234587
Position 4312: 0.00037355544089342607
Position 891: 0.0003522971609408946
Position 218: 0.00031643470926982114
Position 1305: 0.0002456856189971736
Position 3502: 0.0002446578436062986
Position 5496: 0.00023845022254177794
Position 3048: 0.00023199806904970107
Position 2146: 0.00022811050903747454
Position 1882: 0.00022251193346362085
Position 54: 0.0002146210148912269
Position 2891: 0.00020643804826101146
Position 2585: 0.00018656391647706662
Position 1216: 0.00017231356201861635
Position 3744: 0.00016084118710014663
Position 573: 0.0001606543707934556
Position 2924: 0.00015449085729958497
Position 3888: 0.00015295876721669964
Position 1969: 0.0001504082544822896
Position 3095: 0.0001455717386579133
Position 404: 0.00014524614830340037
Position 1003: 0.00014426721303825257
Position 141: 0.00013454408607843223
Position 453: 0.00012898450695076783
Position 826: 0.00012751600520814727
Position 5158: 0.00012698110304709838
Position 40: 0.00011238967641868701
Position 3043: 0.00010873785926278302
Position 3592: 0.00010654845713755636
Position 157: 9.711299383837782e-05
Position 3199: 9.178203338647746e-05
Position 2646: 8.816401035069149e-05
Position 1397: 8.590980076745276e-05
Position 480: 8.556696503304974e-05
Position 4124: 8.150180831714085e-05
Position 198: 7.776845853736811e-05
Position 4105: 7.765815293082754e-05
Position 491: 7.568961413521161e-05
Position 2205: 7.494615329999184e-05
Position 2179: 7.477896320579465e-05
Position 3023: 7.369209011604956e-05
Position 1073: 6.789257977562197e-05
Position 75: 6.557224216455154e-05
Position 1884: 5.086682211605569e-05
Position 4117: 5.06019721289558e-05
Position 4814: 3.979694085700049e-05
Position 2447: 3.709182045439659e-05
Position 4879: 3.493855352015285e-05
Position 4861: 3.380828040909143e-05
Position 5393: 3.176307729083809e-05
Position 33: 3.052537456773325e-05
Position 5167: 3.0071354706108656e-05
Position 1652: 2.9341592692694188e-05
Position 2191: 2.9118234951259984e-05
Position 2625: 2.611268611454471e-05
Position 963: 2.0712233936761507e-05
Position 5217: 2.0548305357069258e-05
Position 2183: 2.0291120408002585e-05
Position 4062: 1.9898410759395764e-05
Position 3490: 1.7589073436324645e-05
Position 2337: 1.744555765475976e-05
Position 3284: 1.5988437888158933e-05
Position 1328: 1.5824528620274157e-05
Position 793: 1.581816760101663e-05
Position 1041: 1.5390011049217283e-05
Position 5092: 1.492206800104993e-05
Position 428: 1.4114697646407573e-05
Position 216: 1.188490046824589e-05
Position 1556: 1.1656491217806075e-05
Position 4873: 1.1251166119791786e-05
Position 2928: 9.255285922358722e-06
Position 10: 7.286221382580417e-06
Position 4495: 5.99332852111414e-06
Position 190: 4.865244001681934e-06
Position 4800: 3.9933435925753295e-06
Position 121: 3.4517343936185044e-06
Position 5287: 3.077377024415197e-06
Position 4822: 3.0339314880681753e-06
Position 4348: 2.680204996611375e-06
Position 95: 2.59276030125137e-06
Position 4741: 2.3545045222217136e-06
Position 410: 2.0843789002552542e-06
Position 4432: 1.4693610326660652e-06
Position 4324: 1.0667764238461285e-06
Position 5505: 8.559474375191883e-07
Position 2066: 2.5878040347730256e-07
Position 1289: 2.4954005565624077e-07
Position 1101: 2.2320030010561902e-07
Position 4806: 1.2636023415196767e-07
Position 4994: 1.2462364820049832e-07
Position 107: 9.954286817841145e-08
Position 338: 9.780833387159239e-08
Position 996: 8.913431489963053e-08
Position 1085: 7.190119874639574e-08
Position 2107: 6.657323992686272e-08
Position 1342: 5.892854994361077e-08
Position 533: 1.6486727566226963e-08
Position 2414: 8.190243488875968e-09
Position 2487: 3.471225825512644e-09
Position 4706: 2.428734742556695e-09
Position 2507: 9.073495699490677e-10
Position 307: 5.477951929216353e-10
Position 3427: 8.046933932975282e-11
Position 342: 2.5147158359785932e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4700: 0.9990644414794683
Position 300: 0.9948351370448263
Position 4939: 0.9811579114414645
Position 3380: 0.9656748867030305
Position 3641: 0.9473248574028751
Position 533: 0.9194984923099906
Position 1972: 0.8691604182394722
Position 5543: 0.8637110232992077
Position 5318: 0.7091351279995589
Position 2363: 0.6535155590685565
Position 3095: 0.3695516194051766
Position 2943: 0.16667985820785908
Position 3116: 0.10519903798164651
Position 3240: 0.09914851131776921
Position 1521: 0.09005566241689841
Position 572: 0.061695543011899556
Position 3069: 0.0558631321048507
Position 2186: 0.04974488390650598
Position 3197: 0.03462381716222027
Position 3680: 0.03221729682700716
Position 4149: 0.02996370885480929
Position 2528: 0.020289657560387996
Position 3994: 0.01980906395494337
Position 2240: 0.016826228075871856
Position 2605: 0.01523063507605775
Position 2026: 0.010626436916765868
Position 4023: 0.010215507674746336
Position 4182: 0.008483984502892866
Position 2900: 0.007906937498922517
Position 4369: 0.004939737266798244
Position 2772: 0.004837454062537445
Position 2198: 0.004666758042979992
Position 3141: 0.0041556563530431535
Position 2996: 0.004108649761101533
Position 2507: 0.003925162054900408
Position 4336: 0.003832918929955049
Position 947: 0.003559517675134098
Position 3362: 0.0035567565350789806
Position 2383: 0.0035245410883586984
Position 1257: 0.003462511532647925
Position 3648: 0.003426302183568544
Position 4462: 0.0033761366742195726
Position 1085: 0.0032825080462320073
Position 2971: 0.0025254760732347534
Position 952: 0.002304358810558919
Position 4077: 0.002081902000034729
Position 1578: 0.002067276158597134
Position 1299: 0.002016367252484487
Position 2828: 0.001762464518076979
Position 2560: 0.0016497633481757446
Position 4124: 0.0015529379106812508
Position 3654: 0.0014985283917939264
Position 933: 0.0013949777962324395
Position 547: 0.0013711898908204156
Position 2730: 0.0013677222007729385
Position 5287: 0.0013639788830400233
Position 3202: 0.0013580973078099077
Position 616: 0.0013187273202426093
Position 1269: 0.0011921335662129586
Position 5686: 0.0011550203194050875
Position 198: 0.0011182184400218924
Position 5131: 0.0010996445680788315
Position 3696: 0.00092386015794894
Position 541: 0.0008893665442446459
Position 3397: 0.0008731652032370532
Position 2434: 0.0007067439708387078
Position 5324: 0.0007066204251075119
Position 3273: 0.00066874702982982
Position 806: 0.0006137040552274554
Position 658: 0.0005751728194769655
Position 2871: 0.0005322373568995303
Position 1990: 0.0005251634067450624
Position 5547: 0.0005163383484261599
Position 655: 0.0005049472389317608
Position 4946: 0.0004948814349196854
Position 1201: 0.0004755460503548681
Position 3895: 0.00043847599915954044
Position 1996: 0.0004337424775083194
Position 2397: 0.0004229976117153795
Position 4269: 0.0004224535571885707
Position 1073: 0.00040666846434363115
Position 1987: 0.0004046888939506756
Position 874: 0.0003719143079672712
Position 3684: 0.0003715926107148111
Position 4129: 0.00035877423892748816
Position 4990: 0.00032991298175235744
Position 3439: 0.0003195144585495052
Position 4911: 0.000299227113776615
Position 1423: 0.00027799845381186396
Position 4740: 0.0002684095353960971
Position 3556: 0.00026700008939535433
Position 3268: 0.0002650537237972837
Position 5691: 0.0002645856355995197
Position 4280: 0.0002619071384260983
Position 3061: 0.0002572785379372749
Position 3099: 0.00023324670906184515
Position 1277: 0.00021556787825070564
Position 700: 0.0002004611007132194
Position 3708: 0.00019930903046249329
Position 1420: 0.00018964661234503177
Position 5065: 0.00018572462844953296
Position 1173: 0.0001734686445900983
Position 2564: 0.0001702182772350823
Position 1999: 0.00016805347763016227
Position 1626: 0.0001648617347283884
Position 2205: 0.0001585037173166513
Position 2209: 0.0001431235859162398
Position 5341: 0.0001369281829574112
Position 3520: 0.0001237033030145233
Position 2437: 0.00011156185686047978
Position 181: 0.00010365741117175294
Position 709: 8.346476659853056e-05
Position 3915: 8.211997108450525e-05
Position 3306: 7.604707719928078e-05
Position 4986: 7.204030954654951e-05
Position 2832: 6.736174098391237e-05
Position 3406: 6.71751467535177e-05
Position 349: 6.28310113639286e-05
Position 5137: 6.16948738398399e-05
Position 2902: 6.048126326180021e-05
Position 2095: 6.041879299908927e-05
Position 2059: 5.904907015000775e-05
Position 2257: 5.8444198877617545e-05
Position 5182: 5.4998461871107086e-05
Position 5367: 5.134705697962319e-05
Position 2690: 4.089338578323123e-05
Position 1392: 3.665718441269539e-05
Position 1097: 3.641145208797545e-05
Position 957: 3.5030094445433694e-05
Position 686: 3.500092533034098e-05
Position 2044: 3.15669624543214e-05
Position 2666: 2.935237009982999e-05
Position 451: 2.7224513030505846e-05
Position 1177: 2.6158033385927072e-05
Position 3811: 2.5597201750498905e-05
Position 3403: 2.4089866024548917e-05
Position 5271: 2.3135055190324354e-05
Position 1208: 2.2692637607968338e-05
Position 5588: 2.0658214821045817e-05
Position 814: 2.0131860089915448e-05
Position 307: 1.723665370864984e-05
Position 760: 1.6164449937509166e-05
Position 1593: 1.3639647019400342e-05
Position 107: 1.3357015107694751e-05
Position 4704: 1.2946589565718383e-05
Position 238: 1.1999372123411976e-05
Position 5030: 1.1764505037284025e-05
Position 963: 1.1090916225580328e-05
Position 87: 1.0428570995897021e-05
Position 383: 9.104752348694027e-06
Position 5090: 8.85346364911804e-06
Position 380: 8.779907316249103e-06
Position 826: 7.002574101730087e-06
Position 1326: 6.673790040900615e-06
Position 841: 5.991077974726913e-06
Position 1469: 5.438746672342141e-06
Position 389: 5.051278962435839e-06
Position 823: 4.949712168592377e-06
Position 977: 4.557724957599149e-06
Position 5062: 4.198181464194906e-06
Position 4716: 4.169261488806491e-06
Position 954: 4.126352946316599e-06
Position 4731: 3.3745916996322367e-06
Position 1030: 2.8947667099949745e-06
Position 4746: 2.464543999651623e-06
Position 757: 2.459385893836681e-06
Position 5595: 2.423730019881653e-06
Position 5576: 1.9753880961947657e-06
Position 1033: 1.7702506204716864e-06
Position 820: 1.3027215593405202e-06
Position 4713: 9.389329710407983e-07
Position 1328: 9.367719109781386e-07
Position 95: 6.620079848152358e-07
Position 2368: 6.355538046671598e-07
Position 368: 5.71770010844543e-07
Position 459: 5.449808265590477e-07
Position 404: 4.1560707898694203e-07
Position 4761: 3.9920913707007486e-07
Position 392: 2.1557947824909994e-07
Position 75: 1.9063628885875223e-07
Position 386: 1.2380899100267312e-07
Position 338: 8.094074579809276e-08
Position 410: 2.8921528173337545e-08
Position 146: 3.831689512889696e-09
Position 4954: 1.720679908463219e-09
Position 857: 1.577543995558136e-09
Position 4948: 1.4653175997028942e-09
Position 428: 1.1645211467507938e-09
Position 157: 1.0733094676593655e-09
Position 54: 1.0590604076096052e-09
Position 63: 6.470099251685949e-10
Position 141: 5.798369797537482e-10
Position 847: 5.673798442546169e-10
Position 468: 2.380207181385129e-10
