Gene = RpS9
index = 1454
Annotated 5SS: [  32  476 1067]
Annotated 3SS: [ 229  879 1372]
SMsplice 5SS: [  32  476 1250]
SMsplice 3SS: [ 229  879 1372]
top_k =  500
Partition function (log Z): 7.0398372368376405

Sorted 5' Splice Sites (High to Low Probability):
Position 476: 0.994825011715379
Position 1250: 0.8022347970001028
Position 32: 0.7556993804002141
Position 1067: 0.5002866255588778
Position 132: 0.12192808019266262
Position 1136: 0.030159793958308322
Position 176: 0.02614954132044468
Position 115: 0.01842562340023705
Position 128: 0.014481986425078962
Position 71: 0.014076619785908403
Position 20: 0.011885794351974078
Position 1557: 0.009825819498319323
Position 678: 0.0040321264755552415
Position 1629: 0.0035764122503798533
Position 416: 0.003155914537982892
Position 151: 0.0030405848022047395
Position 740: 0.0018566684846005397
Position 999: 0.0016420986852500484
Position 1608: 0.0015604515809765154
Position 1310: 0.0011517945005888465
Position 1554: 0.000845006445152312
Position 396: 0.0008260177553317162
Position 36: 0.0006423277527031173
Position 585: 0.000496734800630058
Position 428: 0.0004591957917946509
Position 1051: 0.00040407389622406666
Position 955: 0.00040365551016343385
Position 1205: 0.0002642401714504853
Position 697: 0.00019048234473070872
Position 1057: 0.00018678146563519955
Position 1266: 0.00014430208862858504
Position 480: 0.0001283273163424286
Position 1173: 0.0001278262978959057
Position 236: 0.00012170064214268178
Position 357: 0.0001095059115698737
Position 613: 0.00010561106768698597
Position 1522: 9.772329765878576e-05
Position 464: 9.526325327657616e-05
Position 83: 9.445265378204434e-05
Position 682: 6.977665166767233e-05
Position 1386: 6.426270570628734e-05
Position 1192: 6.361777640198717e-05
Position 1022: 6.220745323675558e-05
Position 362: 4.80108466791172e-05
Position 599: 3.063899139943957e-05
Position 1188: 2.8562548763994473e-05
Position 789: 2.610413906320758e-05
Position 982: 2.3814215287166708e-05
Position 565: 2.2111335688456072e-05
Position 1131: 2.2102554378305238e-05
Position 642: 2.1018988691947354e-05
Position 1254: 1.975167213621256e-05
Position 256: 1.9282209812871744e-05
Position 1001: 1.8680112727399986e-05
Position 769: 1.60333478347251e-05
Position 985: 1.4348323292985052e-05
Position 189: 1.3640683713571468e-05
Position 382: 1.3450330348984972e-05
Position 948: 1.1424302068370789e-05
Position 1567: 9.94224934984073e-06
Position 903: 9.911577186842047e-06
Position 1273: 9.694398617255768e-06
Position 719: 9.63956274380647e-06
Position 1152: 8.357428143684224e-06
Position 1403: 8.122883864700657e-06
Position 1516: 7.2744170669793616e-06
Position 1213: 6.245557699791627e-06
Position 504: 5.770886055506818e-06
Position 1097: 5.147629952128328e-06
Position 1667: 4.648977108095628e-06
Position 783: 3.2692164720367837e-06
Position 1126: 3.1637454987239023e-06
Position 1477: 3.062367806212049e-06
Position 533: 2.9882781168318377e-06
Position 1041: 2.567553554350141e-06
Position 339: 2.4770977072302153e-06
Position 277: 2.3555975167652653e-06
Position 229: 1.9516005990318834e-06
Position 391: 1.913793582135251e-06
Position 1482: 1.5817715797383541e-06
Position 880: 1.4158587353533434e-06
Position 669: 1.4076197616676173e-06
Position 661: 1.0849880947692054e-06
Position 244: 9.71312124869094e-07
Position 1389: 9.544033335526325e-07
Position 611: 8.430906844395499e-07
Position 468: 7.657699987688906e-07
Position 596: 6.870945747689724e-07
Position 1471: 6.134717041585018e-07
Position 1651: 4.151805249930102e-07
Position 1451: 2.6598318662241306e-07
Position 926: 1.736458567310053e-07
