Gene = Pdxk
index = 1365
Annotated 5SS: [456 627]
Annotated 3SS: [526 692]
SMsplice 5SS: [456 627]
SMsplice 3SS: [526 692]
top_k =  500
Partition function (log Z): -0.2393173891633691

Sorted 5' Splice Sites (High to Low Probability):
Position 627: 0.9980675183298386
Position 456: 0.7869030273622728
Position 140: 0.10381516161984233
Position 788: 0.06263315985726874
Position 435: 0.04524288247161497
Position 980: 0.017259751686390604
Position 835: 0.015080328163051784
Position 361: 0.005682093352354027
Position 423: 0.005655901687279144
Position 867: 0.005376198349858386
Position 31: 0.00258995590528628
Position 632: 0.001758374045003553
Position 1376: 0.0016245902439949189
Position 239: 0.0012703717296655272
Position 1468: 0.0012602303810187471
Position 172: 0.0011940694831995102
Position 387: 0.0011754729487294519
Position 13: 0.0010384590260232747
Position 258: 0.0009137828979650578
Position 1046: 0.0008858254371471197
Position 74: 0.0007750734554689659
Position 858: 0.0007245261890044548
Position 1043: 0.0006552836528811527
Position 260: 0.0006171838161635988
Position 159: 0.0006117369322472399
Position 262: 0.0005993422515178241
Position 264: 0.0005469672939598048
Position 266: 0.0004044428464967798
Position 736: 0.0002763360748191235
Position 408: 0.0002385043364183857
Position 1143: 0.0002209882558155727
Position 10: 0.00019093682463726413
Position 26: 0.00018099537778591362
Position 901: 0.00017819852590098315
Position 108: 0.00017238150714628356
Position 411: 0.0001490948445425271
Position 28: 0.00012678525386692057
Position 1018: 0.00012152626150870557
Position 186: 0.00011738643163016612
Position 48: 8.47583370679544e-05
Position 1015: 5.309201445423029e-05
Position 1157: 5.058538317240455e-05
Position 1029: 3.3898691987740966e-05
Position 1086: 3.3401550805520065e-05
Position 1571: 2.763851259861478e-05
Position 1059: 1.8983131008767522e-05
Position 839: 1.7243921084268452e-05
Position 843: 1.701871900719246e-05
Position 270: 1.6552474852693885e-05
Position 851: 1.5625034035888044e-05
Position 268: 1.0783459999706603e-05
Position 330: 7.099293464331177e-06
Position 1527: 2.961032749359856e-06
Position 277: 2.3560312717181285e-06
Position 313: 1.2763594749411007e-06
Position 708: 4.301349878365264e-07
Position 600: 3.3741327791243917e-07
Position 605: 2.993828261017691e-07
Position 833: 1.7320735416143324e-07
Position 486: 1.6041828037037536e-07
Position 956: 1.4353285846655777e-07
Position 813: 7.731033783841265e-08
Position 775: 4.607988100068538e-08
Position 899: 2.0329959708664e-08
Position 878: 5.1383727430576e-09
Position 534: 7.621606149168513e-10
Position 542: 2.937659250148665e-10
Position 560: 8.297848231843036e-11
Position 998: 1.886734064331101e-12
Position 565: 4.975389313049114e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 692: 0.9800944278249614
Position 526: 0.8577153749436837
Position 280: 0.09912911154057621
Position 1206: 0.036569844712447945
Position 1098: 0.025495308747039497
Position 1141: 0.017275573908970752
Position 679: 0.016825240953152746
Position 1516: 0.007366216021775973
Position 1254: 0.002760911464533838
Position 871: 0.0022872242604861357
Position 956: 0.002080884514289
Position 1562: 0.0018803740551676968
Position 787: 0.0015715273663874207
Position 1059: 0.001532656842120314
Position 1261: 0.0013989203146073195
Position 1056: 0.0012928646130470544
Position 706: 0.0012621186667584018
Position 1703: 0.001162834966506947
Position 1530: 0.0009709317644717401
Position 1027: 0.0008893556166701951
Position 889: 0.0008771858291841694
Position 289: 0.0008174893232846258
Position 476: 0.0008017751488918104
Position 1105: 0.0007716621044125594
Position 565: 0.0007627506698075173
Position 1138: 0.0005473003269503266
Position 886: 0.0003989231882960838
Position 961: 0.00029314924317141815
Position 926: 0.0002614744247930163
Position 486: 0.00022616559340320574
Position 179: 0.00021119477691941785
Position 1433: 0.00017834202583196646
Position 345: 0.00014086003409357516
Position 330: 0.00012176825513603269
Position 1598: 0.00011620600526735642
Position 156: 9.27383464785193e-05
Position 1102: 8.596918253012902e-05
Position 246: 7.595198040306353e-05
Position 401: 6.230699466359283e-05
Position 1657: 4.5724350074976214e-05
Position 183: 4.4460847713437333e-05
Position 455: 3.306393478761405e-05
Position 1039: 3.188393595249502e-05
Position 1322: 2.8488174951657852e-05
Position 1521: 1.9713278600866734e-05
Position 86: 1.8714033630678392e-05
Position 976: 1.7413092293108395e-05
Position 1240: 1.7339391301764104e-05
Position 1602: 1.4962634793994217e-05
Position 348: 1.255002356225653e-05
Position 360: 8.46624127108299e-06
Position 186: 6.230748613787699e-06
Position 193: 5.984208949957527e-06
Position 199: 4.397239730089427e-06
Position 434: 2.70479860610295e-06
Position 197: 2.7026027617376225e-06
Position 589: 2.6978384220598366e-06
Position 383: 2.6310103002599853e-06
Position 342: 2.0259884651309167e-06
Position 619: 8.836411352200882e-07
Position 202: 8.153042845209408e-07
Position 55: 3.4689380653202033e-07
Position 206: 3.436509538053737e-07
Position 715: 1.2944501011370654e-07
Position 598: 8.457315156630968e-08
Position 724: 7.449219083031261e-08
Position 808: 6.413135544187075e-08
Position 805: 6.383558240426245e-11
Position 718: 2.3950352010916094e-11
