Gene = Naprt
index = 1310
Annotated 5SS: [ 925 1597 2338 2533 3055 3254 4533 4762 7513 7989]
Annotated 3SS: [1291 2166 2405 2970 3125 4391 4589 7246 7578 8051]
SMsplice 5SS: [1597 2338 2533 3055 3254 4533 4762 5439 7513 7989]
SMsplice 3SS: [2166 2405 2970 3125 4391 4589 5102 7246 7578 8051]
top_k =  500
Partition function (log Z): 37.5094390051098

Sorted 5' Splice Sites (High to Low Probability):
Position 2338: 0.9999689336264646
Position 7513: 0.9997493463408332
Position 4533: 0.9993769202849927
Position 7989: 0.9987025786515569
Position 3055: 0.916392633635464
Position 4762: 0.8998980485850249
Position 5439: 0.8992400717499128
Position 1597: 0.8330177341044249
Position 3254: 0.7177027330422835
Position 2533: 0.6734299564036049
Position 4104: 0.4293547956823327
Position 2898: 0.3963691556140113
Position 5956: 0.20240577746147642
Position 199: 0.176273117339678
Position 1883: 0.17593613444972225
Position 6297: 0.11397600999403472
Position 44: 0.09665491305987232
Position 107: 0.07740082917367684
Position 976: 0.05692420677483901
Position 1126: 0.03884394205212871
Position 3338: 0.03593380510120737
Position 3041: 0.034261673452850805
Position 2097: 0.03370535543715864
Position 2657: 0.026122650069448784
Position 1601: 0.025142971231310495
Position 1644: 0.024786521108995676
Position 765: 0.02286368217984451
Position 925: 0.018288195690079133
Position 120: 0.01730410923127058
Position 7752: 0.017182702403242912
Position 2497: 0.016863628563469114
Position 8349: 0.015925687033995394
Position 1877: 0.01507291988999474
Position 841: 0.013972857271836421
Position 4747: 0.013670714145959863
Position 820: 0.011802243952217689
Position 8375: 0.011249577311382554
Position 852: 0.009617666531833833
Position 1605: 0.009399198315664211
Position 7785: 0.008947094693545937
Position 2922: 0.007765556404149164
Position 8515: 0.00696830706902202
Position 4213: 0.0069373986772440326
Position 7674: 0.0057823375807064935
Position 440: 0.005660687774276363
Position 368: 0.005545306396220341
Position 8367: 0.005164017763326883
Position 4674: 0.004918123439076013
Position 2610: 0.004682026556453452
Position 2734: 0.004357420932362231
Position 5230: 0.003997089350380713
Position 5639: 0.0039721881349667285
Position 4344: 0.0038913413862907854
Position 436: 0.003655803439727493
Position 6448: 0.0035730513143331383
Position 4291: 0.0035615299683825702
Position 1329: 0.0031615739643842886
Position 2601: 0.0028689443154449198
Position 3941: 0.0028288764344283476
Position 356: 0.002633652325273334
Position 354: 0.0024759557824596307
Position 2674: 0.0023306469149608727
Position 358: 0.0023180918858691298
Position 1959: 0.0022867157082645754
Position 1655: 0.0022814940872524017
Position 360: 0.0022718694283013026
Position 4078: 0.0022476568399242337
Position 76: 0.0021239813071991416
Position 362: 0.002036741380022397
Position 3224: 0.001980749285821164
Position 2635: 0.0018901175939714677
Position 364: 0.0018810748299507186
Position 5470: 0.001713476472037066
Position 930: 0.0017034581888742523
Position 1668: 0.0015516730615750623
Position 2668: 0.001396582732629962
Position 2561: 0.0013228496098994962
Position 193: 0.00131764082585251
Position 117: 0.0012313551928080377
Position 374: 0.0012141632198577274
Position 3167: 0.0011390703478735172
Position 4754: 0.0010962883440117296
Position 6030: 0.0010245405567534589
Position 2599: 0.00101481131143846
Position 4795: 0.0009529273871937866
Position 2779: 0.0009345080251337901
Position 29: 0.0008885241469357795
Position 2537: 0.0008548657542745112
Position 4820: 0.0008414892442021127
Position 153: 0.0007753105249675439
Position 1093: 0.0007701430128401192
Position 4849: 0.0007199112274302071
Position 773: 0.0007161962867633798
Position 2746: 0.0006861718061478864
Position 2519: 0.0006532273804353372
Position 372: 0.0005661464941277282
Position 321: 0.0005156899921941798
Position 4964: 0.000484455809836985
Position 5288: 0.00047789269096966386
Position 7995: 0.00047281954225612035
Position 3160: 0.00046921423207503234
Position 5213: 0.00044066319111568225
Position 4537: 0.00041466101542818936
Position 1157: 0.0003998673240316764
Position 5961: 0.0003820125323735471
Position 8193: 0.0003450201613746932
Position 1641: 0.00033249231490898505
Position 7773: 0.00022671238877074732
Position 757: 0.00022424220668839975
Position 8523: 0.00021258237176414004
Position 8377: 0.00020694741808051256
Position 7911: 0.0002012177399974552
Position 1185: 0.00019953987853842055
Position 242: 0.00019900740932908393
Position 258: 0.00019204171284423088
Position 1865: 0.0001764664139270381
Position 4808: 0.00016984296343359277
Position 7827: 0.00015971631637630196
Position 8230: 0.00014694720997017542
Position 779: 0.0001392646274864726
Position 4095: 0.00013538324842665662
Position 1702: 0.00012913145421364878
Position 4880: 9.358490987587452e-05
Position 231: 8.650812017831917e-05
Position 7993: 8.295683037477885e-05
Position 1730: 7.384815159803469e-05
Position 7923: 7.051349423684609e-05
Position 7860: 6.952359336150834e-05
Position 1705: 5.172611399525787e-05
Position 2461: 4.981682454768019e-05
Position 264: 4.8359040813311426e-05
Position 7645: 4.5654801045496096e-05
