Gene = Gale
index = 1179
Annotated 5SS: [ 497  865 1969]
Annotated 3SS: [ 623 1677 2028]
SMsplice 5SS: [ 497  865 1969]
SMsplice 3SS: [ 623 1677 2028]
top_k =  500
Partition function (log Z): -0.02897918555485418

Sorted 5' Splice Sites (High to Low Probability):
Position 1969: 0.9907527245894211
Position 497: 0.960927036523167
Position 865: 0.7887862302938063
Position 844: 0.09224969538014012
Position 2618: 0.07599830243222064
Position 805: 0.02153113407967506
Position 1620: 0.020446509083007998
Position 2535: 0.012600039928316714
Position 1653: 0.010767974779636006
Position 1216: 0.009124495910477395
Position 557: 0.009070330532046412
Position 292: 0.007888856952903846
Position 1724: 0.0075372038889306835
Position 251: 0.0059041894590234146
Position 1303: 0.004529372190110234
Position 2065: 0.0041783930519301155
Position 1850: 0.003990400495421508
Position 316: 0.0028680332608518088
Position 1510: 0.002234136763230299
Position 1132: 0.0018387510438435208
Position 86: 0.001790513221064418
Position 781: 0.0016620554765515863
Position 1094: 0.0016538241723079048
Position 1539: 0.001369135813176508
Position 911: 0.0011623490988722448
Position 2547: 0.0009653125718707618
Position 33: 0.0008539285171875848
Position 61: 0.000746095442773725
Position 875: 0.0007390957079882572
Position 1090: 0.0006962367879899113
Position 1151: 0.0006787759667475514
Position 1237: 0.0006138631451297841
Position 1148: 0.0005681728723704001
Position 1251: 0.0005178590588694012
Position 1959: 0.0003906206480230294
Position 115: 0.0003693313676315592
Position 562: 0.0003623139238134512
Position 896: 0.00027579400751278276
Position 489: 0.0002745587409783515
Position 2149: 0.00023755939602915978
Position 188: 0.00018821364854804218
Position 1693: 0.0001839329385136198
Position 1170: 0.00018126359263668626
Position 2585: 0.00017222646472965817
Position 378: 0.00016817544689809696
Position 73: 0.00016614164575743865
Position 412: 0.0001523342466696928
Position 1818: 0.0001332890003012393
Position 2254: 0.00012957182845190312
Position 434: 0.00012774092800725702
Position 1079: 0.00011871445250697131
Position 682: 0.00011348217081448507
Position 925: 9.676900102756496e-05
Position 903: 8.92408954203365e-05
Position 1455: 8.776579267150031e-05
Position 1443: 8.476877765372989e-05
Position 2593: 6.556907183408883e-05
Position 1172: 6.454780382647297e-05
Position 2641: 5.924742411690884e-05
Position 712: 5.419553819599638e-05
Position 2493: 5.004703464730656e-05
Position 1327: 4.920611906407901e-05
Position 2084: 4.4738698497579334e-05
Position 2052: 4.437706052892065e-05
Position 279: 4.021603970812733e-05
Position 162: 3.8076249283733486e-05
Position 1260: 3.784835953964501e-05
Position 2646: 3.546236642931415e-05
Position 425: 3.403984981877659e-05
Position 853: 3.295387924427844e-05
Position 1449: 3.2863679490483126e-05
Position 2555: 3.217296828290613e-05
Position 2669: 2.9293310663068735e-05
Position 820: 2.926726927720946e-05
Position 216: 2.521524525194798e-05
Position 1452: 2.4867043708131662e-05
Position 362: 2.4479187055340798e-05
Position 2347: 2.4436134192941672e-05
Position 2380: 2.3908824372474315e-05
Position 1291: 2.3858498548144178e-05
Position 1843: 2.052763239943969e-05
Position 2143: 1.6657526187634558e-05
Position 598: 1.6132735416434324e-05
Position 1514: 1.2889010229946362e-05
Position 2069: 1.1184186924879368e-05
Position 1602: 1.0654265038701222e-05
Position 221: 9.66086645915906e-06
Position 1824: 9.637015892134821e-06
Position 2406: 8.798893191421092e-06
Position 1898: 8.242532708492986e-06
Position 2081: 7.348180965192604e-06
Position 381: 4.57879736066941e-06
Position 501: 2.73462888257114e-06
Position 2159: 2.2524372661632034e-06
Position 202: 1.7159471829134441e-06
Position 2672: 1.5923769206801381e-06
Position 77: 1.4621742155117529e-06
Position 508: 4.687060439776906e-07
Position 1860: 2.9570582101782906e-07
Position 168: 1.7543227023173774e-07
Position 1953: 1.7419479769360204e-07
Position 1720: 1.5538968962122524e-07
Position 1979: 1.203514513577877e-07
Position 732: 1.107900469231648e-07
Position 986: 5.5357806698366604e-08
Position 1001: 4.0014933075165e-08
Position 1270: 3.745731658505071e-08
Position 1014: 3.2598848640374554e-08
Position 1749: 2.3026304311161734e-08
Position 721: 1.6692453032264607e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2028: 0.9936219466329588
Position 623: 0.9528478074262435
Position 1677: 0.8177259409999172
Position 2672: 0.08057441123078947
Position 1652: 0.07175922846268705
Position 1749: 0.053493337135689385
Position 1716: 0.03220329879891307
Position 1402: 0.013988495327604865
Position 2142: 0.0053224249203412885
Position 1829: 0.004155345659225482
Position 2641: 0.00406614818608311
Position 1014: 0.003943303735413866
Position 2736: 0.003070692887868823
Position 1791: 0.002429842595799899
Position 2718: 0.0023084873202487586
Position 388: 0.001355314541619736
Position 1818: 0.0011178274421466713
Position 1629: 0.0009774931390736136
Position 1434: 0.0009372445458606728
Position 1120: 0.000587824810917615
Position 1614: 0.0005415644465822074
Position 1917: 0.0005336627261204168
Position 1342: 0.000510103264043409
Position 861: 0.0004963587652707556
Position 2585: 0.0003450554350119341
Position 1476: 0.00028008866923523055
Position 2038: 0.0002532767103889303
Position 2081: 0.00023260702691906994
Position 1359: 0.00023074172216929725
Position 375: 0.00020351093137918792
Position 496: 0.0002018820788882527
Position 1588: 0.00019781421166936513
Position 1835: 0.00018107076988702766
Position 975: 0.00014733695275476392
Position 2617: 0.0001329424137718472
Position 1064: 0.00012054269964338407
Position 2698: 0.00011595691903460853
Position 373: 0.00010881582393193743
Position 746: 0.00010624502777182679
Position 1860: 0.00010347918057332294
Position 306: 9.33524554504066e-05
Position 2013: 6.963806898376525e-05
Position 523: 5.956421069036637e-05
Position 320: 5.712327294991651e-05
Position 121: 4.971413026610726e-05
Position 439: 4.397922319897671e-05
Position 1215: 4.158688384612324e-05
Position 1488: 4.0133140613906935e-05
Position 1938: 3.817119809804186e-05
Position 903: 3.326987910908618e-05
Position 570: 3.0475363700854456e-05
Position 749: 2.8273061662908187e-05
Position 264: 2.715965965415684e-05
Position 196: 2.4233876968615385e-05
Position 520: 2.0109646139458622e-05
Position 368: 1.949648546508744e-05
Position 115: 1.842430556447322e-05
Position 951: 1.6422234354820794e-05
Position 1443: 1.622939757323436e-05
Position 162: 1.5828171717255634e-05
Position 2621: 1.390131405294053e-05
Position 900: 1.2622319317474052e-05
Position 2000: 1.2581481305233143e-05
Position 864: 1.2495460084172037e-05
Position 296: 1.2146044205017912e-05
Position 818: 1.0929584404549054e-05
Position 248: 8.972985744633036e-06
Position 1289: 8.61491109978007e-06
Position 2550: 8.380002629758288e-06
Position 1498: 7.046589699129129e-06
Position 238: 5.972472686996659e-06
Position 419: 4.490121588777869e-06
Position 690: 4.2706910654960485e-06
Position 159: 3.1450859854243517e-06
Position 90: 3.0172433250082573e-06
Position 124: 2.545313136630273e-06
Position 188: 2.2740400517742524e-06
Position 86: 1.8611756717375078e-06
Position 182: 1.5493747446708753e-06
Position 101: 1.2049524575656926e-06
Position 216: 1.0479805866438973e-06
Position 175: 4.4825160432270426e-07
Position 277: 2.6699042363197995e-07
Position 655: 1.8453090670696536e-07
Position 2376: 1.7027236833589194e-07
Position 786: 1.3060417271612613e-07
Position 221: 9.736925696249485e-08
Position 403: 7.953486863769994e-08
Position 2183: 7.710643179074184e-08
Position 285: 7.164539660885247e-08
Position 229: 5.54968846937862e-08
Position 2259: 4.4700469821975175e-08
Position 2364: 4.4451451562400496e-08
Position 776: 2.9311998486234314e-08
Position 273: 2.04319190323431e-08
Position 1194: 1.6511817553316587e-08
Position 888: 1.0774629793225584e-08
Position 658: 9.174782949163557e-09
Position 804: 9.852130632734566e-10
Position 801: 5.326671934844407e-10
Position 768: 4.863330935206446e-10
Position 836: 2.8377577494215647e-10
