Gene = cass
index = 1643
Annotated 5SS: [ 240  490 1196 1472 1730 1979]
Annotated 3SS: [ 327  661 1270 1526 1791 2045]
SMsplice 5SS: [ 277  490 1196 1472 1730 1979 2481]
SMsplice 3SS: [ 327  661 1270 1526 1791 2045 2533]
top_k =  500
Partition function (log Z): 27.15682145639874

Sorted 5' Splice Sites (High to Low Probability):
Position 1196: 0.9991572036320499
Position 1472: 0.9970250846280543
Position 1730: 0.9959533806011871
Position 1979: 0.9925780503975374
Position 490: 0.9835638417526331
Position 2481: 0.946366507665517
Position 277: 0.7387951315309842
Position 240: 0.252399858567639
Position 2301: 0.07682717650887663
Position 728: 0.013703876601297155
Position 2315: 0.011239844911772916
Position 2294: 0.010401107561366925
Position 52: 0.007912671621571311
Position 785: 0.007092320622060289
Position 494: 0.0066993302471315685
Position 2354: 0.0036684450542198003
Position 260: 0.003496668419284903
Position 1734: 0.003160974860769971
Position 560: 0.00309080946497095
Position 407: 0.002977633529811494
Position 932: 0.0018603180924550594
Position 564: 0.001859235546859333
Position 1463: 0.0014835041009569699
Position 114: 0.0012705977735917337
Position 2478: 0.001153720275015053
Position 585: 0.0009860034473214824
Position 924: 0.0008834079637072825
Position 547: 0.0007236426224723749
Position 149: 0.0005023468900298494
Position 732: 0.0004483161333338106
Position 1485: 0.00035616657793059107
Position 1613: 0.00033937454177605325
Position 1391: 0.0003115483193555727
Position 109: 0.000308764292952364
Position 2863: 0.00029631815259000726
Position 2641: 0.0002649606227590269
Position 43: 0.00026135475711791995
Position 895: 0.0002547939852859441
Position 212: 0.0002491728091056554
Position 2884: 0.00021943652183407692
Position 1952: 0.00020981877923508007
Position 1991: 0.0001694514478642642
Position 2713: 0.00016753224264853738
Position 1478: 0.00014958913209628115
Position 2263: 0.0001264978539995793
Position 79: 9.993954233885497e-05
Position 598: 9.39170647246246e-05
Position 2790: 9.072230696013674e-05
Position 508: 7.659177974069546e-05
Position 2196: 6.534544024911786e-05
Position 1145: 6.46401185189989e-05
Position 191: 6.018408858564644e-05
Position 2485: 5.3061141577687784e-05
Position 1967: 4.6017291158260686e-05
Position 498: 4.2219895502734436e-05
Position 1304: 4.197096514174859e-05
Position 751: 4.1572045768998666e-05
Position 2159: 3.830258105819012e-05
Position 468: 3.7287618145152046e-05
Position 1200: 3.4712358688983974e-05
Position 107: 3.4201473107703045e-05
Position 18: 3.4021563327885544e-05
Position 29: 3.0051892388832247e-05
Position 2823: 2.298289228958201e-05
Position 844: 2.073122867820064e-05
Position 1165: 1.6677803112816318e-05
Position 2617: 1.4118156339469815e-05
Position 2365: 1.3143324853236602e-05
Position 1454: 1.1137968976044093e-05
Position 1476: 1.079696135869057e-05
Position 2899: 1.0707537981850126e-05
Position 1148: 9.432611927098457e-06
Position 459: 9.037917874187225e-06
Position 1651: 7.934729461351536e-06
Position 1512: 6.770202072374127e-06
Position 2251: 6.473767494551298e-06
Position 2036: 6.133214395376692e-06
Position 1657: 4.600430707232293e-06
Position 1355: 4.4222590930745395e-06
Position 2753: 3.1167180830691206e-06
Position 2433: 2.7971795925428416e-06
Position 399: 2.734252440613993e-06
Position 1583: 2.4534546469775386e-06
Position 2735: 2.263857624513336e-06
Position 291: 2.225541764328709e-06
Position 562: 2.107799047628536e-06
Position 697: 1.954016779447784e-06
Position 1604: 1.9081780753700035e-06
Position 5: 1.6269555292210315e-06
Position 153: 8.369881873896262e-07
Position 962: 6.617205814344707e-07
Position 2236: 6.521918340005297e-07
Position 1318: 6.176773856542425e-07
Position 1662: 4.958110505709007e-07
Position 1589: 4.292506733822413e-07
Position 2914: 3.3042523480538735e-07
Position 2369: 3.1299834224767665e-07
Position 372: 2.771295852428977e-07
Position 2647: 1.8079035528345837e-07
Position 1295: 1.7855632321977115e-07
Position 1552: 1.0422668960152572e-07
Position 1006: 4.778115147331437e-08
Position 1133: 3.644958835552446e-08
Position 1076: 3.302916069860298e-08
Position 331: 1.351305540530071e-08
Position 2062: 2.3681756765135365e-09
Position 310: 6.497318568351221e-10
Position 361: 4.5950532364082046e-10
Position 658: 5.461517042881341e-11
Position 1015: 4.07763209982837e-12
Position 992: 2.906023493716027e-12
Position 2040: 2.053700904428352e-13
Position 1788: 4.884806642249269e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1791: 0.9970119088863845
Position 327: 0.9968985603569773
Position 661: 0.9941959618126146
Position 1270: 0.9934853709305316
Position 2045: 0.9718697244637607
Position 1526: 0.9515886041505929
Position 2533: 0.9315942422166734
Position 2365: 0.0744002794377026
Position 1547: 0.04113937165552283
Position 2372: 0.018611929542978387
Position 2051: 0.016316672498821627
Position 2641: 0.010126330694556207
Position 850: 0.008925631143390983
Position 2944: 0.008278833026385799
Position 773: 0.007796702288017117
Position 149: 0.007334728314040348
Position 988: 0.006833000019429012
Position 1589: 0.006348252602307709
Position 609: 0.002529272569235313
Position 1801: 0.002501464823192539
Position 2419: 0.0023589426226025777
Position 1330: 0.002309179530653319
Position 2899: 0.0021881722602981194
Position 2195: 0.0018303777266856195
Position 2091: 0.0018013119761193248
Position 1380: 0.0016834390325438512
Position 2697: 0.0015954390503965922
Position 784: 0.001492440808042366
Position 1355: 0.0014743190037937311
Position 2402: 0.00120330515671386
Position 554: 0.0010879094422543503
Position 673: 0.001032448794891407
Position 124: 0.0006633047926167337
Position 2701: 0.0005733343254858432
Position 2823: 0.00034733355991944866
Position 1390: 0.00030992431431709616
Position 2004: 0.00020054620440157874
Position 2790: 0.0001970951310600723
Position 170: 0.00014534590790529057
Position 2447: 0.0001369705561754851
Position 2108: 0.00013138605663497047
Position 781: 0.00012424433578540474
Position 1454: 0.00012417238453809676
Position 932: 0.00011956466835534135
Position 114: 6.863736227669436e-05
Position 2156: 6.835001936609587e-05
Position 2873: 6.629524037226193e-05
Position 943: 6.266050430667872e-05
Position 167: 6.252209056282347e-05
Position 703: 6.245608132449695e-05
Position 346: 5.781748102190706e-05
Position 713: 5.6108143628644275e-05
Position 1651: 5.435692990859079e-05
Position 910: 5.430090809328331e-05
Position 1823: 5.075465794388785e-05
Position 615: 5.067690178790662e-05
Position 2772: 4.978941274698685e-05
Position 1418: 4.02269926465607e-05
Position 2838: 3.887596913399735e-05
Position 1810: 3.863099410493176e-05
Position 2159: 3.3815070278318674e-05
Position 2204: 3.155251169799237e-05
Position 1657: 3.056218808535905e-05
Position 2853: 1.703881881857949e-05
Position 183: 1.6611450949748863e-05
Position 2114: 1.6381296435520412e-05
Position 1081: 1.5227029311034875e-05
Position 1006: 1.4585668751008025e-05
Position 879: 1.3420033094789667e-05
Position 357: 1.3169004919119586e-05
Position 826: 1.152150053400018e-05
Position 366: 1.1242568993876297e-05
Position 459: 9.974512949963338e-06
Position 748: 8.926488193152364e-06
Position 895: 8.313481025706138e-06
Position 1096: 7.682276515327107e-06
Position 399: 7.4815692947906335e-06
Position 2463: 6.553191255057725e-06
Position 378: 6.395936126505282e-06
Position 1699: 5.843518149038524e-06
Position 2957: 5.796991782887877e-06
Position 1604: 5.787442923971068e-06
Position 348: 5.710734727055859e-06
Position 1115: 5.385095920591521e-06
Position 1828: 5.380433378045321e-06
Position 206: 4.76442862055887e-06
Position 1364: 4.249848088493143e-06
Position 2129: 2.559162686902163e-06
Position 1674: 2.285142272231977e-06
Position 683: 1.8992713252810453e-06
Position 1072: 1.876063653836873e-06
Position 1050: 1.6442951334610406e-06
Position 2120: 1.575873968912424e-06
Position 2478: 1.5679641376797798e-06
Position 1552: 1.4303169422861567e-06
Position 1423: 1.3180067870159417e-06
Position 2230: 1.2754187418127302e-06
Position 451: 1.1987246462234542e-06
Position 1559: 1.1920054816154864e-06
Position 2060: 1.1686537693632317e-06
Position 979: 1.1197409627682525e-06
