Gene = Gr33a
index = 1197
Annotated 5SS: [  95  596 1146 2098]
Annotated 3SS: [ 158  737 1631 2156]
SMsplice 5SS: [  95  596 1146 2098]
SMsplice 3SS: [ 158  737 1631 2156]
top_k =  500
Partition function (log Z): 2.977581664929388

Sorted 5' Splice Sites (High to Low Probability):
Position 2098: 0.9943187655861475
Position 596: 0.9193872742502164
Position 95: 0.8380881218297233
Position 1146: 0.7464034071604942
Position 812: 0.39496867546964265
Position 1531: 0.08519872303137416
Position 1196: 0.021994211457435898
Position 600: 0.02149483706302973
Position 495: 0.01993435294995797
Position 50: 0.018468714090222
Position 489: 0.014969047626097888
Position 1842: 0.01390757235124868
Position 1352: 0.008923483652704546
Position 579: 0.0026802086624757296
Position 1559: 0.002612466022716291
Position 116: 0.0022848390054285334
Position 1725: 0.0021832082939832837
Position 1756: 0.001978173723907952
Position 1213: 0.0013556614297411686
Position 590: 0.001181448839166445
Position 504: 0.001098848754961692
Position 1208: 0.000857888386830474
Position 1176: 0.0008342283000963446
Position 1846: 0.00045335319764279306
Position 17: 0.0003636073932699264
Position 85: 0.0003487611633970349
Position 1361: 0.00028639022580017497
Position 30: 0.00023146618860764117
Position 227: 0.00022149877129356812
Position 1789: 0.00020780947692425295
Position 1349: 0.00020608333012070665
Position 1395: 0.00014908051443566174
Position 514: 0.00014034360959249217
Position 961: 0.00011177721523532262
Position 318: 0.00010827430371712571
Position 316: 8.943290446431519e-05
Position 552: 8.216886786239588e-05
Position 249: 6.913382017658614e-05
Position 234: 5.188778574368521e-05
Position 1409: 3.077212312468484e-05
Position 43: 2.137726324050899e-05
Position 2160: 1.997869873658361e-05
Position 2102: 1.9071183860934728e-05
Position 125: 1.7112134107219217e-05
Position 159: 1.3739069313939364e-05
Position 2059: 1.2245327271229503e-05
Position 471: 1.0645390277206942e-05
Position 2039: 1.0128895828488293e-05
Position 640: 8.629165547259938e-06
Position 1217: 8.162614929199636e-06
Position 1801: 7.429881051166801e-06
Position 386: 7.0796049073396366e-06
Position 921: 7.005510563826122e-06
Position 419: 6.127774468353426e-06
Position 3: 5.844250405609634e-06
Position 295: 5.488229069520939e-06
Position 407: 4.837184727514455e-06
Position 701: 4.608277889823992e-06
Position 831: 4.185022989681134e-06
Position 607: 4.059158311958571e-06
Position 1873: 3.6222302703668285e-06
Position 919: 3.3001108014653265e-06
Position 816: 2.604794588161463e-06
Position 1020: 2.1514954178619867e-06
Position 2110: 1.8784837553996131e-06
Position 835: 1.7541672957207439e-06
Position 2067: 1.5684162039698514e-06
Position 2007: 1.3618877455339822e-06
Position 450: 1.3194260566366832e-06
Position 516: 8.971110415248956e-07
Position 1696: 6.503343839043169e-07
Position 1885: 6.156270178110467e-07
Position 1220: 1.2634073834630768e-07
Position 772: 1.2103816270013298e-07
Position 976: 2.6005715174926875e-08
Position 1729: 8.308963506064518e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2156: 0.9937838272727637
Position 1631: 0.9152295726677054
Position 737: 0.9124400346468121
Position 158: 0.8323894375750395
Position 879: 0.19315054049225128
Position 858: 0.05782515042396466
Position 704: 0.04510610569444115
Position 1657: 0.019779035733135025
Position 1668: 0.01955196287519548
Position 1279: 0.01911800731677144
Position 1276: 0.017042960392918288
Position 2022: 0.01561724964642586
Position 188: 0.011986084919121252
Position 1225: 0.008881590659913024
Position 717: 0.006573506969298588
Position 165: 0.003629237126528444
Position 800: 0.0034163701723797717
Position 450: 0.002967911361265591
Position 989: 0.0029318590116950453
Position 1587: 0.00284409903503757
Position 1645: 0.0025564843366764427
Position 779: 0.0025478805651463735
Position 846: 0.002443655167685391
Position 2198: 0.002308408355101342
Position 277: 0.0022171943509535176
Position 933: 0.0016229210973263595
Position 1330: 0.0016081056177599598
Position 1959: 0.0016065262178834969
Position 876: 0.0015714232682345736
Position 1318: 0.0014927615788538965
Position 419: 0.001479795536209599
Position 1020: 0.0013428408519609838
Position 1788: 0.0012638318267574019
Position 1694: 0.0011260352027602635
Position 2007: 0.0010882471767368767
Position 1477: 0.0010731686040493936
Position 1782: 0.000880356014262378
Position 316: 0.0008729438940130385
Position 888: 0.0007762246732145092
Position 404: 0.0006115534699267231
Position 1885: 0.00047604046348680726
Position 939: 0.00047389404611524827
Position 458: 0.0003484078366396027
Position 1812: 0.00030904271122514983
Position 1725: 0.00020284416955668218
Position 326: 0.00017966391885348618
Position 2169: 0.00017893493435745526
Position 2037: 0.00017753848874556518
Position 1085: 0.00014772903758526485
Position 106: 0.00011594734542631817
Position 1530: 0.000108816534561241
Position 891: 0.00010673425738772257
Position 2141: 9.0507115772712e-05
Position 1389: 8.402998336202659e-05
Position 1373: 8.179831584339792e-05
Position 1038: 7.778183824009011e-05
Position 1044: 7.436985327784811e-05
Position 2282: 5.223127728658217e-05
Position 810: 5.172190678020032e-05
Position 855: 5.124538034819387e-05
Position 1713: 4.058347113572209e-05
Position 1361: 4.034813608889954e-05
Position 583: 3.876573507328028e-05
Position 1395: 3.868845430253727e-05
Position 1349: 3.842602435321472e-05
Position 514: 2.8518325457213548e-05
Position 334: 2.834942166839546e-05
Position 948: 2.5019052244455075e-05
Position 1014: 1.7155094754274188e-05
Position 416: 1.676720042095736e-05
Position 2164: 8.975774602468074e-06
Position 467: 7.683633040964718e-06
Position 1059: 5.883792606657654e-06
Position 957: 5.731036323200073e-06
Position 951: 5.427412421678675e-06
Position 623: 1.3215903940346304e-06
Position 2246: 9.56687569186759e-07
Position 2108: 8.606924980794165e-07
Position 407: 8.026044505547526e-07
Position 2350: 7.859651035513544e-07
Position 331: 2.2978815686133439e-07
Position 630: 2.2420492927949644e-07
Position 60: 6.167322568765596e-08
Position 494: 2.672639112503934e-09
Position 46: 1.2537071573049105e-09
Position 50: 3.381916294202521e-11
