Gene = Ltn1
index = 1253
Annotated 5SS: [  71  926 1163 2261 3627 3914 4159 4492 4994 5173 6982 7444 7686]
Annotated 3SS: [ 131  982 1218 2318 3680 3974 4215 4558 5060 6769 7251 7517 7748]
SMsplice 5SS: [  71  926 1163 2261 3627 3914 4159 4492 4994 5173 6982 7444 7686]
SMsplice 3SS: [ 131  982 1218 2318 3680 3974 4215 4558 5060 6769 7251 7517 7748]
top_k =  500
Partition function (log Z): 39.26528876665379

Sorted 5' Splice Sites (High to Low Probability):
Position 4159: 0.997800981724668
Position 2261: 0.9932837360634879
Position 926: 0.9921121372554292
Position 3627: 0.9870054290954277
Position 7444: 0.9864075753054234
Position 5173: 0.9863124670347282
Position 1163: 0.9649855419263148
Position 6982: 0.9626433196149895
Position 4994: 0.9469785924608332
Position 7686: 0.9346499102569767
Position 71: 0.8792940425078661
Position 3914: 0.7162716179937544
Position 4492: 0.6957389203326207
Position 5395: 0.389801165864046
Position 6669: 0.28382625272018347
Position 6576: 0.1891057792029333
Position 2451: 0.15848698813018572
Position 5414: 0.11087681333030254
Position 6440: 0.10182567508176289
Position 4396: 0.07324787441359008
Position 5676: 0.06646657386816823
Position 4500: 0.05512005883438089
Position 2610: 0.04618470921557477
Position 5905: 0.04517911840765198
Position 6910: 0.03374161117776335
Position 5887: 0.026276273202544824
Position 3241: 0.025644093026987107
Position 2915: 0.023820431659282555
Position 1571: 0.018882954991415946
Position 4722: 0.017323277475132532
Position 1127: 0.017141882820722733
Position 5454: 0.016199571146288377
Position 5929: 0.01594156138021408
Position 5838: 0.01547013577364739
Position 3480: 0.015088674052996793
Position 6133: 0.013981979372325974
Position 1147: 0.013173815609217831
Position 1772: 0.01302021109895717
Position 7467: 0.011781437695590554
Position 6018: 0.007846585151738904
Position 4485: 0.00741214091228719
Position 669: 0.006691152511463484
Position 3612: 0.006479490432274332
Position 3024: 0.006366515565756662
Position 930: 0.005585673901067457
Position 3438: 0.004828615248772525
Position 651: 0.004688023686940331
Position 7188: 0.004525430048633745
Position 1452: 0.00410694413184932
Position 425: 0.003751357730783508
Position 508: 0.003530814131039708
Position 6170: 0.0034080785233815
Position 2019: 0.00326237625616376
Position 1972: 0.0031526154590439982
Position 86: 0.003056493968850443
Position 5459: 0.002708055144342724
Position 1616: 0.0023551717412301494
Position 3912: 0.002141943349490491
Position 2094: 0.0019067372986844996
Position 3224: 0.00180105204449639
Position 81: 0.0017677580864617901
Position 6849: 0.0017662019038948297
Position 2495: 0.0016762916499252034
Position 393: 0.0016143908925127467
Position 7811: 0.001524981307828994
Position 912: 0.0013827104611839039
Position 2643: 0.0013212816993148177
Position 6179: 0.0012968548159725997
Position 5356: 0.0012489312370223677
Position 1155: 0.001224413589724583
Position 3371: 0.0011918143444353832
Position 5974: 0.001119474410515289
Position 2756: 0.0010944895957027516
Position 2589: 0.0009965717900373159
Position 2391: 0.0009944195422912226
Position 78: 0.0009187681530848165
Position 1337: 0.0009001596325057821
Position 2604: 0.0008771956163078053
Position 664: 0.0008053935751364502
Position 5407: 0.0007838100029346776
Position 2676: 0.0007778952225815715
Position 1457: 0.0007489608895057777
Position 462: 0.0006903162149693201
Position 4911: 0.0006791173169166014
Position 7067: 0.0006325301284994672
Position 2457: 0.0005642716103493989
Position 2034: 0.0004960189424093169
Position 286: 0.0004781237757046244
Position 1858: 0.00045709198597210655
Position 7132: 0.0004438864526708154
Position 2951: 0.00043989146127607184
Position 2264: 0.0004376470938255527
Position 4728: 0.00040869892221188334
Position 6841: 0.000355671792693517
Position 6213: 0.00035300523383963015
Position 2422: 0.0003419578036155602
Position 506: 0.00033144718726035605
Position 536: 0.00032453238748904887
Position 7648: 0.0003244056952829625
Position 2454: 0.00032271163993742645
Position 3075: 0.0002974317076069828
Position 2612: 0.0002780106964748609
Position 2567: 0.0002702363539284302
Position 3344: 0.00026151859167325366
Position 3048: 0.0002476822882885687
Position 3960: 0.00022817829929608317
Position 5989: 0.0002076432369772639
Position 3092: 0.00020254740641509084
Position 5844: 0.0002022550486323634
Position 5968: 0.00019641090559549087
Position 2410: 0.00016625958651457119
Position 3142: 0.00015194121277160462
Position 380: 0.00014288717202295113
Position 3840: 0.00014156187068052083
Position 2741: 0.00014111422928132723
Position 3032: 0.00013206424740321067
Position 3940: 0.0001246278059567044
Position 387: 0.00011795837822923147
Position 3810: 0.00010481282373294354
Position 2844: 9.963106807308551e-05
Position 7051: 9.727955692834555e-05
Position 2407: 9.553947949647113e-05
Position 2083: 9.473759050928536e-05
Position 4351: 9.314010476424031e-05
Position 1023: 9.259824660174919e-05
Position 3849: 8.905892448795551e-05
Position 2592: 8.728041373822585e-05
Position 3759: 8.593914122121752e-05
Position 3524: 8.341423046669133e-05
Position 4756: 8.298373419986757e-05
Position 7815: 8.189084384990041e-05
Position 7024: 8.074622598301502e-05
Position 2068: 7.997986777935312e-05
Position 592: 7.729750181509583e-05
Position 7004: 7.648760767159562e-05
Position 1412: 7.094850284471346e-05
Position 1186: 7.020007522200638e-05
Position 4933: 7.005654496013952e-05
Position 683: 6.869722037179943e-05
Position 767: 6.735892809359247e-05
Position 2919: 6.551683499562169e-05
Position 3087: 6.411660583622977e-05
Position 7681: 5.88861209721511e-05
Position 3854: 5.581781826870974e-05
Position 5576: 5.2854138070440015e-05
Position 4483: 5.182919132538851e-05
Position 4512: 5.050413849488737e-05
Position 4371: 5.018451237542925e-05
Position 1665: 4.9987898740275656e-05
Position 6852: 4.7195640441393045e-05
Position 483: 4.3236969814205746e-05
