Gene = CCDC151
index = 59
Annotated 5SS: [  70  571 1347 1652 1966]
Annotated 3SS: [ 127  651 1398 1709 2034]
SMsplice 5SS: [  70  571 1347 1652 1966]
SMsplice 3SS: [ 127  651 1398 1709 2034]
top_k =  500
Partition function (log Z): 14.198443514132506

Sorted 5' Splice Sites (High to Low Probability):
Position 1652: 0.9986744732487819
Position 1347: 0.997064630963683
Position 571: 0.9929847350745693
Position 70: 0.9894843818834935
Position 1966: 0.8476477918451147
Position 349: 0.0790095444698554
Position 1858: 0.07604573446296295
Position 410: 0.0179594334720372
Position 880: 0.0028580561664133
Position 1976: 0.00210828766896911
Position 1042: 0.0013291383344253976
Position 608: 0.0006585007426344934
Position 1345: 0.0006393394645672916
Position 527: 0.0005758527816968696
Position 1330: 0.0005632664222839626
Position 841: 0.0005480106172386151
Position 1817: 0.0004998920395715834
Position 328: 0.0003386170682890602
Position 1970: 0.00028620459181778713
Position 1002: 0.0002071192119650887
Position 1189: 0.00018951727789832295
Position 1980: 0.00018255924566785815
Position 575: 0.00018044173825074446
Position 1538: 0.00015955146468071024
Position 961: 0.00015642134737992757
Position 407: 0.0001198472743640427
Position 14: 8.419162825610821e-05
Position 464: 7.954876299637416e-05
Position 1838: 6.850214939093323e-05
Position 353: 6.641193979170588e-05
Position 1881: 6.0238707745579267e-05
Position 1058: 5.8910157348458654e-05
Position 1143: 3.3627341291210606e-05
Position 1547: 3.069858364682522e-05
Position 726: 2.4365295018803174e-05
Position 198: 1.7960505557638766e-05
Position 1169: 1.5466502659585786e-05
Position 1102: 1.1972351391823557e-05
Position 776: 1.1417454615040167e-05
Position 1501: 1.0937331806829705e-05
Position 1351: 8.403379522765956e-06
Position 1320: 8.399154335683179e-06
Position 1589: 7.975790520048648e-06
Position 1493: 7.634019332416593e-06
Position 1989: 6.470397798441734e-06
Position 1656: 6.301535080362027e-06
Position 456: 6.152057795632875e-06
Position 1052: 6.031861416646738e-06
Position 1794: 5.908913766579314e-06
Position 1301: 5.3197949174929515e-06
Position 2002: 4.898777294650715e-06
Position 1595: 3.0750602666860176e-06
Position 444: 2.9724185854039696e-06
Position 268: 2.906501008012434e-06
Position 74: 2.5036122800554833e-06
Position 1118: 2.4510259807622773e-06
Position 2061: 1.5579832781035278e-06
Position 1104: 1.3622798385505174e-06
Position 655: 1.3230659475122986e-06
Position 472: 1.1804353029783704e-06
Position 265: 1.0202693081765223e-06
Position 437: 7.62523149855484e-07
Position 291: 6.75594751948813e-07
Position 426: 6.706416875430909e-07
Position 779: 5.684892300246616e-07
