Gene = Ac78C
index = 6
Annotated 5SS: [  279 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 33600 34077 34365 34573]
Annotated 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 33672 34135 34426 34709]
SMsplice 5SS: [  491 11293 24436 24797 25345 25624 25939 26211 27123 27283 27747 29567
 30840 31621 31779 31981 32264 33127 33278 34077 34365 34573]
SMsplice 3SS: [10927 23996 24498 25039 25481 25756 26008 26988 27192 27584 29429 30698
 31067 31682 31840 32108 32359 33181 33418 34135 34426 34709]
top_k =  500
Partition function (log Z): 74.17502257420533

Sorted 5' Splice Sites (High to Low Probability):
Position 27283: 0.9996751398149744
Position 30840: 0.9987541036615194
Position 33278: 0.9960948130290534
Position 27123: 0.995093775508012
Position 34365: 0.9947423912749215
Position 25939: 0.9939375236308807
Position 33127: 0.9928018402148395
Position 25345: 0.9877795782690592
Position 34077: 0.986417270498287
Position 31621: 0.9824245400849851
Position 31779: 0.9819872157279939
Position 24436: 0.9750214719942327
Position 27747: 0.9712081997058175
Position 34573: 0.9469928491426213
Position 31981: 0.9205593616584585
Position 32264: 0.9201677035593478
Position 29567: 0.9080600614582639
Position 11293: 0.8865065763237102
Position 26211: 0.8312618881523337
Position 24797: 0.6758047090116106
Position 25624: 0.6672319111847003
Position 491: 0.5212991211551722
Position 33600: 0.48769682050251273
Position 25707: 0.30066668894391846
Position 227: 0.25038053473671135
Position 24831: 0.21001977000926422
Position 279: 0.13947722570426235
Position 26818: 0.10348689335019393
Position 17516: 0.09654866844802412
Position 24805: 0.08833498923478017
Position 30570: 0.062151566740159876
Position 32215: 0.05510406275385557
Position 10989: 0.05464841971735847
Position 11436: 0.054232030129633596
Position 2062: 0.05374958359530638
Position 1257: 0.04839478498763414
Position 292: 0.04367951980435088
Position 146: 0.03934706346655149
Position 29610: 0.0367134157404867
Position 26843: 0.03248373810997043
Position 26634: 0.02679990397386634
Position 26945: 0.02528773416045719
Position 25628: 0.02440758371901318
Position 19738: 0.023740801249653786
Position 29571: 0.02105109558446668
Position 26585: 0.018633391391283942
Position 34582: 0.01863285094158945
Position 1652: 0.018486379094190885
Position 17054: 0.017909643867209335
Position 27924: 0.016053202659205925
Position 159: 0.014238643732853742
Position 31626: 0.012567807688852869
Position 26356: 0.011683311275086617
Position 33732: 0.009670723826145118
Position 29838: 0.008660594096757205
Position 868: 0.007412665919815952
Position 246: 0.0070614932880833925
Position 29105: 0.006844866354247733
Position 34828: 0.00675411441365339
Position 8878: 0.006451222886689544
Position 31997: 0.006016562190735036
Position 34081: 0.005536579165702042
Position 25863: 0.005497526140234024
Position 26629: 0.005456751326436646
Position 1912: 0.005335881960161829
Position 29014: 0.0050839498292269535
Position 31251: 0.005026260766186599
Position 26897: 0.0047197050899871525
Position 283: 0.004597079844971497
Position 485: 0.004383402852539347
Position 1676: 0.004334793905019739
Position 621: 0.004236532568189103
Position 1656: 0.004166169749525922
Position 2022: 0.003975220340153971
Position 5452: 0.003968570444640813
Position 34070: 0.003959342883104357
Position 31956: 0.0036887191528689064
Position 33137: 0.0035511644430096636
Position 6596: 0.003299411974452934
Position 33347: 0.0032347039117295528
Position 27846: 0.0031721702929900235
Position 33921: 0.0025627363035028183
Position 32451: 0.002433264508519556
Position 27074: 0.0023955591734861523
Position 29693: 0.002243410890298658
Position 34382: 0.0021458704555444978
Position 1031: 0.002085104281393318
Position 30037: 0.0020416361316332532
Position 32398: 0.0018669636174860312
Position 27960: 0.0018481116608891047
Position 34614: 0.0018236757717282098
Position 25360: 0.0017380579422575325
Position 34845: 0.0016465456148025807
Position 1073: 0.0015057772830624925
Position 33822: 0.0014334576112102191
Position 25635: 0.0014248532863151144
Position 29734: 0.001395688215119699
Position 29811: 0.00137414103373463
Position 35106: 0.0013658995080235484
Position 27096: 0.0012404196735659343
Position 31985: 0.001156039860685046
Position 28701: 0.0011148200219974493
Position 756: 0.0011121276275973164
Position 32694: 0.0010357965223829805
Position 32698: 0.0009581792887200006
Position 29920: 0.0009511834494899774
Position 35306: 0.0009441468121974024
Position 32675: 0.0009303886231962666
Position 34873: 0.0009037788428351989
Position 25906: 0.000836807172232364
Position 26167: 0.0008263870031413516
Position 29122: 0.0006910786266456409
Position 26415: 0.0006619764047800143
Position 32577: 0.0006000403363082377
Position 31960: 0.0005883849924250508
Position 27127: 0.0005675264019365348
Position 34543: 0.0005550388589488898
Position 26444: 0.0005144068675918018
Position 34989: 0.0005095959587257311
Position 34229: 0.0004912410945237364
Position 362: 0.0004780246516000259
Position 153: 0.00043007719400442934
Position 26905: 0.00041943750855767616
Position 33579: 0.00041599442708851276
Position 34817: 0.0004063919570547841
Position 34654: 0.0003853037753383279
Position 25255: 0.00038248869462444716
Position 28204: 0.0003702198101265702
Position 917: 0.0003698319946771306
Position 33827: 0.00036815901442984226
Position 27481: 0.0003658869319489857
Position 34522: 0.0003594020990704512
Position 33673: 0.0003488889750344059
Position 26089: 0.0003465173786102953
Position 32414: 0.00034274538267397534
Position 28303: 0.0003349085531039527
Position 27466: 0.00031555017968151484
Position 30870: 0.0003127696813111644
Position 31987: 0.0002960109791324509
Position 26242: 0.00028536743329637363
Position 25593: 0.00027373703466267185
Position 34587: 0.0002558715075653328
Position 26026: 0.0002396945976975133
Position 818: 0.0002378473434801523
Position 34513: 0.00023310672715888
Position 27443: 0.00022789837178562286
Position 35084: 0.00022759542988360544
Position 29784: 0.00022052307019393636
Position 31424: 0.00021984747613568238
Position 30025: 0.0002120048815342369
Position 34063: 0.00020517738251440832
Position 34585: 0.0001850185161041898
Position 30010: 0.0001788988911883484
Position 32443: 0.00017774858950790306
Position 31562: 0.00017654464311351876
Position 34553: 0.00016893757523801483
Position 26763: 0.00015252340293105297
Position 32539: 0.0001473218492580754
Position 626: 0.00014625088758198307
Position 34622: 0.00014203394750261485
Position 34937: 0.0001365836579257478
Position 33743: 0.00013311138474519742
Position 302: 0.00013110144906831238
Position 33366: 0.0001305858733402504
Position 34851: 0.00012881315785631117
Position 33573: 0.00012319099920196636
Position 1171: 0.00011138902407141728
Position 25806: 0.00010724405950765602
Position 33100: 0.00010137314337052228
Position 778: 0.00010049530790175001
Position 32437: 9.82963951907522e-05
Position 30844: 9.783771263602023e-05
Position 35297: 8.559223146323823e-05
Position 33121: 8.399717167462748e-05
Position 27991: 8.233099580443691e-05
Position 858: 7.946892896361367e-05
Position 25605: 7.723210171034572e-05
Position 1666: 7.505229023033212e-05
Position 34963: 7.49457529789221e-05
Position 33604: 7.301021444788471e-05
Position 338: 7.250127736264877e-05
Position 25249: 6.787515979199976e-05
Position 34026: 5.792165838779308e-05
Position 26625: 5.722905464085109e-05
Position 25704: 5.506599211136637e-05
Position 33094: 5.500904579301739e-05
Position 30851: 5.023578301308763e-05
Position 31783: 4.903074262360366e-05
Position 256: 4.890007980228099e-05
Position 27129: 4.849845749531749e-05
Position 30918: 4.7669005075023417e-05
Position 34074: 4.619310607339304e-05
Position 1061: 4.4701542041164914e-05
Position 31951: 4.424323095211107e-05
Position 952: 4.21555781619351e-05
Position 714: 3.984944043819047e-05
Position 32476: 3.933627047712843e-05
Position 31975: 3.8495659346392876e-05
Position 32445: 3.776073813423225e-05
Position 25632: 3.6078689019547536e-05
Position 26429: 3.561667599014115e-05
Position 31924: 3.471714403323852e-05
Position 660: 3.054500027946587e-05
Position 32318: 2.947906640883829e-05
Position 25138: 2.8738012178383785e-05
Position 33290: 2.74801651016216e-05
Position 25662: 2.742908580153458e-05
Position 1680: 2.6145077072144675e-05
Position 25141: 2.544232316222485e-05
Position 1662: 2.507043704420974e-05
Position 1660: 2.500374003998487e-05
Position 44: 2.4980324694633757e-05
Position 27287: 2.4386389951061255e-05
Position 26400: 2.3241570013382757e-05
Position 30934: 2.294702718391914e-05
Position 26558: 2.2903831386978753e-05
Position 1688: 2.1473512295946234e-05
Position 551: 2.0546611375074572e-05
Position 1023: 2.0410696026012646e-05
Position 34072: 1.9060460823723836e-05
Position 75: 1.7566839177771747e-05
Position 1545: 1.6783093506714516e-05
Position 86: 1.6410379291047264e-05
Position 34085: 1.620619437148789e-05
Position 26098: 1.6190522344206533e-05
Position 33006: 1.4529643512216874e-05
Position 655: 1.4483795510465629e-05
Position 27540: 1.4423965861370703e-05
Position 31244: 1.3731579480307781e-05
Position 30942: 1.276803966461683e-05
Position 34371: 1.2373589434725397e-05
Position 25860: 1.1681891624528428e-05
Position 33000: 1.1463601162246338e-05
Position 239: 1.1293673576064349e-05
Position 25973: 1.1279013820170013e-05
Position 846: 1.1164677207438849e-05
Position 25801: 1.0673771799981751e-05
Position 33028: 1.0453759331542695e-05
Position 32186: 1.0363761503605032e-05
Position 25815: 1.0119812825532187e-05
Position 1053: 9.817340141229465e-06
Position 34140: 9.518604579392147e-06
Position 34369: 9.356445698820563e-06
Position 601: 9.336801609690944e-06
Position 34187: 8.578349814050727e-06
Position 27478: 8.457270137770472e-06
Position 34020: 8.194890196552914e-06
Position 31412: 8.175472245828731e-06
Position 32968: 8.077156598942658e-06
Position 34143: 8.009969952215022e-06
Position 1438: 7.9404540452274e-06
Position 840: 7.609068331434779e-06
Position 1456: 7.451105351168665e-06
Position 33225: 6.91691437359957e-06
