Gene = SMSr
index = 1463
Annotated 5SS: [ 854 6070 6295]
Annotated 3SS: [5565 6127 6358]
SMsplice 5SS: [ 854 6070 6295]
SMsplice 3SS: [5087 6127 6358]
top_k =  500
Partition function (log Z): -2.921451008327147

Sorted 5' Splice Sites (High to Low Probability):
Position 6295: 0.9872995819839114
Position 6070: 0.8866289615499419
Position 854: 0.7998603457048414
Position 538: 0.12295265645758628
Position 5705: 0.10602089417687892
Position 1011: 0.09299578840552516
Position 6910: 0.021520725180614302
Position 5175: 0.020663958687523635
Position 1559: 0.012722327087786228
Position 1030: 0.012568607446361119
Position 4826: 0.008192728392483271
Position 5178: 0.006704031383646035
Position 5922: 0.006622249727798976
Position 2178: 0.005072297891107149
Position 5272: 0.004575219190061523
Position 5690: 0.0041935625327202495
Position 652: 0.003964253459492781
Position 5212: 0.0038688433992996587
Position 5327: 0.003772958672959231
Position 542: 0.0037645724885064383
Position 892: 0.0032493042768329296
Position 6231: 0.0032432734563209976
Position 2806: 0.003049196934109147
Position 691: 0.002287037770818425
Position 6580: 0.0022499920116851716
Position 6267: 0.0018717257329035582
Position 6842: 0.0018678571889090127
Position 5358: 0.001759885563609522
Position 6440: 0.0017454624836406546
Position 2186: 0.001484017429482018
Position 6672: 0.00138031013998624
Position 5372: 0.0012161534254634867
Position 2142: 0.0011250539592912341
Position 7260: 0.000964870851888875
Position 7302: 0.0008871872075700731
Position 6603: 0.0008793557467280292
Position 6033: 0.0008552323914048067
Position 18: 0.0008430472921431
Position 3265: 0.0008124236861392561
Position 4670: 0.0007349315624670923
Position 628: 0.0007213302507341151
Position 511: 0.000672993502320337
Position 3050: 0.0006642830501647244
Position 1682: 0.0005871183664650697
Position 3308: 0.0005380241196382579
Position 5536: 0.0004266363557015892
Position 1283: 0.0003625135691409974
Position 6257: 0.0003189873922796336
Position 5765: 0.00031256356756840305
Position 4539: 0.0002905548787040602
Position 6229: 0.0002640271557389866
Position 6814: 0.00022517685545858865
Position 6753: 0.00021554499683770035
Position 6669: 0.000152076414029371
Position 7025: 0.00012769721689018042
Position 254: 0.00011879120122500635
Position 6789: 0.000109641567089648
Position 6261: 0.00010428171795030835
Position 7065: 9.810545694479119e-05
Position 76: 7.993113481491688e-05
Position 2557: 7.734528459489948e-05
Position 6527: 7.64922260850992e-05
Position 6712: 6.264768333440684e-05
Position 271: 5.831874182217937e-05
Position 7103: 4.409300885650813e-05
Position 6556: 3.9272709632094494e-05
Position 296: 3.670671310637224e-05
Position 246: 3.2265795384059895e-05
Position 6926: 3.143013353019057e-05
Position 6180: 2.773908091871787e-05
Position 1018: 2.711748429234459e-05
Position 7296: 2.546367293800114e-05
Position 3291: 2.4208770157272533e-05
Position 6791: 2.060320732318167e-05
Position 6428: 1.985492089753315e-05
Position 7051: 1.8313134137065366e-05
Position 7310: 1.6243914144824233e-05
Position 6406: 1.0821886690295003e-05
Position 145: 8.480338639076875e-06
Position 777: 7.911500316670178e-06
Position 1043: 7.138205628125359e-06
Position 1046: 6.119737308026031e-06
Position 2674: 5.614504331914025e-06
Position 1549: 5.576801370972158e-06
Position 40: 4.850091910431218e-06
Position 81: 4.657572724996027e-06
Position 1522: 4.515431277626524e-06
Position 437: 4.083531504241106e-06
Position 119: 3.2474156465966947e-06
Position 2681: 2.340132659172317e-06
Position 1057: 1.8318396325299982e-06
Position 161: 1.8134899325899616e-06
Position 1317: 1.6857270300267957e-06
Position 7246: 1.4637538359512133e-06
Position 430: 1.4333029741838736e-06
Position 1407: 1.3135337858996092e-06
Position 4359: 1.0017314279078902e-06
Position 129: 9.04058183675724e-07
Position 391: 8.181238288043395e-07
Position 417: 6.876470487019078e-07
Position 3: 6.467347711968754e-07
Position 607: 4.110380749700403e-07
Position 858: 3.5048357112274723e-07
Position 861: 3.193612473579961e-07
Position 414: 3.163524038503595e-07
Position 1766: 2.3697971864365293e-07
Position 749: 1.7463776824610676e-07
Position 899: 1.5589099775202713e-07
Position 669: 1.5402523577561702e-07
Position 722: 1.0819339822987289e-07
Position 741: 9.644716688880619e-08
Position 1226: 8.723559863193128e-08
Position 928: 7.329193316558437e-08
Position 817: 5.104887924680991e-08
Position 304: 4.34234695627648e-08
Position 729: 3.283212911673929e-08
Position 6824: 3.088922844124247e-08
Position 6426: 3.013339966362652e-08
Position 83: 2.3495725114342505e-08
Position 775: 1.2464367160796405e-08
Position 931: 7.919485260392025e-09
Position 6392: 9.665518089923748e-10
Position 284: 4.836667646909752e-11
Position 976: 1.9729070950170925e-12
Position 406: 1.7002932321789331e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6127: 0.998004680134255
Position 6358: 0.988926576337065
Position 5087: 0.46998718686120244
Position 5565: 0.38211270577999135
Position 5770: 0.1590536682670607
Position 5271: 0.03798948806562631
Position 7015: 0.02758301879031274
Position 971: 0.023013685603820676
Position 604: 0.017821153354681537
Position 706: 0.007444897689642243
Position 4510: 0.006394819131495417
Position 756: 0.004288853757051433
Position 2613: 0.002892478596830389
Position 1484: 0.0025447299969681174
Position 1179: 0.0022713111481174088
Position 7054: 0.001918213482031449
Position 2726: 0.0018746609565159177
Position 7037: 0.001855001157449935
Position 4396: 0.0017881227008286005
Position 7405: 0.0014161187883835712
Position 1277: 0.0014156532163422293
Position 6411: 0.0013230411315770484
Position 1101: 0.00115343794507448
Position 6493: 0.0010906940131546925
Position 4482: 0.0010374732065173465
Position 7330: 0.0007503181263812131
Position 615: 0.000705007873963153
Position 1142: 0.0006823398513506496
Position 2120: 0.000613927034012424
Position 976: 0.0005015500156636982
Position 1805: 0.0004404804708840669
Position 2947: 0.00031017492428466153
Position 6649: 0.00029702591879409953
Position 7099: 0.0002832188015035482
Position 591: 0.0002783382459928859
Position 1592: 0.00027407445897622884
