Gene = Ca-Ma2d
index = 1050
Annotated 5SS: [ 760 5475 5836 5971 6412 6625 7186 7496 7661 8149 8510]
Annotated 3SS: [4144 5658 5892 6034 6475 6679 7252 7566 7726 8337 8570]
SMsplice 5SS: [ 760 5475 5971 6412 6625 7186 7496 7661 8149 8510]
SMsplice 3SS: [4144 5658 6034 6475 6679 7252 7566 7726 8337 8570]
top_k =  500
Partition function (log Z): 34.462238441191175

Sorted 5' Splice Sites (High to Low Probability):
Position 6625: 0.9986862976936413
Position 7186: 0.9980646213122727
Position 5971: 0.997936544181686
Position 5475: 0.9964023493972959
Position 6412: 0.9922673852774708
Position 7496: 0.9891587140555139
Position 7661: 0.9857084938407069
Position 8149: 0.9548090430914418
Position 8510: 0.9143152808172005
Position 760: 0.8960710100471901
Position 5836: 0.48301050913662924
Position 8654: 0.17918385861656633
Position 9383: 0.16421728124164361
Position 50: 0.10731635767759515
Position 4959: 0.05827044618659664
Position 2346: 0.031118470555785045
Position 9694: 0.029888350547189343
Position 6763: 0.02873067924238181
Position 8449: 0.027715605828445917
Position 4362: 0.025202749390334143
Position 9378: 0.015385651105051844
Position 9498: 0.013336391284596832
Position 8137: 0.012769085594787045
Position 553: 0.01110556875460553
Position 7833: 0.01014488042816786
Position 1614: 0.009929531677338595
Position 4351: 0.009436156131686003
Position 5587: 0.009196129245220461
Position 1106: 0.008817338385150269
Position 4025: 0.008163059125632352
Position 1366: 0.007987079204853406
Position 4796: 0.006681653166389109
Position 1067: 0.006267034064040813
Position 4332: 0.006237209666826649
Position 3616: 0.006235573987026108
Position 113: 0.0062150117655442785
Position 9753: 0.006033836629090064
Position 1181: 0.005817035476074834
Position 4229: 0.005746706430552807
Position 4337: 0.005649497516045647
Position 3634: 0.005149666103498752
Position 7667: 0.005147292011704597
Position 8054: 0.005080736154600006
Position 6418: 0.004233558783049768
Position 787: 0.00408629866204086
Position 601: 0.004006533987939469
Position 1966: 0.003355759866094245
Position 5585: 0.0031748624110062456
Position 461: 0.0031160034681699087
Position 2226: 0.0029505352807825047
Position 3720: 0.002816957780978994
Position 4946: 0.0027634737119927115
Position 4299: 0.002133924399726982
Position 764: 0.002040945938236414
Position 9000: 0.0019747425612126816
Position 7814: 0.0017982435087079735
Position 797: 0.0017655209895798478
Position 2299: 0.0017244285432547757
Position 6917: 0.0017113973225260936
Position 606: 0.001620109707943696
Position 9104: 0.0016178578156372636
Position 9962: 0.0015293224636041172
Position 3124: 0.001290373892362824
Position 1885: 0.0012685477164840293
Position 6155: 0.0012310622187091471
Position 7758: 0.0011432444027489974
Position 7768: 0.0011340273276632588
Position 1277: 0.0010874469461757137
Position 409: 0.0009375667869309812
Position 8514: 0.0008156613390686012
Position 6629: 0.0007592798811238754
Position 8153: 0.0007387503777427853
Position 5301: 0.0007212123960055365
Position 8294: 0.0007172004273812557
Position 6898: 0.0007096394529303751
Position 4238: 0.0006755903650663159
Position 6416: 0.0006505211965991473
Position 6960: 0.0006252982392447649
Position 4379: 0.000571632536359183
Position 8456: 0.0005642982197081134
Position 8024: 0.0005598910409141243
Position 128: 0.0005489401972263555
Position 7996: 0.0005354119104337834
Position 6904: 0.0005328912180150142
Position 9354: 0.0005186348478431704
Position 7641: 0.000512077606220697
Position 6398: 0.0004919995874096832
Position 6792: 0.00048308735186918786
Position 442: 0.00046869988081108845
Position 7915: 0.00046203200270828365
Position 5390: 0.0004617865230842225
Position 7060: 0.0004478506425952463
Position 4954: 0.0004375599289455946
Position 6782: 0.0003942971568653769
Position 1452: 0.00037864848257428157
Position 8002: 0.00037651305244364554
Position 6816: 0.0003651788135824181
Position 619: 0.0003646956816266786
Position 8159: 0.00034554421379496094
Position 1377: 0.00033585315684382606
Position 9898: 0.00032738673712065037
Position 1281: 0.00029966931274516795
Position 458: 0.0002782026212652032
Position 7485: 0.00027097635500293967
Position 1078: 0.0002682100853556903
Position 7990: 0.0002655256590663569
Position 8488: 0.00024051369243545607
Position 4283: 0.00022886676143173373
Position 3070: 0.00022820536059133299
Position 8211: 0.00021424216346185374
Position 8191: 0.00020988766123950861
Position 7470: 0.00019710756804492793
Position 7500: 0.0001936215282603947
Position 8165: 0.00019164624042621224
Position 1527: 0.00018648528858560397
Position 7665: 0.00016881448051058798
Position 1261: 0.00016262304748545562
Position 294: 0.00016224273954231773
Position 5768: 0.00015710759324179827
Position 9296: 0.00015586905465473435
Position 2836: 0.00015375400996637997
Position 531: 0.000152783761500175
