Gene = Cog3
index = 1084
Annotated 5SS: [ 194  763 1308 1501 1721 1909 2706]
Annotated 3SS: [ 249  819 1360 1559 1778 1962 2763]
SMsplice 5SS: [ 194  763 1308 1501 1721 1909 2706]
SMsplice 3SS: [ 249  819 1360 1559 1778 1962 2763]
top_k =  500
Partition function (log Z): 17.397101823830134

Sorted 5' Splice Sites (High to Low Probability):
Position 1721: 0.9998453916698932
Position 194: 0.9973765293426877
Position 1501: 0.9916008964105165
Position 2706: 0.9690675686250252
Position 763: 0.8985958055236938
Position 1308: 0.8984947799214194
Position 1909: 0.8588086498436668
Position 2405: 0.20487486186044832
Position 2420: 0.07350580839783458
Position 2409: 0.058401726913967604
Position 889: 0.03877766075178534
Position 2253: 0.0308809951737298
Position 3150: 0.029217630773005914
Position 277: 0.026677787129762712
Position 1896: 0.023585492514525106
Position 2731: 0.018199167701831102
Position 2411: 0.006636714009275507
Position 1039: 0.005786930394235571
Position 1941: 0.0053875520476539115
Position 3156: 0.003500912487122437
Position 1930: 0.003475964120365108
Position 1265: 0.003388302225149425
Position 2001: 0.0033281309066830063
Position 2974: 0.0031496788953261174
Position 1186: 0.0030876001597763074
Position 3106: 0.0030460618525644614
Position 2816: 0.002381026491343108
Position 2395: 0.002029590747470375
Position 2308: 0.0019732074818565835
Position 1317: 0.0017427289155554282
Position 1159: 0.0016263221427299875
Position 3172: 0.0014089855509141832
Position 2966: 0.0010173837411043554
Position 2223: 0.000981238695179693
Position 378: 0.0009547960597428428
Position 771: 0.0008984635273344628
Position 652: 0.0008910117786352
Position 1240: 0.0006639431965237801
Position 2718: 0.0006051810228977509
Position 1071: 0.0005162688141193538
Position 1005: 0.000500527636063617
Position 528: 0.0003506548467839081
Position 2671: 0.00034778302150621646
Position 3073: 0.00029383648946515266
Position 3170: 0.00024696698346015597
Position 2955: 0.0002228497699227568
Position 893: 0.00020343239773710733
Position 855: 0.00019698916872356163
Position 1056: 0.00018695271691993208
Position 884: 0.0001568145193742278
Position 2634: 0.00015378099866642292
Position 791: 0.00014520167413083174
Position 388: 0.00014337356929328352
Position 2016: 0.00011851237764882623
Position 2388: 0.00011824953796598693
Position 910: 0.00011779438442683943
Position 1522: 0.00010284694092914108
