Gene = wls
index = 1935
Annotated 5SS: [1489]
Annotated 3SS: [2016]
SMsplice 5SS: [1489]
SMsplice 3SS: [2016]
top_k =  500
Partition function (log Z): -6.10303358590329

Sorted 5' Splice Sites (High to Low Probability):
Position 1489: 0.9845273955036365
Position 708: 0.33880396761990655
Position 1807: 0.21542776650616785
Position 1917: 0.163928953272915
Position 2691: 0.08281157180482672
Position 1956: 0.07649802908891666
Position 1801: 0.013037495750122419
Position 417: 0.006534093278718634
Position 277: 0.005383417719529347
Position 2480: 0.0053416041486234155
Position 540: 0.003947361763756494
Position 2504: 0.003405944651063735
Position 449: 0.0028079025329396717
Position 659: 0.002393380463061909
Position 2382: 0.0021359840106862944
Position 255: 0.0020095634933202226
Position 1099: 0.0018430006147257566
Position 712: 0.0016964746359428653
Position 1749: 0.0016720943666798788
Position 71: 0.001588608280497332
Position 1516: 0.0013863869454087082
Position 152: 0.0012996955226280955
Position 529: 0.000950249347038631
Position 1338: 0.0007496390022302302
Position 453: 0.0007387948834130874
Position 281: 0.0007203800551362036
Position 728: 0.000695599938403826
Position 84: 0.0006031130478932919
Position 382: 0.000537181301504596
Position 144: 0.0005195596871044412
Position 1001: 0.0004664812432271524
Position 2213: 0.0004041247838467789
Position 121: 0.00039961782315336926
Position 656: 0.00038073382098501886
Position 1637: 0.0002935702950824142
Position 231: 0.0001904530904174445
Position 672: 0.0001708992061934228
Position 402: 0.00016056428337528383
Position 371: 0.00014929464377326862
Position 257: 0.00014311307498746757
Position 2169: 0.0001197744081911822
Position 545: 0.00010375463148364123
Position 1890: 0.00010118623688447563
Position 836: 9.108241830431162e-05
Position 620: 8.773085481375053e-05
Position 799: 8.606620875798556e-05
Position 563: 6.339957152241245e-05
Position 64: 5.557552502481533e-05
Position 1082: 5.140038830306798e-05
Position 28: 4.733581197671275e-05
Position 459: 4.6194009207728925e-05
Position 1055: 4.325872931570107e-05
Position 481: 3.901139702996934e-05
Position 208: 3.55301499398693e-05
Position 531: 3.0394591688847837e-05
Position 1416: 2.6788544215633778e-05
Position 696: 2.6414159684194512e-05
Position 1356: 2.5937990255227104e-05
Position 182: 2.272946417778281e-05
Position 260: 2.2226844513749822e-05
Position 933: 1.7244733834795325e-05
Position 694: 1.6926139646135652e-05
Position 2429: 1.077186346314657e-05
Position 1508: 1.0507243378483883e-05
Position 1627: 9.641455968799606e-06
Position 508: 7.235139363640356e-06
Position 76: 4.206969022822682e-06
Position 119: 2.6844606758094544e-06
Position 96: 2.022425614393118e-06
Position 1839: 1.9093938642751363e-06
Position 1701: 1.2982955434318817e-06
Position 44: 6.820030019050525e-07
Position 12: 3.195262781245237e-07
Position 312: 2.935784148471651e-07
Position 361: 1.3120741305624543e-07
Position 1728: 1.0752048361604033e-07
Position 326: 7.004335481184017e-08
Position 2369: 5.585989052590518e-08
Position 596: 2.4392783318618764e-08
Position 1068: 1.9470069822951874e-08
Position 2114: 1.592139681189536e-08
Position 1256: 1.0300369147836291e-08
Position 1210: 1.0288775801964494e-09
Position 221: 7.115278272644759e-11
Position 306: 2.068676009516215e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2016: 0.8780133734575231
Position 1546: 0.2393555468951872
Position 936: 0.18258311590158607
Position 1669: 0.144137489804404
Position 778: 0.1361115039123093
Position 1710: 0.11057606747998243
Position 2745: 0.07421882171587907
Position 2036: 0.04077363236136024
Position 2067: 0.018435236041170432
Position 836: 0.016450085296794658
Position 1852: 0.014240756866773617
Position 1178: 0.011747340288899902
Position 1719: 0.010756572133500848
Position 2584: 0.005760159330477713
Position 2854: 0.004311157869075941
Position 467: 0.003812238610850926
Position 2922: 0.0029018603642621365
Position 1849: 0.002615017493653035
Position 2603: 0.002275820660481648
Position 1423: 0.002266555982925739
Position 2878: 0.002195792883908044
Position 1977: 0.0020344266123541645
Position 515: 0.0018745366429230397
Position 1790: 0.0017488638697951747
Position 867: 0.001667101643552652
Position 539: 0.0015446036589320266
Position 720: 0.0015242780448783716
Position 1055: 0.0014880894202069564
Position 2427: 0.0014359408047723502
Position 2978: 0.0013782566726329162
Position 134: 0.0013653415886311884
Position 254: 0.001089075689400313
Position 961: 0.0008486644545548558
Position 518: 0.0006764963758808789
Position 2957: 0.0006722861213220775
Position 2593: 0.0006348485262619611
Position 2827: 0.0005309409033172909
Position 2504: 0.0004013744852148137
Position 2224: 0.00038771200161639394
Position 1193: 0.00035949124339079415
Position 139: 0.0003370101465437969
Position 878: 0.00028087209553399645
Position 1289: 0.00027045180680262157
Position 914: 0.0002479802581053465
Position 2298: 0.00024157896358119966
Position 596: 0.00022314189953819444
Position 1767: 0.0001540306466427941
Position 2658: 0.0001385232797098505
Position 350: 0.00011023357994100109
Position 1415: 9.999007135942948e-05
Position 632: 7.042840476186878e-05
Position 1113: 5.457068248172448e-05
Position 1337: 5.272696973944201e-05
Position 1466: 4.7319284405255205e-05
Position 1377: 4.3898395975503586e-05
Position 1001: 4.320130691570253e-05
Position 1279: 4.1122277932414154e-05
Position 1806: 3.935155654260643e-05
Position 2286: 3.680679590821443e-05
Position 1439: 3.5911173258468216e-05
Position 2525: 3.274854814796091e-05
Position 896: 2.7288130677221682e-05
Position 2975: 2.5454105438541596e-05
Position 1099: 2.4910480734401597e-05
Position 2997: 2.2537197831529866e-05
Position 574: 1.786339472939949e-05
Position 179: 8.966148437788876e-06
Position 586: 8.270724947222206e-06
Position 387: 7.428104042201762e-06
Position 820: 6.4026104095103436e-06
Position 84: 4.940500858840524e-06
Position 92: 4.536038670108488e-06
Position 218: 2.707506245597421e-06
Position 402: 8.431662395436489e-07
Position 89: 7.416947427958907e-07
Position 361: 3.813747510814863e-07
Position 200: 3.3987507429152414e-07
Position 437: 4.788268959677529e-08
Position 335: 6.228647231310462e-10
Position 144: 4.3630637120895856e-10
Position 152: 1.6540434824441315e-10
Position 171: 6.563384393028031e-11
