Gene = pkaap
index = 1839
Annotated 5SS: [ 182  583 1912]
Annotated 3SS: [ 309  852 1980]
SMsplice 5SS: [ 182  583 1912]
SMsplice 3SS: [ 309  852 1980]
top_k =  500
Partition function (log Z): -1.1559766857185931

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.9729806052876399
Position 1912: 0.9651954797015229
Position 583: 0.9202981787936793
Position 746: 0.04598174050192625
Position 6: 0.015557757272632996
Position 1089: 0.009423842979741456
Position 765: 0.006419429665287318
Position 1902: 0.006051193837676525
Position 148: 0.0052424852686073315
Position 688: 0.003538039879592709
Position 526: 0.0013894086461201135
Position 774: 0.0011667046618314906
Position 400: 0.0010619921766422504
Position 762: 0.0008955173579358928
Position 2626: 0.0008672601649961913
Position 771: 0.0008636435650536204
Position 1506: 0.0007029752940941149
Position 2829: 0.0006549898859452821
Position 565: 0.0006171605521191053
Position 538: 0.0005185491692850016
Position 700: 0.0005039823646711684
Position 1299: 0.0005025534286557336
Position 1844: 0.0004909567423381948
Position 239: 0.0004626443575236835
Position 2814: 0.0003681780766385522
Position 727: 0.00029962421179506734
Position 2491: 0.0002919972086834424
Position 535: 0.0002816638369581844
Position 2611: 0.0002712713431058394
Position 661: 0.0002521653045207765
Position 186: 0.0002436116167698732
Position 604: 0.00023980044311447445
Position 1916: 0.00023950071329509166
Position 532: 0.0002382522201769751
Position 2421: 0.0002181967479684154
Position 1210: 0.00021143559163714766
Position 1271: 0.00017968036189334644
Position 2168: 0.00017262042896504617
Position 2084: 0.0001694516433793479
Position 529: 0.00014179590358440964
Position 1196: 0.00013469173176201818
Position 2344: 0.00012672912095797368
Position 1409: 0.00012362720504633637
Position 2635: 0.00010829124691096059
Position 156: 0.00010735044971703482
Position 1818: 8.999317844592484e-05
Position 935: 8.919848543365957e-05
Position 1829: 8.244765798936646e-05
Position 2376: 8.10526463877977e-05
Position 89: 7.247285412552754e-05
Position 1582: 6.683682486902875e-05
Position 365: 5.7560534616600106e-05
Position 621: 5.5899105959595544e-05
Position 2779: 4.454825766131571e-05
Position 930: 4.077686780379475e-05
Position 1887: 4.028864659630786e-05
Position 1480: 3.905964766760339e-05
Position 1212: 3.739453349516028e-05
Position 1944: 3.412164299691185e-05
Position 1281: 3.124372250360307e-05
Position 748: 3.093790101078646e-05
Position 750: 2.359791477633375e-05
Position 1440: 2.27026652828076e-05
Position 387: 2.1390542191170562e-05
Position 2337: 2.1359212890449755e-05
Position 2445: 1.9982204377777075e-05
Position 900: 1.846661213546485e-05
Position 1358: 1.7906867865774896e-05
Position 2454: 1.628773835864499e-05
Position 2397: 1.5735783759790288e-05
Position 54: 1.1246362685878172e-05
Position 2464: 9.212147021410377e-06
Position 2232: 8.803825585474598e-06
Position 492: 7.776074633397527e-06
Position 2637: 7.566423512692839e-06
Position 2039: 6.110258664906809e-06
Position 2792: 3.461274236812363e-06
Position 2251: 3.0727752980988005e-06
Position 448: 2.8440862474952993e-06
Position 2589: 1.238900862083422e-06
Position 2436: 1.0964748245698674e-06
Position 215: 1.0567866308088644e-06
Position 267: 4.503735423196428e-07
Position 287: 4.2598943418413276e-07
Position 372: 2.607139571494325e-07
Position 316: 4.868161843864343e-08
Position 294: 1.630758793882245e-08
Position 462: 1.097811656518776e-08
Position 464: 5.978116009489174e-09
Position 1109: 1.687601846772429e-09
Position 1865: 1.4347945206603664e-09
Position 349: 1.2169598665117847e-09
Position 1715: 3.727078306311902e-10
Position 1364: 1.0823775809012168e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 309: 0.971641527911079
Position 852: 0.8830831385667686
Position 1980: 0.8394506944698191
Position 2009: 0.1309512938836948
Position 1140: 0.06363895860960381
Position 659: 0.014188560962858685
Position 89: 0.013701576792582531
Position 1715: 0.008160210544282004
Position 1531: 0.006739799034253493
Position 953: 0.005930348936350136
Position 2900: 0.004197594344992349
Position 1721: 0.003739658079174293
Position 691: 0.0035140984234748544
Position 2740: 0.00249590183036972
Position 935: 0.0021684897341446366
Position 448: 0.0017294367011932979
Position 1077: 0.0016381865708681043
Position 2108: 0.0009331985233608116
Position 2088: 0.000895531898867572
Position 1961: 0.0007620620146326638
Position 1281: 0.0006648182490246214
Position 363: 0.0006598331406280976
Position 1865: 0.0005359738048940545
Position 1271: 0.0005031250307019857
Position 2060: 0.0004774928948307156
Position 1457: 0.0003802807056393701
Position 2225: 0.0003489602509223803
Position 325: 0.00031560129352477663
Position 1745: 0.0002974129043721501
Position 1790: 0.00029698738739871046
Position 1103: 0.00028794099795720845
Position 746: 0.0002830473887523325
Position 1571: 0.0002796323046504141
Position 1387: 0.0002525423012340642
Position 762: 0.00016136153103888688
Position 1742: 0.00012829036410874807
Position 474: 0.00012744397583658396
Position 107: 0.00011543202981675371
Position 471: 0.00011374385782631627
Position 714: 0.0001044698044863404
Position 462: 8.370218283412423e-05
Position 1424: 7.982625342625998e-05
Position 2194: 7.291692733237382e-05
Position 322: 7.125558319945097e-05
Position 1625: 6.93453954289858e-05
Position 1829: 6.30963377628077e-05
Position 998: 6.083102149267017e-05
Position 2154: 6.002764016591527e-05
Position 2138: 5.972132425568492e-05
Position 1291: 5.747951048545969e-05
Position 1181: 4.7805494433583947e-05
Position 2559: 3.808869791520112e-05
Position 1649: 3.475952671306712e-05
Position 1369: 3.475710668987727e-05
Position 1151: 2.478173274036722e-05
Position 138: 2.161990226505499e-05
Position 2696: 2.044202487946941e-05
Position 2168: 1.7911764423024234e-05
Position 2868: 1.6502567369556423e-05
Position 1189: 1.4256923811999123e-05
Position 922: 1.2774915870344522e-05
Position 1351: 1.18903298232293e-05
Position 1056: 1.0309053286698026e-05
Position 2586: 8.632769415514094e-06
Position 116: 8.495769691660894e-06
Position 2029: 7.69921967090049e-06
Position 1022: 6.5500397620104354e-06
Position 2321: 6.082557503214565e-06
Position 2746: 5.983619735402484e-06
Position 1901: 5.708173117478086e-06
Position 408: 5.223953073214893e-06
Position 113: 3.685587899528e-06
Position 2872: 2.082281462694505e-06
Position 504: 1.7633452606768183e-06
Position 479: 6.906033563655051e-07
Position 507: 6.165202022132626e-07
Position 717: 5.160262361762054e-07
Position 396: 2.2685976909791594e-07
Position 330: 1.0985903352256635e-07
Position 510: 7.349678430113858e-08
Position 171: 5.172633737942482e-08
Position 201: 3.0312725609079326e-08
Position 153: 5.898858627474663e-09
Position 989: 4.622664890966307e-09
Position 173: 2.6971872676993013e-09
Position 513: 6.454574133604164e-10
Position 516: 5.697336091117588e-10
Position 565: 3.102437177529823e-10
Position 482: 2.6940862143624906e-10
Position 144: 9.481968662626233e-11
Position 574: 5.887910907047792e-11
Position 485: 4.1151310058279916e-11
Position 519: 2.9072412272366994e-11
Position 192: 1.3252569477859688e-11
Position 182: 6.000387593378661e-12
Position 186: 8.785785432788863e-14
