Gene = hid
index = 1727
Annotated 5SS: [  850 12595 13582]
Annotated 3SS: [12086 13268 15549]
SMsplice 5SS: [  850 12595 13582]
SMsplice 3SS: [12086 13268 15549]
top_k =  500
Partition function (log Z): -3.476131098812699

Sorted 5' Splice Sites (High to Low Probability):
Position 850: 0.9899440458380017
Position 12595: 0.9765450416044485
Position 13582: 0.9763535489325823
Position 4574: 0.1498698142027739
Position 15884: 0.1113195729798377
Position 4469: 0.07353496691962723
Position 1036: 0.06545692616061828
Position 3427: 0.06068158564250365
Position 17033: 0.04825862958748853
Position 1653: 0.03581930805637153
Position 1133: 0.03238536936467902
Position 2727: 0.032287930572886356
Position 28: 0.02307698891104749
Position 2226: 0.02232066924823019
Position 10405: 0.02104234200039079
Position 1504: 0.019631483761334334
Position 16284: 0.016400704995417115
Position 14713: 0.01148810310925289
Position 15646: 0.011461746171793968
Position 15388: 0.01135278582032518
Position 8756: 0.009897008885722727
Position 14654: 0.009138241253965545
Position 5357: 0.007898569400497515
Position 15206: 0.007883420095447688
Position 14060: 0.00745132477482545
Position 1458: 0.006822410263055637
Position 818: 0.005678075118479008
Position 1175: 0.005428980620980073
Position 8712: 0.005370625647639538
Position 1127: 0.004676235336364776
Position 14782: 0.004303517337223625
Position 15844: 0.0039295267647151445
Position 9136: 0.00345251827910903
Position 13645: 0.003025887127672496
Position 14666: 0.002779621613670966
Position 4462: 0.0025846725175329966
Position 322: 0.0025628227673287858
Position 13631: 0.0025002339300769522
Position 4019: 0.0024918314045144882
Position 14002: 0.002332594142096784
Position 4090: 0.0022338759738637255
Position 15941: 0.002060315206765701
Position 14926: 0.0018453518029539053
Position 2902: 0.001450437727883565
Position 15664: 0.0012166870526880414
Position 3778: 0.001182914435414969
Position 13919: 0.0011823575458810094
Position 15204: 0.0007648174912582143
Position 17279: 0.0006969016122928653
Position 369: 0.0006853499742159536
Position 3385: 0.0006140382935398739
Position 13904: 0.0005831087840931679
Position 1032: 0.0005633731231636296
Position 15108: 0.0005565870728176411
Position 2463: 0.0005169824816164527
Position 14066: 0.00045574091625230796
Position 900: 0.0004171547066191805
Position 14099: 0.000412897410311357
Position 1810: 0.0003738977249321319
Position 256: 0.00029735752269763056
Position 15896: 0.00029113694032089374
Position 14072: 0.0002895515009388976
Position 13543: 0.00023992787958350732
Position 14869: 0.0001829237822479704
Position 2656: 0.00015286857040857938
Position 1146: 0.0001377046218038201
Position 194: 0.00012545129165924342
Position 13487: 0.00010138131024213226
Position 14484: 7.918191594715349e-05
Position 14125: 7.71904417334243e-05
Position 59: 6.643618634096893e-05
Position 70: 6.120673629577542e-05
Position 1481: 5.4130195427566747e-05
Position 15707: 5.1321756941030355e-05
Position 259: 4.918200182856271e-05
Position 150: 3.702130449630967e-05
Position 1704: 3.535862975767949e-05
Position 13672: 3.173744198115651e-05
Position 847: 3.0297112801935247e-05
Position 157: 2.6822020877566577e-05
Position 35: 2.5377494548554114e-05
Position 254: 2.1619410205400075e-05
Position 1893: 2.1284560428957007e-05
Position 904: 1.918595534147682e-05
Position 4860: 1.7764294138328624e-05
Position 77: 1.7626086148868245e-05
Position 977: 1.5011294582437176e-05
Position 822: 8.571174291657636e-06
Position 5: 8.341720504028998e-06
Position 162: 8.198164403992973e-06
Position 15710: 8.117816385802966e-06
Position 15721: 7.393434321022284e-06
Position 13714: 7.023784310575606e-06
Position 830: 6.199571241743715e-06
Position 898: 5.7883961343297585e-06
Position 13966: 5.564091694880337e-06
Position 854: 3.823263675557256e-06
Position 798: 2.554522398783681e-06
Position 1292: 2.3350097796044534e-06
Position 1400: 1.3109168124871429e-06
Position 164: 1.0853244438021898e-06
Position 1003: 6.01945788112171e-07
Position 1212: 5.376230216882033e-07
Position 566: 4.15523123029767e-07
Position 456: 3.0616645640006383e-07
Position 176: 2.629684385389994e-07
Position 386: 1.5283149616013507e-07
Position 561: 1.4737874352216914e-07
Position 37: 9.73275386814943e-08
Position 776: 9.283631885953617e-08
Position 1384: 7.18739647253513e-08
Position 701: 6.323413316366875e-08
Position 752: 5.589342636261393e-08
Position 389: 2.959227248400227e-08
Position 571: 2.8404154295035158e-08
Position 960: 2.516710885526271e-08
Position 445: 7.41002851756996e-09
Position 994: 5.272727536716486e-11
Position 635: 4.4854646626306165e-11
