Gene = Drgx
index = 1139
Annotated 5SS: [  562 10557 15558 15720 21224 21889 27735]
Annotated 3SS: [10432 15465 15617 21121 21316 27576 28092]
SMsplice 5SS: [  562 10557 11074 15558 15720 21224 21889 27735]
SMsplice 3SS: [10432 10679 15465 15617 21121 21316 27576 28092]
top_k =  500
Partition function (log Z): 16.631093965572326

Sorted 5' Splice Sites (High to Low Probability):
Position 21889: 0.9993210789635694
Position 21224: 0.9968508456195592
Position 10557: 0.9960845929242043
Position 15558: 0.9860595884100973
Position 27735: 0.9778353257044177
Position 15720: 0.9754921745684452
Position 11074: 0.829793044641648
Position 562: 0.628918385483616
Position 26819: 0.3321819873954022
Position 554: 0.29885655667422145
Position 16598: 0.1616223316242143
Position 11692: 0.15211240744688168
Position 9899: 0.10282311096906055
Position 208: 0.07799575698683622
Position 1379: 0.0710875789250641
Position 7784: 0.058142319294628604
Position 22547: 0.055725946432095975
Position 27031: 0.055072316175471876
Position 23282: 0.04021691284280005
Position 23118: 0.03687237533011313
Position 5176: 0.03649439668245614
Position 1653: 0.03616901958071006
Position 26943: 0.02719164982073874
Position 13941: 0.025729748406236923
Position 17897: 0.020637841169248602
Position 27805: 0.019194471005302704
Position 22428: 0.01702199973594567
Position 20304: 0.015555989314761898
Position 9613: 0.01511613524263226
Position 1057: 0.01482243114904449
Position 20550: 0.014554772093371198
Position 210: 0.013672617997801284
Position 9351: 0.010750897926903926
Position 1217: 0.010446453883856581
Position 214: 0.01010350331258442
Position 23207: 0.009479566394411033
Position 13464: 0.009346238775375796
Position 24326: 0.008487083819243648
Position 25653: 0.008096838307566061
Position 8218: 0.0073530381596543124
Position 896: 0.007083025938448238
Position 16397: 0.006870644029311614
Position 22256: 0.006538013286191927
Position 16025: 0.005290634535682001
Position 5825: 0.004784711257648211
Position 9155: 0.004688791563643937
Position 9179: 0.0044494158074939024
Position 844: 0.0036738565582161266
Position 3347: 0.003671194792763725
Position 2193: 0.003314217564840385
Position 21228: 0.0031065786010226037
Position 16709: 0.0030322581847246617
Position 2658: 0.002853049453793893
Position 26616: 0.0026517070834937463
Position 1139: 0.0026252297416129726
Position 25666: 0.00235677112241338
Position 2373: 0.0021544658149535412
Position 5741: 0.002054925890231843
Position 3340: 0.0019732627812264858
Position 19681: 0.0019405951600656118
Position 24552: 0.001679585336347319
Position 23714: 0.001621008678293777
Position 21701: 0.0014752384875563905
Position 28765: 0.0013951709305092628
Position 3: 0.0013204189068498026
Position 18429: 0.0013125897323870447
Position 22347: 0.0013036681299397838
Position 727: 0.0012214378295394026
Position 11081: 0.001166325460164083
Position 21397: 0.0011127680024593514
Position 15730: 0.0009651055361791695
Position 17680: 0.0009373502903863419
Position 21405: 0.0009364769051258905
Position 29056: 0.0009357357319757328
Position 23317: 0.0009347762760917122
Position 12854: 0.0009280398146747656
Position 26235: 0.000735971402072823
Position 22666: 0.0006341754323255839
Position 195: 0.0006129288770262751
Position 28710: 0.0005580644129903119
Position 28516: 0.0005338106075338966
Position 28740: 0.000533294092811224
Position 69: 0.00047885884015509835
Position 15567: 0.00047495080865527406
Position 23799: 0.00047437187178778423
Position 274: 0.00042917254384046866
Position 12481: 0.00041912270388178957
Position 10561: 0.0004162153948274157
Position 27764: 0.00041535245900540114
Position 27879: 0.0003655988939605408
Position 11096: 0.0002981611136314351
Position 328: 0.00021036115038454577
Position 28693: 0.0002098968499608635
Position 28785: 0.00020511492944981274
Position 10905: 0.00017414167092637205
Position 13863: 0.0001738169116971044
Position 1275: 0.00016837612422463297
Position 1834: 0.00014689721242678151
Position 22573: 0.0001434893514085752
Position 27848: 0.0001373490990134958
Position 218: 0.0001265973884294747
Position 22564: 0.00012331697295869053
Position 1065: 0.00010884518050184588
Position 28985: 0.00010874629453226176
Position 22782: 0.00010346735175355482
Position 28713: 0.00010219104849274549
Position 527: 9.870579566311814e-05
Position 3433: 8.032475046389419e-05
Position 212: 7.783384158786726e-05
Position 21648: 7.439326750762132e-05
Position 7633: 7.383197887901814e-05
Position 16232: 6.43284198467909e-05
Position 33: 6.396290890829095e-05
Position 11029: 6.029691369625198e-05
Position 15871: 5.746359440079303e-05
Position 315: 5.527524279340293e-05
Position 16218: 5.400690868244181e-05
Position 22494: 4.630749690048735e-05
Position 834: 4.4522246949282236e-05
Position 21390: 3.794526839225575e-05
Position 660: 3.085337608106787e-05
Position 11135: 2.874971490026885e-05
Position 11129: 2.643361806210874e-05
Position 137: 2.2745266052907888e-05
Position 21867: 2.0004135311885252e-05
Position 22464: 1.9654755042060733e-05
Position 21645: 1.8857328140821003e-05
Position 367: 1.855813988464428e-05
Position 8102: 1.7987202436915303e-05
Position 599: 1.6225767293175592e-05
Position 417: 1.570919189584259e-05
Position 369: 1.4730576042368946e-05
Position 875: 1.2133745568622593e-05
Position 939: 1.2002423707977478e-05
Position 990: 1.040477804708072e-05
Position 1450: 1.0148112398886814e-05
Position 21635: 8.766563585829856e-06
Position 379: 8.043564653007132e-06
Position 21354: 7.743699657742617e-06
Position 832: 6.8753789793605814e-06
Position 11975: 6.055726619707938e-06
Position 22621: 5.194316048038275e-06
Position 12156: 5.111468673544918e-06
Position 281: 4.521775066639897e-06
Position 21950: 3.3666752721480317e-06
Position 13177: 2.4255759038744722e-06
Position 336: 2.159412483572275e-06
Position 1193: 2.017148772858436e-06
