Gene = IntS10
index = 1232
Annotated 5SS: [ 302 1400]
Annotated 3SS: [ 354 1455]
SMsplice 5SS: [ 302 1400]
SMsplice 3SS: [ 354 1455]
top_k =  500
Partition function (log Z): -0.5220293229606366

Sorted 5' Splice Sites (High to Low Probability):
Position 1400: 0.9969698499690328
Position 302: 0.9837440854056895
Position 680: 0.18627415170326225
Position 2119: 0.05462009276805069
Position 1008: 0.021855876346374703
Position 42: 0.014296357944084018
Position 12: 0.014135436462845501
Position 1630: 0.01397743758109329
Position 950: 0.010819706826876708
Position 461: 0.010609747585146672
Position 993: 0.00986683278873423
Position 2095: 0.006642296751895842
Position 491: 0.006163750151730078
Position 469: 0.004010310480130647
Position 1581: 0.0039661928093464825
Position 1645: 0.002323172931189088
Position 287: 0.0017587576637419229
Position 2075: 0.0008971691238578871
Position 306: 0.0007877962982089123
Position 671: 0.0006985546156915671
Position 1597: 0.0004203015681361817
Position 528: 0.0003904001700215394
Position 1404: 0.00033385302449882875
Position 1555: 0.00032755474250591057
Position 2103: 0.0002775781295783883
Position 2269: 0.0002747929882113844
Position 1080: 0.0002665027457539627
Position 837: 0.00021789261949360598
Position 1585: 0.00020550618696742946
Position 1675: 0.00020523902706075508
Position 1622: 0.00020238823675368254
Position 973: 0.0001861420053946884
Position 2276: 0.00015587708787936645
Position 289: 0.00012434975408786035
Position 454: 0.00011759118921184767
Position 911: 0.00011637065803245533
Position 1590: 0.00010141225304544487
Position 955: 7.211666353558285e-05
Position 295: 6.463887753417048e-05
Position 2005: 5.852224187793168e-05
Position 1511: 4.6608970887109754e-05
Position 6: 2.3259223645412362e-05
Position 1429: 2.0098049063568556e-05
Position 577: 1.7118153474461497e-05
Position 821: 1.6603393680545357e-05
Position 2083: 1.3088623978833747e-05
Position 135: 9.382832783570188e-06
Position 2162: 8.43296137957633e-06
Position 46: 2.105814186576491e-06
Position 2171: 2.056757578574744e-06
Position 128: 1.6143522615627125e-06
Position 52: 8.13359338311704e-07
Position 330: 7.881592837921366e-07
Position 1488: 3.454767741048428e-07
Position 1349: 3.1215240139762726e-07
Position 757: 2.2280522973561751e-07
Position 747: 1.6274266434345266e-07
Position 568: 1.3923014356822128e-07
Position 125: 1.1639376694865184e-07
Position 1049: 3.8341392414373975e-08
Position 1705: 3.053450517354872e-08
Position 1034: 2.2168691934015554e-08
Position 348: 1.424509301884419e-08
Position 1094: 1.088545903738409e-08
Position 1901: 1.024810861916347e-08
Position 893: 5.045668368699031e-10
Position 388: 2.867953459938463e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1455: 0.9812587898810281
Position 354: 0.7732047094993604
Position 370: 0.19492541861387905
Position 735: 0.10132327518672832
Position 1052: 0.10080258820276615
Position 2198: 0.03859590051574222
Position 1722: 0.023899676576283047
Position 1055: 0.014928019827924577
Position 97: 0.014291126825011347
Position 528: 0.01215881240610727
Position 85: 0.011262855535511125
Position 2330: 0.009614215354539877
Position 2147: 0.007975726726908747
Position 873: 0.007256607988078471
Position 1461: 0.007158463744357513
Position 590: 0.006503365218177122
Position 794: 0.005295031188776412
Position 423: 0.004648109748361731
Position 1012: 0.0031366961629567753
Position 2206: 0.002884791799861979
Position 1177: 0.0028691683145661163
Position 747: 0.0024058407388468897
Position 62: 0.0020490488332396734
Position 1482: 0.002020676511913935
Position 2257: 0.001982610208853918
Position 2211: 0.0019094696741428201
Position 1221: 0.001463385636297135
Position 1470: 0.001360457851786921
Position 601: 0.0013549728233033086
Position 1651: 0.0012102396969955822
Position 821: 0.0011129537751138681
Position 797: 0.0010980811455920437
Position 1509: 0.0007628583502888708
Position 841: 0.0006537450771363824
Position 577: 0.0006298165510434148
Position 1833: 0.0005574513677374913
Position 114: 0.0004936951688850255
Position 2301: 0.000451758730559795
Position 1492: 0.0003934132491813874
Position 1263: 0.0002357097380451915
Position 1079: 0.00021331639618203172
Position 356: 0.00019326105500186932
Position 1856: 0.00019199842677666926
Position 661: 0.00016467621517621617
Position 609: 0.00016323097788059152
Position 1579: 0.00014958569277001362
Position 1186: 0.00014035106455278262
Position 877: 0.0001300742014266508
Position 1897: 0.00012472028203322274
Position 394: 0.00012088351605058508
Position 757: 9.222472539166646e-05
Position 930: 7.502725117575508e-05
Position 1140: 6.869285514951149e-05
Position 1204: 6.782667866760056e-05
Position 496: 6.72403217914544e-05
Position 1740: 5.501078890982316e-05
Position 1830: 4.980156344168728e-05
Position 1675: 4.9302792015105596e-05
Position 475: 4.551069132598194e-05
Position 1212: 4.152185676784962e-05
Position 1101: 3.810776465012108e-05
Position 116: 3.580790686306729e-05
Position 697: 3.013796808973313e-05
Position 143: 2.9815887787764715e-05
Position 198: 2.8978680653070184e-05
Position 1683: 2.5030205212291634e-05
Position 889: 2.3175329126830554e-05
Position 1803: 2.297327099135655e-05
Position 491: 1.79194293852868e-05
Position 385: 1.5912720657681245e-05
Position 808: 1.5052359811149626e-05
Position 1547: 1.233950891645445e-05
Position 330: 9.794958136235623e-06
Position 1663: 9.614376921206538e-06
Position 2269: 9.165873418956717e-06
Position 140: 7.930996300908402e-06
Position 1539: 7.737598747902665e-06
Position 266: 5.594472932355076e-06
Position 397: 4.158886418944223e-06
Position 2038: 2.419742886469202e-06
Position 2058: 1.0989291614655869e-06
Position 544: 8.755933582652421e-07
Position 163: 8.656491798517162e-07
Position 65: 5.185392975561684e-07
Position 1616: 3.077097755418545e-07
Position 1590: 3.013175789517552e-07
Position 109: 2.986467737966609e-07
Position 239: 1.0398130494884705e-07
Position 151: 9.12935218939035e-08
Position 454: 3.773853531227171e-08
Position 295: 3.725883655058343e-08
Position 287: 3.848469907575681e-09
Position 316: 9.25238435234632e-10
Position 275: 8.188426340845201e-10
Position 282: 5.757292237450391e-10
Position 125: 1.9117165460397033e-10
Position 278: 3.87441196664369e-12
Position 306: 2.7775926043502755e-18
