Gene = mex1
index = 1788
Annotated 5SS: [1285]
Annotated 3SS: [1563]
SMsplice 5SS: [ 136  973 1285]
SMsplice 3SS: [ 246 1099 1563]
top_k =  500
Partition function (log Z): -0.761530716604497

Sorted 5' Splice Sites (High to Low Probability):
Position 136: 0.9628292451434252
Position 1285: 0.9171035542245949
Position 973: 0.4683060773338779
Position 462: 0.08147021687816568
Position 312: 0.023561287050829216
Position 2075: 0.016858430960292638
Position 513: 0.01247846873963162
Position 1959: 0.006136499715885875
Position 1756: 0.004474889346180537
Position 291: 0.0034324124877102443
Position 802: 0.003401403621684804
Position 502: 0.0031844177744073266
Position 355: 0.0031495222731084786
Position 1721: 0.0025279768691685864
Position 1688: 0.0021184426132376754
Position 1018: 0.00199598737728687
Position 300: 0.0016355685178004167
Position 254: 0.0015942037764090935
Position 920: 0.0013432902589424105
Position 738: 0.0013065132725981563
Position 441: 0.0010259566984403168
Position 125: 0.0010073168242894649
Position 481: 0.0007673515673365818
Position 1700: 0.0007361979306693504
Position 2067: 0.0007294457609899312
Position 173: 0.0006707524917196818
Position 1942: 0.0005307780518672346
Position 687: 0.00048363140253405626
Position 1274: 0.0004522863254930148
Position 2031: 0.0003829797589577628
Position 1986: 0.0003276091030184005
Position 641: 0.00031298422978551417
Position 1277: 0.0002625162771775587
Position 1190: 0.00020473626353274715
Position 1149: 0.0002022364112430348
Position 1410: 0.00019616229086679085
Position 982: 0.0001757410895918404
Position 99: 0.00017512715488603812
Position 2058: 0.00017281350515788735
Position 2093: 0.00017158502959394647
Position 1356: 0.00017034693232367845
Position 1299: 0.00016785694059850888
Position 1021: 0.0001541325896445643
Position 509: 0.00011658513940181699
Position 1185: 8.56725732934468e-05
Position 288: 6.900468289517364e-05
Position 1996: 6.577006735604807e-05
Position 2101: 5.702980363430651e-05
Position 1852: 5.415733532367519e-05
Position 1874: 3.4230210748743065e-05
Position 1655: 2.1549953295781174e-05
Position 140: 1.937460938263961e-05
Position 790: 1.875901951640658e-05
Position 279: 1.82339053665788e-05
Position 506: 9.883505213467386e-06
Position 1628: 8.817041347581064e-06
Position 1968: 5.7698802660716605e-06
Position 85: 8.374582563878614e-07
Position 235: 2.5564106028714053e-07
Position 837: 2.297130960775976e-07
Position 539: 1.6797617219693345e-07
Position 205: 1.6753099292089858e-07
Position 114: 8.967420966535105e-08
Position 1809: 3.0474933185600715e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1563: 0.9807086228192353
Position 1099: 0.6145722870194683
Position 246: 0.4106880612481322
Position 369: 0.08132895312400269
Position 277: 0.07668852209945233
Position 1048: 0.03227533719926002
Position 215: 0.03179264888662082
Position 2150: 0.02740591117407673
Position 565: 0.024287572099000027
Position 865: 0.023344144164904646
Position 321: 0.020039478081843694
Position 1083: 0.01973775039287422
Position 1136: 0.0180007805784115
Position 1543: 0.01597165369830714
Position 347: 0.013714703900669286
Position 1223: 0.013394541239849091
Position 1208: 0.012808181094801752
Position 741: 0.010438229269569992
Position 416: 0.00944150944320912
Position 205: 0.008861720437197141
Position 539: 0.008254465092527509
Position 461: 0.007762865132444542
Position 884: 0.007633186118476989
Position 1123: 0.0055493964551963535
Position 1021: 0.00533999561104658
Position 1033: 0.005297928282489782
Position 300: 0.005285217110728372
Position 641: 0.005023399000671921
Position 722: 0.0036860293137232583
Position 948: 0.0035591769606121908
Position 1910: 0.00338102667892466
Position 1954: 0.002980852325210494
Position 1190: 0.0028704308625667183
Position 248: 0.002475327910511998
Position 498: 0.0023865159937117033
Position 354: 0.001951026301470017
Position 874: 0.0012235923249094094
Position 253: 0.0011870012853066648
Position 1788: 0.0008647089022490669
Position 805: 0.0008229760061952098
Position 1914: 0.000694946536004707
Position 441: 0.0006377813616859634
Position 481: 0.0006316312112389143
Position 802: 0.0006235542982635865
Position 1373: 0.0005720446335508063
Position 837: 0.00045751405116964915
Position 920: 0.0003965997928441944
Position 1419: 0.00036348372040984875
Position 2079: 0.000352658363069339
Position 425: 0.00033920577597440244
Position 2031: 0.0002096903228568467
Position 1403: 0.00017774546292082137
Position 2083: 0.00016956924056969142
Position 502: 7.317374937380228e-05
Position 1360: 6.900541387909306e-05
Position 1836: 6.54464510927516e-05
Position 371: 3.6503139630507554e-05
Position 1852: 2.7788541255261956e-05
Position 1489: 2.154059511313421e-05
Position 1502: 9.259510314238057e-06
Position 2126: 8.751946700566798e-06
Position 173: 8.138387833122694e-07
Position 388: 5.808161573509204e-07
Position 1274: 2.8065680115249273e-07
Position 150: 2.3103087429839493e-07
Position 429: 1.1638833540054859e-08
Position 140: 8.770332859656324e-10
