Gene = Fhos
index = 1165
Annotated 5SS: [13011 23699 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36890 37682 43608]
Annotated 3SS: [23377 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 36550 36965 43380 44501]
SMsplice 5SS: [  877  9507 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36216 36890 37682 43608]
SMsplice 3SS: [ 9430 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 35954 36550 36965 43380 44501]
top_k =  500
Partition function (log Z): 42.42775924917307

Sorted 5' Splice Sites (High to Low Probability):
Position 36890: 0.9992320349887353
Position 29039: 0.9970559641327055
Position 37682: 0.9968910726995114
Position 31439: 0.9911218155547423
Position 32297: 0.9908129719788925
Position 32819: 0.9900958210859662
Position 34102: 0.9855577132730848
Position 32613: 0.9707509112103898
Position 35687: 0.9617963783269283
Position 9507: 0.9390361405048138
Position 43608: 0.9341020508957513
Position 877: 0.9165227895243487
Position 35899: 0.9028933845213036
Position 31981: 0.8917214101145401
Position 33726: 0.8068043416191294
Position 5762: 0.6825760591341373
Position 31687: 0.6513955843917891
Position 36216: 0.5706533562346282
Position 9267: 0.33266902825013317
Position 6454: 0.3079316470415921
Position 6919: 0.2913171586293254
Position 35243: 0.20964884235508496
Position 34762: 0.19982102040186078
Position 44203: 0.19681366170996878
Position 35039: 0.18108979957545993
Position 34551: 0.16661747679280905
Position 9987: 0.1451924240572059
Position 39218: 0.13444573308526142
Position 10169: 0.12872686274869724
Position 30866: 0.06561433598118677
Position 6799: 0.051272480311454253
Position 9668: 0.050369398168199846
Position 6038: 0.04830689796812062
Position 34824: 0.0433687054558078
Position 6030: 0.03964839071475395
Position 34444: 0.03854555341125645
Position 6410: 0.03667338812528571
Position 103: 0.032447739027052565
Position 43625: 0.03225438834124819
Position 5962: 0.025713750765255425
Position 15060: 0.021310975651619657
Position 407: 0.020469936724401155
Position 15070: 0.019699356387144772
Position 12370: 0.01859897887635551
Position 34555: 0.018575400637579943
Position 6005: 0.018091723905687543
Position 605: 0.016919283403253122
Position 6158: 0.016316526788738638
Position 35655: 0.014739701803462813
Position 33633: 0.013865154693299126
Position 32543: 0.011473713544576408
Position 34224: 0.010899736922306036
Position 33318: 0.009193767490302455
Position 32279: 0.008591431540963795
Position 853: 0.0067891845668193816
Position 35223: 0.006165370322360057
Position 44188: 0.005943915644002169
Position 32592: 0.005844374831680586
Position 33170: 0.005661373949924448
Position 35903: 0.00558004968143916
Position 7175: 0.005532920339179673
Position 6553: 0.004836732525591667
Position 31155: 0.004492431451362128
Position 2134: 0.004319314887713534
Position 36018: 0.004317963954251669
Position 1484: 0.004090916854303002
Position 3030: 0.0037452864433611234
Position 158: 0.0036083713763574703
Position 39854: 0.0034572350861580775
Position 40006: 0.0034445925071381165
Position 35581: 0.003340847386764164
Position 1336: 0.0031148421105928444
Position 34844: 0.003059834814933539
Position 29072: 0.00294403586729049
Position 35595: 0.0027361838633298647
Position 36118: 0.002616697181798748
Position 107: 0.002503446529731962
Position 31919: 0.0022786734181146117
Position 363: 0.0022761242074286385
Position 43808: 0.002233551010717799
Position 32452: 0.0021965056697286116
Position 4613: 0.0021229073776919305
Position 33399: 0.0019794841880899244
Position 426: 0.0018933024348416873
Position 887: 0.0016866550503616812
Position 105: 0.0016736657812432161
Position 2589: 0.0015201666106127133
Position 4523: 0.0015168052718320035
Position 35148: 0.0012504337817765766
Position 33074: 0.0011109753679067378
Position 32364: 0.001012711516018002
Position 34741: 0.000952132482580511
Position 32030: 0.0009387795986788796
Position 32556: 0.0009171905393158615
Position 881: 0.0008633990470848464
Position 3956: 0.0008226002155914012
Position 946: 0.0007535738507451517
Position 2594: 0.0007429600889259198
Position 2123: 0.0007312547641881561
Position 2052: 0.0007151865768019511
Position 32586: 0.0007148176746800437
Position 2654: 0.0006407767864426323
Position 385: 0.0005651967490334857
Position 32498: 0.0005468974305254812
Position 29485: 0.000521953800960476
Position 36885: 0.0004997088168736873
Position 34921: 0.0004979039966513663
Position 30053: 0.000469938459911288
Position 35955: 0.00042133706863988965
Position 1375: 0.00041604556220289614
Position 35640: 0.0004064519986462201
