Gene = zetaCOP
index = 1937
Annotated 5SS: [  74  499 1102]
Annotated 3SS: [ 130 1010 1712]
SMsplice 5SS: [  74  911 1102]
SMsplice 3SS: [ 130 1010 1712]
top_k =  500
Partition function (log Z): 0.7252553400442807

Sorted 5' Splice Sites (High to Low Probability):
Position 1102: 0.9835056626903261
Position 74: 0.8998125667474439
Position 911: 0.5533042655231666
Position 499: 0.31269147381650547
Position 757: 0.12557665428405385
Position 763: 0.049820810892381474
Position 33: 0.02803379546885323
Position 943: 0.021456592683795492
Position 338: 0.017681042930273866
Position 571: 0.005901878403640151
Position 546: 0.005847528921580428
Position 1602: 0.00454634719534941
Position 511: 0.004337600493002417
Position 187: 0.003928275190949994
Position 751: 0.0038554971355719584
Position 658: 0.003690244261893103
Position 50: 0.0035549340354456525
Position 1310: 0.0033964845180752268
Position 1147: 0.002409196968911371
Position 376: 0.00231636315259484
Position 503: 0.0018620676321443623
Position 1131: 0.0014058421503128896
Position 1121: 0.0012262480364478195
Position 1177: 0.001050462347222708
Position 732: 0.0008669816979576384
Position 1639: 0.0007428977013037735
Position 1502: 0.0007021296310667503
Position 518: 0.0006839392893893418
Position 1488: 0.0006489625117935462
Position 671: 0.0004871231208260306
Position 1573: 0.00046398261885895994
Position 443: 0.00045089819340802953
Position 1610: 0.0004037022514660816
Position 307: 0.00038178684933264003
Position 94: 0.0003658462759172617
Position 771: 0.00036349902873258715
Position 26: 0.0003455674867509753
Position 643: 0.0002909559627448863
Position 624: 0.00019830003245713824
Position 865: 0.00017408575481100776
Position 1307: 0.00014606858932627605
Position 1523: 0.00014318909302405916
Position 214: 0.00014165544679268176
Position 1314: 0.00011703525009682951
Position 1134: 0.00010792186051142451
Position 606: 0.00010120469413957977
Position 1586: 9.093162502359214e-05
Position 1093: 7.714312331545449e-05
Position 674: 6.819519891859405e-05
Position 1429: 4.839332910358657e-05
Position 1416: 4.630666697389144e-05
Position 320: 3.922878176044606e-05
Position 501: 3.520623591122811e-05
Position 1437: 3.109191564231717e-05
Position 1183: 2.8341739964628757e-05
Position 879: 2.8026188441410136e-05
Position 720: 2.247111367051688e-05
Position 15: 2.0621849145267774e-05
Position 715: 2.01647630663652e-05
Position 247: 1.8944993417655985e-05
Position 1426: 1.894005203568091e-05
Position 1762: 1.7556965636116464e-05
Position 380: 1.698771944799641e-05
Position 31: 1.5235221444157239e-05
Position 1691: 1.4681177307035918e-05
Position 871: 1.3562038413407297e-05
Position 428: 1.347508846627101e-05
Position 1187: 1.3247659944281304e-05
Position 305: 1.2767166501358436e-05
Position 1160: 1.2401354549862944e-05
Position 635: 1.2149417731319896e-05
Position 1805: 9.416179468049347e-06
Position 1491: 9.363532301394259e-06
Position 1772: 8.64379353795478e-06
Position 575: 8.066966724273715e-06
Position 1757: 7.074775164042218e-06
Position 148: 2.0520709454649785e-06
Position 4: 1.0497311915023886e-06
Position 1042: 5.876572571578362e-07
Position 1798: 5.503346137105375e-07
Position 1035: 5.49096322753035e-07
Position 1039: 3.1149920996901754e-07
Position 1322: 1.3142509027518407e-07
Position 1332: 1.1129069230084618e-07
Position 208: 5.3716196582099814e-08
Position 122: 2.9410268193582557e-08
Position 1162: 1.2132676725478867e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1010: 0.9904622547346936
Position 1712: 0.9174724265715062
Position 130: 0.913674127108575
Position 819: 0.0844955857131889
Position 1404: 0.039202863063136244
Position 635: 0.022613362264227305
Position 1462: 0.018664693359601105
Position 408: 0.018143023496168358
Position 1253: 0.006498802799734308
Position 715: 0.006147869044736198
Position 1648: 0.0060629496573838555
Position 1233: 0.004813898399114085
Position 568: 0.002630760385155311
Position 1180: 0.0025206271479712083
Position 853: 0.002348089180336474
Position 1150: 0.0022804733991307717
Position 886: 0.0022401259134814063
Position 1835: 0.0013085412621543393
Position 690: 0.0011749994704125777
Position 1160: 0.001071344859585953
Position 142: 0.0009405935154098036
Position 1491: 0.0008846490003018984
Position 861: 0.0007796016737154889
Position 94: 0.0007692663681880374
Position 1488: 0.00036274160558994264
Position 1299: 0.0003400338260168884
Position 647: 0.00030473434118803065
Position 565: 0.0002615252386392389
Position 1358: 0.0002560731095226629
Position 606: 0.00021546283807954847
Position 555: 0.0002018631327292354
Position 1757: 0.00015510556653052223
Position 1416: 0.0001516656317960671
Position 879: 0.00012513624421356997
Position 1282: 0.00011446127546847122
Position 256: 9.723947775957896e-05
Position 755: 8.663237965701138e-05
Position 424: 8.35014191627724e-05
Position 571: 7.22316659100619e-05
Position 762: 5.393138863085265e-05
Position 220: 5.042244868738178e-05
Position 1856: 3.755741339647864e-05
Position 1310: 3.6964975384999664e-05
Position 421: 2.7527050162534187e-05
Position 580: 2.2064182385494268e-05
Position 1089: 1.874316283802784e-05
Position 313: 1.6718243822426646e-05
Position 277: 5.743735456184175e-06
Position 436: 5.255812471376924e-06
Position 1332: 5.1778551139374445e-06
Position 1314: 3.576196915867539e-06
Position 1340: 3.4420216788893256e-06
Position 226: 3.3490995590105464e-06
Position 187: 1.6139051859740989e-06
Position 552: 7.267736590759475e-07
Position 674: 6.094928042781464e-07
Position 546: 5.681023975409239e-07
Position 241: 1.213193558331712e-07
Position 898: 8.047626953471515e-08
Position 229: 3.7213961042733046e-08
Position 199: 3.097943497940123e-08
Position 364: 1.6738697585669967e-08
Position 315: 1.4815786119706716e-08
Position 223: 1.4169119409574923e-08
Position 433: 9.771774675914343e-11
Position 55: 5.350428356122488e-12
Position 50: 1.717324921267072e-12
Position 358: 5.602504668955405e-15
Position 460: 2.8357497688747097e-15
