Gene = LUBEL
index = 1249
Annotated 5SS: [ 1870  2165  2421  2622  2803  3358  3910  4252  5498  6170  6785 10649
 10987 11520 11958 12196]
Annotated 3SS: [ 2045  2221  2484  2673  3018  3627  3962  4309  5741  6228  6872 10719
 11061 11585 12026 12529]
SMsplice 5SS: [  204  2165  2421  2622  2831  3358  3910  4252  5498  6170  6785 10987
 11520 11958 12196]
SMsplice 3SS: [ 1581  2221  2484  2673  3018  3505  3962  4309  5741  6228 10719 11061
 11585 12026 12529]
top_k =  500
Partition function (log Z): 54.22341632727226

Sorted 5' Splice Sites (High to Low Probability):
Position 2421: 0.9994931900804576
Position 10987: 0.9994472363031293
Position 11958: 0.9993899493398936
Position 12196: 0.9978070390272266
Position 3910: 0.996693403143847
Position 6170: 0.985280094974136
Position 11520: 0.9844820151475445
Position 2165: 0.9829474339917063
Position 3358: 0.9816509884395407
Position 4252: 0.9745079796721654
Position 2622: 0.9022476814852122
Position 6785: 0.8812955543114174
Position 5498: 0.8810568942217316
Position 204: 0.7616337602692378
Position 2831: 0.6785265511957979
Position 2803: 0.2898057215922177
Position 4664: 0.25511864768821935
Position 1978: 0.21527356823140523
Position 1870: 0.13526715503044465
Position 5200: 0.12642097200311606
Position 2602: 0.09760281868640483
Position 7848: 0.07138042621800002
Position 6662: 0.06195404885614495
Position 10581: 0.05927875754652266
Position 7106: 0.05786806033313998
Position 414: 0.05045574302130248
Position 8028: 0.0464573727773648
Position 4978: 0.0441278426963809
Position 7349: 0.042993996384796264
Position 404: 0.042335326297463234
Position 7162: 0.031854110687699444
Position 10043: 0.027206680143405614
Position 1480: 0.025343876290017945
Position 1708: 0.022373608867846277
Position 12712: 0.018789042985622964
Position 6462: 0.016571807766687402
Position 8166: 0.015001343815456722
Position 4198: 0.014521777089746366
Position 5597: 0.013186570398332426
Position 5838: 0.01232989527059541
Position 2859: 0.012305679040804684
Position 10136: 0.011046133308608565
Position 11702: 0.010065315718285592
Position 2869: 0.009935067005735642
Position 5570: 0.009455626723365985
Position 1311: 0.00847239527666765
Position 6349: 0.007374629247548546
Position 947: 0.0071603402594414434
Position 11544: 0.00707444210668308
Position 12716: 0.005311597645586754
Position 578: 0.005188826994165201
Position 34: 0.005016228899749159
Position 10140: 0.0049267895691859735
Position 7259: 0.004508297416889345
Position 12848: 0.004127566144797035
Position 7188: 0.0037593045780357956
Position 244: 0.003581493593741242
Position 5801: 0.0031870886878270182
Position 266: 0.0031827989976709096
Position 4612: 0.0030657333647234656
Position 4653: 0.0029402085169894445
Position 4994: 0.002917224900436236
Position 12752: 0.0027895631970883622
Position 4362: 0.0027882426399788813
Position 592: 0.0027771228418208833
Position 765: 0.002722010056073858
Position 1066: 0.002647186666220854
Position 12737: 0.0024173387583151396
Position 1262: 0.0022220098299806533
Position 2162: 0.00192236064158483
Position 1334: 0.0018598507639745409
Position 9821: 0.0018034660198982162
Position 5665: 0.001662019509068571
Position 6079: 0.0016520618211122685
Position 2873: 0.001637142333365687
Position 681: 0.0015914094408973963
Position 5309: 0.0011976433600490851
Position 1163: 0.0010275064015366766
Position 1063: 0.0010222407234155109
Position 11690: 0.0008709328910377931
Position 2936: 0.000868046662464262
Position 208: 0.0008217045706854072
Position 12457: 0.0008131703945120066
Position 12200: 0.0007259494186810864
Position 1955: 0.0007217344509919668
Position 11670: 0.0007205023834175965
Position 6174: 0.0007135506301644287
Position 6449: 0.0006374287603656042
Position 6780: 0.0006260580577668247
Position 4082: 0.0006247135699569892
Position 3465: 0.0005948424140199781
Position 5232: 0.0005752303183206285
Position 11663: 0.0005532778915994312
Position 189: 0.0005319851085582689
Position 21: 0.00043968668002651086
Position 6442: 0.00038773263752014286
Position 370: 0.00038295507970113733
Position 9510: 0.00037819521180526376
Position 3878: 0.00033929051620522734
Position 2862: 0.00031995917615530755
Position 4485: 0.00029308099625253596
Position 11226: 0.00029277305154901335
Position 11499: 0.0002863262526025498
Position 4128: 0.0002862526058665634
Position 6789: 0.0002796643989744504
Position 6479: 0.00026950228426163037
Position 12581: 0.00026021773927291787
Position 7619: 0.0002487975611173801
Position 3389: 0.0002437593278681253
Position 4918: 0.00023638878345172963
Position 2399: 0.00022480164719886625
Position 4483: 0.0002177439927759516
Position 6433: 0.0002172932937996352
Position 2141: 0.00019690088403606938
Position 11265: 0.00019585688442031883
Position 10981: 0.00018677154801075498
Position 5383: 0.00017051365931811273
Position 1093: 0.00016797010742798478
Position 11493: 0.00016519427352586888
Position 741: 0.00015413987370482935
Position 6793: 0.00013187604375278092
Position 6048: 0.0001294348340901322
Position 11268: 0.00012444894744548398
Position 1045: 0.0001217667275304361
Position 4138: 0.00011970504851370574
Position 11954: 0.00011958647975158384
Position 6800: 0.00011332246992285833
Position 3309: 0.00011191266955746379
Position 4406: 0.0001095044458326795
Position 11154: 0.00010258310327701764
Position 6117: 9.509660060682054e-05
Position 6054: 9.423574536395371e-05
Position 538: 8.831313822006756e-05
Position 838: 8.749572023576617e-05
Position 4195: 8.419074706378951e-05
Position 8582: 8.2423253086647e-05
Position 12409: 8.238531696758813e-05
Position 2781: 7.850226240665851e-05
Position 1105: 7.081065503829611e-05
Position 4214: 5.9853750621715674e-05
Position 4634: 5.242379463492e-05
Position 3914: 4.4653115375017815e-05
Position 3413: 4.391300265789003e-05
Position 12856: 4.2575157894783475e-05
Position 6342: 4.220985839125733e-05
Position 11551: 3.514320175757875e-05
Position 12846: 3.392276643885278e-05
Position 11962: 3.352134884231501e-05
Position 6818: 3.19581514043591e-05
Position 12186: 3.0257577124970018e-05
Position 4212: 3.023947190201563e-05
Position 5112: 2.933218902106644e-05
Position 4271: 2.638368361728018e-05
Position 10792: 2.6283899054110123e-05
Position 11769: 2.588796134093597e-05
Position 11524: 2.552353342163544e-05
Position 2723: 2.4046551140580524e-05
Position 12464: 2.3821109693312655e-05
Position 1083: 2.2783109956608243e-05
Position 11763: 1.85786171240862e-05
Position 893: 1.841188476031507e-05
Position 3418: 1.8084051274769293e-05
Position 5032: 1.8054733349902882e-05
Position 860: 1.71104122420093e-05
Position 3083: 1.5185073854578468e-05
Position 11203: 1.4700608085445858e-05
Position 8096: 1.3959395661304767e-05
Position 6591: 1.235867450151725e-05
Position 2371: 1.188629723285019e-05
Position 4073: 9.740459498849162e-06
Position 7316: 9.638328340929659e-06
Position 2905: 9.33160527953024e-06
Position 11564: 8.99875825103922e-06
Position 12473: 8.669340117618713e-06
Position 58: 8.470280289607649e-06
