Gene = Trpgamma
index = 1569
Annotated 5SS: [  131  1279  7203  7632  8021  8266  8559  8924  9249  9534  9786 10052
 10346 10783 11360 11540]
Annotated 3SS: [ 1148  7023  7262  7687  8082  8323  8627  8979  9416  9589  9856 10119
 10419 11083 11420 11590]
SMsplice 5SS: [ 1279  7203  7632  8021  8266  8559  8924  9249  9534  9786 10052 10346
 10783 11360 11540]
SMsplice 3SS: [ 7023  7262  7687  8082  8323  8627  8979  9416  9589  9856 10119 10416
 11083 11420 11590]
top_k =  500
Partition function (log Z): 49.38179102304058

Sorted 5' Splice Sites (High to Low Probability):
Position 10052: 0.9994015748776457
Position 8266: 0.9980661709914895
Position 8021: 0.9969844539298918
Position 8559: 0.993891415382591
Position 10783: 0.9877607539747797
Position 8924: 0.9847879656757643
Position 1279: 0.9835356770875479
Position 7203: 0.9821256909082122
Position 7632: 0.9702997169848936
Position 11360: 0.9678353412659397
Position 10346: 0.9528531923904261
Position 11540: 0.9492696881662135
Position 9786: 0.9433833773492514
Position 9249: 0.8712220891605935
Position 9534: 0.8710863735418037
Position 4933: 0.32537317722736653
Position 2767: 0.11480368809160382
Position 131: 0.08095998538092042
Position 607: 0.07713765943368572
Position 5891: 0.06021644383769088
Position 5645: 0.036547702285372664
Position 11003: 0.03595729276248758
Position 10343: 0.03556713105216489
Position 12437: 0.03184930464063361
Position 11749: 0.029356908618684754
Position 5742: 0.02807492742622034
Position 936: 0.027515146702321452
Position 11357: 0.023672985028151117
Position 7197: 0.015196345681480292
Position 10959: 0.013893217682802663
Position 1094: 0.0137161120609842
Position 312: 0.01367231100405967
Position 9565: 0.01311440021933205
Position 12302: 0.011900950257937191
Position 8881: 0.011745082567792303
Position 2510: 0.010250562929865278
Position 859: 0.009265279936296639
Position 11013: 0.008460147532261762
Position 9701: 0.007458005387819171
Position 9124: 0.006701358550459024
Position 4979: 0.00581857814899718
Position 12066: 0.005415690945037763
Position 617: 0.004967231599625804
Position 4391: 0.004944431261875638
Position 2320: 0.004600044128169143
Position 719: 0.00453642989975344
Position 4966: 0.00450428509065745
Position 1289: 0.0044548143609128765
Position 8582: 0.003914642303705696
Position 9169: 0.0037194940967052773
Position 9068: 0.0036751520502098043
Position 171: 0.0032035408118534217
Position 9729: 0.0030395561227391866
Position 11811: 0.002969810853869704
Position 179: 0.002935255821444135
Position 11702: 0.0028441047004543205
Position 12894: 0.0027134959874081698
Position 181: 0.0025095189359497926
Position 2076: 0.002474464574904297
Position 1108: 0.002381530308755763
Position 9514: 0.0022882138388063793
Position 5210: 0.0022246162893487464
Position 12853: 0.0021915242480637404
Position 8906: 0.0021518283566738135
Position 893: 0.00201199060433593
Position 8777: 0.0019366430684971392
Position 723: 0.0018992732116637605
Position 9417: 0.0017707973353759123
Position 9717: 0.0017242459309271224
Position 9246: 0.0016715742532982885
Position 5747: 0.0016314371127993178
Position 9770: 0.0015131510754133018
Position 10996: 0.0014745525321361273
Position 9732: 0.0012438562511477263
Position 10789: 0.0011005805363382196
Position 175: 0.0010591048588294955
Position 4960: 0.0010012749177284218
Position 1061: 0.0009750244396537123
Position 8407: 0.0009740268534373625
Position 2081: 0.0009327934597550446
Position 1957: 0.0009229859456461172
Position 11753: 0.0008832585597289202
Position 12016: 0.0008739268414317101
Position 3123: 0.0008659619426793783
Position 10529: 0.0008335800375147389
Position 9240: 0.0008165905856850262
Position 9186: 0.0008085763752589603
Position 11784: 0.0008065033529485083
Position 8592: 0.0007929436849106853
Position 10798: 0.0007824502193855198
Position 11688: 0.0007673095276480101
Position 8368: 0.0007464207014065221
Position 375: 0.0006892475083772708
Position 11945: 0.0005996280769289022
Position 4990: 0.0005936644415297439
Position 7846: 0.000568677360493659
Position 8563: 0.000554068133461466
Position 10278: 0.0005462492489675919
Position 11329: 0.0005275846536560237
Position 2477: 0.0005100811129748529
Position 474: 0.0004888273596677402
Position 7584: 0.00048321167113876847
Position 10721: 0.0004831742602981022
Position 9151: 0.0004698611731116831
Position 4594: 0.0004508764374071116
Position 9033: 0.0004263882971048209
Position 11299: 0.00041521660338431754
Position 9227: 0.0003966190448717996
Position 9109: 0.00038341428483632683
Position 5164: 0.00038056500433955256
Position 1612: 0.0003712634473928929
Position 513: 0.00037015769327169377
Position 3569: 0.0003673616875243194
Position 511: 0.00036412309460917124
Position 11034: 0.00036102877147313424
Position 515: 0.0003427273456103039
Position 2209: 0.00033679108690269903
Position 9280: 0.00033324906682581813
Position 9290: 0.0002915871020744166
Position 517: 0.0002889219839092133
Position 505: 0.0002824899120266463
Position 413: 0.00028125784182685853
Position 1753: 0.00026588246623534823
Position 509: 0.00026449481960674444
Position 1835: 0.00026361266956716564
Position 4078: 0.0002575294881700211
Position 11789: 0.0002546065884895473
Position 8801: 0.0002537640938527832
Position 11560: 0.00024891708161064785
Position 377: 0.0002309257499890741
Position 4610: 0.0002265861980652849
Position 4248: 0.00022591015377607083
Position 10852: 0.00022351494080639445
Position 4555: 0.00021991654556069025
Position 519: 0.00021684035946864495
Position 503: 0.00021661885014487436
Position 507: 0.0002149745049537525
Position 9304: 0.00021445725205029858
Position 11448: 0.00020343555002204906
Position 8909: 0.00019904226311810044
Position 9213: 0.000195451982173293
Position 443: 0.00019393089660279506
Position 12337: 0.00018508630699236263
Position 10056: 0.00018469850147041268
Position 10324: 0.00018138479226250772
Position 10618: 0.00017680053236119358
Position 9095: 0.0001711748608279417
Position 8270: 0.00016192160775373296
Position 7826: 0.00016074924545520308
Position 1765: 0.00016003933338506828
Position 466: 0.00014573428716997856
Position 10787: 0.00013816426500184244
Position 2949: 0.0001349550949843191
Position 10713: 0.00012017771590002283
Position 10730: 0.00011242565029956479
Position 432: 0.00011068446861566301
Position 355: 0.00011060801402020317
Position 3793: 0.00010880505498622079
Position 482: 0.00010795048417485027
Position 9230: 0.00010391877044615681
Position 164: 9.589369936225718e-05
Position 8855: 9.568894008122398e-05
Position 11296: 9.481312054017364e-05
Position 10069: 8.956915104155074e-05
Position 11155: 8.774306988194888e-05
Position 9077: 8.666224486275516e-05
Position 9973: 8.384003833302199e-05
Position 487: 8.035670785404665e-05
Position 3294: 7.988334768520435e-05
Position 11203: 7.885188753931798e-05
Position 8310: 7.347743595391391e-05
Position 5033: 7.14333559254189e-05
Position 1100: 6.726435261772844e-05
Position 478: 6.035056210910385e-05
Position 8894: 5.5098784281880325e-05
Position 4138: 5.454297602906333e-05
Position 4180: 5.3404494501401286e-05
Position 731: 5.331357534345969e-05
Position 10334: 5.1730581513019135e-05
Position 5391: 5.058134960221757e-05
Position 9208: 4.514504207120235e-05
Position 10192: 4.422573693388909e-05
Position 235: 4.012044107284216e-05
Position 10180: 3.8438643280486394e-05
Position 9318: 3.801720187202429e-05
Position 10243: 3.7525326121531904e-05
Position 9264: 3.4220115699951275e-05
Position 5178: 3.202907988141203e-05
Position 384: 3.100799736334984e-05
Position 1012: 2.9452498638653834e-05
Position 9382: 2.9408422808623044e-05
Position 8417: 2.7288763644603387e-05
Position 191: 2.7091675098685666e-05
Position 9202: 2.5552982453938514e-05
Position 7431: 2.4585229549181488e-05
