Gene = mtsh
index = 1805
Annotated 5SS: [ 530  833 2072 2275]
Annotated 3SS: [ 597  948 2127 2553]
SMsplice 5SS: [530 833]
SMsplice 3SS: [597 948]
top_k =  500
Partition function (log Z): -1.7053568974065665

Sorted 5' Splice Sites (High to Low Probability):
Position 833: 0.9972273686099827
Position 530: 0.9572282955078497
Position 1037: 0.3002929308792808
Position 2275: 0.24697744993481877
Position 2385: 0.06213545017618364
Position 2257: 0.05351902832212047
Position 2170: 0.029894142710799453
Position 466: 0.0297635751990539
Position 2072: 0.029091252680397583
Position 1620: 0.028375790322733664
Position 2709: 0.019829419264752263
Position 119: 0.013243214604657817
Position 86: 0.010070838152815677
Position 2419: 0.009785503242021423
Position 1092: 0.009598027912663194
Position 2391: 0.009194591034383087
Position 117: 0.008985147389576308
Position 98: 0.007581047047037949
Position 2718: 0.00692560122782716
Position 1940: 0.005406213747122469
Position 2281: 0.004920289529878284
Position 80: 0.004386558100277887
Position 2701: 0.004385250690527535
Position 1996: 0.0025346977848902724
Position 337: 0.002062526157635203
Position 1271: 0.0017698554058923391
Position 1755: 0.0016300256707465044
Position 294: 0.001308263330775702
Position 33: 0.0010696314257844124
Position 1412: 0.0009895315058288797
Position 1303: 0.0007828104544957728
Position 1159: 0.0005823200818408603
Position 889: 0.0005461054240314683
Position 1599: 0.0005287825084085279
Position 422: 0.00041323164549576645
Position 1400: 0.00034544776697711965
Position 383: 0.0002735013582343568
Position 777: 0.00025956966484334116
Position 1558: 0.00023608546419872487
Position 84: 0.0001673580749773871
Position 89: 0.00016218786832212316
Position 1301: 0.00015944362045342605
Position 1199: 0.00014501483172240222
Position 1680: 0.00013446629114367394
Position 510: 0.00011854763802020783
Position 60: 0.00010734539638415821
Position 1056: 7.287916626235906e-05
Position 372: 6.335948445104542e-05
Position 171: 5.884004801923932e-05
Position 904: 5.734752229829381e-05
Position 1424: 4.2686650533896734e-05
Position 343: 4.1556949095567396e-05
Position 1131: 3.9377949879885454e-05
Position 355: 3.462651240000593e-05
Position 1283: 3.213141549838226e-05
Position 2085: 2.6830574233440402e-05
Position 893: 2.3540195418218474e-05
Position 262: 2.133694752260765e-05
Position 1188: 1.9463042639924655e-05
Position 57: 1.4711463030478688e-05
Position 457: 1.0553140903608726e-05
Position 174: 9.280483529120603e-06
Position 629: 9.184740111122159e-06
Position 552: 8.853562287508922e-06
Position 1844: 8.420695434442897e-06
Position 674: 7.126021292079403e-06
Position 394: 6.27396227567816e-06
Position 539: 5.151931262775142e-06
Position 253: 3.0577656070068826e-06
Position 1076: 3.0263508654874657e-06
Position 765: 3.0030482956498435e-06
Position 425: 2.7268635716047686e-06
Position 188: 2.4149793158808645e-06
Position 534: 2.3766469826259025e-06
Position 8: 2.0601579793660194e-06
Position 891: 1.6203141986142086e-06
Position 328: 1.2214476925479512e-06
Position 470: 1.1980989450826532e-06
Position 718: 1.1037178122262384e-06
Position 203: 1.0136819984471932e-06
Position 1742: 7.029441987170627e-07
Position 273: 6.683483855076033e-07
Position 574: 6.045078146258195e-07
Position 757: 5.467702847826774e-07
Position 1256: 5.329166185092348e-07
Position 1238: 4.881271864835227e-07
Position 1107: 4.142553980033429e-07
Position 654: 3.5626026102184316e-07
Position 912: 2.6030836743986933e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 597: 0.9239390752439668
Position 948: 0.5792764807940416
Position 2553: 0.5612079451782025
Position 2223: 0.10188461205115884
Position 1381: 0.09856795861856532
Position 2514: 0.09728528935560375
Position 1921: 0.04704454123539436
Position 2477: 0.04588794899674321
Position 889: 0.042570222022302234
Position 209: 0.039113971183912286
Position 2127: 0.03635374040479444
Position 2357: 0.032577598384531996
Position 674: 0.0318145585183912
Position 2764: 0.029304917541249267
Position 626: 0.02712045388083405
Position 919: 0.023399288491843247
Position 2145: 0.020765673683609164
Position 1965: 0.020473670850430885
Position 962: 0.014045204830229042
Position 902: 0.012989816251957022
Position 1745: 0.012312542677200214
Position 2167: 0.012232985152088788
Position 2384: 0.009526046729347088
Position 1092: 0.009170723874781283
Position 188: 0.0046505238219026876
Position 510: 0.0031916914809228527
Position 2154: 0.0030689535675876194
Position 1715: 0.0030465905794399327
Position 2810: 0.002207836751506061
Position 406: 0.0018650221182327416
Position 2646: 0.0016671123142540192
Position 1867: 0.0014911225480345922
Position 348: 0.0014609658854158331
Position 1147: 0.001394482532125153
Position 1222: 0.0012471383992654077
Position 2952: 0.0011277447635007563
Position 1795: 0.0009877433353196383
Position 203: 0.0009235389303270287
Position 1518: 0.0009102002043088603
Position 1144: 0.0006971236109063513
Position 1330: 0.0006332603260070908
Position 1526: 0.0006282753297917775
Position 734: 0.0006154997822043909
Position 457: 0.0005194193578985679
Position 1405: 0.00041410149788204586
Position 273: 0.00038798538481743674
Position 995: 0.0003654812657362189
Position 1631: 0.00030617115262084656
Position 2076: 0.00027724362026130124
Position 1993: 0.0002757847222618308
Position 2099: 0.00024753797193040555
Position 223: 0.00024214858912600758
Position 1074: 0.0002401414956893152
Position 743: 0.0002205360219055605
Position 1021: 0.0001892304743044965
Position 2518: 0.00018544091717706586
Position 481: 0.00016474487880130216
Position 1100: 0.00014305429198270783
Position 1530: 0.00012279026222873318
Position 1096: 9.283363945462491e-05
Position 1503: 8.30674360237109e-05
Position 529: 7.79230941917878e-05
Position 425: 7.003869796964793e-05
Position 691: 6.292375399392812e-05
Position 904: 5.7072004010242894e-05
Position 253: 5.423576169791861e-05
Position 975: 4.731738297590172e-05
Position 363: 4.1745240639563724e-05
Position 710: 4.1194026003883446e-05
Position 300: 3.488096349126655e-05
Position 524: 3.28931660652554e-05
Position 701: 2.8023851827836975e-05
Position 776: 1.7806190173792914e-05
Position 98: 1.2145610300534737e-05
Position 227: 1.211455410129986e-05
Position 685: 1.0798744417292871e-05
Position 987: 6.0874152401290935e-06
Position 740: 5.249291412640907e-06
Position 1337: 3.823126234586824e-06
Position 89: 3.1959886627970806e-06
Position 1475: 2.4259346703036974e-06
Position 285: 2.4247848511919057e-06
Position 131: 2.081554733544484e-06
Position 149: 8.842872141681496e-07
Position 470: 6.894711997615743e-07
Position 80: 3.4274173247406554e-07
Position 969: 2.2629997078672738e-07
Position 814: 4.5444762052077436e-08
Position 64: 1.6754838632735956e-08
Position 1010: 1.316415908531789e-08
Position 1042: 6.836612813175065e-09
Position 163: 1.8696224825135804e-15
