Gene = Taf2
index = 1544
Annotated 5SS: [ 164  282 2110 2581 2850]
Annotated 3SS: [ 226  343 2167 2638 2909]
SMsplice 5SS: [ 282 2110 2581 2850]
SMsplice 3SS: [ 343 2167 2638 2909]
top_k =  500
Partition function (log Z): 6.466732013277173

Sorted 5' Splice Sites (High to Low Probability):
Position 2581: 0.9996441041808791
Position 282: 0.984156077977247
Position 2110: 0.9830541282581368
Position 2850: 0.9178423360390288
Position 2318: 0.09907537960091783
Position 2855: 0.07218244544222775
Position 3592: 0.020474493703499724
Position 4140: 0.015209545337733315
Position 969: 0.014662456660002628
Position 3674: 0.013853010246701354
Position 926: 0.012158862727362515
Position 521: 0.01072978279037962
Position 938: 0.010317726871510035
Position 2275: 0.009101031164734869
Position 1193: 0.007283611190743751
Position 1579: 0.006044459153821258
Position 1055: 0.005677408771452078
Position 1810: 0.005032844609262515
Position 965: 0.004920516471725863
Position 636: 0.0048804273937090425
Position 4097: 0.004824397393335729
Position 630: 0.004164814570949678
Position 596: 0.0039359569226421
Position 2385: 0.0038831721039287483
Position 2076: 0.0032074581513429814
Position 683: 0.0031682625908450676
Position 2998: 0.0031111103108421565
Position 2758: 0.0029982422439895694
Position 2480: 0.0023435822132235186
Position 428: 0.00205243161332807
Position 3756: 0.002007112605172043
Position 141: 0.001654752483709468
Position 881: 0.0013800054190863224
Position 1135: 0.0011978028016598737
Position 1775: 0.0011327029824922666
Position 132: 0.0011198990815365084
Position 2720: 0.00101002290182857
Position 569: 0.0010034421793037422
Position 1692: 0.0010015487698248708
Position 4081: 0.0008825127334876634
Position 463: 0.0008186934346470091
Position 1946: 0.000796986656810675
Position 3445: 0.0007713175395027505
Position 1814: 0.00076381587604715
Position 1007: 0.0007614919917915146
Position 3360: 0.0007510070742829529
Position 553: 0.0007371645692612437
Position 168: 0.0006878034572951298
Position 3854: 0.0005829931715927199
Position 2433: 0.0005659173064714266
Position 1935: 0.0005409942027563971
Position 2657: 0.0005406766476429836
Position 237: 0.0005327799636294362
Position 240: 0.0005295952943632367
Position 1306: 0.0004932454652733958
Position 2006: 0.0004860003934610074
Position 1661: 0.0004348686899114327
Position 1397: 0.00042889585682107795
Position 778: 0.00041632090416865767
Position 36: 0.00034588764661966516
Position 1713: 0.00030531786267684016
Position 2831: 0.00029661048871845546
Position 3685: 0.0002812901035334941
Position 2280: 0.00027947831092960134
Position 3023: 0.00027816245126326415
Position 2703: 0.00024627986519066224
Position 184: 0.0002351676420158003
Position 862: 0.00022839526731727655
Position 3296: 0.00021747819683618866
Position 1164: 0.000198258812115569
Position 4187: 0.0001860712326127229
Position 259: 0.00018237592704413235
Position 4174: 0.00016536334121287525
Position 2255: 0.00015284259478227322
Position 2979: 0.00014265953016352704
Position 3637: 0.0001308239758563553
Position 3658: 0.00012605527080905972
Position 3291: 0.00010896269629617522
Position 864: 9.99306635277492e-05
Position 2970: 9.319902806839998e-05
Position 4113: 8.162870437298833e-05
Position 1384: 6.541152587351182e-05
Position 2084: 6.44019635784609e-05
Position 1133: 5.976253535184694e-05
Position 2990: 5.9385482490330615e-05
Position 155: 5.845392926397057e-05
Position 1389: 4.664239592834903e-05
Position 1464: 4.068778166838214e-05
Position 3454: 3.741472513770717e-05
Position 2114: 3.647772752937799e-05
Position 313: 3.038170597620735e-05
Position 4087: 3.0059375573919314e-05
Position 2043: 2.9341681902819373e-05
Position 3652: 2.258574327047892e-05
Position 3127: 2.2247351633414354e-05
Position 3340: 2.1723929554865246e-05
Position 2568: 1.8117019169257188e-05
Position 3277: 1.590593587430275e-05
Position 3348: 1.5804433177401585e-05
Position 2011: 1.3892543555714123e-05
Position 44: 1.306160841271489e-05
Position 2788: 1.237744650095017e-05
Position 2797: 1.1449749428821965e-05
Position 3716: 1.1115343827279096e-05
Position 2791: 1.0648041965364574e-05
Position 798: 1.0197315737508134e-05
