Gene = trc
index = 1919
Annotated 5SS: [ 695 1371 1535 2077]
Annotated 3SS: [1160 1427 1591 2133]
SMsplice 5SS: [ 695 1371 1535 2077]
SMsplice 3SS: [1160 1427 1591 2133]
top_k =  500
Partition function (log Z): 9.507737422237676

Sorted 5' Splice Sites (High to Low Probability):
Position 1371: 0.9986288201773753
Position 1535: 0.9961264648927188
Position 2077: 0.9892320975838333
Position 695: 0.9363777921179114
Position 1270: 0.14605251962976093
Position 1748: 0.03535866857707624
Position 737: 0.022090508735099747
Position 664: 0.020895919362925012
Position 2211: 0.01001380994193788
Position 1081: 0.008435304978904067
Position 2754: 0.006674628877585807
Position 2280: 0.004889428447843752
Position 1689: 0.004184883310790239
Position 3214: 0.003933151088486313
Position 2525: 0.0033705515708682752
Position 1727: 0.0032436750008653817
Position 3031: 0.003049238748476339
Position 2482: 0.002663152597166016
Position 296: 0.002519574065230005
Position 2158: 0.0024603181038031167
Position 1259: 0.0023369484223736917
Position 530: 0.00224234096051355
Position 2016: 0.0021283715054316384
Position 2081: 0.001525739100623725
Position 90: 0.0014348490143921723
Position 88: 0.001249167784064602
Position 679: 0.0009968115215469179
Position 2906: 0.0009656531340683035
Position 671: 0.0009011873514936793
Position 1812: 0.0008509883806809773
Position 1526: 0.0007789629443146375
Position 741: 0.0006366563344525089
Position 477: 0.0005536176890646831
Position 623: 0.0005249011757700832
Position 1987: 0.000518386334213052
Position 3233: 0.0004932235396689134
Position 1659: 0.0004830636125989547
Position 1070: 0.00043756828054379495
Position 2612: 0.0003855035147845739
Position 1740: 0.0003532650302742855
Position 761: 0.0003417231817793199
Position 565: 0.0003043259407859934
Position 3186: 0.0002917070576230533
Position 185: 0.00029024286391042574
Position 525: 0.0002673820147808789
Position 1730: 0.00024105694013580475
Position 1107: 0.00023420737233253107
Position 614: 0.00022905758541629786
Position 1946: 0.0002213623650378804
Position 1025: 0.0002128016842414417
Position 2409: 0.00020383368318978285
Position 3037: 0.00019530202359874504
Position 668: 0.0001757438599749478
Position 243: 0.0001661881900152448
Position 753: 0.00016482377946747226
Position 3090: 0.0001642670312613572
Position 578: 0.00015802778717783305
Position 2608: 0.00013018962238457339
Position 2747: 0.00012019765725369757
Position 1036: 0.00011401046629334209
Position 970: 0.00010077367917337304
Position 106: 8.957205967175975e-05
Position 2178: 7.200830205093531e-05
Position 3052: 7.153943918690458e-05
Position 2225: 7.1212839064144e-05
Position 2486: 6.649605310497026e-05
Position 503: 6.0119759543249136e-05
Position 2758: 5.688218486235943e-05
Position 1542: 5.214094784072287e-05
Position 326: 3.624363343811494e-05
Position 92: 3.5631507184269936e-05
Position 2568: 3.3218185600245275e-05
Position 976: 3.189056620289844e-05
Position 2477: 2.910832403535549e-05
Position 539: 2.6244833071518587e-05
Position 647: 2.14907407300929e-05
Position 2433: 2.0916173567756326e-05
Position 2260: 1.8491927521720117e-05
Position 2779: 1.798353846798027e-05
Position 2320: 1.6397427719970457e-05
Position 699: 1.593930571725306e-05
Position 2603: 1.507127416652507e-05
Position 2595: 1.485230924589565e-05
Position 479: 1.4646978505763971e-05
Position 448: 1.4189786917345455e-05
Position 94: 1.1996897317820535e-05
Position 2266: 1.1352176589695294e-05
Position 917: 1.0833578247568944e-05
Position 301: 1.0814542967546985e-05
Position 1204: 1.0232106607369235e-05
Position 334: 1.0224890390493512e-05
Position 1375: 8.525002302146579e-06
Position 1930: 7.926904501857371e-06
Position 3194: 7.337958111993887e-06
Position 2407: 7.156112231302982e-06
Position 687: 6.762791808847111e-06
Position 799: 6.574213932429911e-06
Position 420: 5.272358824150789e-06
Position 930: 4.82107157109912e-06
Position 1201: 4.77511949795911e-06
Position 801: 3.6768509743937777e-06
Position 874: 1.8379206676007265e-06
Position 520: 1.4454879425833324e-06
Position 1309: 1.4361853346302978e-06
Position 1130: 1.4002232566004685e-06
Position 879: 1.1565975899423675e-06
Position 1463: 9.094270200681315e-07
Position 933: 5.948894422393236e-07
Position 563: 5.943558576021279e-07
Position 394: 4.3670519170158047e-07
Position 534: 3.564209034215822e-07
Position 2494: 3.419140663919901e-07
Position 2670: 3.13477573118828e-07
Position 2195: 3.0633839351165795e-07
Position 2394: 2.2289836721700137e-07
Position 2729: 1.5250152871907343e-07
Position 2063: 1.1089126305916231e-07
Position 2051: 1.0870681193374793e-07
Position 1993: 6.575582500103207e-08
Position 1122: 4.666750531073752e-08
Position 2061: 3.5260406049233753e-08
Position 1445: 3.447920447226013e-08
Position 2036: 2.1024964187995164e-08
Position 2323: 1.738901498066031e-08
Position 1918: 1.5783275915528453e-08
Position 1968: 1.2534702764835223e-08
Position 2010: 8.440252905699658e-09
Position 1950: 1.6818414806720899e-09
Position 1560: 1.5740531539749684e-09
Position 1612: 1.104905219047027e-09
Position 1955: 6.339955626167891e-10
Position 1622: 5.562629133753951e-10
Position 1591: 3.229418373409897e-10
Position 1619: 3.0870294916606307e-10
Position 1493: 1.1492073666085025e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1427: 0.9977908837064046
Position 2133: 0.9916984656957682
Position 1160: 0.9880021988366932
Position 1591: 0.9754455214751975
Position 1321: 0.15285464018875441
Position 1796: 0.029421769756896355
Position 1848: 0.02301254092146615
Position 2742: 0.009960014763265917
Position 1579: 0.009337977321995363
Position 3378: 0.009136609136728079
Position 2805: 0.0074315994659915185
Position 3273: 0.0058077513988785395
Position 1122: 0.005124165242301336
Position 2633: 0.002204555527821526
Position 2423: 0.0021625172290322256
Position 1654: 0.0016460965405196964
Position 2494: 0.00112803542450006
Position 2620: 0.0010658334839135633
Position 2237: 0.0007400471082880509
Position 151: 0.0007332654979439487
Position 1700: 0.0006884078292329355
Position 2500: 0.0006795398798333642
Position 577: 0.0006566824629423469
Position 735: 0.0006085799117287125
Position 550: 0.000493312828262254
Position 2153: 0.00048593938822376586
Position 2792: 0.00044037235247270675
Position 3109: 0.0004123089642274533
Position 1476: 0.00038742786942230274
Position 1874: 0.0003698375140518325
Position 3364: 0.00034176713439849264
Position 988: 0.0003068853139945434
Position 1521: 0.0002766270716790007
Position 177: 0.0002678458686770148
Position 2317: 0.0002565942359070021
Position 3233: 0.00025402714880155597
Position 211: 0.00023217804726300426
Position 1850: 0.0002277091710218714
Position 364: 0.0002085417903355708
Position 1232: 0.00020796571775232237
Position 2447: 0.0002058420251486817
Position 1689: 0.00016712902997522515
Position 2716: 0.00016415873708365742
Position 1229: 0.00015629892748871742
Position 544: 0.00014947884773599006
Position 1865: 0.00014790426977849045
Position 352: 0.00014502946725092943
Position 1811: 0.00013433163159167662
Position 1607: 0.00013297947925460478
Position 2853: 0.0001241782564783033
Position 2524: 0.00010274025019331727
Position 1463: 8.88221730292555e-05
Position 2869: 8.325417660429418e-05
Position 1460: 7.301892580378727e-05
Position 1925: 7.271646563323126e-05
Position 1331: 7.122016092911864e-05
Position 976: 6.850517376904335e-05
Position 1499: 5.585089008667219e-05
Position 3220: 5.4754414161270015e-05
Position 1877: 4.778947120568756e-05
Position 206: 4.6476092331090155e-05
Position 1107: 4.278141787788454e-05
Position 766: 3.984538448193073e-05
Position 2894: 3.89945497335394e-05
Position 590: 3.1793729722773864e-05
Position 854: 3.157380389213072e-05
Position 1190: 2.934555593355143e-05
Position 1045: 2.910609716957975e-05
Position 3381: 2.857242234627641e-05
