Gene = IntS14
index = 1233
Annotated 5SS: [638]
Annotated 3SS: [695]
SMsplice 5SS: [638]
SMsplice 3SS: [695]
top_k =  500
Partition function (log Z): -8.388434544684772

Sorted 5' Splice Sites (High to Low Probability):
Position 638: 0.9927530334040566
Position 919: 0.02596542673049186
Position 1517: 0.011969205220863673
Position 1346: 0.009468662144448997
Position 986: 0.006814541750316631
Position 625: 0.0030077830486635914
Position 1360: 0.0026492439154727314
Position 1340: 0.002383588054532766
Position 851: 0.0016197955300119684
Position 307: 0.0007898546371704188
Position 1291: 0.0007531879439026401
Position 418: 0.0005059451385271736
Position 668: 0.00029644241990260493
Position 1090: 0.0002792792454193891
Position 328: 0.00025750932364786036
Position 1357: 0.0002248162322871858
Position 1350: 0.00010365551159983722
Position 800: 0.00010091865100415278
Position 1598: 9.538465608468869e-05
Position 1439: 6.635972758609765e-05
Position 601: 5.205357915625644e-05
Position 1224: 4.404099678618713e-05
Position 843: 3.2936199504418544e-05
Position 280: 3.214690666353767e-05
Position 1189: 3.198616221415657e-05
Position 1856: 1.9238559590516954e-05
Position 1399: 1.6145471247725438e-05
Position 373: 1.0300956774932268e-05
Position 1801: 8.567766128181045e-06
Position 603: 8.0303963219316e-06
Position 1860: 4.953208056558814e-06
Position 241: 2.2187120582540925e-06
Position 510: 2.1749447877563768e-06
Position 1058: 6.332144809037382e-07
Position 678: 4.048048889895396e-07
Position 376: 3.527991781095674e-07
Position 393: 3.110196330644634e-07
Position 498: 2.330199671840456e-07
Position 1238: 2.1361476797942295e-07
Position 319: 1.7971031867256968e-07
Position 931: 1.7582225601394346e-07
Position 893: 1.718347860258264e-07
Position 145: 1.6283573422003465e-07
Position 421: 1.1953613364013705e-07
Position 337: 1.00210273828172e-07
Position 1083: 5.04619308847342e-08
Position 680: 4.409660993385674e-08
Position 378: 2.9475873217835345e-08
Position 1046: 2.1798715690340475e-08
Position 688: 1.9005946698285595e-08
Position 174: 1.775815908433604e-08
Position 424: 1.2391298870404685e-08
Position 819: 2.809922102355142e-09
Position 988: 1.8464366644991792e-09
Position 737: 1.4125497995809182e-09
Position 387: 5.772950648663794e-10
Position 990: 7.884600404384248e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 695: 0.9295311615282857
Position 771: 0.0323468204271164
Position 971: 0.031908628972893864
Position 1389: 0.013310476674306949
Position 1570: 0.012596551014518807
Position 700: 0.009288619879086548
Position 1546: 0.008377774980951283
Position 1267: 0.006521937802350982
Position 1454: 0.004406675164459885
Position 715: 0.0029472821073373997
Position 1457: 0.0013761460311921732
Position 1852: 0.001281635092127616
Position 1058: 0.0009547191441076037
Position 729: 0.0008691565578883748
Position 724: 0.0006346748736114668
Position 870: 0.0006088560571760228
Position 1533: 0.0005545925690158875
Position 1582: 0.0004999132147543003
Position 417: 0.0004513543159606065
Position 1597: 0.00032766961607080965
Position 1594: 0.0002846681930146311
Position 1943: 0.00023534994521000885
Position 1551: 0.00015138420550191067
Position 1393: 0.0001454521476801569
Position 1780: 0.00014205790983173693
Position 1201: 7.73417001062134e-05
Position 1334: 6.976271851397152e-05
Position 1746: 6.696087106558484e-05
Position 1575: 6.244689145590839e-05
Position 780: 6.196306977024948e-05
Position 1271: 4.528265901097724e-05
Position 1618: 4.034762162159098e-05
Position 590: 2.7480738950762103e-05
Position 976: 2.6981848648728675e-05
Position 834: 2.3450632528998787e-05
Position 979: 1.9486510231378245e-05
Position 525: 1.7791258165498575e-05
Position 480: 1.6273588113227065e-05
Position 1615: 1.5283475339707532e-05
Position 1143: 1.3696483742961416e-05
Position 495: 8.972355474908245e-06
Position 886: 8.622106364111518e-06
Position 405: 4.307739379616782e-06
Position 612: 3.3703200479360105e-06
Position 504: 2.8063270455376223e-06
Position 306: 1.7229204087599937e-06
Position 498: 1.4929712703693156e-06
Position 369: 8.683586427002404e-07
Position 609: 3.4111406448392066e-07
Position 1136: 3.405245672701588e-07
Position 510: 3.3495232926265136e-07
Position 1109: 3.0331594828755616e-07
Position 1273: 1.944044320590974e-07
Position 636: 1.598631063072598e-07
Position 737: 1.5193092251402027e-07
Position 659: 1.1639685866432336e-07
Position 315: 6.764118470727586e-08
Position 829: 6.179095302134083e-08
Position 1112: 5.8133596162659985e-08
Position 1211: 5.6541138847319146e-08
Position 841: 5.049036441716207e-08
Position 1069: 4.775302674149804e-08
Position 726: 3.9480114578857476e-08
Position 198: 3.809111374479879e-08
Position 345: 1.8871703872455026e-08
Position 624: 1.0703529381839228e-08
Position 931: 1.0481620721103148e-08
Position 850: 6.978387903611797e-09
Position 327: 3.6095132263780404e-09
Position 189: 1.7127355409439944e-09
Position 324: 4.717089014399184e-10
Position 279: 3.425750997282912e-10
Position 359: 9.76355251373137e-12
Position 237: 6.906910955262076e-12
