Gene = Srp68
index = 1520
Annotated 5SS: [ 175  629 1354]
Annotated 3SS: [ 278  690 1411]
SMsplice 5SS: [ 175  629 1354]
SMsplice 3SS: [ 278  690 1411]
top_k =  500
Partition function (log Z): 3.7706999293876446

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.9818089425913813
Position 175: 0.9721783288810638
Position 1354: 0.8884650578472792
Position 1087: 0.12082695660601661
Position 391: 0.04411790387620001
Position 2207: 0.017805386092472727
Position 1457: 0.016016781240108358
Position 209: 0.01569317560630641
Position 624: 0.011928647286685388
Position 340: 0.004601619982204137
Position 819: 0.0029611529400374466
Position 1259: 0.002845253221176507
Position 636: 0.002196522979531767
Position 2278: 0.0021197890894945003
Position 619: 0.0021126752644352767
Position 877: 0.0017082359374607126
Position 1580: 0.001356848168540955
Position 1244: 0.001131183878131063
Position 2113: 0.001095748769304674
Position 1267: 0.0010240793675385512
Position 814: 0.0009109064178441683
Position 1548: 0.0008163646835649788
Position 1072: 0.0007387469680816272
Position 1003: 0.0007047371876589241
Position 1331: 0.00047061380333934984
Position 1362: 0.00046678482318674634
Position 471: 0.00029701855839285606
Position 1461: 0.00028698678848754005
Position 168: 0.00026178565414162986
Position 1091: 0.00021967236810618087
Position 1876: 0.00019277637380140083
Position 817: 0.0001822837398657831
Position 2097: 0.00014107252970496992
Position 1884: 0.0001060371335971712
Position 179: 0.00010551426231936193
Position 1760: 6.11606579408095e-05
Position 2118: 5.56586144887015e-05
Position 1276: 5.385545363302474e-05
Position 1381: 5.234952002090893e-05
Position 1722: 4.547166312424549e-05
Position 1373: 3.538297836895791e-05
Position 514: 3.455890697172207e-05
Position 622: 2.5595517053447202e-05
Position 1567: 2.5143443555394914e-05
Position 1345: 2.4564950342017606e-05
Position 1248: 2.263595895044274e-05
Position 1301: 1.9954001403602348e-05
Position 1125: 1.873929679995446e-05
Position 1732: 1.8303514530719498e-05
Position 1319: 1.6481286446068932e-05
Position 561: 1.3447885686080685e-05
Position 572: 1.234580577174292e-05
Position 1175: 1.0261413494381625e-05
Position 646: 9.74860087391189e-06
Position 594: 9.610000302645878e-06
Position 431: 8.113389018192068e-06
Position 369: 6.1000425021836396e-06
Position 141: 1.4314155534883996e-06
Position 5: 4.552763739977291e-07
Position 49: 4.367178600810126e-07
Position 3: 4.199374263848377e-07
Position 52: 3.7424585185650356e-07
Position 1523: 3.5108259564266977e-07
Position 997: 2.6435074977753725e-07
Position 1475: 2.2548150704908656e-07
Position 1066: 1.9595891070012552e-07
Position 81: 1.4952281719156222e-07
Position 723: 1.4575062325172475e-07
Position 538: 1.2767011219594475e-07
Position 60: 1.0519360558932585e-07
Position 1007: 7.176332433700322e-08
Position 1116: 6.66185271333997e-08
Position 926: 3.2011826590215807e-08
Position 2139: 2.992344600457325e-08
Position 1095: 2.70666674632525e-08
Position 979: 2.326076097087273e-08
Position 935: 1.893341227647314e-08
Position 1210: 1.4018046086631987e-08
Position 62: 1.1454424011512485e-08
Position 114: 1.0376183443198793e-08
Position 84: 9.998557274274207e-09
Position 1076: 7.994805113342439e-09
Position 278: 4.149830421921953e-09
Position 658: 3.6884010611967016e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 690: 0.9986510332371786
Position 278: 0.9379628818698605
Position 1411: 0.8859381958782058
Position 1444: 0.08065815791235725
Position 452: 0.07447574578857981
Position 1519: 0.01814454975451442
Position 2253: 0.01407070519166383
Position 1194: 0.01230766644784118
Position 1206: 0.008457403886109464
Position 304: 0.008263324087955052
Position 1230: 0.007404360073944489
Position 1417: 0.006765884449764503
Position 337: 0.006551775024638795
Position 526: 0.004268218013867871
Position 295: 0.0038316142718626757
Position 876: 0.003172816020003355
Position 2339: 0.003001058877997127
Position 1806: 0.0029123160377990697
Position 1316: 0.002802451987594132
Position 2324: 0.0027502861019172956
Position 1301: 0.0026188093575667806
Position 1149: 0.0025782944015516718
Position 1486: 0.002095698185969368
Position 1263: 0.0011351736724382118
Position 923: 0.0010725720478597033
Position 2181: 0.0010165044637753403
Position 1329: 0.0006301990858683126
Position 2313: 0.0005971506110869397
Position 1239: 0.0005711745686934588
Position 1651: 0.0005404477452578288
Position 717: 0.00028475139958729253
Position 1606: 0.0002321412714039917
Position 1007: 0.00022766957702597976
Position 400: 0.0002242357280363693
Position 339: 0.000215399815626391
Position 1540: 0.00020567071033920643
Position 1345: 0.00019773618585114354
Position 1146: 0.00017980327197283816
Position 1162: 0.000165815166614794
Position 2188: 0.00012189177323403888
Position 357: 0.00011388810347639312
Position 1942: 0.00011224632615309925
Position 2282: 0.0001026538971226286
Position 502: 0.0001003600861828239
Position 1158: 8.524229017598832e-05
Position 1537: 6.871193218031315e-05
Position 1106: 6.398033354588528e-05
Position 457: 5.909568145549967e-05
Position 535: 5.903696428295104e-05
Position 2050: 5.830895948815128e-05
Position 460: 4.806348239674249e-05
Position 1065: 4.437864449371639e-05
Position 1086: 3.239674319460665e-05
Position 610: 3.158691958836941e-05
Position 1137: 3.060946527067134e-05
Position 423: 2.8950882301028542e-05
Position 1924: 1.8449973704406718e-05
Position 532: 1.7509428116566837e-05
Position 1664: 1.474509237873328e-05
Position 774: 1.4575385795307938e-05
Position 1353: 1.4137403696261846e-05
Position 409: 1.1414221283513654e-05
Position 935: 9.423815958607953e-06
Position 382: 8.112655723409811e-06
Position 721: 7.460941241683591e-06
Position 975: 3.5227051567791795e-06
Position 945: 3.347035795114761e-06
Position 1113: 2.917171543206009e-06
Position 2080: 2.6582022538120266e-06
Position 1041: 2.540111277951632e-06
Position 391: 1.9353302100597743e-06
Position 580: 1.7132022535960518e-06
Position 119: 8.974922824019091e-07
Position 378: 7.467120378559052e-07
Position 217: 6.481315142657125e-07
Position 559: 5.539408211843089e-07
Position 74: 4.4438374703055587e-07
Position 1011: 2.951654383689645e-07
Position 588: 2.6175453643424363e-07
Position 538: 1.3925958692605143e-07
Position 1028: 1.1408294402474098e-07
Position 616: 9.173615889639685e-08
Position 147: 7.431865072854964e-08
Position 814: 6.409605394084162e-08
Position 125: 4.583723329785597e-08
Position 93: 3.1585918849522466e-08
Position 979: 1.94404614106834e-08
Position 197: 1.8929364682959523e-08
Position 850: 1.7255009653295334e-08
Position 90: 1.4789243233545521e-08
Position 804: 1.114002666517547e-08
Position 837: 1.1118331862400537e-08
Position 768: 8.125740535380314e-09
Position 1017: 6.701379517276249e-09
Position 696: 6.440981164574154e-09
Position 730: 4.2272309073838744e-09
Position 859: 2.9292567905333667e-09
Position 1023: 7.033334424249261e-10
Position 208: 3.549425762429564e-11
Position 158: 3.058109600933889e-12
Position 131: 2.6065548212767522e-12
Position 179: 7.559606054885151e-13
Position 173: 3.684160184801324e-13
Position 149: 2.6241311324085714e-13
Position 175: 1.7396984795938687e-15
